Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,Demand_MW_SEL,Demand_MW_25_SEL,Demand_MW_30_SEL,Demand_MW_35_SEL,Demand_MW_PUS,Demand_MW_25_PUS,Demand_MW_30_PUS,Demand_MW_35_PUS,Demand_MW_TAE,Demand_MW_25_TAE,Demand_MW_30_TAE,Demand_MW_35_TAE,Demand_MW_INC,Demand_MW_25_INC,Demand_MW_30_INC,Demand_MW_35_INC,Demand_MW_KWJ,Demand_MW_25_KWJ,Demand_MW_30_KWJ,Demand_MW_35_KWJ,Demand_MW_USN,Demand_MW_25_USN,Demand_MW_30_USN,Demand_MW_35_USN,Demand_MW_SJG,Demand_MW_25_SJG,Demand_MW_30_SJG,Demand_MW_35_SJG,Demand_MW_GGI,Demand_MW_25_GGI,Demand_MW_30_GGI,Demand_MW_35_GGI,Demand_MW_GWN,Demand_MW_25_GWN,Demand_MW_30_GWN,Demand_MW_35_GWN,Demand_MW_CNA,Demand_MW_25_CNA,Demand_MW_30_CNA,Demand_MW_35_CNA,Demand_MW_CNB,Demand_MW_25_CNB,Demand_MW_30_CNB,Demand_MW_35_CNB,Demand_MW_DJJ,Demand_MW_25_DJJ,Demand_MW_30_DJJ,Demand_MW_35_DJJ,Demand_MW_JNB,Demand_MW_25_JNB,Demand_MW_30_JNB,Demand_MW_35_JNB,Demand_MW_JNA,Demand_MW_25_JNA,Demand_MW_30_JNA,Demand_MW_35_JNA,Demand_MW_GNB,Demand_MW_25_GNB,Demand_MW_30_GNB,Demand_MW_35_GNB,Demand_MW_GNA,Demand_MW_25_GNA,Demand_MW_30_GNA,Demand_MW_35_GNA,Demand_MW_JEJ,Demand_MW_25_JEJ,Demand_MW_30_JEJ,Demand_MW_35_JEJ,Demand_heat_SEL,Demand_heat_25_SEL,Demand_heat_30_SEL,Demand_heat_35_SEL,Demand_heat_PUS,Demand_heat_25_PUS,Demand_heat_30_PUS,Demand_heat_35_PUS,Demand_heat_TAE,Demand_heat_25_TAE,Demand_heat_30_TAE,Demand_heat_35_TAE,Demand_heat_INC,Demand_heat_25_INC,Demand_heat_30_INC,Demand_heat_35_INC,Demand_heat_KWJ,Demand_heat_25_KWJ,Demand_heat_30_KWJ,Demand_heat_35_KWJ,Demand_heat_USN,Demand_heat_25_USN,Demand_heat_30_USN,Demand_heat_35_USN,Demand_heat_SJG,Demand_heat_25_SJG,Demand_heat_30_SJG,Demand_heat_35_SJG,Demand_heat_GGI,Demand_heat_25_GGI,Demand_heat_30_GGI,Demand_heat_35_GGI,Demand_heat_GWN,Demand_heat_25_GWN,Demand_heat_30_GWN,Demand_heat_35_GWN,Demand_heat_CNA,Demand_heat_25_CNA,Demand_heat_30_CNA,Demand_heat_35_CNA,Demand_heat_CNB,Demand_heat_25_CNB,Demand_heat_30_CNB,Demand_heat_35_CNB,Demand_heat_DJJ,Demand_heat_25_DJJ,Demand_heat_30_DJJ,Demand_heat_35_DJJ,Demand_heat_JNB,Demand_heat_25_JNB,Demand_heat_30_JNB,Demand_heat_35_JNB,Demand_heat_JNA,Demand_heat_25_JNA,Demand_heat_30_JNA,Demand_heat_35_JNA,Demand_heat_GNB,Demand_heat_25_GNB,Demand_heat_30_GNB,Demand_heat_35_GNB,Demand_heat_GNA,Demand_heat_25_GNA,Demand_heat_30_GNA,Demand_heat_35_GNA,Demand_heat_JEJ,Demand_heat_25_JEJ,Demand_heat_30_JEJ,Demand_heat_35_JEJ
741,71683.86,76000.59,79838.37,82773.37,8700.0,0,14652.79,15535.16,16319.64,16919.58,4097.31,4344.05,4563.41,4731.17,1899.89,2014.3,2116.01,2193.8,3833.87,4064.74,4270.0,4426.97,1678.01,1779.06,1868.9,1937.6,2053.77,2177.45,2287.4,2371.49,1462.35,1550.42,1628.71,1688.58,19356.06,20521.66,21557.93,22350.44,1867.16,1979.59,2079.56,2156.01,2840.61,3011.67,3163.75,3280.06,2694.31,2856.56,3000.81,3111.12,1322.74,1402.4,1473.22,1527.37,2492.77,2642.88,2776.34,2878.4,2108.46,2235.43,2348.31,2434.64,4235.8,4490.87,4717.65,4891.07,4244.78,4500.4,4727.65,4901.45,843.17,893.94,939.09,973.61,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
742,68682.17,72818.14,76495.22,79307.31,8700.0,0,14039.22,14884.64,15636.27,16211.09,3925.74,4162.15,4372.32,4533.05,1820.33,1929.95,2027.41,2101.94,3673.33,3894.54,4091.2,4241.6,1607.75,1704.56,1790.64,1856.47,1967.77,2086.27,2191.62,2272.18,1401.12,1485.49,1560.51,1617.87,18545.54,19662.33,20655.22,21414.54,1788.97,1896.7,1992.48,2065.73,2721.67,2885.56,3031.27,3142.71,2581.49,2736.95,2875.15,2980.85,1267.36,1343.67,1411.53,1463.42,2388.39,2532.21,2660.08,2757.87,2020.17,2141.83,2249.98,2332.69,4058.43,4302.82,4520.1,4686.27,4067.04,4311.95,4529.69,4696.21,807.86,856.51,899.76,932.84,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
743,67633.98,71706.82,75327.79,78096.96,8700.0,0,13824.96,14657.48,15397.64,15963.68,3865.83,4098.63,4305.59,4463.87,1792.55,1900.5,1996.46,2069.86,3617.27,3835.1,4028.76,4176.86,1583.21,1678.55,1763.31,1828.13,1937.74,2054.43,2158.17,2237.51,1379.74,1462.82,1536.69,1593.18,18262.51,19362.26,20339.99,21087.72,1761.67,1867.75,1962.07,2034.2,2680.13,2841.52,2985.01,3094.75,2542.09,2695.18,2831.27,2935.36,1248.01,1323.17,1389.98,1441.08,2351.94,2493.57,2619.49,2715.78,1989.34,2109.14,2215.64,2297.09,3996.49,4237.15,4451.12,4614.75,4004.97,4246.14,4460.56,4624.54,795.53,843.44,886.03,918.6,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
744,69452.25,73634.59,77352.9,80196.53,8700.0,0,14196.63,15051.53,15811.59,16392.85,3969.76,4208.81,4421.34,4583.88,1840.74,1951.59,2050.14,2125.5,3714.52,3938.2,4137.07,4289.16,1625.77,1723.68,1810.72,1877.28,1989.83,2109.66,2216.19,2297.66,1416.83,1502.15,1578.0,1636.01,18753.48,19882.79,20886.81,21654.64,1809.03,1917.97,2014.82,2088.89,2752.18,2917.92,3065.26,3177.95,2610.44,2767.63,2907.39,3014.27,1281.57,1358.74,1427.35,1479.82,2415.17,2560.61,2689.91,2788.79,2042.82,2165.84,2275.21,2358.85,4103.93,4351.06,4570.78,4738.81,4112.64,4360.3,4580.48,4748.86,816.92,866.12,909.85,943.3,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
745,53707.27,56941.47,59816.83,62015.8,8700.0,0,10978.22,11639.32,12227.07,12676.55,3069.81,3254.67,3419.02,3544.7,1423.44,1509.16,1585.37,1643.65,2872.43,3045.4,3199.19,3316.79,1257.21,1332.92,1400.22,1451.7,1538.73,1631.39,1713.77,1776.78,1095.63,1161.61,1220.27,1265.12,14502.02,15375.32,16151.72,16745.49,1398.92,1483.16,1558.05,1615.33,2128.26,2256.42,2370.36,2457.5,2018.64,2140.2,2248.28,2330.93,991.03,1050.71,1103.77,1144.34,1867.64,1980.11,2080.1,2156.57,1579.71,1674.84,1759.41,1824.09,3173.56,3364.67,3534.57,3664.51,3180.29,3371.81,3542.07,3672.29,631.72,669.77,703.59,729.45,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
746,51630.06,54739.17,57503.32,59617.24,8700.0,0,10553.62,11189.15,11754.17,12186.27,2951.08,3128.79,3286.78,3407.61,1368.39,1450.79,1524.05,1580.08,2761.33,2927.62,3075.45,3188.51,1208.58,1281.36,1346.07,1395.55,1479.22,1568.3,1647.49,1708.06,1053.26,1116.68,1173.07,1216.19,13941.14,14780.66,15527.03,16097.83,1344.81,1425.8,1497.79,1552.86,2045.94,2169.15,2278.68,2362.45,1940.57,2057.43,2161.32,2240.78,952.7,1010.07,1061.08,1100.09,1795.41,1903.53,1999.65,2073.16,1518.61,1610.06,1691.37,1753.54,3050.82,3234.54,3397.87,3522.78,3057.29,3241.4,3405.08,3530.25,607.29,643.86,676.37,701.24,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
747,50751.61,53807.82,56524.94,58602.9,8700.0,0,10374.06,10998.77,11554.18,11978.93,2900.87,3075.55,3230.86,3349.63,1345.11,1426.11,1498.12,1553.19,2714.35,2877.81,3023.13,3134.26,1188.02,1259.56,1323.17,1371.81,1454.05,1541.61,1619.46,1678.99,1035.34,1097.68,1153.11,1195.5,13703.94,14529.17,15262.85,15823.94,1321.93,1401.54,1472.31,1526.44,2011.13,2132.24,2239.91,2322.26,1907.55,2022.42,2124.55,2202.65,936.49,992.89,1043.02,1081.37,1764.86,1871.14,1965.63,2037.89,1492.78,1582.67,1662.59,1723.71,2998.91,3179.5,3340.06,3462.84,3005.27,3186.25,3347.14,3470.19,596.96,632.91,664.87,689.31,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
748,50717.09,53771.22,56486.49,58563.03,8700.0,0,10367.0,10991.29,11546.32,11970.78,2898.89,3073.46,3228.66,3347.35,1344.19,1425.14,1497.1,1552.14,2712.5,2875.85,3021.07,3132.13,1187.21,1258.7,1322.27,1370.87,1453.06,1540.57,1618.36,1677.85,1034.63,1096.94,1152.33,1194.69,13694.61,14519.29,15252.47,15813.17,1321.03,1400.58,1471.31,1525.4,2009.76,2130.79,2238.39,2320.68,1906.25,2021.05,2123.1,2201.15,935.86,992.21,1042.32,1080.63,1763.66,1869.87,1964.29,2036.5,1491.76,1581.59,1661.46,1722.54,2996.87,3177.34,3337.78,3460.49,3003.23,3184.08,3344.87,3467.83,596.55,632.48,664.41,688.84,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
749,51641.57,54751.37,57516.14,59630.53,8700.0,0,10555.97,11191.64,11756.79,12188.99,2951.73,3129.48,3287.51,3408.37,1368.69,1451.11,1524.39,1580.43,2761.95,2928.27,3076.14,3189.22,1208.85,1281.65,1346.37,1395.86,1479.55,1568.65,1647.86,1708.44,1053.49,1116.93,1173.33,1216.47,13944.24,14783.95,15530.49,16101.42,1345.11,1426.11,1498.13,1553.2,2046.4,2169.63,2279.19,2362.98,1941.0,2057.89,2161.8,2241.28,952.91,1010.3,1061.31,1100.33,1795.81,1903.95,2000.1,2073.62,1518.95,1610.42,1691.74,1753.93,3051.5,3235.26,3398.63,3523.57,3057.97,3242.12,3405.84,3531.04,607.43,644.0,676.52,701.39,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
750,53799.34,57039.08,59919.37,62122.1,8700.0,0,10997.04,11659.27,12248.03,12698.28,3075.07,3260.24,3424.88,3550.78,1425.88,1511.75,1588.08,1646.46,2877.35,3050.62,3204.67,3322.48,1259.36,1335.2,1402.62,1454.19,1541.37,1634.19,1716.71,1779.82,1097.51,1163.6,1222.36,1267.29,14526.88,15401.68,16179.41,16774.19,1401.32,1485.7,1560.73,1618.1,2131.9,2260.29,2374.42,2461.71,2022.1,2143.87,2252.13,2334.92,992.73,1052.51,1105.66,1146.31,1870.85,1983.51,2083.67,2160.27,1582.42,1677.71,1762.43,1827.22,3179.0,3370.44,3540.63,3670.79,3185.74,3377.59,3548.14,3678.58,632.81,670.91,704.79,730.7,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
751,57580.7,61048.15,64130.89,66488.45,8700.0,0,11769.98,12478.76,13108.9,13590.8,3291.2,3489.4,3665.6,3800.35,1526.1,1618.0,1699.71,1762.19,3079.59,3265.04,3429.92,3556.01,1347.88,1429.05,1501.21,1556.4,1649.71,1749.05,1837.37,1904.92,1174.65,1245.38,1308.27,1356.37,15547.93,16484.2,17316.6,17953.19,1499.81,1590.13,1670.42,1731.83,2281.75,2419.15,2541.31,2634.74,2164.23,2294.56,2410.43,2499.04,1062.51,1126.49,1183.37,1226.88,2002.34,2122.92,2230.12,2312.1,1693.64,1795.63,1886.3,1955.65,3402.44,3607.33,3789.49,3928.8,3409.66,3614.99,3797.53,3937.13,677.28,718.07,754.33,782.06,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
752,62966.49,66758.26,70129.34,72707.41,8700.0,0,12870.88,13645.95,14335.03,14862.01,3599.04,3815.78,4008.46,4155.82,1668.84,1769.34,1858.69,1927.01,3367.64,3570.44,3750.73,3888.61,1473.95,1562.71,1641.62,1701.97,1804.01,1912.65,2009.23,2083.09,1284.52,1361.87,1430.64,1483.23,17002.19,18026.05,18936.3,19632.43,1640.09,1738.86,1826.67,1893.82,2495.17,2645.43,2779.01,2881.17,2366.66,2509.18,2635.88,2732.78,1161.89,1231.85,1294.06,1341.63,2189.63,2321.49,2438.71,2528.36,1852.06,1963.58,2062.74,2138.57,3720.69,3944.74,4143.94,4296.28,3728.58,3953.11,4152.73,4305.39,740.63,785.23,824.89,855.21,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
753,68846.16,72992.0,76677.86,79496.67,8700.0,0,14072.74,14920.18,15673.6,16249.79,3935.12,4172.08,4382.76,4543.88,1824.68,1934.56,2032.25,2106.96,3682.1,3903.84,4100.97,4251.72,1611.59,1708.63,1794.92,1860.9,1972.47,2091.25,2196.85,2277.61,1404.46,1489.04,1564.23,1621.74,18589.82,19709.28,20704.54,21465.67,1793.24,1901.23,1997.24,2070.66,2728.16,2892.45,3038.51,3150.21,2587.65,2743.48,2882.02,2987.97,1270.38,1346.88,1414.9,1466.91,2394.09,2538.26,2666.44,2764.46,2025.0,2146.94,2255.35,2338.26,4068.12,4313.09,4530.89,4697.45,4076.75,4322.24,4540.5,4707.42,809.79,858.56,901.91,935.07,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
754,68506.67,72632.07,76299.76,79104.66,8700.0,0,14003.34,14846.61,15596.32,16169.66,3915.71,4151.51,4361.15,4521.47,1815.68,1925.02,2022.23,2096.57,3663.95,3884.58,4080.74,4230.76,1603.64,1700.21,1786.06,1851.72,1962.74,2080.94,2186.02,2266.38,1397.54,1481.7,1556.52,1613.74,18498.15,19612.09,20602.44,21359.82,1784.4,1891.85,1987.39,2060.45,2714.71,2878.19,3023.53,3134.68,2574.89,2729.95,2867.81,2973.23,1264.12,1340.24,1407.92,1459.68,2382.29,2525.74,2653.29,2750.83,2015.01,2136.35,2244.23,2326.73,4048.06,4291.83,4508.55,4674.29,4056.64,4300.93,4518.11,4684.21,805.8,854.32,897.46,930.46,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
755,65743.77,69702.79,73222.56,75914.34,8700.0,0,13438.58,14247.84,14967.31,15517.53,3757.79,3984.08,4185.26,4339.12,1742.45,1847.38,1940.67,2012.01,3516.18,3727.92,3916.17,4060.13,1538.96,1631.64,1714.03,1777.04,1883.58,1997.01,2097.85,2174.97,1341.18,1421.94,1493.74,1548.66,17752.11,18821.13,19771.53,20498.37,1712.43,1815.56,1907.24,1977.35,2605.23,2762.11,2901.59,3008.26,2471.05,2619.85,2752.15,2853.32,1213.13,1286.19,1351.14,1400.81,2286.21,2423.88,2546.28,2639.88,1933.74,2050.19,2153.72,2232.9,3884.8,4118.73,4326.72,4485.77,3893.04,4127.47,4335.9,4495.29,773.3,819.87,861.27,892.93,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
756,62370.94,66126.86,69466.05,72019.74,8700.0,0,12749.15,13516.89,14199.45,14721.44,3565.0,3779.69,3970.55,4116.51,1653.06,1752.61,1841.11,1908.79,3335.79,3536.67,3715.26,3851.84,1460.01,1547.93,1626.1,1685.88,1786.95,1894.56,1990.23,2063.39,1272.37,1348.99,1417.11,1469.21,16841.38,17855.55,18757.2,19446.75,1624.58,1722.41,1809.39,1875.91,2471.57,2620.41,2752.73,2853.92,2344.28,2485.45,2610.95,2706.94,1150.9,1220.2,1281.82,1328.94,2168.92,2299.53,2415.65,2504.45,1834.54,1945.01,2043.23,2118.34,3685.5,3907.43,4104.75,4255.64,3693.32,3915.72,4113.45,4264.67,733.63,777.81,817.08,847.12,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
757,58364.21,61878.84,65003.53,67393.16,8700.0,0,11930.14,12648.56,13287.27,13775.73,3335.99,3536.88,3715.48,3852.06,1546.87,1640.02,1722.83,1786.17,3121.5,3309.47,3476.59,3604.39,1366.22,1448.49,1521.64,1577.57,1672.16,1772.85,1862.38,1930.84,1190.63,1262.33,1326.07,1374.82,15759.49,16708.51,17552.23,18197.48,1520.22,1611.76,1693.15,1755.4,2312.8,2452.07,2575.89,2670.59,2193.68,2325.78,2443.23,2533.04,1076.96,1141.82,1199.48,1243.57,2029.59,2151.81,2260.47,2343.56,1716.69,1820.06,1911.97,1982.26,3448.74,3656.42,3841.06,3982.26,3456.06,3664.18,3849.2,3990.71,686.5,727.84,764.59,792.7,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
758,59726.0,63322.64,66520.23,68965.62,8700.0,0,12208.5,12943.68,13597.3,14097.16,3413.82,3619.4,3802.17,3941.94,1582.96,1678.28,1763.03,1827.84,3194.33,3386.69,3557.7,3688.49,1398.1,1482.29,1557.14,1614.38,1711.17,1814.22,1905.83,1975.89,1218.41,1291.78,1357.02,1406.9,16127.2,17098.36,17961.77,18622.08,1555.69,1649.37,1732.66,1796.35,2366.76,2509.28,2635.99,2732.9,2244.86,2380.05,2500.23,2592.14,1102.09,1168.46,1227.46,1272.59,2076.94,2202.01,2313.21,2398.25,1756.74,1862.53,1956.58,2028.51,3529.21,3741.73,3930.68,4075.18,3536.69,3749.67,3939.02,4083.82,702.52,744.82,782.43,811.2,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
