Time_Index,Demand_Zero ,Demand_Electricity,Demand_Hydrogen,Demand_Ammonia,Demand_Biomethane,Demand_Gasoline,Demand_BioDiesel,Demand_GreenDiesel,Demand_Jetfuel,Demand_Ethanol,Demand_Charcoal 
7593,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7594,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7595,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7596,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7597,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7598,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7599,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7600,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7601,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7602,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7603,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7604,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7605,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7606,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7607,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7608,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7609,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7610,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7611,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7612,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7613,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7614,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7615,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7616,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7617,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7618,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7619,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7620,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7621,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7622,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7623,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7624,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7625,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7626,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7627,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7628,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7629,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7630,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7631,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7632,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7633,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7634,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7635,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7636,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7637,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7638,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7639,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7640,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7641,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7642,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7643,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7644,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7645,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7646,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7647,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7648,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7649,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7650,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7651,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7652,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7653,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7654,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7655,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7656,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7657,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7658,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7659,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7660,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7661,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7662,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7663,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7664,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7665,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7666,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7667,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7668,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7669,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7670,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7671,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7672,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7673,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7674,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7675,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7676,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7677,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7678,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7679,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7680,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7681,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7682,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7683,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7684,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7685,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7686,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7687,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7688,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7689,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7690,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7691,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7692,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7693,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7694,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7695,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7696,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7697,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7698,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7699,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7700,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7701,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7702,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7703,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7704,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7705,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7706,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7707,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7708,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7709,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7710,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7711,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7712,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7713,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7714,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7715,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7716,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7717,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7718,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7719,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7720,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7721,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7722,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7723,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7724,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7725,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7726,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7727,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7728,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7729,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7730,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7731,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7732,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7733,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7734,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7735,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7736,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7737,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7738,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7739,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7740,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7741,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7742,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7743,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7744,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7745,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7746,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7747,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7748,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7749,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7750,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7751,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7752,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7753,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7754,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7755,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7756,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7757,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7758,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7759,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7760,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7761,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7762,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7763,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7764,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7765,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7766,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7767,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7768,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7769,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7770,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7771,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7772,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7773,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7774,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7775,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7776,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7777,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7778,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7779,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7780,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7781,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7782,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7783,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7784,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7785,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7786,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7787,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7788,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7789,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7790,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7791,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7792,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7793,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7794,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7795,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7796,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7797,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7798,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7799,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7800,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7801,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7802,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7803,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7804,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7805,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7806,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7807,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7808,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7809,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7810,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7811,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7812,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7813,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7814,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7815,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7816,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7817,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7818,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7819,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7820,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7821,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7822,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7823,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7824,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7825,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7826,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7827,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7828,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7829,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7830,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7831,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7832,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7833,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7834,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7835,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7836,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7837,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7838,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7839,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7840,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7841,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7842,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7843,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7844,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7845,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7846,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7847,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7848,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7849,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7850,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7851,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7852,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7853,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7854,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7855,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7856,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7857,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7858,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7859,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7860,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7861,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7862,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7863,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7864,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7865,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7866,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7867,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7868,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7869,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7870,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7871,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7872,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7873,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7874,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7875,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7876,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7877,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7878,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7879,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7880,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7881,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7882,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7883,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7884,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7885,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7886,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7887,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7888,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7889,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7890,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7891,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7892,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7893,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7894,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7895,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7896,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7897,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7898,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7899,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7900,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7901,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7902,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7903,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7904,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7905,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7906,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7907,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7908,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7909,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7910,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7911,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7912,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7913,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7914,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7915,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7916,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7917,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7918,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7919,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7920,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7921,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7922,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7923,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7924,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7925,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7926,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7927,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7928,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7929,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7930,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7931,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7932,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7933,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7934,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7935,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7936,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7937,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7938,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
7939,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
