Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,SE_CCGT-H2,MIDAT_CCGT-H2,NE_CCGT-H2,SE_OCGT-H2,MIDAT_OCGT-H2,NE_OCGT-H2,SE_Large_SMR_Non_CCS,MIDAT_Large_SMR_Non_CCS,NE_Large_SMR_Non_CCS,SE_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct,SE_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct,NE_ATR_wCCS_94pct,SE_Solvent_DAC,MIDAT_Solvent_DAC,NE_Solvent_DAC,SE_Sorbent_DAC,MIDAT_Sorbent_DAC,NE_Sorbent_DAC,SE_BECCS_Electricity_Herb,MIDAT_BECCS_Electricity_Herb,NE_BECCS_Electricity_Herb,SE_BECCS_Electricity_Wood,MIDAT_BECCS_Electricity_Wood,NE_BECCS_Electricity_Wood,SE_BECCS_H2_Herb,MIDAT_BECCS_H2_Herb,NE_BECCS_H2_Herb,SE_BECCS_H2_Wood,MIDAT_BECCS_H2_Wood,NE_BECCS_H2_Wood
3779,0.211506607,0.030303203,0.211506607,0.825106668,0.519345799,0.016925604,0.519345799,0.854081003,0.153936219,0.153936219,0.706097461,0.072248422,0.706097461,0.768358454,0.85136307,0.821029463,0.647738369,0.849443563,0.807756775,0.747566182,0.825106668,0.852922433,0.818757731,0.933370631,0.863125638,0.867861882,0.903113815,0.922531059,0.854081003,0.909107781,0.818949463,0.835140354,0.868755452,0.758519695,0.375643178,0.16008474,0.081875943,0.635739812,0.656340295,0.079743073,0.035909104,0.649820525,0.030303203,0.057303639,0.005843239,0.567199303,0.215976384,0.077182218,0.222025368,0.016925604,0.070853412,0.569834902,0.225241893,0.13740228,0.079109272,0.060505641,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3780,0.211100313,0.021060426,0.211100313,0.833779767,0.519149255,0.024556865,0.519149255,0.815407647,0.153950587,0.153950587,0.719214067,0.037572995,0.719214067,0.74530306,0.807035836,0.795133865,0.701595653,0.808858378,0.805989967,0.750787603,0.833779767,0.864229705,0.818022022,0.918963924,0.885001467,0.854545136,0.877634942,0.924992271,0.815407647,0.87852693,0.766977998,0.854425464,0.813029123,0.69583416,0.419165545,0.183275904,0.095680121,0.69311155,0.68889342,0.111630401,0.032965241,0.680379079,0.021060426,0.099343739,0.024832077,0.630331656,0.278283014,0.107686899,0.274109461,0.024556865,0.072125419,0.580366894,0.185761622,0.172377535,0.073264727,0.05349756,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3781,0.210755861,0.062924949,0.210755861,0.874295807,0.518936842,0.06341318,0.518936842,0.768389153,0.153995224,0.153995224,0.715636564,0.022494823,0.715636564,0.702042396,0.785365141,0.765772236,0.746766112,0.789528334,0.788392126,0.750389002,0.874295807,0.874815175,0.838092874,0.879960114,0.897086163,0.846128507,0.852033102,0.887066769,0.768389153,0.850515166,0.736160846,0.879587344,0.82515639,0.602304243,0.454236561,0.209062726,0.111999977,0.73828633,0.702247797,0.153018244,0.056205986,0.711582709,0.062924949,0.142327489,0.059449446,0.690469916,0.31443956,0.144566159,0.326339523,0.06341318,0.082170221,0.584908362,0.170611631,0.192945232,0.155046665,0.079766677,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3782,0.210417443,0.197543393,0.210417443,0.823403217,0.518727348,0.107359245,0.518727348,0.698334508,0.154042404,0.154042404,0.656221411,0.044067137,0.656221411,0.627506106,0.75448851,0.716086091,0.7613317,0.755550352,0.76024969,0.745565417,0.823403217,0.862880793,0.818220914,0.807162293,0.890900409,0.814735891,0.846871161,0.85546473,0.698334508,0.75617867,0.661922036,0.863085456,0.74951204,0.45647739,0.483144874,0.236025945,0.137718598,0.778350724,0.707305137,0.201564542,0.089131413,0.739580204,0.197543393,0.179529377,0.096049645,0.741223425,0.325418779,0.171585264,0.373976893,0.107359245,0.116506835,0.591671693,0.185000833,0.208958233,0.201179828,0.090123645,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3783,0.210031342,0.35826533,0.210031342,0.813060278,0.518531179,0.14203276,0.518531179,0.621787064,0.154085742,0.154085742,0.588950405,0.092615746,0.588950405,0.521476766,0.695746381,0.682151826,0.695215461,0.7224738,0.714202842,0.784751628,0.813060278,0.818667952,0.822005988,0.722014342,0.833932828,0.780258785,0.806918871,0.811164254,0.621787064,0.613856777,0.37993462,0.775917667,0.645564246,0.199835399,0.505191026,0.263808772,0.16731419,0.788562923,0.709453416,0.234890588,0.13358238,0.752073643,0.35826533,0.207838815,0.142463147,0.761550492,0.331297796,0.209162152,0.405252372,0.14203276,0.147104195,0.586303818,0.208105216,0.240982609,0.263517575,0.086047073,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3784,0.209692925,0.482036949,0.209692925,0.703206244,0.518289462,0.157223589,0.518289462,0.284980632,0.154129081,0.154129081,0.527577613,0.061595649,0.527577613,0.370521394,0.635313062,0.67288877,0.611840444,0.663317791,0.612517697,0.772829105,0.703206244,0.708429974,0.722142807,0.621682333,0.728245689,0.69358396,0.735299274,0.58220186,0.284980632,0.43586855,0.120192305,0.682855909,0.428717423,0.154161121,0.523950159,0.286334979,0.204495772,0.791803064,0.714868512,0.274978389,0.190793369,0.759828151,0.482036949,0.214820744,0.200807572,0.775657009,0.351302106,0.231978644,0.426833796,0.157223589,0.166874815,0.580942901,0.190845964,0.273802101,0.31446246,0.086304653,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3785,0.209319817,0.559033534,0.209319817,0.498970192,0.518099678,0.194262128,0.518099678,0.131598559,0.154143449,0.154143449,0.417117629,0.12686266,0.417117629,0.226568192,0.547056373,0.617808897,0.495386173,0.52518614,0.483322182,0.70498035,0.498970192,0.51422476,0.485929743,0.53049671,0.550838153,0.534706226,0.636304575,0.345890073,0.131598559,0.27925861,0.038518043,0.525758949,0.208579536,0.077377939,0.526992138,0.296165037,0.235984626,0.791979098,0.718711955,0.325462152,0.256520851,0.76347621,0.559033534,0.227023496,0.277627347,0.785431043,0.379937147,0.249242772,0.452490405,0.194262128,0.184042477,0.567203091,0.186118701,0.316702221,0.304624867,0.106781684,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3786,0.208949174,0.539206977,0.208949174,0.143671728,0.517858647,0.214889513,0.517858647,0.040265849,0.154188086,0.154188086,0.257637066,0.197171003,0.257637066,0.073932929,0.292957918,0.42159855,0.318845536,0.206258651,0.202043844,0.466923371,0.143671728,0.168346812,0.142445358,0.320682387,0.232848948,0.205905141,0.332143078,0.104305518,0.040265849,0.090915033,0.013899353,0.205174128,0.036354133,0.039793801,0.539769743,0.300877725,0.267510467,0.793482592,0.720086735,0.392264558,0.332623667,0.762766762,0.539206977,0.244709836,0.361670334,0.791554521,0.434122326,0.26699869,0.488811652,0.214889513,0.1763595,0.532011352,0.157266594,0.371852195,0.341608214,0.094252429,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3787,0.208567353,0.528024583,0.208567353,0.004055864,0.517655495,0.210300354,0.517655495,0.001141652,0.154202454,0.154202454,0.037875137,0.241558164,0.037875137,0.003060388,0.027251532,0.089612633,0.06199436,0.011352409,0.011958337,0.097318194,0.004055864,0.006583102,0.00375255,0.052598591,0.016887663,0.011021759,0.035544302,0.002384948,0.001141652,0.002070301,0.000419868,0.01560025,0.000480549,0.002768179,0.545920326,0.307462459,0.309347875,0.794925366,0.720005307,0.44420428,0.392960452,0.75358645,0.528024583,0.292238431,0.424114232,0.79409832,0.490723527,0.304339769,0.505646096,0.210300354,0.169809303,0.452616792,0.115763094,0.439079956,0.297939935,0.091320031,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3788,0.208224655,0.501597811,0.208224655,0,0.51744206,0.303287912,0.51744206,0,0.154282407,0.154282407,0,0.268011808,0,0,0,6.70E-05,5.24E-05,0,0,0.000132016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529848031,0.346958518,0.335726955,0.780804437,0.717817416,0.457301385,0.396640348,0.738572246,0.501597811,0.347373959,0.427334461,0.77258383,0.47770026,0.305817821,0.412646136,0.303287912,0.158467006,0.36746881,0.076372556,0.478654678,0.299038716,0.106276205,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3789,0.207842834,0.606110525,0.207842834,0,0.517253273,0.555240315,0.517253273,0,0.154329587,0.154329587,0,0.272333145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485830216,0.32934103,0.395564329,0.746558283,0.655716111,0.550459499,0.457338837,0.666151117,0.606110525,0.51935058,0.559395943,0.785664377,0.657185931,0.452828716,0.521790871,0.555240315,0.233431669,0.403045747,0.076952878,0.673328627,0.524965063,0.146264733,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3790,0.207498426,0.686239259,0.207498426,0,0.517029133,0.678491531,0.517029133,0,0.154372925,0.154372925,0,0.322987348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614561736,0.345177136,0.550106088,0.794187462,0.728174213,0.660171195,0.566110783,0.765065142,0.686239259,0.636508211,0.680339869,0.805145041,0.741763568,0.61160445,0.648028137,0.678491531,0.380802398,0.358024788,0.058944158,0.743242748,0.691030167,0.195838798,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3791,0.207116605,0.683737036,0.207116605,0,0.516818363,0.675885167,0.516818363,0,0.154417562,0.154417562,0,0.309506655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667433439,0.313058417,0.599086848,0.804708621,0.760583515,0.693392879,0.632074998,0.789144137,0.683737036,0.671763787,0.695360788,0.808050194,0.743308414,0.681669492,0.728826593,0.675885167,0.542126358,0.26464013,0.038650933,0.747771098,0.683193047,0.24206894,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3792,0.20674768,0.63450729,0.20674768,0,0.516627557,0.656104879,0.516627557,0,0.15443193,0.15443193,0,0.3200562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699354961,0.31398675,0.615873888,0.805566438,0.76895506,0.694920994,0.641122198,0.793952749,0.63450729,0.67538849,0.682366408,0.808226355,0.733194832,0.706254797,0.750851854,0.656104879,0.579308818,0.177190976,0.057114115,0.743330652,0.674776687,0.3277072,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3793,0.20636757,0.600505507,0.20636757,0,0.516415144,0.626293622,0.516415144,0,0.154475269,0.154475269,0,0.26614204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708662909,0.293523697,0.618158991,0.805271055,0.76895494,0.689501129,0.639157059,0.796445937,0.600505507,0.627538095,0.671923372,0.808160198,0.728082144,0.71490612,0.758231588,0.626293622,0.568078152,0.115537051,0.09754998,0.739274541,0.623603229,0.395957163,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3794,0.206023161,0.470346022,0.206023161,0,0.516192647,0.604235031,0.516192647,0,0.154489637,0.154489637,0,0.187220827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697664201,0.252928306,0.617131557,0.804809762,0.765469863,0.674649074,0.612917763,0.797013095,0.470346022,0.57113344,0.622536267,0.807756235,0.719206166,0.717223948,0.76195595,0.604235031,0.54750348,0.080089162,0.095821378,0.737597012,0.595888728,0.44000653,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3795,0.205684744,0.379969303,0.205684744,0,0.515985326,0.56245996,0.515985326,0,0.154532976,0.154532976,0,0.125613078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232418,0,0,0,0,0.689921219,0.223466531,0.596380684,0.803896247,0.757535775,0.657797318,0.588820371,0.795494049,0.379969303,0.527699461,0.47595498,0.806370187,0.707555939,0.720712272,0.764215007,0.56245996,0.532867391,0.055414917,0.109696797,0.734014897,0.521270086,0.46122143,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3796,0.205296932,0.367708177,0.205296932,0.004455206,0.515781152,0.531646284,0.515781152,0.027683373,0.154610424,0.154610424,0,0.088218696,0,0,0,0,0,0,0,0,0.004455206,0.001695773,0.007375837,0,0.003234467,7.72E-05,1.28E-05,0.020375635,0.027683373,0.075849808,0.04052816,0.012571204,0.02161444,0.030000776,0.667816224,0.199747843,0.566207117,0.803707019,0.743895471,0.64305599,0.570201196,0.792769743,0.367708177,0.524160087,0.360818294,0.804511784,0.687613737,0.722968553,0.764166977,0.531646284,0.502545592,0.034895598,0.106316307,0.722873688,0.510892958,0.463079046,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3797,0.204960225,0.475855503,0.204960225,0.131832408,0.51558563,0.450825241,0.51558563,0.291825381,0.154624792,0.154624792,0.007235876,0.085028701,0.007235876,0.018451823,0.020857329,0.01751836,0.000207145,0.062439828,0.040273594,0.011371836,0.131832408,0.088306036,0.132098859,0.03810471,0.105810158,0.06229731,0.045566192,0.268673118,0.291825381,0.351325015,0.324042839,0.195290856,0.274519539,0.261568312,0.644302818,0.165156065,0.539523042,0.802214125,0.725402116,0.626016562,0.555123394,0.787079176,0.475855503,0.497069177,0.278865173,0.802985163,0.668183534,0.717460583,0.762302091,0.450825241,0.467995677,0.022480704,0.083757126,0.71021297,0.493722445,0.46126591,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3798,0.204547941,0.480062085,0.204547941,0.417492828,0.515344599,0.393329446,0.515344599,0.610623807,0.154668131,0.154668131,0.206491069,0.036612485,0.206491069,0.286670629,0.303187185,0.230273769,0.126358798,0.372102186,0.34628429,0.158661202,0.417492828,0.328230581,0.431772664,0.280592828,0.370746266,0.318183655,0.265400919,0.626405551,0.610623807,0.558116066,0.650559547,0.502503985,0.562647749,0.555401827,0.580092456,0.122271783,0.491991218,0.801199657,0.700221326,0.611168707,0.535654267,0.777007308,0.480062085,0.453808979,0.210638427,0.80093812,0.641464591,0.705044153,0.76063854,0.393329446,0.365487847,0.019940355,0.071646514,0.700288463,0.447138359,0.463560089,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3799,0.204209524,0.404640476,0.204209524,0.661347251,0.515155436,0.348519063,0.515155436,0.728775645,0.154682499,0.154682499,0.505466127,0.033359211,0.505466127,0.610055494,0.628523291,0.478204637,0.41392019,0.646116935,0.650576851,0.285495602,0.661347251,0.536970447,0.660760643,0.540418214,0.584740469,0.557236439,0.526544312,0.758352129,0.728775645,0.663668192,0.757445912,0.679167124,0.736675316,0.669512766,0.489821317,0.083737997,0.438861983,0.800283746,0.664011781,0.588897916,0.517646949,0.764975769,0.404640476,0.442358365,0.158721347,0.798714054,0.62021733,0.690776912,0.762971151,0.348519063,0.297429537,0.031452409,0.054032118,0.691076112,0.316667958,0.450457065,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3800,0.203828663,0.31667175,0.203828663,0.764411939,0.514942377,0.191102275,0.514942377,0.815506333,0.154725838,0.154725838,0.573979803,0.051779199,0.573979803,0.692932614,0.754400887,0.504941908,0.585063611,0.779530064,0.765883822,0.363548228,0.764411939,0.667944009,0.791068184,0.65485683,0.722330542,0.688150027,0.698457679,0.81890649,0.815506333,0.722312212,0.832509766,0.761318129,0.831328865,0.734546037,0.388376693,0.059292591,0.373336475,0.797145392,0.624270591,0.48826986,0.424021804,0.750264316,0.31667175,0.374578811,0.103621917,0.794607524,0.554887814,0.602187832,0.754100311,0.191102275,0.146437686,0.03065288,0.040264954,0.624042878,0.069966306,0.386198697,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3801,0.203828663,0.143921976,0.203828663,0.804277177,0.514942377,0.064546199,0.514942377,0.857246282,0.154725838,0.154725838,0.623476261,0.039542899,0.623476261,0.747461072,0.823300726,0.411465662,0.707707503,0.842507257,0.823701079,0.399127613,0.804277177,0.777023846,0.810164268,0.633713112,0.792274314,0.768353119,0.781369539,0.833097268,0.857246282,0.760892161,0.863473749,0.786287197,0.860160592,0.741557613,0.273505533,0.031925762,0.133122335,0.780487259,0.535361063,0.228207488,0.129059194,0.675464576,0.143921976,0.203657255,0.030726327,0.774658428,0.409298352,0.351076868,0.648946381,0.064546199,0.050159083,0.035078209,0.034463898,0.475205312,0.017009683,0.281482939,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3802,0.203828663,0.120437942,0.203828663,0.846185081,0.514942377,0.043817986,0.514942377,0.870100555,0.154725838,0.154725838,0.688195705,0.061958835,0.688195705,0.74851789,0.846849118,0.334842671,0.742376124,0.855061225,0.857234954,0.435839267,0.846185081,0.839643601,0.844143758,0.568179063,0.788486288,0.804728666,0.777822157,0.846476324,0.870100555,0.721575004,0.859451284,0.781846094,0.869012547,0.758501387,0.175997879,0.015855642,0.07520014,0.773293323,0.423869553,0.200799532,0.093355591,0.632133014,0.120437942,0.181861219,0.012411113,0.76891748,0.381065533,0.303859111,0.615010229,0.043817986,0.026894458,0.06116851,0.049797017,0.430373846,0.017647411,0.25511873,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3803,0.203828663,0.158117568,0.203828663,0.845449563,0.514942377,0.053257714,0.514942377,0.824112142,0.154725838,0.154725838,0.717234921,0.026421472,0.717234921,0.693442127,0.857553756,0.262193503,0.767044215,0.843576303,0.843394275,0.435873898,0.845449563,0.844985086,0.848628595,0.486482542,0.773696436,0.810011087,0.684851654,0.829725903,0.824112142,0.691064193,0.786225166,0.766137633,0.855185366,0.782306823,0.147443248,0.010162605,0.078589414,0.782595146,0.414807298,0.195759485,0.091672734,0.632976277,0.158117568,0.174428927,0.01225499,0.773859723,0.399527433,0.303858837,0.612017642,0.053257714,0.029165396,0.094335599,0.092018059,0.426260521,0.02659351,0.246919165,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3804,0.203828663,0.083669197,0.203828663,0.845845401,0.514942377,0.059999943,0.514942377,0.752256424,0.154725838,0.154725838,0.672044824,0.028090267,0.672044824,0.582513938,0.851393516,0.263925958,0.778889454,0.820733597,0.812537793,0.386691037,0.845845401,0.840169928,0.853744486,0.387105466,0.762335024,0.81250553,0.699329944,0.781205618,0.752256424,0.690644756,0.748566797,0.777082102,0.770271588,0.797885112,0.151985728,0.016830541,0.079083345,0.781872787,0.391069203,0.192986092,0.087174733,0.632392082,0.083669197,0.159838512,0.013519411,0.782215679,0.440257258,0.295538783,0.616097502,0.059999943,0.057406693,0.128701647,0.165445677,0.439030003,0.0826875,0.282826486,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3805,0.203828663,0.057061899,0.203828663,0.846998477,0.514942377,0.086488636,0.514942377,0.713516702,0.154725838,0.154725838,0.612763946,0.038561549,0.612763946,0.538847049,0.822991391,0.353801125,0.766344567,0.773634905,0.807300321,0.363014875,0.846998477,0.811864817,0.854475295,0.371830018,0.745109529,0.799952502,0.632179379,0.751471821,0.713516702,0.699717617,0.717374301,0.784806895,0.680469516,0.8263606,0.145223834,0.029483112,0.080164946,0.779596767,0.355079471,0.1912836,0.094107263,0.631845422,0.057061899,0.158447001,0.018274757,0.779159815,0.469027021,0.271213971,0.617202818,0.086488636,0.103999382,0.160392916,0.213341478,0.431753455,0.075663347,0.335919169,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
