from_bus,to_bus,id,name,r_pu,x_pu,b_pu,g_from_pu,b_from_pu,g_to_pu,b_to_pu,rate_a_mva,rate_b_mva,rate_c_mva,length_km,in_service
40589,40393,2,154loop_부개-SRC_2,0.000603,0.005493,0.004449,0.0,0.0,0.0,0.0,450,495,562,3.87,1
40589,40309,1,154loop_부개-SRC_1,0.000613,0.005582,0.004521,0.0,0.0,0.0,0.0,450,495,562,3.93,1
40589,40309,2,154loop_부개-SRC_2,0.000613,0.005582,0.004521,0.0,0.0,0.0,0.0,450,495,562,3.93,1
40590,40204,1,154loop_안심-노변_1,0.000762,0.006939,0.00562,0.0,0.0,0.0,0.0,450,495,562,4.89,1
40590,40204,2,154loop_안심-노변_2,0.000762,0.006939,0.00562,0.0,0.0,0.0,0.0,450,495,562,4.89,1
40590,40703,1,154loop_안심-신서_1,0.000864,0.007867,0.006371,0.0,0.0,0.0,0.0,450,495,562,5.54,1
40590,40703,2,154loop_안심-신서_2,0.000864,0.007867,0.006371,0.0,0.0,0.0,0.0,450,495,562,5.54,1
40086,40302,1,154loop_보광-동빙고_1,0.000342,0.003117,0.002524,0.0,0.0,0.0,0.0,450,495,562,2.2,1
40086,40302,2,154loop_보광-동빙고_2,0.000342,0.003117,0.002524,0.0,0.0,0.0,0.0,450,495,562,2.2,1
40086,40005,1,154loop_보광-논일_1,0.000492,0.004476,0.003625,0.0,0.0,0.0,0.0,450,495,562,3.15,1
40086,40005,2,154loop_보광-논일_2,0.000492,0.004476,0.003625,0.0,0.0,0.0,0.0,450,495,562,3.15,1
40600,40275,1,154loop_북광주-화정_1,0.000524,0.004767,0.003861,0.0,0.0,0.0,0.0,450,495,562,3.36,1
40600,40275,2,154loop_북광주-화정_2,0.000524,0.004767,0.003861,0.0,0.0,0.0,0.0,450,495,562,3.36,1
40600,40604,1,154loop_북광주-농성_1,0.000539,0.004906,0.003973,0.0,0.0,0.0,0.0,450,495,562,3.45,1
40600,40604,2,154loop_북광주-농성_2,0.000539,0.004906,0.003973,0.0,0.0,0.0,0.0,450,495,562,3.45,1
40602,40714,1,154loop_송정2-흑석_1,0.000802,0.007303,0.005915,0.0,0.0,0.0,0.0,450,495,562,5.14,1
40602,40714,2,154loop_송정2-흑석_2,0.000802,0.007303,0.005915,0.0,0.0,0.0,0.0,450,495,562,5.14,1
40602,40223,1,154loop_송정2-하남_1,0.001181,0.010749,0.008705,0.0,0.0,0.0,0.0,450,495,562,7.57,1
40602,40223,2,154loop_송정2-하남_2,0.001181,0.010749,0.008705,0.0,0.0,0.0,0.0,450,495,562,7.57,1
40604,40598,1,154loop_농성-충장_1,0.000731,0.006656,0.005391,0.0,0.0,0.0,0.0,450,495,562,4.69,1
40604,40598,2,154loop_농성-충장_2,0.000731,0.006656,0.005391,0.0,0.0,0.0,0.0,450,495,562,4.69,1
40604,40599,1,154loop_농성-일곡_1,0.000878,0.007994,0.006474,0.0,0.0,0.0,0.0,450,495,562,5.63,1
40604,40599,2,154loop_농성-일곡_2,0.000878,0.007994,0.006474,0.0,0.0,0.0,0.0,450,495,562,5.63,1
40608,40158,1,154loop_고잔-인천T1_1,0.000559,0.005091,0.004123,0.0,0.0,0.0,0.0,450,495,562,3.59,1
40608,40158,2,154loop_고잔-인천T1_2,0.000559,0.005091,0.004123,0.0,0.0,0.0,0.0,450,495,562,3.59,1
40608,40240,1,154loop_고잔-연수_1,0.000734,0.00668,0.00541,0.0,0.0,0.0,0.0,450,495,562,4.7,1
40608,40240,2,154loop_고잔-연수_2,0.000734,0.00668,0.00541,0.0,0.0,0.0,0.0,450,495,562,4.7,1
40610,40240,1,154loop_북송도-연수_1,0.000703,0.006395,0.005179,0.0,0.0,0.0,0.0,450,495,562,4.5,1
40610,40240,2,154loop_북송도-연수_2,0.000703,0.006395,0.005179,0.0,0.0,0.0,0.0,450,495,562,4.5,1
40610,40613,1,154loop_북송도-동춘_1,0.000729,0.006639,0.005376,0.0,0.0,0.0,0.0,450,495,562,4.68,1
40610,40613,2,154loop_북송도-동춘_2,0.000729,0.006639,0.005376,0.0,0.0,0.0,0.0,450,495,562,4.68,1
40611,40608,1,154loop_동송도-고잔_1,0.000752,0.006842,0.005541,0.0,0.0,0.0,0.0,450,495,562,4.82,1
40611,40608,2,154loop_동송도-고잔_2,0.000752,0.006842,0.005541,0.0,0.0,0.0,0.0,450,495,562,4.82,1
40611,40451,1,154loop_동송도-서시화_1,0.000762,0.006938,0.005619,0.0,0.0,0.0,0.0,450,495,562,4.89,1
40611,40451,2,154loop_동송도-서시화_2,0.000762,0.006938,0.005619,0.0,0.0,0.0,0.0,450,495,562,4.89,1
40612,40614,1,154loop_오봉-남동_1,0.000499,0.004542,0.003678,0.0,0.0,0.0,0.0,450,495,562,3.2,1
40612,40614,2,154loop_오봉-남동_2,0.000499,0.004542,0.003678,0.0,0.0,0.0,0.0,450,495,562,3.2,1
40612,40262,1,154loop_오봉-정왕_1,0.000658,0.00599,0.004851,0.0,0.0,0.0,0.0,450,495,562,4.22,1
40612,40262,2,154loop_오봉-정왕_2,0.000658,0.00599,0.004851,0.0,0.0,0.0,0.0,450,495,562,4.22,1
40613,40614,1,154loop_동춘-남동_1,0.00041,0.003732,0.003022,0.0,0.0,0.0,0.0,450,495,562,2.63,1
40613,40614,2,154loop_동춘-남동_2,0.00041,0.003732,0.003022,0.0,0.0,0.0,0.0,450,495,562,2.63,1
40613,40240,1,154loop_동춘-연수_1,0.0006,0.005458,0.00442,0.0,0.0,0.0,0.0,450,495,562,3.84,1
40613,40240,2,154loop_동춘-연수_2,0.0006,0.005458,0.00442,0.0,0.0,0.0,0.0,450,495,562,3.84,1
40614,40158,1,154loop_남동-인천T1_1,0.000555,0.005051,0.004091,0.0,0.0,0.0,0.0,450,495,562,3.56,1
40614,40158,2,154loop_남동-인천T1_2,0.000555,0.005051,0.004091,0.0,0.0,0.0,0.0,450,495,562,3.56,1
40614,40580,1,154loop_남동-만수_1,0.000881,0.008018,0.006493,0.0,0.0,0.0,0.0,450,495,562,5.65,1
40614,40580,2,154loop_남동-만수_2,0.000881,0.008018,0.006493,0.0,0.0,0.0,0.0,450,495,562,5.65,1
40615,40587,1,154loop_중산-부평T2_1,0.001555,0.014158,0.011466,0.0,0.0,0.0,0.0,450,495,562,9.97,1
40615,40578,1,154loop_중산-송현_1,0.001665,0.015159,0.012276,0.0,0.0,0.0,0.0,450,495,562,10.68,1
40628,40629,1,154loop_동원주-북원주_1,0.001264,0.011509,0.009321,0.0,0.0,0.0,0.0,450,495,562,8.1,1
40628,40629,2,154loop_동원주-북원주_2,0.001264,0.011509,0.009321,0.0,0.0,0.0,0.0,450,495,562,8.1,1
40628,40644,1,154loop_동원주-원주_1,0.001272,0.011583,0.00938,0.0,0.0,0.0,0.0,450,495,562,8.16,1
40628,40644,2,154loop_동원주-원주_2,0.001272,0.011583,0.00938,0.0,0.0,0.0,0.0,450,495,562,8.16,1
40634,40640,1,154loop_내초-군장_1,0.000749,0.006818,0.005521,0.0,0.0,0.0,0.0,450,495,562,4.8,1
40634,40640,2,154loop_내초-군장_2,0.000749,0.006818,0.005521,0.0,0.0,0.0,0.0,450,495,562,4.8,1
40634,40633,1,154loop_내초-동군산_1,0.002464,0.022425,0.018161,0.0,0.0,0.0,0.0,450,495,562,15.79,1
40640,40350,1,154loop_군장-SRC_1,0.001307,0.011897,0.009635,0.0,0.0,0.0,0.0,450,495,562,8.38,1
40640,40350,2,154loop_군장-SRC_2,0.001307,0.011897,0.009635,0.0,0.0,0.0,0.0,450,495,562,8.38,1
40640,40641,1,154loop_군장-소룡_1,0.001536,0.013978,0.01132,0.0,0.0,0.0,0.0,450,495,562,9.84,1
40641,40332,1,154loop_소룡-비응_1,0.001335,0.012152,0.009842,0.0,0.0,0.0,0.0,450,495,562,8.56,1
40641,40332,2,154loop_소룡-비응_2,0.001335,0.012152,0.009842,0.0,0.0,0.0,0.0,450,495,562,8.56,1
40641,40633,1,154loop_소룡-동군산_1,0.001648,0.014998,0.012146,0.0,0.0,0.0,0.0,450,495,562,10.56,1
40652,40692,1,154loop_태평-팔복_1,0.000825,0.007511,0.006083,0.0,0.0,0.0,0.0,450,495,562,5.29,1
40652,40692,2,154loop_태평-팔복_2,0.000825,0.007511,0.006083,0.0,0.0,0.0,0.0,450,495,562,5.29,1
40652,40635,1,154loop_태평-남전주_1,0.000993,0.009035,0.007317,0.0,0.0,0.0,0.0,450,495,562,6.36,1
40652,40635,2,154loop_태평-남전주_2,0.000993,0.009035,0.007317,0.0,0.0,0.0,0.0,450,495,562,6.36,1
40663,40668,1,154loop_상당-봉명_1,0.000891,0.008108,0.006566,0.0,0.0,0.0,0.0,450,495,562,5.71,1
40663,40668,2,154loop_상당-봉명_2,0.000891,0.008108,0.006566,0.0,0.0,0.0,0.0,450,495,562,5.71,1
40663,40667,1,154loop_상당-북청주_1,0.000891,0.008113,0.006571,0.0,0.0,0.0,0.0,450,495,562,5.71,1
40663,40667,2,154loop_상당-북청주_2,0.000891,0.008113,0.006571,0.0,0.0,0.0,0.0,450,495,562,5.71,1
40664,40668,1,154loop_사직-봉명_1,0.000456,0.004151,0.003362,0.0,0.0,0.0,0.0,450,495,562,2.92,1
40664,40668,2,154loop_사직-봉명_2,0.000456,0.004151,0.003362,0.0,0.0,0.0,0.0,450,495,562,2.92,1
40664,40662,1,154loop_사직-서청주_1,0.00074,0.006736,0.005455,0.0,0.0,0.0,0.0,450,495,562,4.74,1
40664,40662,2,154loop_사직-서청주_2,0.00074,0.006736,0.005455,0.0,0.0,0.0,0.0,450,495,562,4.74,1
40667,40662,1,154loop_북청주-서청주_1,0.000629,0.005727,0.004638,0.0,0.0,0.0,0.0,450,495,562,4.03,1
40667,40662,2,154loop_북청주-서청주_2,0.000629,0.005727,0.004638,0.0,0.0,0.0,0.0,450,495,562,4.03,1
40667,40135,1,154loop_북청주-국사_1,0.001029,0.009363,0.007582,0.0,0.0,0.0,0.0,450,495,562,6.59,1
40667,40135,2,154loop_북청주-국사_2,0.001029,0.009363,0.007582,0.0,0.0,0.0,0.0,450,495,562,6.59,1
40679,40506,1,154loop_둔산-서대전_1,0.00058,0.00528,0.004276,0.0,0.0,0.0,0.0,450,495,562,3.72,1
40679,40506,2,154loop_둔산-서대전_2,0.00058,0.00528,0.004276,0.0,0.0,0.0,0.0,450,495,562,3.72,1
40679,40680,1,154loop_둔산-대화_1,0.000708,0.006441,0.005216,0.0,0.0,0.0,0.0,450,495,562,4.54,1
40679,40680,2,154loop_둔산-대화_2,0.000708,0.006441,0.005216,0.0,0.0,0.0,0.0,450,495,562,4.54,1
40681,40060,1,154loop_웅촌-SRC_1,0.001543,0.014044,0.011374,0.0,0.0,0.0,0.0,450,495,562,9.89,1
40681,40738,1,154loop_웅촌-울산T9_1,0.001786,0.016259,0.013168,0.0,0.0,0.0,0.0,450,495,562,11.45,1
40685,40686,1,154loop_당월-처용_1,0.000988,0.008992,0.007282,0.0,0.0,0.0,0.0,450,495,562,6.33,1
40685,40686,2,154loop_당월-처용_2,0.000988,0.008992,0.007282,0.0,0.0,0.0,0.0,450,495,562,6.33,1
40685,40290,1,154loop_당월-울산화력_1,0.001425,0.012974,0.010507,0.0,0.0,0.0,0.0,450,495,562,9.14,1
40685,40290,2,154loop_당월-울산화력_2,0.001425,0.012974,0.010507,0.0,0.0,0.0,0.0,450,495,562,9.14,1
40174,40579,1,154loop_원창-북인천_1,0.000438,0.003985,0.003227,0.0,0.0,0.0,0.0,450,495,562,2.81,1
40174,40579,2,154loop_원창-북인천_2,0.000438,0.003985,0.003227,0.0,0.0,0.0,0.0,450,495,562,2.81,1
40174,40586,1,154loop_원창-경서_1,0.000602,0.005479,0.004438,0.0,0.0,0.0,0.0,450,495,562,3.86,1
40174,40586,2,154loop_원창-경서_2,0.000602,0.005479,0.004438,0.0,0.0,0.0,0.0,450,495,562,3.86,1
40176,40177,1,154loop_양산T1-양산_1,0.001208,0.010997,0.008906,0.0,0.0,0.0,0.0,450,495,562,7.74,1
40176,40177,2,154loop_양산T1-양산_2,0.001208,0.010997,0.008906,0.0,0.0,0.0,0.0,450,495,562,7.74,1
40176,40789,1,154loop_양산T1-산막_1,0.001626,0.014798,0.011985,0.0,0.0,0.0,0.0,450,495,562,10.42,1
40689,40161,1,154loop_신흥-용운_1,0.000485,0.00441,0.003572,0.0,0.0,0.0,0.0,450,495,562,3.11,1
40689,40161,2,154loop_신흥-용운_2,0.000485,0.00441,0.003572,0.0,0.0,0.0,0.0,450,495,562,3.11,1
40689,40324,1,154loop_신흥-유천_1,0.000805,0.007328,0.005934,0.0,0.0,0.0,0.0,450,495,562,5.16,1
40689,40324,2,154loop_신흥-유천_2,0.000805,0.007328,0.005934,0.0,0.0,0.0,0.0,450,495,562,5.16,1
40692,40094,1,154loop_팔복-SRC_1,0.000719,0.006545,0.0053,0.0,0.0,0.0,0.0,450,495,562,4.61,1
40692,40094,2,154loop_팔복-SRC_2,0.000719,0.006545,0.0053,0.0,0.0,0.0,0.0,450,495,562,4.61,1
40692,40108,1,154loop_팔복-SRC_1,0.000774,0.007049,0.005708,0.0,0.0,0.0,0.0,450,495,562,4.96,1
40692,40108,2,154loop_팔복-SRC_2,0.000774,0.007049,0.005708,0.0,0.0,0.0,0.0,450,495,562,4.96,1
40700,40052,1,154loop_반포-한남_1,0.000406,0.0037,0.002996,0.0,0.0,0.0,0.0,450,495,562,2.61,1
40700,40052,2,154loop_반포-한남_2,0.000406,0.0037,0.002996,0.0,0.0,0.0,0.0,450,495,562,2.61,1
40700,40004,1,154loop_반포-논현_1,0.000407,0.003704,0.003,0.0,0.0,0.0,0.0,450,495,562,2.61,1
40700,40004,2,154loop_반포-논현_2,0.000407,0.003704,0.003,0.0,0.0,0.0,0.0,450,495,562,2.61,1
40702,40178,1,154loop_양정-미남_1,0.000576,0.005239,0.004243,0.0,0.0,0.0,0.0,450,495,562,3.69,1
40702,40178,2,154loop_양정-미남_2,0.000576,0.005239,0.004243,0.0,0.0,0.0,0.0,450,495,562,3.69,1
40702,40369,1,154loop_양정-SRC_1,0.000594,0.005403,0.004376,0.0,0.0,0.0,0.0,450,495,562,3.8,1
40702,40369,2,154loop_양정-SRC_2,0.000594,0.005403,0.004376,0.0,0.0,0.0,0.0,450,495,562,3.8,1
40194,40454,1,154loop_송탄-소사벌_1,0.000662,0.006024,0.004878,0.0,0.0,0.0,0.0,450,495,562,4.24,1
40194,40454,2,154loop_송탄-소사벌_2,0.000662,0.006024,0.004878,0.0,0.0,0.0,0.0,450,495,562,4.24,1
40194,40780,1,154loop_송탄-동평택에너지센터_1,0.000885,0.008059,0.006526,0.0,0.0,0.0,0.0,450,495,562,5.68,1
40194,40780,2,154loop_송탄-동평택에너지센터_2,0.000885,0.008059,0.006526,0.0,0.0,0.0,0.0,450,495,562,5.68,1
40196,40307,1,154loop_진위-삼미_1,0.001308,0.011906,0.009642,0.0,0.0,0.0,0.0,450,495,562,8.38,1
40196,40307,2,154loop_진위-삼미_2,0.001308,0.011906,0.009642,0.0,0.0,0.0,0.0,450,495,562,8.38,1
40196,40459,1,154loop_진위-세교_1,0.001535,0.013968,0.011312,0.0,0.0,0.0,0.0,450,495,562,9.84,1
40708,40695,1,154loop_북오송-조치원_1,0.001007,0.009163,0.007421,0.0,0.0,0.0,0.0,450,495,562,6.45,1
40708,40695,2,154loop_북오송-조치원_2,0.001007,0.009163,0.007421,0.0,0.0,0.0,0.0,450,495,562,6.45,1
40708,40126,1,154loop_북오송-청주T1_1,0.001589,0.014462,0.011713,0.0,0.0,0.0,0.0,450,495,562,10.18,1
40713,40034,1,154loop_휘경-용두_1,0.00057,0.005186,0.0042,0.0,0.0,0.0,0.0,450,495,562,3.65,1
40713,40034,2,154loop_휘경-용두_2,0.00057,0.005186,0.0042,0.0,0.0,0.0,0.0,450,495,562,3.65,1
40713,40002,1,154loop_휘경-화양_1,0.000571,0.005194,0.004206,0.0,0.0,0.0,0.0,450,495,562,3.66,1
40713,40002,2,154loop_휘경-화양_2,0.000571,0.005194,0.004206,0.0,0.0,0.0,0.0,450,495,562,3.66,1
40714,40273,1,154loop_흑석-비아_1,0.000952,0.008664,0.007017,0.0,0.0,0.0,0.0,450,495,562,6.1,1
40714,40273,2,154loop_흑석-비아_2,0.000952,0.008664,0.007017,0.0,0.0,0.0,0.0,450,495,562,6.1,1
40714,40604,1,154loop_흑석-농성_1,0.001147,0.010443,0.008458,0.0,0.0,0.0,0.0,450,495,562,7.35,1
40714,40604,2,154loop_흑석-농성_2,0.001147,0.010443,0.008458,0.0,0.0,0.0,0.0,450,495,562,7.35,1
40227,40325,1,154loop_수지-이의_1,0.000565,0.005141,0.004163,0.0,0.0,0.0,0.0,450,495,562,3.62,1
40227,40325,2,154loop_수지-이의_2,0.000565,0.005141,0.004163,0.0,0.0,0.0,0.0,450,495,562,3.62,1
40227,40383,1,154loop_수지-성남T1_1,0.000816,0.007428,0.006016,0.0,0.0,0.0,0.0,450,495,562,5.23,1
40227,40383,2,154loop_수지-성남T1_2,0.000816,0.007428,0.006016,0.0,0.0,0.0,0.0,450,495,562,5.23,1
40742,40744,1,154loop_군자-왕십리_1,0.000327,0.002973,0.002408,0.0,0.0,0.0,0.0,450,495,562,2.09,1
40742,40744,2,154loop_군자-왕십리_2,0.000327,0.002973,0.002408,0.0,0.0,0.0,0.0,450,495,562,2.09,1
40742,40743,1,154loop_군자-마장_1,0.000403,0.003666,0.002969,0.0,0.0,0.0,0.0,450,495,562,2.58,1
40742,40743,2,154loop_군자-마장_2,0.000403,0.003666,0.002969,0.0,0.0,0.0,0.0,450,495,562,2.58,1
40745,40042,1,154loop_뚝도-강남_1,0.000493,0.004487,0.003634,0.0,0.0,0.0,0.0,450,495,562,3.16,1
40745,40042,2,154loop_뚝도-강남_2,0.000493,0.004487,0.003634,0.0,0.0,0.0,0.0,450,495,562,3.16,1
40745,40746,1,154loop_뚝도-광장_1,0.000506,0.00461,0.003733,0.0,0.0,0.0,0.0,450,495,562,3.25,1
40745,40746,2,154loop_뚝도-광장_2,0.000506,0.00461,0.003733,0.0,0.0,0.0,0.0,450,495,562,3.25,1
40238,40610,1,154loop_송도-북송도_1,0.000733,0.006672,0.005404,0.0,0.0,0.0,0.0,450,495,562,4.7,1
40238,40610,2,154loop_송도-북송도_2,0.000733,0.006672,0.005404,0.0,0.0,0.0,0.0,450,495,562,4.7,1
40238,40613,1,154loop_송도-동춘_1,0.00075,0.006827,0.005529,0.0,0.0,0.0,0.0,450,495,562,4.81,1
40238,40613,2,154loop_송도-동춘_2,0.00075,0.006827,0.005529,0.0,0.0,0.0,0.0,450,495,562,4.81,1
40751,40149,1,154loop_상일-강동_1,0.000469,0.004272,0.003459,0.0,0.0,0.0,0.0,450,495,562,3.01,1
40751,40149,2,154loop_상일-강동_2,0.000469,0.004272,0.003459,0.0,0.0,0.0,0.0,450,495,562,3.01,1
40751,40314,1,154loop_상일-SRC_1,0.000596,0.005421,0.004391,0.0,0.0,0.0,0.0,450,495,562,3.82,1
40751,40314,2,154loop_상일-SRC_2,0.000596,0.005421,0.004391,0.0,0.0,0.0,0.0,450,495,562,3.82,1
40240,40576,1,154loop_연수-인천_1,0.00075,0.006828,0.00553,0.0,0.0,0.0,0.0,450,495,562,4.81,1
40240,40576,2,154loop_연수-인천_2,0.00075,0.006828,0.00553,0.0,0.0,0.0,0.0,450,495,562,4.81,1
40240,40612,1,154loop_연수-오봉_1,0.000953,0.008677,0.007028,0.0,0.0,0.0,0.0,450,495,562,6.11,1
40240,40612,2,154loop_연수-오봉_2,0.000953,0.008677,0.007028,0.0,0.0,0.0,0.0,450,495,562,6.11,1
40753,40757,1,154loop_대방-신길_1,0.000383,0.003489,0.002826,0.0,0.0,0.0,0.0,450,495,562,2.46,1
40753,40757,2,154loop_대방-신길_2,0.000383,0.003489,0.002826,0.0,0.0,0.0,0.0,450,495,562,2.46,1
40753,40276,1,154loop_대방-시흥_1,0.000544,0.004951,0.00401,0.0,0.0,0.0,0.0,450,495,562,3.49,1
40753,40276,2,154loop_대방-시흥_2,0.000544,0.004951,0.00401,0.0,0.0,0.0,0.0,450,495,562,3.49,1
40755,40278,1,154loop_신정-온수_1,0.000524,0.004771,0.003864,0.0,0.0,0.0,0.0,450,495,562,3.36,1
40755,40278,2,154loop_신정-온수_2,0.000524,0.004771,0.003864,0.0,0.0,0.0,0.0,450,495,562,3.36,1
40755,40740,1,154loop_신정-천왕_1,0.000606,0.005514,0.004465,0.0,0.0,0.0,0.0,450,495,562,3.88,1
40755,40740,2,154loop_신정-천왕_2,0.000606,0.005514,0.004465,0.0,0.0,0.0,0.0,450,495,562,3.88,1
40756,40740,1,154loop_오류-천왕_1,0.000524,0.004767,0.003861,0.0,0.0,0.0,0.0,450,495,562,3.36,1
40756,40740,2,154loop_오류-천왕_2,0.000524,0.004767,0.003861,0.0,0.0,0.0,0.0,450,495,562,3.36,1
40756,40752,1,154loop_오류-구공_1,0.000558,0.005076,0.004111,0.0,0.0,0.0,0.0,450,495,562,3.57,1
40756,40752,2,154loop_오류-구공_2,0.000558,0.005076,0.004111,0.0,0.0,0.0,0.0,450,495,562,3.57,1
40760,40761,1,154loop_신내-노원_1,0.000675,0.006148,0.004979,0.0,0.0,0.0,0.0,450,495,562,4.33,1
40760,40761,2,154loop_신내-노원_2,0.000675,0.006148,0.004979,0.0,0.0,0.0,0.0,450,495,562,4.33,1
40760,40468,1,154loop_신내-구리_1,0.000801,0.00729,0.005904,0.0,0.0,0.0,0.0,450,495,562,5.13,1
40760,40468,2,154loop_신내-구리_2,0.000801,0.00729,0.005904,0.0,0.0,0.0,0.0,450,495,562,5.13,1
40764,40302,1,154loop_용산-동빙고_1,0.000314,0.002858,0.002314,0.0,0.0,0.0,0.0,450,495,562,2.01,1
40764,40302,2,154loop_용산-동빙고_2,0.000314,0.002858,0.002314,0.0,0.0,0.0,0.0,450,495,562,2.01,1
40764,40081,1,154loop_용산-노량진_1,0.000392,0.003571,0.002892,0.0,0.0,0.0,0.0,450,495,562,2.51,1
40764,40081,2,154loop_용산-노량진_2,0.000392,0.003571,0.002892,0.0,0.0,0.0,0.0,450,495,562,2.51,1
40770,40360,1,154loop_성수-SRC_1,0.000465,0.00423,0.003425,0.0,0.0,0.0,0.0,450,495,562,2.98,1
40770,40360,2,154loop_성수-SRC_2,0.000465,0.00423,0.003425,0.0,0.0,0.0,0.0,450,495,562,2.98,1
40770,40744,1,154loop_성수-왕십리_1,0.00047,0.004282,0.003468,0.0,0.0,0.0,0.0,450,495,562,3.02,1
40770,40744,2,154loop_성수-왕십리_2,0.00047,0.004282,0.003468,0.0,0.0,0.0,0.0,450,495,562,3.02,1
40771,40034,1,154loop_종암-용두_1,0.000366,0.003334,0.0027,0.0,0.0,0.0,0.0,450,495,562,2.35,1
40771,40034,2,154loop_종암-용두_2,0.000366,0.003334,0.0027,0.0,0.0,0.0,0.0,450,495,562,2.35,1
40771,40331,1,154loop_종암-미아_1,0.00044,0.004005,0.003244,0.0,0.0,0.0,0.0,450,495,562,2.82,1
40771,40331,2,154loop_종암-미아_2,0.00044,0.004005,0.003244,0.0,0.0,0.0,0.0,450,495,562,2.82,1
40263,40018,1,154loop_구로-대림_1,0.00041,0.003728,0.003019,0.0,0.0,0.0,0.0,450,495,562,2.63,1
40263,40018,2,154loop_구로-대림_2,0.00041,0.003728,0.003019,0.0,0.0,0.0,0.0,450,495,562,2.63,1
40263,40752,1,154loop_구로-구공_1,0.000425,0.003869,0.003133,0.0,0.0,0.0,0.0,450,495,562,2.72,1
40263,40752,2,154loop_구로-구공_2,0.000425,0.003869,0.003133,0.0,0.0,0.0,0.0,450,495,562,2.72,1
40776,40284,1,154loop_관양-안양_1,0.000513,0.004667,0.00378,0.0,0.0,0.0,0.0,450,495,562,3.29,1
40776,40284,2,154loop_관양-안양_2,0.000513,0.004667,0.00378,0.0,0.0,0.0,0.0,450,495,562,3.29,1
40776,40087,1,154loop_관양-과천_1,0.000918,0.008357,0.006768,0.0,0.0,0.0,0.0,450,495,562,5.89,1
40776,40087,2,154loop_관양-과천_2,0.000918,0.008357,0.006768,0.0,0.0,0.0,0.0,450,495,562,5.89,1
40268,40043,1,154loop_부천-중동_1,0.000501,0.00456,0.003693,0.0,0.0,0.0,0.0,450,495,562,3.21,1
40268,40043,2,154loop_부천-중동_2,0.000501,0.00456,0.003693,0.0,0.0,0.0,0.0,450,495,562,3.21,1
40268,40278,1,154loop_부천-온수_1,0.000659,0.005996,0.004856,0.0,0.0,0.0,0.0,450,495,562,4.22,1
40268,40278,2,154loop_부천-온수_2,0.000659,0.005996,0.004856,0.0,0.0,0.0,0.0,450,495,562,4.22,1
40780,40804,1,154loop_동평택에너지센터-SRC_1,0.000495,0.004506,0.003649,0.0,0.0,0.0,0.0,450,495,562,3.17,1
40780,40804,2,154loop_동평택에너지센터-SRC_2,0.000495,0.004506,0.003649,0.0,0.0,0.0,0.0,450,495,562,3.17,1
40780,40457,1,154loop_동평택에너지센터-청북_1,0.001002,0.009119,0.007385,0.0,0.0,0.0,0.0,450,495,562,6.42,1
40780,40457,2,154loop_동평택에너지센터-청북_2,0.001002,0.009119,0.007385,0.0,0.0,0.0,0.0,450,495,562,6.42,1
40786,40802,1,154loop_금정개폐소-SRC_1,0.002071,0.018848,0.015264,0.0,0.0,0.0,0.0,450,495,562,13.27,1
40786,40271,1,154loop_금정개폐소-장흥_1,0.003278,0.02984,0.024166,0.0,0.0,0.0,0.0,450,495,562,21.01,1
40275,40603,1,154loop_화정-매월_1,0.000791,0.007198,0.005829,0.0,0.0,0.0,0.0,450,495,562,5.07,1
40275,40603,2,154loop_화정-매월_2,0.000791,0.007198,0.005829,0.0,0.0,0.0,0.0,450,495,562,5.07,1
40275,40180,1,154loop_화정-남광주_1,0.000795,0.007238,0.005862,0.0,0.0,0.0,0.0,450,495,562,5.1,1
40275,40180,2,154loop_화정-남광주_2,0.000795,0.007238,0.005862,0.0,0.0,0.0,0.0,450,495,562,5.1,1
40281,40044,1,154loop_효목-공평_1,0.000524,0.004772,0.003864,0.0,0.0,0.0,0.0,450,495,562,3.36,1
40281,40044,2,154loop_효목-공평_2,0.000524,0.004772,0.003864,0.0,0.0,0.0,0.0,450,495,562,3.36,1
40281,40084,1,154loop_효목-대구T2_1,0.000711,0.006468,0.005239,0.0,0.0,0.0,0.0,450,495,562,4.56,1
40281,40084,2,154loop_효목-대구T2_2,0.000711,0.006468,0.005239,0.0,0.0,0.0,0.0,450,495,562,4.56,1
40293,40616,1,154loop_여수산단개폐소-화치_1,0.000407,0.003708,0.003003,0.0,0.0,0.0,0.0,450,495,562,2.61,1
40293,40616,2,154loop_여수산단개폐소-화치_2,0.000407,0.003708,0.003003,0.0,0.0,0.0,0.0,450,495,562,2.61,1
40293,40691,1,154loop_여수산단개폐소-용성_1,0.000612,0.005568,0.00451,0.0,0.0,0.0,0.0,450,495,562,3.92,1
40293,40691,2,154loop_여수산단개폐소-용성_2,0.000612,0.005568,0.00451,0.0,0.0,0.0,0.0,450,495,562,3.92,1
40296,40171,1,154loop_월배-달성_1,0.000407,0.003708,0.003003,0.0,0.0,0.0,0.0,450,495,562,2.61,1
40296,40171,2,154loop_월배-달성_2,0.000407,0.003708,0.003003,0.0,0.0,0.0,0.0,450,495,562,2.61,1
40296,40346,1,154loop_월배-달서_1,0.000712,0.006485,0.005252,0.0,0.0,0.0,0.0,450,495,562,4.57,1
40296,40346,2,154loop_월배-달서_2,0.000712,0.006485,0.005252,0.0,0.0,0.0,0.0,450,495,562,4.57,1
40307,40091,1,154loop_삼미-SRC_1,0.000713,0.006488,0.005254,0.0,0.0,0.0,0.0,450,495,562,4.57,1
