hv_bus,lv_bus,id,name,r_pu,x_pu,g_pu,b_pu,ratio,tap_step,tap_min,tap_max,shift_deg,vn_hv_kv,vn_lv_kv,sn_mva,rate_a_mva,rate_b_mva,rate_c_mva,cont_bus,in_service
40705,70627,M1,수영_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70627,1
40705,70627,M2,수영_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70627,1
40705,70627,M3,수영_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70627,1
40705,70627,M4,수영_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70627,1
40706,70628,M1,거제T1_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70628,1
40706,70628,M2,거제T1_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70628,1
40706,70628,M3,거제T1_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70628,1
40707,70629,M1,성남T2_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70629,1
40707,70629,M2,성남T2_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70629,1
40707,70629,M3,성남T2_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70629,1
40707,70629,M4,성남T2_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70629,1
40708,70630,M1,춘천T1_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70630,1
40708,70630,M2,춘천T1_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70630,1
40708,70630,M3,춘천T1_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70630,1
40709,70631,M1,춘천T2_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70631,1
40709,70631,M2,춘천T2_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70631,1
40709,70631,M3,춘천T2_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70631,1
40710,70632,M1,울산T9_MTr1,0.012,0.242,0.0,0.0,1.02,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70632,1
40710,70632,M2,울산T9_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70632,1
40710,70632,M3,울산T9_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70632,1
40710,70632,M4,울산T9_MTr4,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70632,1
40711,70633,M1,한라시멘트_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70633,1
40711,70633,M2,한라시멘트_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70633,1
40711,70633,M3,한라시멘트_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70633,1
40712,70634,M1,천왕_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70634,1
40712,70634,M2,천왕_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70634,1
40712,70634,M3,천왕_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70634,1
40713,70635,M1,가양_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70635,1
40713,70635,M2,가양_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70635,1
40713,70635,M3,가양_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70635,1
40713,70635,M4,가양_MTr4,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70635,1
40714,70636,M1,군자_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70636,1
40714,70636,M2,군자_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70636,1
40714,70636,M3,군자_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70636,1
40715,70637,M1,마장_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70637,1
40715,70637,M2,마장_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70637,1
40715,70637,M3,마장_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70637,1
40716,70638,M1,왕십리_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70638,1
40716,70638,M2,왕십리_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70638,1
40716,70638,M3,왕십리_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70638,1
40717,70639,M1,뚝도_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70639,1
40717,70639,M2,뚝도_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70639,1
40717,70639,M3,뚝도_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70639,1
40718,70640,M1,광장_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70640,1
40718,70640,M2,광장_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70640,1
40718,70640,M3,광장_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70640,1
40719,70641,M1,신사_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70641,1
40719,70641,M2,신사_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70641,1
40719,70641,M3,신사_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70641,1
40720,70642,M1,염곡_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70642,1
40720,70642,M2,염곡_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70642,1
40720,70642,M3,염곡_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70642,1
40720,70642,M4,염곡_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70642,1
40721,70643,M1,개포_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70643,1
40721,70643,M2,개포_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70643,1
40721,70643,M3,개포_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70643,1
40721,70643,M4,개포_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70643,1
40722,70644,M1,송파_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70644,1
40722,70644,M2,송파_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70644,1
40722,70644,M3,송파_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70644,1
40722,70644,M4,송파_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70644,1
40723,70645,M1,상일_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70645,1
40723,70645,M2,상일_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70645,1
40723,70645,M3,상일_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70645,1
40723,70645,M4,상일_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70645,1
40724,70646,M1,구공_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70646,1
40724,70646,M2,구공_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70646,1
40724,70646,M3,구공_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70646,1
40725,70647,M1,대방_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70647,1
40725,70647,M2,대방_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70647,1
40725,70647,M3,대방_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70647,1
40725,70647,M4,대방_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70647,1
40726,70648,M1,양천_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70648,1
40726,70648,M2,양천_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70648,1
40726,70648,M3,양천_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70648,1
40726,70648,M4,양천_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70648,1
40727,70649,M1,신정_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70649,1
40727,70649,M2,신정_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70649,1
40727,70649,M3,신정_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70649,1
40728,70650,M1,오류_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70650,1
40728,70650,M2,오류_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70650,1
40728,70650,M3,오류_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70650,1
40729,70651,M1,신길_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70651,1
40729,70651,M2,신길_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70651,1
40729,70651,M3,신길_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70651,1
40730,70652,M1,옥인_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70652,1
40730,70652,M2,옥인_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70652,1
40730,70652,M3,옥인_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70652,1
40731,70653,M1,현저_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70653,1
40731,70653,M2,현저_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70653,1
40731,70653,M3,현저_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70653,1
40732,70654,M1,신내_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70654,1
40732,70654,M2,신내_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70654,1
40732,70654,M3,신내_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70654,1
40732,70654,M4,신내_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70654,1
40733,70655,M1,노원_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70655,1
40733,70655,M2,노원_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70655,1
40733,70655,M3,노원_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70655,1
40734,70656,M1,쌍문_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70656,1
40734,70656,M2,쌍문_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70656,1
40734,70656,M3,쌍문_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70656,1
40735,70657,M1,용산_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70657,1
40735,70657,M2,용산_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70657,1
40735,70657,M3,용산_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70657,1
40736,70658,M1,초월_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70658,1
40736,70658,M2,초월_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70658,1
40736,70658,M3,초월_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70658,1
40736,70658,M4,초월_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70658,1
40737,70659,M1,문래_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70659,1
40737,70659,M2,문래_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70659,1
40737,70659,M3,문래_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70659,1
40738,70660,M1,양평_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70660,1
40738,70660,M2,양평_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70660,1
40738,70660,M3,양평_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70660,1
40739,70661,M1,종로_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70661,1
40739,70661,M2,종로_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70661,1
40739,70661,M3,종로_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70661,1
40740,70662,M1,세종로_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70662,1
40740,70662,M2,세종로_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70662,1
40740,70662,M3,세종로_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70662,1
40740,70662,M4,세종로_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70662,1
40741,70663,M1,성수_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70663,1
40741,70663,M2,성수_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70663,1
40741,70663,M3,성수_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70663,1
40742,70664,M1,종암_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70664,1
40742,70664,M2,종암_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70664,1
40742,70664,M3,종암_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70664,1
40743,70665,M1,울산T10_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70665,1
40743,70665,M2,울산T10_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70665,1
40743,70665,M3,울산T10_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70665,1
40744,70666,M1,덕림_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70666,1
40744,70666,M2,덕림_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70666,1
40744,70666,M3,덕림_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70666,1
40745,70667,M1,의창_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70667,1
40745,70667,M2,의창_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70667,1
40745,70667,M3,의창_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70667,1
40746,70668,M1,영월T1_MTr1,0.012,0.242,0.0,0.0,0.98,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70668,1
40746,70668,M2,영월T1_MTr2,0.012,0.242,0.0,0.0,0.98,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70668,1
40746,70668,M3,영월T1_MTr3,0.012,0.242,0.0,0.0,0.98,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70668,1
40747,70669,M1,관양_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70669,1
40747,70669,M2,관양_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70669,1
40747,70669,M3,관양_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70669,1
40747,70669,M4,관양_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70669,1
40748,70670,M1,북시화_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70670,1
40748,70670,M2,북시화_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70670,1
40748,70670,M3,북시화_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70670,1
40748,70670,M4,북시화_MTr4,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70670,1
40749,70671,M1,북안산_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70671,1
40749,70671,M2,북안산_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70671,1
40749,70671,M3,북안산_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70671,1
40749,70671,M4,북안산_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70671,1
40751,70672,M1,동평택에너지센터_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70672,1
40751,70672,M2,동평택에너지센터_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70672,1
40751,70672,M3,동평택에너지센터_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70672,1
40751,70672,M4,동평택에너지센터_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70672,1
40752,70673,M1,부강_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70673,1
40752,70673,M2,부강_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70673,1
40752,70673,M3,부강_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70673,1
40754,70674,M1,서포항_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70674,1
40754,70674,M2,서포항_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70674,1
40754,70674,M3,서포항_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70674,1
40754,70674,M4,서포항_MTr4,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70674,1
40755,70675,M1,지사_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70675,1
40755,70675,M2,지사_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70675,1
40755,70675,M3,지사_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70675,1
40755,70675,M4,지사_MTr4,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70675,1
40756,70676,M1,산막_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70676,1
40756,70676,M2,산막_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70676,1
40756,70676,M3,산막_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70676,1
40756,70676,M4,산막_MTr4,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70676,1
40757,70677,M1,봉무_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70677,1
40757,70677,M2,봉무_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70677,1
40757,70677,M3,봉무_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70677,1
40758,70678,M1,양산T3_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70678,1
40758,70678,M2,양산T3_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70678,1
40758,70678,M3,양산T3_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70678,1
40760,70679,M1,원주T1_MTr1,0.012,0.242,0.0,0.0,0.98,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70679,1
40760,70679,M2,원주T1_MTr2,0.012,0.242,0.0,0.0,0.98,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70679,1
40761,70680,M1,세종T2_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70680,1
40761,70680,M2,세종T2_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70680,1
40761,70680,M3,세종T2_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70680,1
40761,70680,M4,세종T2_MTr4,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70680,1
40765,70681,M1,대불_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70681,1
40765,70681,M2,대불_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70681,1
40765,70681,M3,대불_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70681,1
