Time_Index,KR_utilitypv,onwind,offwind-ac,offwind-dc,availability_one,SEL_solar,SEL_onwind,SEL_offwind-dc,PUS_solar,PUS_onwind,PUS_offwind-dc,TAE_solar,TAE_onwind,TAE_offwind-dc,INC_solar,INC_onwind,INC_offwind-dc,KWJ_solar,KWJ_onwind,KWJ_offwind-dc,DJJ_solar,DJJ_onwind,DJJ_offwind-dc,USN_solar,USN_onwind,USN_offwind-dc,SJG_solar,SJG_onwind,SJG_offwind-dc,GGI_solar,GGI_onwind,GGI_offwind-dc,GWN_solar,GWN_onwind,GWN_offwind-dc,CNB_solar,CNB_onwind,CNB_offwind-dc,CNA_solar,CNA_onwind,CNA_offwind-dc,JNB_solar,JNB_onwind,JNB_offwind-dc,JNA_solar,JNA_onwind,JNA_offwind-dc,GNB_solar,GNB_onwind,GNB_offwind-dc,GNA_solar,GNA_onwind,GNA_offwind-dc,JEJ_solar,JEJ_onwind,JEJ_offwind-dc
4709,0,0.004585534,0.005169144,0.062348898,,0.5242814830160811,0.0,0.0,0.4035513910372173,0.0536127571270306,0.0,0.4334231661316987,0.0181712242078021,0.0290789854296186,0.5406716930925429,0.0501725829125146,0.0646857187442832,0.4548250395396161,0.0,0.0,0.433573503127063,0.0,0.0,0.4452631918151206,0.0113824235504292,0.0,0.4324081406132421,0.0,0.0,0.5050137040502556,0.0,0.0,0.5147557474313198,0.0,0.0,0.4371934354175446,0.0,0.0,0.5039858404318479,0.0,0.0108631864957366,0.4634635699777099,0.0,0.0,0.4867069536651199,0.0263432576335771,0.0449535437374429,0.4334231661316987,0.0181712242078021,0.0290789854296186,0.3984355381897709,0.0101027608046987,0.0649896009917632,0.3337262928892616,0.0647450630365575,0.1155268667540219
4710,0.033400515,0.000188311,0.004326893,0.062893125,,0.5330437187483831,0.0,0.0,0.4362762714681921,0.1017100861554447,0.0,0.4449238921745022,0.0307060009825721,0.084492563566204,0.5378915375706437,0.0690269307572806,0.084316618341399,0.4176452117049711,0.0,0.0,0.4933465385067249,0.0,0.0,0.4490224929780398,0.0598079495812863,0.0,0.4997349876672607,0.0,0.0,0.5279497813939947,0.0,0.0,0.4994148497856497,0.0,0.0,0.4867471400091988,0.0,0.0,0.5087867613225117,0.0,0.0,0.4324097876117988,0.0,0.0,0.4577389630158474,0.0174919958170913,0.0315668005054357,0.4449238921745022,0.0307060009825721,0.084492563566204,0.4082805973246706,0.0173716641825767,0.0682162537328059,0.3208946612461621,0.0,0.1080269197571189
4711,0.135159771,0,0.004280402,0.080822845,,0.4725726210076861,0.0,0.0,0.4357674389982838,0.160299648605749,0.0,0.4301098493620434,0.0657189910450818,0.1437963609503846,0.4871349588584011,0.067401022813824,0.0770215534508477,0.3388604730760478,0.0,0.0,0.4660890488105238,0.0,0.0,0.4193359710649837,0.0986892885911684,0.0,0.4608781516101387,0.0,0.0,0.4584267701993938,0.0,0.0,0.3983787788831767,0.0,0.0,0.4388347441818411,0.0,0.0,0.4462321343790992,0.0102155244857685,0.0136358083001119,0.38767016282286,0.0,0.0,0.3796350665870353,0.0110539345412687,0.0333997568560348,0.4301098493620434,0.0657189910450818,0.1437963609503846,0.3952048028595011,0.0369260892038332,0.0811404824086265,0.4202080458468936,0.0,0.1134931405115799
4712,0.273817914,0,0.006481181,0.09592976,,0.3925804335317915,0.0,0.0,0.3402031245103261,0.1125406562781623,0.0,0.304419292745344,0.0958526507175803,0.1275547236114336,0.3962311962501494,0.0825391340018973,0.0611062005454942,0.2527897986398397,0.0,0.0,0.3874084603898107,0.0,0.0,0.3321911628316449,0.0905219373275098,0.0,0.3883292693496524,0.0,0.0,0.3788187660095559,0.0,0.0,0.3398321719633181,0.0278324008572345,0.0,0.3529727679295449,0.0108449353588798,0.0,0.3930670140179504,0.0208327224396252,0.0234746567103325,0.3109996096935236,0.0,0.0,0.3065201389322014,0.0,0.0224406224977045,0.304419292745344,0.0958526507175803,0.1275547236114336,0.3277869010721536,0.0305531086031149,0.0659212902307,0.3879206308422505,0.0,0.1041651193811878
4713,0.401864307,0.000394663,0.009373509,0.100449654,,0.2361394477473932,0.0,0.0,0.2235715114548399,0.0621878940254609,0.0,0.2383057110656131,0.0637283228815276,0.1341776095894669,0.2590503790921365,0.128863384654665,0.0518580098342629,0.1670427942596428,0.0,0.0,0.2095856054576928,0.0,0.0,0.2352362554932851,0.0545022509002899,0.0,0.2019309934581791,0.0,0.0,0.217029422084137,0.0,0.0,0.2421587627747966,0.0347667208474391,0.0,0.202201778048313,0.0250909138670103,0.0,0.2246454345262266,0.0224867917421574,0.0259222806119552,0.1670760148497133,0.0,0.0,0.2249528009472942,0.0,0.0201229267537687,0.2383057110656131,0.0637283228815276,0.1341776095894669,0.1837968631674846,0.0177681441212634,0.0692413617314029,0.2593685056219467,0.0,0.0934382790067549
4714,0.495946454,0.002484839,0.013371634,0.096579616,,0.1231903386984872,0.0300728671480701,0.0,0.1305802457135815,0.055715195354003,0.0,0.1302067073496244,0.0439135793623797,0.1616253480671697,0.1336250248183468,0.1126314515985448,0.0412627176801629,0.0907535977760465,0.0,0.0,0.093073532396991,0.0,0.0,0.1346541782938655,0.0464308648547508,0.0,0.0975875816870603,0.0,0.0,0.1211112170410393,0.0,0.0,0.1357816186280374,0.016555796899753,0.0,0.1132112765058194,0.0252711048047091,0.0,0.1085382127307666,0.0121096171252075,0.0242965823134986,0.069521739144474,0.0,0.0,0.1144203622656725,0.0,0.0215379206253884,0.1302067073496244,0.0439135793623797,0.1616253480671697,0.0974044447707754,0.0171943743688573,0.094324950906065,0.1301125440425723,0.0,0.1020112421735278
4715,0.551880543,0.010643167,0.024156498,0.093476721,,0.0359725437256008,0.0,0.0,0.039828780119917,0.0337275063942913,0.0,0.0368406188127298,0.0296425474532248,0.1184936102110218,0.0464140317382224,0.1392965085849699,0.0811786073072039,0.0258784842483425,0.05671051066412,0.0,0.029091102247437,0.0,0.0,0.0387448949639205,0.0227610226745663,0.0,0.0355325582049934,0.0,0.0,0.0401533201817811,0.0,0.0,0.0444388983291028,0.0276377620683175,0.0,0.039020609434192,0.0,0.0,0.037700369607063,0.0160532863359331,0.0537206535001253,0.0180868413084823,0.0101574427507367,0.0,0.0323777160012662,0.0730944923700603,0.0892839439738907,0.0368406188127298,0.0296425474532248,0.1184936102110218,0.0262628512456273,0.0142882239895256,0.146655557212338,0.0395569468546946,0.0,0.0644965217084108
4716,0.56212265,0.019738127,0.032628685,0.086238961,,0.0,0.0,0.0,0.0,0.0396244944263064,0.0,0.0,0.030957185051583,0.0750847736358293,0.0,0.0846209522340959,0.0667258342327472,0.0,0.0439647407415131,0.0,0.0,0.0,0.0,0.0,0.0149919235655024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278455176445373,0.0,0.0,0.0117621216018788,0.0,0.0,0.0,0.0440466336647291,0.0,0.0,0.0,0.0,0.0758740998931345,0.1471548507460133,0.0,0.030957185051583,0.0750847736358293,0.0,0.0120200747452422,0.1141128129879813,0.0,0.0186562149929784,0.1047499916171098
4717,0.545695432,0.027657809,0.035629962,0.078674041,,0.0,0.0,0.0,0.0,0.0249753043469591,0.0,0.0,0.0,0.0635508101167829,0.0,0.0463803318461104,0.0633852436292625,0.0,0.0261770166841235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279535265655984,0.0,0.0,0.0147641913500163,0.0,0.0,0.0,0.0,0.0,0.0,0.028211645676717,0.0,0.0,0.0,0.0,0.0705117621341079,0.178203412148995,0.0,0.0,0.0635508101167829,0.0,0.0162707843849253,0.1908276081778484,0.0,0.0966962859266542,0.1123275079586439
4718,0.490798629,0.034516157,0.037031218,0.073147494,,0.0,0.036006499751946,0.0,0.0,0.0475546962063129,0.0,0.0,0.0,0.0982259877770827,0.0,0.0223765724027468,0.0587386326553049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037562981459149,0.0,0.0,0.0,0.0,0.0,0.029630319305045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198470410957317,0.0,0.0,0.0,0.0,0.0540268875327784,0.16830436155935,0.0,0.0,0.0982259877770827,0.0,0.0274429223213846,0.2176841654565421,0.0,0.0969446757685483,0.091002208439894
4719,0.399045238,0.042911046,0.034359379,0.071211934,,0.0,0.0793011488254196,0.0,0.0,0.0752707539920476,0.0,0.0,0.0120178511293076,0.1879615425594908,0.0,0.030924799587164,0.0358342909029192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651336077553083,0.0,0.0,0.0,0.0,0.0,0.0271490178963345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018678246735747,0.0,0.0,0.0,0.0,0.0453383206243454,0.1442877151551395,0.0,0.0120178511293076,0.1879615425594908,0.0,0.038110554675135,0.2064037047044936,0.0,0.0708299091102145,0.0662696815668656
4720,0.28798987,0.047968483,0.0328502,0.073209643,,0.0,0.011165284581653,0.0,0.0,0.0992481787067724,0.0,0.0,0.0170064713752358,0.2166464199753946,0.0,0.0486191263179623,0.0636970979441604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055973646654887,0.0,0.0,0.0,0.0,0.0,0.0112562074449522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118245691131282,0.0,0.0,0.0,0.0,0.0447879701608347,0.1359169995742264,0.0,0.0170064713752358,0.2166464199753946,0.0,0.0399411061315454,0.2211013427659496,0.0,0.0805000903878981,0.0554833418754104
4721,0.165126516,0.04678129,0.031004119,0.079631642,,0.0,0.0,0.0,0.0,0.0397602532493224,0.0,0.0,0.0217191195334406,0.1840937193934863,0.0,0.0644966196984167,0.0844732794114473,0.0,0.0,0.0,0.0,0.0129013760239401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0314963102917268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555539619145572,0.1355417131806915,0.0,0.0217191195334406,0.1840937193934863,0.0,0.0406845552793201,0.2357977637355427,0.0,0.101019680207959,0.0389430077038642
4722,0.051527729,0.026868567,0.027065134,0.05309941,,0.0,0.0,0.0,0.0,0.0290975087937215,0.0,0.0,0.0190392137457722,0.1868502436927329,0.0,0.0264073371482692,0.0348022095262731,0.0,0.0,0.0,0.0,0.0128412938321588,0.0,0.0,0.0,0.0,0.0,0.0207785069950712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283091530197024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0629924537932439,0.1285362412149146,0.0,0.0190392137457722,0.1868502436927329,0.0,0.0378069620619853,0.2388690830282343,0.0,0.1688225119945191,0.0256977690615793
4723,0,0.017744007,0.028730451,0.065081829,,0.0,0.0531940695663715,0.0,0.0,0.0271435842520837,0.0,0.0,0.0120202664641814,0.1810003537224006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164284370841517,0.0,0.0,0.0,0.0,0.0,0.0197564415916519,0.0,0.0,0.0172421160405763,0.0,0.0,0.0,0.0,0.0,0.0228388276764372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0723304857211656,0.1347535332810447,0.0,0.0120202664641814,0.1810003537224006,0.0,0.0364270780560437,0.2160724599723389,0.0,0.1860441523604128,0.0278117898903317
4724,0,0.018244166,0.027618807,0.074177075,,0.0,0.0387022183512197,0.0,0.0,0.0327434188635496,0.0,0.0,0.010095267525361,0.1548666466262642,0.0,0.0391283999086751,0.0109355651966902,0.0,0.0,0.0,0.0,0.0371517732240649,0.0,0.0,0.0,0.0,0.0,0.0387018737630815,0.0,0.0,0.013834984074191,0.0,0.0,0.0,0.0,0.0,0.0283895363325133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0742448433815546,0.1389273703990119,0.0,0.010095267525361,0.1548666466262642,0.0,0.0359987197513221,0.2039872859367693,0.0,0.1617471343951311,0.0343633925749835
4725,0,0.015354466,0.02419726,0.079039826,,0.0,0.0113463592254563,0.0,0.0,0.0456956804001932,0.0,0.0,0.0121865333656001,0.1210946945773597,0.0,0.0266009875592557,0.0356117994787668,0.0,0.0,0.0,0.0,0.045531513585655,0.0,0.0,0.0,0.0,0.0,0.0501819142464646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0280492396391186,0.0,0.0,0.0118385849589087,0.0129573617946488,0.0,0.0,0.0,0.0,0.0818838110723849,0.1524248683165257,0.0,0.0121865333656001,0.1210946945773597,0.0,0.0408689296474673,0.2251678186408153,0.0,0.1620573919326048,0.0512902530924235
4726,0,0.011524311,0.021860877,0.077126021,,0.0,0.0,0.0,0.0,0.0684266851172993,0.0,0.0,0.0139089141598089,0.1015003508746782,0.0,0.0434357033160385,0.0445417143951994,0.0,0.0128085949384395,0.0,0.0,0.0516464126636764,0.0,0.0,0.0,0.0,0.0,0.0594707462595492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315350182020123,0.0,0.0,0.0200974057634133,0.0,0.0,0.0,0.0,0.0,0.0975972880583302,0.1750939989388691,0.0,0.0139089141598089,0.1015003508746782,0.0,0.0531108485582874,0.2419868423423491,0.0,0.1858004154125666,0.064754485954053
4727,0,0.007971662,0.02120491,0.075069037,,0.0331118810814791,0.0,0.0,0.0298544172348457,0.0592843403031953,0.0,0.0277901593750563,0.0,0.0754255012652747,0.0302299584964469,0.0404380346805801,0.0324336625996165,0.0282112243218423,0.0,0.0,0.0304905183209825,0.0200388831774473,0.0,0.0246611940679191,0.0109982928797794,0.0,0.0313900490517602,0.0198618102200442,0.0,0.0321299379450389,0.0,0.0,0.0289012387934725,0.0,0.0,0.0301898473999134,0.0,0.0,0.0300206351799092,0.0250916478380432,0.0121838177906631,0.0304944520345441,0.0,0.0,0.0245054248214433,0.0699317905961209,0.1472203206153848,0.0277901593750563,0.0,0.0754255012652747,0.0273512294359688,0.0275992639539846,0.1373740716268197,0.0210591695558057,0.148562640282184,0.0788707067377239
4728,0,0.006383517,0.020792774,0.064786556,,0.1343040145899779,0.0,0.0,0.1017728805921829,0.1165419148739189,0.0,0.1153979907626811,0.0,0.0563478513721052,0.1300176532233368,0.0694013844579428,0.0509361944011886,0.1256062507305388,0.0,0.0,0.1308048550028463,0.0223737147947591,0.0,0.0968917794862946,0.0683127744193315,0.0,0.1342478396514648,0.0117405672291621,0.0,0.131890188584408,0.0,0.0,0.1201819900522504,0.0,0.0,0.1274822007674737,0.0,0.0,0.1347971751691866,0.0271163534797093,0.0428357364946107,0.1246939480816527,0.0,0.0,0.119229517775567,0.092647383737807,0.1878586877648339,0.1153979907626811,0.0,0.0563478513721052,0.0964243071592874,0.0304895781620408,0.1475149435890705,0.1074552983816645,0.1914581885482026,0.0706274866804813
4729,0,0.006084993,0.022750283,0.056807071,,0.2556642130473498,0.0,0.0,0.1164084365910566,0.1475428321308252,0.0,0.1933103876048238,0.0219113315501594,0.0394112059361118,0.2559286769237241,0.0803964734247598,0.0562010680662257,0.2336330644202791,0.0,0.0,0.2498542309707733,0.0750835402313481,0.0,0.1165365241984574,0.0831455059257997,0.0,0.2543127316546143,0.0663426699908908,0.0,0.2547913825586978,0.0,0.0,0.2410091100592667,0.0,0.0,0.2405966049523737,0.0269951300691168,0.0,0.2617545562783963,0.0571555511464325,0.0522855855988504,0.2385360066560166,0.0,0.0,0.222496006190094,0.1076390457474425,0.2023839150346699,0.1933103876048238,0.0219113315501594,0.0394112059361118,0.11234808380155,0.0308758226872246,0.1419661606291314,0.2260207707241236,0.2955082468871219,0.0594237377398823
4730,0,0.005865107,0.021002531,0.052629346,,0.3478813809644547,0.0162702328676463,0.0,0.1331316615273123,0.1724786649110682,0.0,0.2553606319061296,0.0260605996546255,0.0600475890802193,0.362389025618625,0.0762051493224191,0.0549891114653105,0.3206709087156632,0.010759809631468,0.0,0.3242652831606616,0.0740934153989187,0.0,0.1264972010527607,0.0953178607382832,0.0,0.3393162224431474,0.092565959641953,0.0,0.355681906490651,0.0,0.0,0.3329766850977698,0.0,0.0,0.3382624550207491,0.0396827379844289,0.0,0.3573177899047285,0.0874271868950964,0.0453138938975945,0.3123343587763777,0.0112192399760195,0.0,0.3068299155863676,0.1238468821069171,0.1987943399581799,0.2553606319061296,0.0260605996546255,0.0600475890802193,0.1407491223795694,0.0377203264310511,0.1457272970259424,0.3190143043897488,0.2642088794138174,0.0678731138289107
4731,0,0.005793508,0.016306746,0.056360997,,0.4224813175664734,0.0303450028113069,0.0,0.2406085774814058,0.1328399448560796,0.0,0.31062683820327,0.0244919749754473,0.0783656126330178,0.431165151955527,0.0800044820525411,0.0494490143704799,0.4356762276689789,0.0166663584187477,0.0,0.4089857307290587,0.0691993087088643,0.0,0.2313212814005863,0.0645662858424006,0.0,0.4160882422798684,0.0712590287165317,0.0,0.4272012191617732,0.0,0.0,0.4208354862855796,0.0,0.0,0.4297311526127557,0.0430520012789692,0.0,0.4376126415814917,0.0705959071947717,0.0584621895808125,0.4506900407294896,0.0289928689931542,0.0,0.4036560245492067,0.1302827689760495,0.1676408536430358,0.31062683820327,0.0244919749754473,0.0783656126330178,0.235058837009964,0.040905809503447,0.1227748789676247,0.3855378524144299,0.2244677077595999,0.0692476074645982
4732,0,0.006298287,0.014040262,0.063010187,,0.4098411573129608,0.0,0.0,0.2987144030788669,0.1100135173362441,0.0,0.1999240679657236,0.0383400969441276,0.0756944567743535,0.443855638136174,0.0635998140305502,0.0468362002858328,0.4573394897173267,0.0161752204343637,0.0,0.4467781709162088,0.0857194512375996,0.0,0.2412876280338092,0.0613590706629506,0.0,0.4492820635920491,0.0920561458418893,0.0,0.4221495669309063,0.0,0.0,0.4519244025781743,0.0,0.0,0.425199119603478,0.0707214193868367,0.0,0.4698273683141218,0.0621982047918469,0.0541924236875409,0.4683914450461219,0.0413790072397371,0.0,0.4227188997832613,0.1203040654154909,0.1311579537207086,0.1999240679657236,0.0383400969441276,0.0756944567743535,0.2307756906635255,0.0516317467747202,0.0917794973795118,0.4564411503922125,0.1997309558312723,0.0525940659283835
4733,0,0.008425618,0.014845909,0.071653479,,0.4988322611433644,0.0,0.0,0.3444072122258361,0.1177325863787164,0.0,0.2453639002223551,0.0455161350887481,0.0663219862271535,0.5149455645446378,0.0469483888234452,0.0339924054684489,0.4656007472832851,0.0131887043399272,0.0,0.4994529937003941,0.0910715635866475,0.0,0.3091451234652984,0.0751373345059773,0.0,0.5099788978024463,0.1007847964994662,0.0,0.4990936776450368,0.0,0.0,0.4681896734855812,0.0,0.0,0.4707840226240476,0.0854198029264964,0.0,0.5164464056191618,0.0588848122600635,0.0265280504956495,0.4893476322614657,0.0412989538368866,0.0,0.4611214832512618,0.1001454858899675,0.0882035049933855,0.2453639002223551,0.0455161350887481,0.0663219862271535,0.2972102212925785,0.0488611541425286,0.0653583250409966,0.4993098941790878,0.1520839587576589,0.025387575536646
4734,0.033784246,0.005350196,0.005340584,0.038612754,,0.4461515246793747,0.0,0.0,0.3458785362571416,0.2010484208284975,0.0,0.2212012411454733,0.0499162528336493,0.0661822781880369,0.4750994587591873,0.0294937574745129,0.0185346011631588,0.4448377656900092,0.0,0.0,0.3076105978910881,0.0680302383588281,0.0,0.2872945801846396,0.1271559181447737,0.0,0.3619600129686129,0.0782942506231185,0.0,0.4366502467844101,0.0,0.0,0.4340721330371798,0.0101503138082786,0.0,0.3824274250417639,0.0679766721534931,0.0,0.3864065284791523,0.040906567194351,0.0142073709515801,0.3810564447326796,0.0272256566662404,0.0,0.4538048300447651,0.0695574310315691,0.0593769854366423,0.2212012411454733,0.0499162528336493,0.0661822781880369,0.2652805298194145,0.0647297143910393,0.0792217030638216,0.4477912879588111,0.1031512701987615,0.0139092335435909
4735,0.140580234,0.003180812,0.003272265,0.047156661,,0.3829228954896939,0.0,0.0,0.2450702400964736,0.3275452954500226,0.0,0.1797054095691956,0.1017656474268279,0.1069022967029613,0.4019467208754689,0.0202856057337081,0.0,0.3716730151851009,0.0,0.0,0.3235826212188206,0.030938113444458,0.0,0.2138260640402152,0.1749718401919287,0.0,0.3252865895417251,0.0431954973192273,0.0,0.3664019276671899,0.0,0.0,0.3106606021638161,0.0145734486193106,0.0,0.2775992813682187,0.0616051451716403,0.0,0.3656147473099307,0.0141582747772345,0.0,0.3837105577840689,0.0108192386422094,0.0,0.3959772295900465,0.0578152136694825,0.0486281263245356,0.1797054095691956,0.1017656474268279,0.1069022967029613,0.2819242889897497,0.1153827691187238,0.1040609828691294,0.4379251758851646,0.0623005864942265,0.0129984824119861
4736,0.27743174,0.001734751,0.003535966,0.053403666,,0.3467624901309651,0.0,0.0,0.1981509304223828,0.3741795688436805,0.0,0.2992582203732189,0.1545015157002751,0.1527790127097345,0.357887339278416,0.0,0.0,0.3348644677697323,0.0,0.0,0.3495532256905522,0.0238589016282504,0.0,0.2359666275334407,0.2027355387900342,0.0,0.3455968401938393,0.020221727999763,0.0,0.3391925490784548,0.0,0.0,0.2856826967610386,0.0201873929459684,0.0,0.3343956343490795,0.0677813417938045,0.0,0.3071005861628211,0.0,0.0,0.2916375686899574,0.016752513668425,0.0,0.3335715291095666,0.0702856487042723,0.0477475234784123,0.2992582203732189,0.1545015157002751,0.1527790127097345,0.2465023076932041,0.160582714929523,0.1507703671046965,0.3466535677125968,0.0434780726077232,0.0
4737,0.403321453,0.007550245,0.004881841,0.064414925,,0.2536455485235312,0.0,0.0,0.1762498621029569,0.3433805140015487,0.0,0.1809165345832152,0.1489714950176611,0.1488427741178466,0.2423606677227934,0.0,0.0,0.1964236368914692,0.0,0.0,0.1943178308992607,0.0615988831089136,0.0,0.1983437603783863,0.1783939943569024,0.0,0.1935482365925805,0.0319283649412917,0.0,0.2376939303477186,0.0,0.0,0.207054222372447,0.0392679651579648,0.0,0.1960998516533798,0.0966691995035333,0.0,0.1906119551970087,0.0,0.0,0.1986276737477577,0.0190893539716805,0.0,0.1890149054239447,0.0830707266558433,0.0628621811734235,0.1809165345832152,0.1489714950176611,0.1488427741178466,0.198010470610545,0.1628111708283608,0.1872431706032467,0.2368039014474446,0.0875797085675513,0.0
4738,0.492802161,0.011121426,0.008953418,0.064837347,,0.1063895265130147,0.0,0.0,0.1132292993077127,0.2845345828950452,0.0,0.1088330061881536,0.1191293251526378,0.1334815606857827,0.1176313867583652,0.0,0.0,0.1135580936680065,0.0,0.0,0.1062788450843033,0.0324016057804246,0.0,0.1245204686571002,0.1423273514397344,0.0,0.1042933875993196,0.0392704318792865,0.0,0.1110996656247835,0.0115781576434634,0.0,0.115716343673972,0.0439348835207828,0.0,0.0988646782381925,0.093344030060214,0.0,0.116568521598405,0.0,0.0,0.1241002464655245,0.0,0.0,0.1100335488569152,0.0717767089454864,0.0791869221513559,0.1088330061881536,0.1191293251526378,0.1334815606857827,0.1188030308090816,0.1285853335701868,0.1607507150726709,0.1129579236320322,0.0503386733139572,0.0
4739,0.552414271,0.018810944,0.013922235,0.062238487,,0.0418883271137172,0.0,0.0,0.0344394889133462,0.1023116969574433,0.0,0.0312859529791128,0.0995662821620452,0.070115256957591,0.0474696092354816,0.0,0.0,0.0338897906398145,0.0,0.0,0.0367209880254954,0.0506607140781208,0.0,0.0302360244746084,0.0733517945550959,0.0,0.0344921574981112,0.0506990778427274,0.0,0.036558309133175,0.0101300412908066,0.0,0.0306494740764868,0.0302851742452889,0.0,0.0314923551307924,0.088091866111652,0.0,0.0351237941215692,0.026930549170028,0.0,0.0373022534118811,0.0350591719900816,0.0,0.0340155753703511,0.0177644072398105,0.021318289673309,0.0312859529791128,0.0995662821620452,0.070115256957591,0.0332920798633058,0.0463250947011921,0.0441486208572605,0.0418370974129906,0.0258983422909749,0.029698064849213
4740,0.569444204,0.032059053,0.02099361,0.060154772,,0.0,0.0,0.0,0.0,0.0657840283164441,0.0,0.0,0.0816321275582109,0.0724884891823591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102396445734854,0.0,0.0,0.0627214650601554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289854909791978,0.0,0.0,0.0566293928540669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364246739534829,0.0597477486841312,0.0,0.0816321275582109,0.0724884891823591,0.0,0.0352531807880935,0.0966830811152853,0.0,0.06998295068277,0.046972287022141
4741,0.532205145,0.04756397,0.027705204,0.063522213,,0.0,0.0,0.0,0.0,0.0510922854467976,0.0,0.0,0.0497171588048485,0.0617140091354132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132205161105062,0.0,0.0,0.0268143841300956,0.0,0.0,0.0348350843143968,0.0,0.0,0.0,0.0,0.0,0.0216677174834613,0.0,0.0,0.051729530687006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566879679650606,0.0673506401074756,0.0,0.0497171588048485,0.0617140091354132,0.0,0.0180854668430779,0.0976753642919886,0.0,0.107952498265126,0.0899701525599228
4742,0.464529049,0.064215925,0.031815163,0.070220113,,0.0,0.0,0.0,0.0,0.0392863037124985,0.0,0.0,0.030318896637537,0.0572519086711366,0.0,0.0208166789728775,0.0261903706763301,0.0,0.0114290529226448,0.0,0.0,0.0,0.0,0.0,0.010173169182992,0.0,0.0,0.0306626508531136,0.0,0.0,0.028561885235403,0.0,0.0,0.0235990080003714,0.0,0.0,0.0485198748849428,0.0,0.0,0.0230958672923601,0.0,0.0,0.0,0.0,0.0,0.061175453608909,0.0863485939348341,0.0,0.030318896637537,0.0572519086711366,0.0,0.0,0.0645183021029405,0.0,0.1500750930781146,0.1434069902166292
4743,0.380184468,0.077981957,0.038498726,0.079133733,,0.0,0.0476584980489083,0.0,0.0,0.0651839753524837,0.0,0.0,0.0257233526181453,0.0593135838615586,0.0,0.0472621835337315,0.0398623143512676,0.0,0.0122680813647359,0.0,0.0,0.0,0.0,0.0,0.0306214518788463,0.0,0.0,0.0103477669654336,0.0,0.0,0.0500020000728794,0.0,0.0,0.0204592047847997,0.0,0.0,0.0406580083646514,0.0,0.0,0.0250348992080879,0.0238969723689037,0.0,0.0,0.0,0.0,0.0522415977215888,0.0946568802294885,0.0,0.0257233526181453,0.0593135838615586,0.0,0.0,0.0356303160830976,0.0,0.1472702549255229,0.1758071321459636
4744,0.279330237,0.075797075,0.043377624,0.085137551,,0.0,0.0488103710292812,0.0,0.0,0.0967095732329422,0.0,0.0,0.032237095283558,0.0592621111849496,0.0,0.0584816418572729,0.0448132931758271,0.0,0.0198955532174971,0.0,0.0,0.0,0.0,0.0,0.0464498895449261,0.0,0.0,0.0,0.0,0.0,0.0406644755395897,0.0,0.0,0.0157780936377606,0.0,0.0,0.0411517105523606,0.0,0.0,0.0240068242805576,0.0358246782906057,0.0,0.0,0.0,0.0,0.069056314690445,0.1133349080434274,0.0,0.032237095283558,0.0592621111849496,0.0,0.0224516388514499,0.0517091280315232,0.0,0.1096705703660437,0.16008522304092
4745,0.162820246,0.066654926,0.04352639,0.092821953,,0.0,0.0724294572932946,0.0,0.0,0.0868636386023235,0.0,0.0,0.0328382605253354,0.0485689586990143,0.0,0.0667403857827353,0.046533570903264,0.0,0.0271304974230494,0.0,0.0,0.0,0.0,0.0,0.0480450558711423,0.0,0.0,0.0,0.0,0.0,0.035708924363347,0.0,0.0,0.0158619465860954,0.0,0.0,0.0380797537636574,0.0,0.0,0.0141010841291994,0.0358061228103651,0.0,0.0,0.0,0.0,0.1150860680438119,0.1626200712580399,0.0,0.0328382605253354,0.0485689586990143,0.0,0.0293203722421729,0.059558898652539,0.0,0.1226859847977314,0.1473989764276163
