Time_Index,KR_nuclear,KR_utilitypv,onwind,offwind-ac,offwind-dc,availability_one,SEL_solar,SEL_onwind,SEL_offwind-dc,PUS_solar,PUS_onwind,PUS_offwind-dc,TAE_solar,TAE_onwind,TAE_offwind-dc,INC_solar,INC_onwind,INC_offwind-dc,KWJ_solar,KWJ_onwind,KWJ_offwind-dc,DJJ_solar,DJJ_onwind,DJJ_offwind-dc,USN_solar,USN_onwind,USN_offwind-dc,SJG_solar,SJG_onwind,SJG_offwind-dc,GGI_solar,GGI_onwind,GGI_offwind-dc,GWN_solar,GWN_onwind,GWN_offwind-dc,CNB_solar,CNB_onwind,CNB_offwind-dc,CNA_solar,CNA_onwind,CNA_offwind-dc,JNB_solar,JNB_onwind,JNB_offwind-dc,JNA_solar,JNA_onwind,JNA_offwind-dc,GNB_solar,GNB_onwind,GNB_offwind-dc,GNA_solar,GNA_onwind,GNA_offwind-dc,JEJ_solar,JEJ_onwind,JEJ_offwind-dc
416,0.85,0.081834071,0.042240459,0.098377889,0.094536801,1,0.373669951,0.962656037,0,0.337007599,0.875131488,0,0.277147657,0.882786427,0.8855,0.406565121,0.9990962,0.8855,0.354842114,0.92965921,0,0.3055069,0.932014558,0,0.329251779,0.76780715,0,0.29511004,0.820697587,0,0.341152856,0.879525313,0,0.246600361,0.721590862,0,0.246304452,0.852212105,0,0.320469039,0.935480374,0.8855,0.345917813,0.950135919,0,0.339243033,0.923974273,0.882942086,0.277147657,0.882786427,0.8855,0.31886258,0.796158116,0.8855,0.28342852,0.997235902,0.688065387
417,0.85,0.229240502,0.031921538,0.105742452,0.110367642,1,0.231248881,0.919451321,0,0.16900646,0.919757347,0,0.16014367,0.883750792,0.8855,0.235100137,0.996050258,0.8855,0.214915016,0.939062573,0,0.168787121,0.876454307,0,0.168047025,0.841053526,0,0.164345355,0.871253989,0,0.208249398,0.862653404,0,0.178765037,0.830376382,0,0.170798085,0.922965311,0,0.176463611,0.925687986,0.8855,0.201856918,0.920007254,0,0.20690598,0.945221888,0.881074313,0.16014367,0.883750792,0.8855,0.183370924,0.76120266,0.8855,0.119930522,0.995678432,0.608386865
418,0.85,0.354004438,0.03476128,0.112460345,0.126692127,1,0.064835578,0.87808091,0,0,0.912790746,0,0,0.889007823,0.8855,0.084482036,0.996535199,0.8855,0.065849592,0.897846893,0,0.054950163,0.727618451,0,0,0.800214099,0,0.058320041,0.794792505,0,0.046677836,0.822959084,0,0,0.851973038,0,0.020943287,0.893118498,0,0.058391139,0.848368108,0.8855,0.061351947,0.771551336,0,0.067361711,0.929529675,0.880312116,0,0.889007823,0.8855,0.039363331,0.729954354,0.8855,0.035299561,0.991703927,0.501947173
419,0.85,0.465879469,0.051936874,0.113485802,0.137471541,1,0,0.291345875,0,0,0.590203347,0,0,0.606563144,0.8855,0,0.898315858,0.883715631,0,0.51616054,0,0,0.242232996,0,0,0.463401051,0,0,0.292423756,0,0,0.286689051,0,0,0.50174961,0,0,0.360859078,0,0,0.47456091,0.885498104,0,0.276718822,0,0,0.666878508,0.881148689,0,0.606563144,0.8855,0,0.337154499,0.8855,0,0.984901991,0.432970267
420,0.85,0.512465346,0.066857752,0.114749109,0.145417551,1,0,0.342050763,0,0,0.509375191,0,0,0.617406783,0.8855,0,0.930688904,0.885421587,0,0.539606776,0,0,0.300478039,0,0,0.408643048,0,0,0.328540864,0,0,0.330266582,0,0,0.465775969,0,0,0.372150299,0,0,0.498955712,0.885487715,0,0.326427493,0,0,0.660314996,0.881780822,0,0.617406783,0.8855,0,0.307538414,0.8855,0,0.932509057,0.322001365
421,0.85,0.514948399,0.074499352,0.138694049,0.151515932,1,0,0.386880118,0,0,0.420497491,0,0,0.625096358,0.8855,0,0.930086885,0.885216463,0,0.608986891,0,0,0.285929832,0,0,0.3766233,0,0,0.274645531,0,0,0.323903558,0,0,0.432711254,0,0,0.377484189,0,0,0.442403494,0.885492881,0,0.371865867,0,0,0.687344663,0.881976612,0,0.625096358,0.8855,0,0.308674246,0.8855,0,0.936456589,0.285091576
422,0.85,0.421893232,0.083757744,0.151946582,0.145401595,1,0,0.332153648,0,0,0.348984955,0,0,0.572357764,0.8855,0,0.897347578,0.880849491,0,0.536336932,0,0,0.236720636,0,0,0.368210584,0,0,0.263259083,0,0,0.244857436,0,0,0.353095456,0,0,0.351032557,0,0,0.443926446,0.885498152,0,0.31803124,0,0,0.670934315,0.882188476,0,0.572357764,0.8855,0,0.274897765,0.88294051,0,0.96561144,0.298720427
423,0.85,0.285778251,0.077504028,0.147773597,0.133374884,1,0,0.291824099,0,0,0.354990442,0,0,0.505527661,0.8855,0,0.869576564,0.862938769,0,0.501348021,0,0,0.222625883,0,0,0.407398279,0,0,0.268166572,0,0,0.207014738,0,0,0.267181491,0,0,0.339715061,0,0,0.455064202,0.884148346,0,0.293833758,0,0,0.635927946,0.881260233,0,0.505527661,0.8855,0,0.259139088,0.857176739,0,0.951613527,0.308635937
424,0.85,0.134149866,0.073662766,0.13964151,0.123405924,1,0,0.229546868,0,0,0.346401605,0,0,0.418915197,0.8855,0,0.823227365,0.811499709,0,0.467492796,0,0,0.188076588,0,0,0.393034668,0,0,0.243053271,0,0,0.155904259,0,0,0.168328178,0,0,0.285379745,0,0,0.423564054,0.865665307,0,0.263605792,0,0,0.591294503,0.876726186,0,0.418915197,0.8855,0,0.227668283,0.815007796,0,0.879138954,0.292709504
425,0.85,0.019267957,0.081131576,0.139847263,0.118438542,1,0,0.162415213,0,0,0.348600318,0,0,0.332146664,0.8855,0,0.747313457,0.698016547,0,0.38651302,0,0,0.138534749,0,0,0.399104517,0,0,0.176739478,0,0,0.110553978,0,0,0.084805892,0,0,0.192240877,0,0,0.347779266,0.793420084,0,0.196946767,0,0,0.495150748,0.843312304,0,0.332146664,0.8855,0,0.187832854,0.72907991,0,0.776664164,0.268823139
426,0.85,0,0.059277458,0.099223225,0.080885876,1,0,0.11728587,0,0,0.34434176,0,0,0.264938828,0.8855,0,0.609248053,0.508082961,0,0.307224123,0,0,0.10209165,0,0,0.39906971,0,0,0.132359782,0,0,0.080989427,0,0,0.047035125,0,0,0.125570006,0,0,0.268649118,0.638260891,0,0.154081571,0,0,0.386665019,0.757942088,0,0.264938828,0.8855,0,0.151349069,0.536955278,0,0.656155326,0.245114401
427,0.85,0,0.060924285,0.11057866,0.079064234,1,0,0.074184792,0,0,0.330399425,0,0,0.189346314,0.8855,0,0.428460599,0.350753362,0,0.269273338,0,0,0.059526899,0,0,0.372003179,0,0,0.078261903,0,0,0.035790597,0,0,0.023679478,0,0,0.066412657,0,0,0.176722588,0.462764154,0,0.116891761,0,0,0.311197169,0.667651242,0,0.189346314,0.8855,0,0.115854793,0.344757242,0,0.41623093,0.22510626
428,0.85,0,0.063938397,0.121847174,0.075250776,1,0,0.042883376,0,0,0.301414,0,0,0.139290279,0.8855,0,0.31434026,0.265938376,0,0.223407949,0,0,0.024081846,0,0,0.336974691,0,0,0.04104615,0,0,0.014778581,0,0,0.013028477,0,0,0.026113043,0,0,0.11390875,0.351276674,0,0.084728584,0,0,0.250489245,0.583328655,0,0.139290279,0.8855,0,0.090519676,0.235395401,0,0.337700101,0.228164637
429,0.85,0,0.060168143,0.134730314,0.079124238,1,0,0.014329462,0,0,0.236381104,0,0,0.081442408,0.847104456,0,0.241292236,0.211959895,0,0.151888182,0,0,0,0,0,0.22998844,0,0,0.012820311,0,0,0,0,0,0,0,0,0,0,0,0.075916576,0.277508743,0,0.053542863,0,0,0.179335001,0.448713784,0,0.081442408,0.847104456,0,0.057953695,0.152761636,0,0.273994388,0.236138186
430,0.85,0,0.053891884,0.142202749,0.089233159,1,0,0,0,0,0.187658641,0,0,0.053506746,0.703920602,0,0.177659544,0.163434321,0,0.103650536,0,0,0,0,0,0.162629748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056041714,0.219461763,0,0.037376659,0,0,0.133445792,0.339931082,0,0.053506746,0.703920602,0,0.042732587,0.098977652,0,0.20834905,0.248212205
431,0.85,0,0.040114424,0.129233097,0.090364956,1,0,0,0,0,0.126413483,0,0,0.021270264,0.380198723,0,0.078579193,0.078253341,0,0.013056007,0,0,0,0,0,0.098113653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02389743,0.159184432,0,0,0,0,0.049535941,0.236705028,0,0.021270264,0.380198723,0,0.023550503,0.041662428,0,0.199691278,0.332332397
432,0.85,0,0.040446612,0.129431958,0.096309887,1,0,0,0,0,0.09651123,0,0,0.012399046,0.290099741,0,0.0499808,0.040109345,0,0.025819009,0,0,0,0,0,0.057949625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017745427,0.114603157,0,0,0,0,0.071993352,0.247605144,0,0.012399046,0.290099741,0,0.023331294,0.061722734,0,0.1801647,0.385702495
433,0.85,0,0.040703883,0.146046132,0.10754186,1,0.15995424,0,0,0.200827688,0.05225,0,0.192114133,0,0.181777788,0.149377414,0.021349247,0.015463799,0.134520057,0.022894208,0,0.17046397,0,0,0.201725493,0.025902864,0,0.167386619,0,0,0.161494332,0,0,0.172257287,0,0,0.176587999,0,0,0.158843676,0,0.067080216,0.161531495,0,0,0.126769868,0.077141063,0.218364803,0.192114133,0,0.181777788,0.190992217,0.011930975,0.053889294,0.119190035,0.172929537,0.381846
434,0.85,0,0.046243002,0.158138265,0.11449715,1,0.37134151,0,0,0.402395357,0.032556043,0,0.397348092,0,0.144549979,0.357754662,0.018102101,0.014719796,0.305616357,0.012003166,0,0.379223776,0,0,0.401418314,0.013425561,0,0.376323679,0,0,0.372249082,0,0,0.379470588,0,0,0.387812739,0,0,0.366743962,0,0.05225399,0.351075228,0,0,0.314727249,0.06332274,0.166006673,0.397348092,0,0.144549979,0.395709601,0.010021894,0.051464988,0.318016779,0.176780453,0.448656808
435,0.85,0,0.047547389,0.176352656,0.13508085,1,0.523968747,0,0,0.545931375,0.015417244,0,0.536329814,0,0.106058217,0.514506976,0.015136871,0.015401885,0.504376214,0,0,0.527119655,0,0,0.535407194,0,0,0.524955399,0,0,0.524525121,0,0,0.519257024,0,0,0.53604381,0,0,0.518227424,0,0.040212316,0.522382,0,0,0.498879179,0.052462884,0.122084424,0.536329814,0,0.106058217,0.536470339,0,0.041371175,0.457735234,0.177316915,0.499610854
436,0.85,0,0.042752417,0.160535367,0.15753107,1,0.621817375,0,0,0.627889621,0,0,0.625851021,0,0.072257622,0.614236386,0.011346812,0,0.603265033,0.023180588,0,0.621154669,0,0,0.618201291,0,0,0.619910564,0,0,0.621713287,0,0,0.61573116,0,0,0.629160011,0,0,0.615080329,0,0.027365197,0.616182413,0,0,0.603722862,0.064904738,0.11808216,0.625851021,0,0.072257622,0.62332309,0,0.045246749,0.570097268,0.177482043,0.478452801
437,0.85,0,0.036847663,0.137975393,0.153165897,1,0.66140732,0,0,0.656347041,0,0,0.657212866,0,0.056254565,0.655633352,0,0,0.654156391,0.054308375,0,0.657908412,0,0,0.646893488,0,0,0.657241409,0,0,0.661041827,0,0,0.637029326,0,0,0.665410281,0,0,0.654892133,0,0.017154016,0.66067973,0,0,0.649788346,0.07903332,0.128140789,0.657212866,0,0.056254565,0.655190344,0,0.050439493,0.613811561,0.17304667,0.421714098
438,0.85,0,0.033187415,0.117713185,0.106458551,1,0.635302103,0,0,0.622519546,0.017355876,0,0.625631677,0,0.03595109,0.634637741,0,0,0.631780553,0.077585961,0,0.630419497,0,0,0.615211807,0.012288042,0,0.630127923,0,0,0.635251295,0,0,0.604850369,0,0,0.636504043,0,0,0.630830312,0,0.011747631,0.636037234,0,0,0.629297908,0.084446641,0.143906879,0.625631677,0,0.03595109,0.627765195,0,0.050150338,0.607012227,0.166337445,0.331820193
439,0.85,0,0.043228451,0.145218767,0.105301058,1,0.56207888,0,0,0.540433872,0.028759375,0,0.547537386,0,0.025688786,0.563127653,0,0,0.561916036,0.08510593,0,0.557097769,0,0,0.520135165,0.01787397,0,0.557097493,0,0,0.561835496,0,0,0.538132972,0,0,0.561043334,0,0,0.559148784,0,0.016224037,0.563661326,0.011552029,0,0.559609162,0.082019517,0.162319549,0.547537386,0,0.025688786,0.551382949,0,0.058494483,0.534031862,0.135319804,0.26247898
440,0.85,0.137035216,0.025504027,0.121569555,0.104697579,1,0.429020803,0,0,0.390572372,0.037981817,0,0.405185497,0,0.013359618,0.432496149,0,0,0.433418183,0.073393134,0,0.425042108,0,0,0.364486201,0.018735872,0,0.425270081,0,0,0.428903276,0,0,0.412553474,0,0,0.426260003,0,0,0.428938111,0,0.021385095,0.432759062,0,0,0.432437444,0.068306881,0.171585998,0.405185497,0,0.013359618,0.417481275,0,0.073119535,0.434120241,0.094712028,0.218281759
441,0.85,0.320155238,0.019875546,0.110829206,0.10378315,1,0.241268282,0,0,0.2022797,0.047776195,0,0.2219624,0,0,0.245920283,0,0,0.253287334,0.058522169,0,0.240808928,0,0,0.184306803,0.019259185,0,0.240941407,0,0,0.241324271,0,0,0.224725686,0,0,0.237627403,0,0,0.24522322,0,0.02580268,0.249271013,0,0,0.252931642,0.050583386,0.168612229,0.2219624,0,0,0.233243023,0.016309797,0.091951713,0.260443334,0.06414121,0.203251155
442,0.85,0.448985738,0.011444165,0.078566372,0.083529349,1,0.088764696,0,0,0,0.061220873,0,0.010251985,0,0,0.082532444,0,0,0.074763717,0.066430902,0,0.08095315,0,0,0,0.022778766,0,0.081364725,0,0,0.070863122,0,0,0,0,0,0.056118719,0,0,0.07797372,0.010457126,0.032217922,0.076165879,0.012664828,0,0.074401477,0.046603409,0.157466103,0.010251985,0,0,0.062014827,0.027859185,0.11316743,0.073744693,0.052788416,0.192826291
443,0.85,0.557081367,0.004720276,0.053388053,0.074011313,1,0,0,0,0,0.053415765,0,0,0,0,0,0,0,0,0.044127534,0,0,0,0,0,0.01260812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015251276,0.025260285,0,0,0,0,0.032692492,0.119611717,0,0,0,0,0.018500775,0.095762162,0,0.033549555,0.162299579
444,0.85,0.621079257,0.014768533,0.05142094,0.075852574,1,0,0,0,0,0.027180334,0,0,0,0,0,0,0,0,0.028322866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012946145,0.020831634,0,0,0,0,0.023370801,0.102538467,0,0,0,0,0.01685902,0.110907204,0,0.057206016,0.114334731
445,0.85,0.601249059,0.036235616,0.063514722,0.085604481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021686938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01824143,0.024588719,0,0,0,0,0.024281465,0.101560078,0,0,0,0,0.014181642,0.124650916,0,0.06328193,0.0971929
446,0.85,0.469234979,0.047725991,0.066702961,0.095942428,1,0,0,0,0,0,0,0,0,0,0,0.015212518,0.012255798,0,0.012295639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016066449,0.025262052,0,0,0,0,0.02634683,0.097366464,0,0,0,0,0.015186868,0.128219489,0,0.057333798,0.091686248
447,0.85,0.352415825,0.05383201,0.072626223,0.099839336,1,0,0,0,0,0,0,0,0,0,0,0.021006957,0.016172072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013223949,0,0,0,0,0,0.012237544,0.023731777,0,0,0,0,0.028632776,0.08008687,0,0,0,0,0.013332348,0.1090455,0,0.041625824,0.097664494
448,0.85,0.174289547,0.066252723,0.086701498,0.097058497,1,0,0,0,0,0,0,0,0,0.015353793,0,0.026061896,0.025534656,0,0.014724721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015092873,0,0,0,0,0,0,0.026419598,0,0,0,0,0.042704514,0.076987655,0,0,0.015353793,0,0,0.06665971,0,0.038245958,0.108729107
449,0.85,0.029137682,0.085182979,0.105191665,0.09567255,1,0,0,0,0,0,0,0,0,0.024857977,0,0.029112182,0.037753725,0,0.027006175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012402853,0,0,0,0,0,0,0.030569859,0,0,0,0,0.055802773,0.079886616,0,0,0.024857977,0,0,0.046432558,0,0.0424492,0.112099436
450,0.85,0,0.073931171,0.094535002,0.068102581,1,0,0,0,0,0,0,0,0,0.035052194,0,0.030224084,0.044876463,0,0.031423078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01114111,0,0,0,0,0,0,0.033129337,0,0,0,0,0.0644692,0.083724762,0,0,0.035052194,0,0,0.035230099,0,0.051331733,0.118061
451,0.85,0,0.087067858,0.128533954,0.072136959,1,0,0,0,0,0,0,0,0,0.047642305,0,0.036368594,0.049237857,0,0.037383198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033242713,0,0,0,0,0.071153802,0.090505192,0,0,0.047642305,0,0,0.035915366,0,0.053714901,0.127784934
452,0.85,0,0.081313968,0.125985948,0.073421527,1,0,0,0,0,0,0,0,0,0.058588007,0,0.047719257,0.055765914,0,0.032417407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031600226,0,0,0,0,0.07112628,0.083181703,0,0,0.058588007,0,0,0.039700747,0,0.03966382,0.121725432
453,0.85,0,0.067282735,0.113803276,0.085066078,1,0,0,0,0,0,0,0,0,0.074497513,0,0.077185068,0.080468258,0,0.02963292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046382026,0,0,0,0,0.072560272,0.083297588,0,0,0.074497513,0,0.012405836,0.052153436,0,0.031476222,0.108520448
454,0.85,0,0.062712031,0.107458318,0.086196708,1,0,0,0,0,0,0,0,0.010628419,0.094751896,0,0.119854491,0.124800529,0,0.027296796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011541712,0.080766085,0,0,0,0,0.075728817,0.090332253,0,0.010628419,0.094751896,0,0.016932711,0.061183829,0,0.026867983,0.096805825
455,0.85,0,0.0566336,0.094170659,0.087701439,1,0,0.014083211,0,0,0.035724917,0,0,0.014239376,0.081946104,0,0.171366509,0.184453703,0,0.045961814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011475125,0,0,0,0,0,0.022137153,0.116495703,0,0,0,0,0.099310048,0.123928235,0,0.014239376,0.081946104,0,0.033423767,0.115983298,0,0,0.069048808
456,0.85,0,0.05346904,0.077639312,0.096524695,1,0,0.015794767,0,0,0.047970114,0,0,0,0.092828955,0,0.185685024,0.193446512,0,0.054039457,0,0,0,0,0,0.012493627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040546698,0.142318224,0,0,0,0,0.101104201,0.181210282,0,0,0.092828955,0,0.03185245,0.121395057,0,0.01349,0.10656312
457,0.85,0,0.051308767,0.077164961,0.107289795,1,0.155975615,0.018588532,0,0.182711597,0.018429357,0,0.188091787,0,0.103994245,0.145135639,0.202503154,0.214930996,0.160868582,0.053335012,0,0.168508426,0,0,0.189844557,0,0,0.165346647,0,0,0.157896358,0,0,0.17492863,0,0,0.172662129,0,0,0.156741685,0.045589616,0.149303493,0.165048328,0,0,0.156070491,0.10892943,0.214302736,0.188091787,0,0.103994245,0.183787477,0.020395518,0.105238422,0.126328162,0.043000611,0.177136672
458,0.85,0,0.05207699,0.094220306,0.127077628,1,0.359971777,0,0,0.37805894,0,0,0.385438188,0,0.101485122,0.347344726,0.219243107,0.267268421,0.357766118,0.023658763,0,0.369221617,0,0,0.380010732,0,0,0.366863934,0,0,0.361626594,0,0,0.3757608,0,0,0.374335636,0,0,0.358313172,0.02206051,0.158489747,0.365534382,0,0,0.3492385,0.089749835,0.20319968,0.385438188,0,0.101485122,0.381427672,0.01072121,0.094546204,0.286310666,0.058476144,0.248173533
459,0.85,0,0.05165064,0.107565465,0.145928257,1,0.506383204,0,0,0.512575218,0,0,0.523590697,0,0.13872237,0.498168522,0.270005007,0.339670353,0.494280717,0.013159167,0,0.509550054,0,0,0.513837999,0,0,0.508217411,0,0,0.507662967,0,0,0.518328561,0,0,0.515494015,0,0,0.502496498,0.014520458,0.196547149,0.5058764,0,0,0.489331959,0.087379279,0.200385866,0.523590697,0,0.13872237,0.517010772,0,0.085039133,0.427095656,0.058368088,0.297431276
460,0.85,0,0.051361431,0.109381201,0.146574286,1,0.600300332,0,0,0.592653613,0,0,0.609635414,0,0.196812042,0.593607271,0.302420443,0.368067598,0.586509444,0.02982468,0,0.600529629,0,0,0.595771047,0,0,0.599966446,0,0,0.600952236,0,0,0.606955368,0,0,0.605715954,0,0,0.595738685,0.021094031,0.224942561,0.596410637,0,0,0.57463256,0.096944675,0.183824008,0.609635414,0,0.196812042,0.600935072,0,0.062891621,0.442505588,0.053157641,0.30353092
461,0.85,0,0.046609397,0.102081869,0.137408129,1,0.637937769,0,0,0.616622851,0,0,0.640463734,0,0.239291924,0.632535802,0.274371145,0.331396587,0.623511971,0.043301869,0,0.635964402,0,0,0.623884632,0,0,0.635947219,0,0,0.63803876,0,0,0.640390807,0,0,0.640440083,0,0,0.633238821,0.018097012,0.198673747,0.632249154,0,0,0.605881412,0.095466003,0.165084507,0.640463734,0,0.239291924,0.626772641,0,0.051019835,0.492413126,0.049844705,0.298904606
462,0.85,0,0.041649153,0.094213902,0.126381204,1,0.60929323,0,0,0.589224112,0,0,0.606553799,0,0.256439899,0.609239628,0.243041446,0.292541397,0.598632751,0.038271767,0,0.605312396,0,0,0.588505584,0,0,0.605563323,0,0,0.609578014,0,0,0.60981115,0,0,0.60892396,0,0,0.606477686,0.015295653,0.177824993,0.603992504,0,0,0.57882714,0.083578311,0.146835819,0.606553799,0,0.256439899,0.600111603,0,0.03330256,0.418144812,0.040129413,0.291038683
463,0.85,0,0.0417023,0.094074841,0.124083801,1,0.540061924,0,0,0.515564225,0,0,0.531931833,0.012358031,0.28986727,0.536631676,0.20561605,0.235884236,0.518518133,0.030683428,0,0.535180002,0,0,0.516530174,0,0,0.535541784,0,0,0.539555281,0,0,0.536292274,0.012688592,0,0.537386551,0,0,0.534997896,0.016381295,0.15679151,0.534373115,0,0,0.4915513,0.078113908,0.15255229,0.531931833,0.012358031,0.28986727,0.528162453,0,0.024284066,0.335649672,0.028796525,0.285671375
464,0.85,0.12330342,0.053479767,0.100822711,0.119884473,1,0.412575148,0,0,0.31815162,0,0,0.402064933,0.030681497,0.309673113,0.401970104,0.164873241,0.192517661,0.402883352,0.02982094,0,0.405646723,0,0,0.35988333,0,0,0.40258119,0,0,0.407581442,0,0,0.405209744,0.031762587,0,0.408641823,0,0,0.39062915,0.01221007,0.138401974,0.402560237,0,0,0.38985551,0.081741037,0.17484937,0.402064933,0.030681497,0.309673113,0.37919762,0,0.018475873,0.350320779,0.026344899,0.290860846
465,0.85,0.285108389,0.048574362,0.091672209,0.11991769,1,0.226295021,0,0,0.173829997,0,0,0.222407149,0.051309806,0.423762259,0.210754878,0.143166322,0.171189267,0.224979466,0.056497102,0,0.229640444,0,0,0.204384276,0,0,0.22669941,0,0,0.223524905,0,0,0.221369406,0.055193702,0,0.230185317,0,0,0.21643883,0.01192448,0.137250518,0.228158791,0,0,0.214202098,0.112170084,0.196364134,0.222407149,0.051309806,0.423762259,0.210711171,0,0.020169689,0.18057715,0.022615646,0.292721565
466,0.85,0.393368937,0.048227202,0.074050788,0.122571197,1,0.052224851,0,0,0.025406912,0,0,0.027690432,0.055809012,0.542208124,0.035223743,0.138310419,0.156520444,0.061348182,0.084361796,0,0.067114873,0,0,0,0.010006197,0,0.065598761,0,0,0.054945738,0,0,0,0.061674783,0,0.064249146,0,0,0.052212555,0.018822673,0.154867439,0.061215189,0,0,0.060131141,0.130232933,0.221026591,0.027690432,0.055809012,0.542208124,0.060285114,0.010495894,0.018535844,0.052003278,0.025694891,0.31064195
467,0.85,0.467206331,0.063762917,0.070445586,0.126688959,1,0,0,0,0,0,0,0,0.029932536,0.679212753,0,0.063897923,0.078754778,0,0.047654708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03325531,0,0,0,0,0,0,0.045953764,0,0,0,0,0.122830803,0.17984269,0,0.029932536,0.679212753,0,0,0.01010203,0,0.01233883,0.27262425
468,0.85,0.528976691,0.083487683,0.065805386,0.105672121,1,0,0,0,0,0,0,0,0.033343973,0.70161411,0,0.071344188,0.087052992,0,0.073064752,0,0,0,0,0,0.017821223,0,0,0,0,0,0,0,0,0.033116284,0,0,0,0,0,0,0.055719871,0,0,0,0,0.1345238,0.240594697,0,0.033343973,0.70161411,0,0,0.013080714,0,0.026631618,0.321209462
469,0.85,0.507671452,0.098159619,0.060473109,0.094512918,1,0,0,0,0,0,0,0,0.045699656,0.702655764,0,0.067142803,0.084366677,0,0.0995611,0,0,0,0,0,0.026161126,0,0,0,0,0,0,0,0,0.046246827,0,0,0,0,0,0,0.067142964,0,0,0,0,0.142167762,0.262836841,0,0.045699656,0.702655764,0,0,0.016023574,0,0.042493027,0.343513528
470,0.85,0.415981047,0.108826195,0.04810564,0.088093071,1,0,0,0,0,0,0,0,0.053835747,0.82284793,0,0.066395586,0.085543749,0,0.116212419,0,0,0,0,0,0.015291305,0,0,0,0,0,0,0,0,0.065174237,0,0,0,0,0,0.021222383,0.08730229,0,0.018958708,0,0,0.133680411,0.274662632,0,0.053835747,0.82284793,0,0,0.014308301,0,0.042118687,0.38307264
471,0.85,0.32485251,0.088522734,0.037765682,0.091103058,1,0,0,0,0,0,0,0,0.056606356,0.870208258,0,0.069579563,0.08915339,0,0.127625375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072687705,0,0,0,0,0,0.03686335,0.109332568,0,0.030085432,0,0,0.115469182,0.257062629,0,0.056606356,0.870208258,0,0,0,0,0.046374865,0.399875149
472,0.85,0.183711199,0.0593773,0.03715815,0.090869742,1,0,0,0,0,0,0,0,0.065643611,0.866362405,0,0.085334931,0.110088841,0,0.130120141,0,0,0.010207876,0,0,0.018343777,0,0,0,0,0,0,0,0,0.085225063,0,0,0,0,0,0.042219899,0.130744014,0,0.036467445,0,0,0.103772689,0.226762577,0,0.065643611,0.866362405,0,0,0,0,0.05148269,0.39114942
