bus,name,region,base_kv,volt_class,type,area,area_name,zone,vm_pu,va_deg,vmax_pu,vmin_pu,in_service,lat,lon
40225,주촌_154,경상남도,154.0,154kV,PQ,5,영남,16,0.98587,-16.3933,1.05,0.95,1,35.22329,128.82738
70177,주촌_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.00327,-19.3487,1.05,0.95,1,35.22329,128.82738
20052,신녹산_345,경상남도,345.0,345kV,PQ,5,영남,16,1.01002,-7.3132,1.05,0.95,1,35.09842,128.8651
40226,신녹산_154,경상남도,154.0,154kV,PQ,5,영남,16,1.00082,-8.7991,1.05,0.95,1,35.09842,128.8651
60052,신녹산_T23,경상남도,23.0,23kV,PQ,5,영남,16,1.01038,-7.9448,1.05,0.95,1,35.09842,128.8651
40227,미음_154,경상남도,154.0,154kV,PQ,5,영남,16,0.99916,-9.1432,1.05,0.95,1,35.13196,128.85995
70178,미음_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.00072,-12.3586,1.05,0.95,1,35.13196,128.85995
40228,삼정_154,경상남도,154.0,154kV,PQ,5,영남,16,0.99588,-9.2267,1.05,0.95,1,35.18852,128.72002
70179,삼정_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,0.99861,-11.966,1.05,0.95,1,35.18852,128.72002
40229,야탑_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99247,-29.0378,1.05,0.95,1,37.4088,127.15654
70180,야탑_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.00488,-32.5772,1.05,0.95,1,37.4088,127.15654
40230,신림_154,서울특별시,154.0,154kV,PQ,1,수도권,1,0.99458,-32.1921,1.05,0.95,1,37.46663,126.95482
70181,신림_D23,서울특별시,22.9,22.9kV,PQ,1,수도권,1,1.00031,-34.3631,1.05,0.95,1,37.46663,126.95482
40231,여주_154,경기도,154.0,154kV,PQ,1,수도권,9,0.98939,-21.8109,1.05,0.95,1,37.28029,127.64044
70182,여주_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99815,-26.9156,1.05,0.95,1,37.28029,127.64044
40232,안암_154,서울특별시,154.0,154kV,PQ,1,수도권,1,0.99388,-32.1003,1.05,0.95,1,37.58401,127.02859
70183,안암_D23,서울특별시,22.9,22.9kV,PQ,1,수도권,1,0.99806,-34.9077,1.05,0.95,1,37.58401,127.02859
40233,가남_154,경기도,154.0,154kV,PQ,1,수도권,9,0.98795,-22.1738,1.05,0.95,1,37.24577,127.59226
70184,가남_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99945,-26.0183,1.05,0.95,1,37.24577,127.59226
40234,거제_154,경상남도,154.0,154kV,PQ,5,영남,16,0.98833,-3.9448,1.05,0.95,1,34.87175,128.63018
70185,거제_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.00156,-6.9441,1.05,0.95,1,34.87175,128.63018
40235,은평_154,서울특별시,154.0,154kV,PQ,1,수도권,1,0.99358,-32.5412,1.05,0.95,1,37.61015,126.93711
70186,은평_D23,서울특별시,22.9,22.9kV,PQ,1,수도권,1,0.99774,-35.3577,1.05,0.95,1,37.61015,126.93711
40236,화곡_154,인천광역시,154.0,154kV,PQ,1,수도권,4,0.99348,-33.5375,1.05,0.95,1,37.54856,126.82515
70187,화곡_D23,인천광역시,22.9,22.9kV,PQ,1,수도권,4,0.99864,-35.9436,1.05,0.95,1,37.54856,126.82515
40237,원흥_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99305,-32.572,1.05,0.95,1,37.63714,126.87096
70188,원흥_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99781,-37.0223,1.05,0.95,1,37.63714,126.87096
40238,수색_154,서울특별시,154.0,154kV,PQ,1,수도권,1,0.9937,-32.4326,1.05,0.95,1,37.58207,126.89869
70189,수색_D23,서울특별시,22.9,22.9kV,PQ,1,수도권,1,0.99613,-35.9137,1.05,0.95,1,37.58207,126.89869
40239,산성_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99326,-30.6203,1.05,0.95,1,37.46146,127.15457
70190,산성_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99696,-33.6148,1.05,0.95,1,37.46146,127.15457
40240,상계_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99354,-31.3947,1.05,0.95,1,37.65417,127.05567
70191,상계_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99561,-35.0045,1.05,0.95,1,37.65417,127.05567
40241,봉화_154,경상북도,154.0,154kV,PQ,5,영남,15,0.99912,-7.0516,1.05,0.95,1,36.91281,128.85639
70192,봉화_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.00065,-10.6694,1.05,0.95,1,36.91281,128.85639
40242,둔포_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99335,-20.7208,1.05,0.95,1,36.91965,127.08682
70193,둔포_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99435,-24.7093,1.05,0.95,1,36.91965,127.08682
40243,반야월_154,대구광역시,154.0,154kV,PQ,5,영남,3,1.0044,-12.9245,1.05,0.95,1,35.86924,128.74069
70194,반야월_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,0.99975,-15.2391,1.05,0.95,1,35.86924,128.74069
40244,산본_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99396,-30.0619,1.05,0.95,1,37.35704,126.92402
70195,산본_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.00605,-34.8514,1.05,0.95,1,37.35704,126.92402
40245,정왕_154,인천광역시,154.0,154kV,PQ,1,수도권,4,0.99766,-31.1724,1.05,0.95,1,37.36838,126.73254
70196,정왕_D23,인천광역시,22.9,22.9kV,PQ,1,수도권,4,1.00164,-34.0668,1.05,0.95,1,37.36838,126.73254
40246,구로_154,서울특별시,154.0,154kV,PQ,1,수도권,1,0.9944,-32.3045,1.05,0.95,1,37.49797,126.8834
70197,구로_D23,서울특별시,22.9,22.9kV,PQ,1,수도권,1,0.99852,-35.1384,1.05,0.95,1,37.49797,126.8834
40247,벌교_154,전라남도,154.0,154kV,PQ,4,호남,14,1.00066,2.6506,1.05,0.95,1,34.8536,127.33043
70198,벌교_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,1.00129,-1.1574,1.05,0.95,1,34.8536,127.33043
40248,보성_154,전라남도,154.0,154kV,PQ,4,호남,14,1.00256,3.4463,1.05,0.95,1,34.78197,127.08677
70199,보성_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,0.99981,-0.6991,1.05,0.95,1,34.78197,127.08677
40249,능곡_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99293,-32.6312,1.05,0.95,1,37.6186,126.84289
70200,능곡_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99734,-37.1228,1.05,0.95,1,37.6186,126.84289
40250,태금_154,전라남도,154.0,154kV,PQ,4,호남,14,0.99836,2.971,1.05,0.95,1,34.9408,127.75015
70201,태금_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,1.00092,-0.4644,1.05,0.95,1,34.9408,127.75015
40251,부천_154,인천광역시,154.0,154kV,PQ,1,수도권,4,0.99355,-34.7092,1.05,0.95,1,37.50646,126.78697
70202,부천_D23,인천광역시,22.9,22.9kV,PQ,1,수도권,4,0.99668,-37.9247,1.05,0.95,1,37.50646,126.78697
40252,서순천_154,전라남도,154.0,154kV,PQ,4,호남,14,0.99685,0.9003,1.05,0.95,1,34.90904,127.47961
70203,서순천_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,0.99952,-2.4936,1.05,0.95,1,34.90904,127.47961
40253,고흥_154,전라남도,154.0,154kV,PQ,4,호남,14,1.01658,8.794,1.05,0.95,1,34.57816,127.25435
70204,고흥_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,1.00636,4.9228,1.05,0.95,1,34.57816,127.25435
40254,장흥_154,전라남도,154.0,154kV,PQ,4,호남,14,1.00378,3.8448,1.05,0.95,1,34.69817,126.92312
70205,장흥_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,1.00466,0.123,1.05,0.95,1,34.69817,126.92312
40255,순천T2_154,전라남도,154.0,154kV,PQ,4,호남,14,0.99514,0.5737,1.05,0.95,1,35.03893,127.44185
70206,순천T2_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,0.99844,-2.5818,1.05,0.95,1,35.03893,127.44185
40256,비아_154,광주광역시,154.0,154kV,PQ,4,호남,5,1.00212,2.6718,1.05,0.95,1,35.21314,126.85127
70207,비아_D23,광주광역시,22.9,22.9kV,PQ,4,호남,5,0.99511,-0.5867,1.05,0.95,1,35.21314,126.85127
40257,목포_154,전라남도,154.0,154kV,PQ,4,호남,14,0.98757,-0.7221,1.05,0.95,1,34.81946,126.4184
70208,목포_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,1.00466,-4.903,1.05,0.95,1,34.81946,126.4184
40258,화정_154,광주광역시,154.0,154kV,PQ,4,호남,5,0.99375,-1.0421,1.05,0.95,1,35.15243,126.88311
70209,화정_D23,광주광역시,22.9,22.9kV,PQ,4,호남,5,0.99601,-4.5826,1.05,0.95,1,35.15243,126.88311
40259,시흥_154,서울특별시,154.0,154kV,PQ,1,수도권,1,0.99429,-32.0286,1.05,0.95,1,37.4499,126.89718
70210,시흥_D23,서울특별시,22.9,22.9kV,PQ,1,수도권,1,0.99718,-35.3389,1.05,0.95,1,37.4499,126.89718
40260,영동_154,경상북도,154.0,154kV,PQ,5,영남,15,0.99618,-14.1269,1.05,0.95,1,36.25397,127.83372
70211,영동_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,0.99554,-18.0148,1.05,0.95,1,36.25397,127.83372
40261,온수_154,인천광역시,154.0,154kV,PQ,1,수도권,4,0.99459,-32.1869,1.05,0.95,1,37.49103,126.82377
70212,온수_D23,인천광역시,22.9,22.9kV,PQ,1,수도권,4,1.00006,-34.4702,1.05,0.95,1,37.49103,126.82377
40262,영암_154,전라남도,154.0,154kV,PQ,4,호남,14,1.00142,4.6066,1.05,0.95,1,34.83419,126.68281
70213,영암_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,1.00421,1.2561,1.05,0.95,1,34.83419,126.68281
40263,강진_154,전라남도,154.0,154kV,PQ,4,호남,14,1.00597,4.294,1.05,0.95,1,34.64555,126.75498
70214,강진_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,1.00084,-0.1376,1.05,0.95,1,34.64555,126.75498
40264,효목_154,대구광역시,154.0,154kV,PQ,5,영남,3,1.00464,-13.119,1.05,0.95,1,35.87513,128.64149
70215,효목_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,0.99956,-15.6092,1.05,0.95,1,35.87513,128.64149
20053,동울산_345,울산광역시,345.0,345kV,PQ,5,영남,7,1.0287,-9.5525,1.05,0.95,1,35.6512,129.39284
40265,동울산_154,울산광역시,154.0,154kV,PQ,5,영남,7,1.00377,-14.017,1.05,0.95,1,35.6512,129.39284
60053,동울산_T23,울산광역시,23.0,23kV,PQ,5,영남,7,1.02185,-11.4356,1.05,0.95,1,35.6512,129.39284
40266,지도_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99284,-32.5746,1.05,0.95,1,37.64854,126.83804
70216,지도_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99372,-37.489,1.05,0.95,1,37.64854,126.83804
40267,안양_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99306,-30.5869,1.05,0.95,1,37.38633,126.92754
70217,안양_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99593,-33.904,1.05,0.95,1,37.38633,126.92754
10004,신울산765_765,울산광역시,765.0,765kV,PQ,5,영남,7,1.03542,-2.7148,1.05,0.95,1,35.34061,129.30899
20054,신울산765_345,울산광역시,345.0,345kV,PQ,5,영남,7,1.03073,-7.7307,1.05,0.95,1,35.34061,129.30899
60054,신울산765_T23,울산광역시,23.0,23kV,PQ,5,영남,7,1.03469,-2.4341,1.05,0.95,1,35.34061,129.30899
20055,한국발전기술_345,전라남도,345.0,345kV,PQ,4,호남,14,1.0182,4.6958,1.05,0.95,1,34.83908,127.69295
40268,한국발전기술_154,전라남도,154.0,154kV,PQ,4,호남,14,1.00455,1.6202,1.05,0.95,1,34.83908,127.69295
60055,한국발전기술_T23,전라남도,23.0,23kV,PQ,4,호남,14,1.01217,3.3973,1.05,0.95,1,34.83908,127.69295
40269,가수원_154,대전광역시,154.0,154kV,PQ,3,충청,6,0.99317,-12.6617,1.05,0.95,1,36.2985,127.33601
70218,가수원_D23,대전광역시,22.9,22.9kV,PQ,3,충청,6,0.99709,-15.5709,1.05,0.95,1,36.2985,127.33601
40270,성암_154,울산광역시,154.0,154kV,PQ,5,영남,7,1.00037,-15.773,1.05,0.95,1,35.4874,129.35487
70219,성암_D23,울산광역시,22.9,22.9kV,PQ,5,영남,7,0.99983,-20.2879,1.05,0.95,1,35.4874,129.35487
40271,월산_154,세종특별자치시,154.0,154kV,PQ,3,충청,8,0.98864,-16.2974,1.05,0.95,1,36.49361,127.36115
70220,월산_D23,세종특별자치시,22.9,22.9kV,PQ,3,충청,8,1.00287,-19.1288,1.05,0.95,1,36.49361,127.36115
40272,울산화력_154,울산광역시,154.0,154kV,PQ,5,영남,7,0.99959,-15.9667,1.05,0.95,1,35.47521,129.37877
70221,울산화력_D23,울산광역시,22.9,22.9kV,PQ,5,영남,7,0.99896,-20.5073,1.05,0.95,1,35.47521,129.37877
40273,서산_154,충청남도,154.0,154kV,PQ,3,충청,12,0.99085,-9.2984,1.05,0.95,1,36.79669,126.46459
70222,서산_D23,충청남도,22.9,22.9kV,PQ,3,충청,12,0.99461,-16.0561,1.05,0.95,1,36.79669,126.46459
40274,여천_154,전라남도,154.0,154kV,PQ,4,호남,14,1.00257,1.2869,1.05,0.95,1,34.81304,127.66891
70223,여천_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,0.99528,-2.0738,1.05,0.95,1,34.81304,127.66891
40275,여수산단개폐소_154,전라남도,154.0,154kV,PQ,4,호남,14,1.00261,1.2857,1.05,0.95,1,34.81279,127.66757
40276,송포_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99284,-32.1841,1.05,0.95,1,37.68545,126.76157
70224,송포_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99797,-36.5903,1.05,0.95,1,37.68545,126.76157
40277,장기_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99418,-35.3225,1.05,0.95,1,37.64055,126.6858
70225,장기_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.00062,-39.5706,1.05,0.95,1,37.64055,126.6858
40278,월배_154,대구광역시,154.0,154kV,PQ,5,영남,3,1.00456,-13.1695,1.05,0.95,1,35.82975,128.51761
70226,월배_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,0.99748,-16.2164,1.05,0.95,1,35.82975,128.51761
40279,화원_154,전라남도,154.0,154kV,PQ,4,호남,14,1.02984,10.7989,1.05,0.95,1,34.68527,126.32903
70227,화원_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,0.9942,7.0933,1.05,0.95,1,34.68527,126.32903
40280,진도_154,전라남도,154.0,154kV,PQ,4,호남,14,1.02739,8.8973,1.05,0.95,1,34.51964,126.27142
70228,진도_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,0.99625,4.6726,1.05,0.95,1,34.51964,126.27142
40281,안좌_154,전라남도,154.0,154kV,PQ,4,호남,14,1.03275,12.8674,1.05,0.95,1,34.74228,126.13064
70229,안좌_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,0.99422,9.0829,1.05,0.95,1,34.74228,126.13064
20056,서안성_345,경기도,345.0,345kV,PQ,1,수도권,9,0.97934,-21.1601,1.05,0.95,1,37.09742,127.22172
40282,서안성_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99697,-22.9205,1.05,0.95,1,37.09742,127.22172
60056,서안성_T23,경기도,23.0,23kV,PQ,1,수도권,9,0.97848,-21.9076,1.05,0.95,1,37.09742,127.22172
40283,태백_154,강원특별자치도,154.0,154kV,PQ,2,강원,10,0.99442,-3.5209,1.05,0.95,1,37.15691,128.98423
70230,태백_D23,강원특별자치도,22.9,22.9kV,PQ,2,강원,10,0.9993,-6.0473,1.05,0.95,1,37.15691,128.98423
40284,동빙고_154,서울특별시,154.0,154kV,PQ,1,수도권,1,0.99367,-32.54,1.05,0.95,1,37.5231,126.97406
70231,동빙고_D23,서울특별시,22.9,22.9kV,PQ,1,수도권,1,0.9966,-35.8338,1.05,0.95,1,37.5231,126.97406
40285,남음성_154,충청북도,154.0,154kV,PQ,3,충청,11,0.99316,-21.9453,1.05,0.95,1,36.91899,127.55738
70232,남음성_D23,충청북도,22.9,22.9kV,PQ,3,충청,11,1.004,-25.6538,1.05,0.95,1,36.91899,127.55738
40286,경산_154,대구광역시,154.0,154kV,PQ,5,영남,3,1.00226,-12.2631,1.05,0.95,1,35.87149,128.83665
70233,경산_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,0.9981,-14.3716,1.05,0.95,1,35.87149,128.83665
40287,금호_154,경상북도,154.0,154kV,PQ,5,영남,15,1.00234,-12.6888,1.05,0.95,1,35.90691,128.94579
70234,금호_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.00291,-16.4263,1.05,0.95,1,35.90691,128.94579
40288,동탄_154,경기도,154.0,154kV,PQ,1,수도권,9,0.9946,-26.9808,1.05,0.95,1,37.21714,127.11805
70235,동탄_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99644,-31.781,1.05,0.95,1,37.21714,127.11805
40289,삼미_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99451,-27.2102,1.05,0.95,1,37.18612,127.0827
70236,삼미_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.00359,-32.2825,1.05,0.95,1,37.18612,127.0827
40290,상암_154,서울특별시,154.0,154kV,PQ,1,수도권,1,0.99371,-32.5633,1.05,0.95,1,37.58055,126.87776
70237,상암_D23,서울특별시,22.9,22.9kV,PQ,1,수도권,1,0.99711,-35.6772,1.05,0.95,1,37.58055,126.87776
20057,신인천_345,인천광역시,345.0,345kV,PQ,1,수도권,4,0.99051,-31.8698,1.05,0.95,1,37.4892,126.69278
40291,신인천_154,인천광역시,154.0,154kV,PQ,1,수도권,4,0.99849,-33.2352,1.05,0.95,1,37.4892,126.69278
60057,신인천_T23,인천광역시,23.0,23kV,PQ,1,수도권,4,0.99389,-32.4516,1.05,0.95,1,37.4892,126.69278
40292,만승_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99226,-22.8387,1.05,0.95,1,36.98541,127.43202
70238,만승_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99498,-26.2062,1.05,0.95,1,36.98541,127.43202
40293,위례_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99441,-30.8562,1.05,0.95,1,37.48158,127.15113
70239,위례_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99867,-35.3669,1.05,0.95,1,37.48158,127.15113
40294,완도_154,전라남도,154.0,154kV,PQ,4,호남,14,0.98714,2.2494,1.05,0.95,1,34.33386,126.73539
70240,완도_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,0.99644,-1.7332,1.05,0.95,1,34.33386,126.73539
40295,당진T1_154,충청남도,154.0,154kV,PQ,3,충청,12,0.99529,-11.275,1.05,0.95,1,36.9557,126.61674
70241,당진T1_D23,충청남도,22.9,22.9kV,PQ,3,충청,12,1.00005,-17.9262,1.05,0.95,1,36.9557,126.61674
40296,진안_154,전북특별자치도,154.0,154kV,PQ,4,호남,13,0.9969,-7.7118,1.05,0.95,1,35.78032,127.4539
70242,진안_D23,전북특별자치도,22.9,22.9kV,PQ,4,호남,13,1.00167,-10.995,1.05,0.95,1,35.78032,127.4539
40297,성포_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99564,-29.9032,1.05,0.95,1,37.31498,126.84417
70243,성포_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.00546,-34.8915,1.05,0.95,1,37.31498,126.84417
20058,신의정부_345,경기도,345.0,345kV,PQ,1,수도권,9,0.97673,-27.8055,1.05,0.95,1,37.75657,127.09054
40298,신의정부_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99381,-30.193,1.05,0.95,1,37.75657,127.09054
60058,신의정부_T23,경기도,23.0,23kV,PQ,1,수도권,9,0.9756,-28.8188,1.05,0.95,1,37.75657,127.09054
40299,횡성_154,강원특별자치도,154.0,154kV,PQ,2,강원,10,0.98726,-19.6133,1.05,0.95,1,37.49271,128.02908
70244,횡성_D23,강원특별자치도,22.9,22.9kV,PQ,2,강원,10,1.00332,-21.6793,1.05,0.95,1,37.49271,128.02908
40300,우만_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99258,-29.8391,1.05,0.95,1,37.29345,127.03786
70245,우만_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.00475,-33.4664,1.05,0.95,1,37.29345,127.03786
40301,문발_154,경기도,154.0,154kV,PQ,1,수도권,9,0.9927,-32.0946,1.05,0.95,1,37.72764,126.72208
70246,문발_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.9929,-37.0889,1.05,0.95,1,37.72764,126.72208
40302,일동_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99504,-29.5268,1.05,0.95,1,37.30141,126.87732
70247,일동_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99805,-34.1885,1.05,0.95,1,37.30141,126.87732
20059,신안산_345,경기도,345.0,345kV,PQ,1,수도권,9,0.98058,-26.5841,1.05,0.95,1,37.30066,126.87866
40303,신안산_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99502,-29.4958,1.05,0.95,1,37.30066,126.87866
60059,신안산_T23,경기도,23.0,23kV,PQ,1,수도권,9,0.98234,-27.824,1.05,0.95,1,37.30066,126.87866
40304,안산_154,경기도,154.0,154kV,PQ,1,수도권,9,0.9962,-30.1652,1.05,0.95,1,37.31575,126.81151
70248,안산_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99939,-33.3597,1.05,0.95,1,37.31575,126.81151
40305,유천_154,대전광역시,154.0,154kV,PQ,3,충청,6,0.99187,-14.2972,1.05,0.95,1,36.31751,127.39112
70249,유천_D23,대전광역시,22.9,22.9kV,PQ,3,충청,6,0.99407,-17.8623,1.05,0.95,1,36.31751,127.39112
40306,이의_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99264,-29.7597,1.05,0.95,1,37.29786,127.05903
70250,이의_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99524,-33.172,1.05,0.95,1,37.29786,127.05903
40307,신서귀_154,제주특별자치도,154.0,154kV,PQ,6,제주,17,1.02155,-2.2772,1.05,0.95,1,33.26332,126.50603
70251,신서귀_D23,제주특별자치도,22.9,22.9kV,PQ,6,제주,17,1.00578,-4.9891,1.05,0.95,1,33.26332,126.50603
40308,초정_154,충청북도,154.0,154kV,PQ,3,충청,11,0.99227,-21.2949,1.05,0.95,1,36.72584,127.60966
70252,초정_D23,충청북도,22.9,22.9kV,PQ,3,충청,11,1.00187,-25.1547,1.05,0.95,1,36.72584,127.60966
40309,청주_154,충청북도,154.0,154kV,PQ,3,충청,11,0.99271,-20.7723,1.05,0.95,1,36.59829,127.51128
70253,청주_D23,충청북도,22.9,22.9kV,PQ,3,충청,11,0.99662,-25.3249,1.05,0.95,1,36.59829,127.51128
40310,증평_154,충청북도,154.0,154kV,PQ,3,충청,11,0.99264,-21.1318,1.05,0.95,1,36.80981,127.6496
70254,증평_D23,충청북도,22.9,22.9kV,PQ,3,충청,11,0.99468,-24.7521,1.05,0.95,1,36.80981,127.6496
40311,신장_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99462,-30.0403,1.05,0.95,1,37.53572,127.22793
70255,신장_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99583,-33.9605,1.05,0.95,1,37.53572,127.22793
40312,미아_154,서울특별시,154.0,154kV,PQ,1,수도권,1,0.99342,-32.5429,1.05,0.95,1,37.61374,127.0286
70256,미아_D23,서울특별시,22.9,22.9kV,PQ,1,수도권,1,0.99718,-35.518,1.05,0.95,1,37.61374,127.0286
40313,비응_154,전북특별자치도,154.0,154kV,PQ,4,호남,13,0.99961,0.1425,1.05,0.95,1,35.93815,126.5627
70257,비응_D23,전북특별자치도,22.9,22.9kV,PQ,4,호남,13,0.99413,-3.1674,1.05,0.95,1,35.93815,126.5627
40314,잠실_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99403,-31.5818,1.05,0.95,1,37.50363,127.08176
70258,잠실_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99669,-34.9777,1.05,0.95,1,37.50363,127.08176
40315,장재_154,충청남도,154.0,154kV,PQ,3,충청,12,0.994,-18.985,1.05,0.95,1,36.79046,127.10869
70259,장재_D23,충청남도,22.9,22.9kV,PQ,3,충청,12,0.99818,-25.698,1.05,0.95,1,36.79046,127.10869
40316,불당_154,충청남도,154.0,154kV,PQ,3,충청,12,0.99403,-19.1028,1.05,0.95,1,36.81555,127.11574
70260,불당_D23,충청남도,22.9,22.9kV,PQ,3,충청,12,1.00312,-25.3311,1.05,0.95,1,36.81555,127.11574
20060,신고성_345,경상남도,345.0,345kV,PQ,5,영남,16,1.02264,8.1244,1.05,0.95,1,34.91291,128.11129
40317,신고성_154,경상남도,154.0,154kV,PQ,5,영남,16,1.00273,3.3498,1.05,0.95,1,34.91291,128.11129
60060,신고성_T23,경상남도,23.0,23kV,PQ,5,영남,16,1.01782,6.1056,1.05,0.95,1,34.91291,128.11129
40318,삼척그린파워_154,경상북도,154.0,154kV,PQ,5,영남,15,0.99902,1.1625,1.05,0.95,1,37.1862,129.3408
70261,삼척그린파워_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.00182,-2.3698,1.05,0.95,1,37.1862,129.3408
40319,합천T1_154,경상남도,154.0,154kV,PQ,5,영남,16,1.00395,-9.022,1.05,0.95,1,35.5461,128.06779
70262,합천T1_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0005,-12.0706,1.05,0.95,1,35.5461,128.06779
40320,남군포_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99433,-29.71,1.05,0.95,1,37.33,126.9279
70263,남군포_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.00114,-33.9133,1.05,0.95,1,37.33,126.9279
40321,수원T1_154,경기도,154.0,154kV,PQ,1,수도권,9,0.99396,-27.5022,1.05,0.95,1,37.25375,127.08091
70264,수원T1_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,0.99699,-30.7565,1.05,0.95,1,37.25375,127.08091
40322,목동_154,서울특별시,154.0,154kV,PQ,1,수도권,1,0.99427,-32.4688,1.05,0.95,1,37.52011,126.86879
70265,목동_D23,서울특별시,22.9,22.9kV,PQ,1,수도권,1,0.99829,-35.3409,1.05,0.95,1,37.52011,126.86879
40323,남대구_154,대구광역시,154.0,154kV,PQ,5,영남,3,1.00433,-13.0326,1.05,0.95,1,35.86187,128.62038
70266,남대구_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,0.99999,-15.2162,1.05,0.95,1,35.86187,128.62038
40324,부안_154,전북특별자치도,154.0,154kV,PQ,4,호남,13,1.00786,3.0643,1.05,0.95,1,35.70903,126.71659
70267,부안_D23,전북특별자치도,22.9,22.9kV,PQ,4,호남,13,1.00156,0.4602,1.05,0.95,1,35.70903,126.71659
40325,팔달_154,대구광역시,154.0,154kV,PQ,5,영남,3,1.00504,-13.2631,1.05,0.95,1,35.87888,128.53535
70268,팔달_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.00038,-15.5806,1.05,0.95,1,35.87888,128.53535
40326,달서_154,대구광역시,154.0,154kV,PQ,5,영남,3,1.00471,-13.2037,1.05,0.95,1,35.86075,128.49573
