Time_Index,KR_utilitypv,onwind,offwind-ac,offwind-dc,availability_one
6138,0,0.051011711,0.265784135,0.206890287,
6139,0,0.058571936,0.281886599,0.211024961,
6140,0,0.06184836,0.299781052,0.212519542,
6141,0,0.067192169,0.325120442,0.215155394,
6142,0,0.081682817,0.365530929,0.243255413,
6143,0,0.091323754,0.385523533,0.272377938,
6144,0,0.097667878,0.386134444,0.274333938,
6145,0,0.09731735,0.37819485,0.260021293,
6146,0,0.093661664,0.368846543,0.243469106,
6147,0,0.0928402,0.363827606,0.222771657,
6148,0,0.099656434,0.37239469,0.235701534,
6149,0,0.106713712,0.35763225,0.255626695,
6150,8.32E-05,0.04126118,0.216423877,0.25462695,
6151,0.041431548,0.069213193,0.220188087,0.279156506,
6152,0.106859436,0.073399915,0.194595103,0.269648869,
6153,0.152755577,0.080020036,0.199615176,0.244963852,
6154,0.18231255,0.106135548,0.207665885,0.22993036,
6155,0.231590458,0.146901997,0.207035588,0.209086362,
6156,0.226098115,0.184974416,0.194420072,0.176364129,
6157,0.224291629,0.20696025,0.170518658,0.138164127,
6158,0.192600645,0.205167926,0.161779593,0.121577326,
6159,0.141685626,0.191102702,0.153770715,0.111154377,
6160,0.097377774,0.179126169,0.147540222,0.111435735,
6161,0.033608448,0.134404947,0.144058184,0.118001147,
6162,0,0.085778612,0.100644539,0.077128409,
6163,0,0.079113269,0.119460258,0.080083651,
6164,0,0.081878619,0.125007561,0.078435609,
6165,0,0.102412531,0.136299583,0.095154317,
6166,0,0.119728526,0.157858996,0.107127689,
6167,0,0.112290358,0.13814874,0.083947436,
6168,0,0.096401322,0.109552648,0.080235539,
6169,0,0.087505036,0.103773702,0.085742378,
6170,0,0.077269939,0.101450729,0.077720473,
6171,0,0.069070639,0.09749884,0.069896224,
6172,0,0.057132395,0.085332293,0.050406879,
6173,0,0.044357399,0.0686536,0.034580628,
6174,0,0.017427416,0.053530998,0.038680061,
6175,0.015791691,0.015616212,0.044938476,0.035907658,
6176,0.05135438,0.018405609,0.061216895,0.049752367,
6177,0.124351084,0.020818981,0.055648658,0.039769419,
6178,0.161404804,0.016024731,0.041358585,0.032322623,
6179,0.202500905,0.01222936,0.029599931,0.017114396,
6180,0.224711888,0.009955326,0.013658766,0.007125515,
6181,0.245863711,0.007749109,0.016058699,0.004927971,
6182,0.214685235,0.005714807,0.019207308,0.006886847,
6183,0.09556319,0.006314534,0.021562407,0.010131484,
6184,0.067352367,0.00512167,0.034150065,0.024371364,
6185,0.022467212,0.00592151,0.055082513,0.038423481,
6186,0,0.003935149,0.067717516,0.051117402,
6187,0,0.001936556,0.059767116,0.051299512,
6188,0,0.002474301,0.049257824,0.050856573,
6189,0,0.002296536,0.032137975,0.038290371,
6190,0,0.001916718,0.020123359,0.033004561,
6191,0,0.000173763,0.023126801,0.037121327,
6192,0,0.002213542,0.027039253,0.039224678,
6193,0,0.002427008,0.02618918,0.041833933,
6194,0,0.002129786,0.03055542,0.039732735,
6195,0,0.003258561,0.031130222,0.0338399,
6196,0,0.004339868,0.03242099,0.031561916,
6197,0,0.005407718,0.027581375,0.027429144,
6198,0,0.006185629,0.042858373,0.048826172,
6199,0.043713449,0.006771415,0.038334305,0.042906213,
6200,0.128293086,0.005540225,0.028876283,0.028749275,
6201,0.205259691,0.008614661,0.027468914,0.027643659,
6202,0.284651583,0.013924612,0.038634127,0.035988286,
6203,0.280351164,0.010892514,0.055340652,0.042501612,
6204,0.34383985,0.008183144,0.059339641,0.039649513,
6205,0.291066765,0.015437692,0.065638113,0.042193232,
6206,0.23792096,0.01954644,0.079637721,0.05110462,
6207,0.142384309,0.019938888,0.096896403,0.060326153,
6208,0.090391963,0.020122535,0.104300096,0.07182455,
6209,0.029100834,0.017787843,0.102336337,0.08073749,
6210,0,0.00875388,0.069725351,0.061720462,
6211,0,0.006826544,0.063717629,0.069775001,
6212,0,0.006241787,0.062501168,0.075095277,
6213,0,0.006495999,0.055524628,0.068575166,
6214,0,0.009989956,0.059036444,0.066758751,
6215,0,0.011640044,0.063019776,0.073289485,
6216,0,0.010298514,0.069392288,0.084035148,
6217,0,0.008578512,0.060656508,0.078872497,
6218,0,0.008617668,0.046331653,0.064212434,
6219,0,0.008280651,0.045059175,0.059488469,
6220,0,0.009661033,0.04874614,0.060022435,
6221,0,0.01167645,0.049282447,0.060189015,
6222,0,0.00944418,0.039803238,0.046768364,
6223,0.05614692,0.0064707,0.020654593,0.042275502,
6224,0.164626704,0.000443556,0.005740878,0.060610977,
6225,0.260315577,0.00083248,0.001982299,0.062071157,
6226,0.346354618,0.001496425,0.00198023,0.067587111,
6227,0.441895832,0.005765774,0.001920623,0.066914955,
6228,0.507052248,0.007275623,0.014138272,0.066716283,
6229,0.509278539,0.006010515,0.022688211,0.065307121,
6230,0.469813348,0.008164264,0.031784945,0.063917287,
6231,0.378461689,0.00556286,0.031322101,0.054345387,
6232,0.25109259,0.003866906,0.036922304,0.047436393,
6233,0.097157655,0.005569991,0.041604177,0.047139827,
6234,0,0.007271473,0.050698855,0.053867706,
6235,0,0.006924919,0.049191549,0.059282287,
6236,0,0.005663319,0.049054979,0.06988261,
6237,0,0.004759094,0.045703592,0.070051361,
6238,0,0.003789381,0.042949654,0.065482908,
6239,0,0.002129119,0.0342725,0.057853328,
6240,0,0.001142159,0.025261698,0.051939514,
6241,0,0.000213671,0.020750385,0.046454135,
6242,0,0,0.01550337,0.038054619,
6243,0,0.000424658,0.013255329,0.035507428,
6244,0,0.000666529,0.010703351,0.028912128,
6245,0,0.00061034,0.007591777,0.020924483,
6246,0.001717381,0.000447005,0.006384313,0.015457016,
6247,0.099663307,0,0,0.015759737,
6248,0.249025388,0,0,0.015445078,
6249,0.4137327,0,0.00047226,0.013226309,
6250,0.519637921,0.000526812,0.004156711,0.012412091,
6251,0.576997543,0.000693359,0.006094168,0.015393092,
6252,0.597594387,0.002323555,0.015415615,0.022369812,
6253,0.565124203,0.003563176,0.024885996,0.029892095,
6254,0.501639188,0.006371594,0.042157895,0.046369463,
6255,0.393859125,0.012468597,0.061870609,0.059069093,
6256,0.252914559,0.013901805,0.071873616,0.076680143,
6257,0.094585369,0.018814713,0.080912708,0.08923474,
6258,0,0.013885703,0.071243036,0.065461713,
6259,0,0.022888832,0.086165947,0.079546801,
6260,0,0.019293261,0.080272944,0.074943426,
6261,0,0.010064524,0.054560425,0.053188333,
6262,0,0.004345548,0.034399109,0.030957945,
6263,0,0.001635642,0.016112381,0.020416515,
6264,0,0.000269421,0.01175036,0.020372924,
6265,0,0,0.0166262,0.025115317,
6266,0,0.001335713,0.022015795,0.026882378,
6267,0,0.002816727,0.02945729,0.029098524,
6268,0,0.002420021,0.032356463,0.030278618,
6269,0,0.001868262,0.030726613,0.031924526,
6270,0,0.001197889,0.016492526,0.024488023,
6271,0.095639637,0.002692319,0.03475074,0.037562267,
6272,0.218570879,0.001669144,0.032681071,0.042177615,
6273,0.31710714,0.001442745,0.024796824,0.04613193,
6274,0.353034837,0.000383457,0.017644056,0.054721725,
6275,0.37743694,0,0.004440633,0.054818046,
6276,0.346144346,0,0.002130791,0.057347024,
6277,0.257674404,0.000277913,0.003024305,0.063095304,
6278,0.217219647,0.000396252,0.005903377,0.070293594,
6279,0.214372596,0.001076303,0.009804174,0.074416465,
6280,0.124813946,0.001479276,0.011920765,0.080110175,
6281,0.027809545,0.002634728,0.019201733,0.099563937,
6282,0,0.001540832,0.018203427,0.111135479,
6283,0,0.002594509,0.016970699,0.126252003,
6284,0,0.003762805,0.021510848,0.148337298,
6285,0,0.00473284,0.029854014,0.167896422,
6286,0,0.00718739,0.04779379,0.205838674,
6287,0,0.009416753,0.071676467,0.233559149,
6288,0,0.019249048,0.104618182,0.248708845,
6289,0,0.030513686,0.130168597,0.267825274,
6290,0,0.037582731,0.137637251,0.284972659,
6291,0,0.049488947,0.168469845,0.316198221,
6292,0,0.059843616,0.180792709,0.31728572,
6293,0,0.071302602,0.188497593,0.306155206,
6294,0,0.044633819,0.124892001,0.192375541,
6295,0.008715272,0.078796634,0.146139391,0.218653914,
6296,0.044483205,0.134354211,0.171985357,0.223676231,
6297,0.065450719,0.184401305,0.203087199,0.219349854,
6298,0.117483905,0.202063035,0.23490854,0.232383753,
6299,0.112629713,0.211633923,0.243068771,0.230545665,
6300,0.130995569,0.23216897,0.215011911,0.199996799,
6301,0.136551505,0.256121612,0.18156689,0.166468859,
6302,0.130798354,0.238064803,0.15069533,0.144227405,
6303,0.073657299,0.188562649,0.14654094,0.138325013,
6304,0.030927401,0.140227048,0.164492421,0.151217746,
6305,0.004834827,0.124152869,0.179256358,0.163080248,
6306,0,0.060095941,0.082735458,0.083339051,
6307,0,0.067699048,0.115534803,0.113560296,
6308,0,0.084106006,0.166328183,0.154918993,
6309,0,0.103124318,0.217021043,0.184116809,
6310,0,0.118382735,0.241750105,0.175310699,
6311,0,0.10804491,0.242848256,0.16356778,
6312,0,0.097345184,0.250410265,0.15786128,
6313,0,0.100770332,0.260082246,0.152930755,
6314,0,0.101824115,0.254832669,0.147395878,
6315,0,0.103839301,0.270034781,0.162278197,
6316,0,0.106298448,0.267254553,0.17935124,
6317,0,0.121839446,0.269641584,0.207759904,
6318,0,0.094156169,0.183562977,0.24028063,
6319,0.000224625,0.105287969,0.203143861,0.340486856,
6320,0.00330833,0.101392762,0.194529138,0.386749375,
6321,0.020730736,0.085497994,0.180117306,0.381838875,
6322,0.037911955,0.085359159,0.152374839,0.351963386,
6323,0.045291121,0.09114932,0.1104393,0.314660495,
6324,0.056793615,0.106717565,0.115476701,0.277555579,
6325,0.064833491,0.134246209,0.158259497,0.283437574,
6326,0.072802182,0.128240033,0.203504159,0.29665393,
6327,0.155613,0.10978736,0.217346135,0.285906383,
6328,0.081371102,0.093306336,0.20190543,0.274448469,
6329,0.025172477,0.068432423,0.162287902,0.231931894,
6330,0,0.05076798,0.126951518,0.222348547,
6331,0,0.045718978,0.114560601,0.191711921,
6332,0,0.035043694,0.097187719,0.126328009,
6333,0,0.024076213,0.080003533,0.101604606,
6334,0,0.016878755,0.072095126,0.101912793,
6335,0,0.014773768,0.081449717,0.117989951,
6336,0,0.015976326,0.089085775,0.150812736,
6337,0,0.017450176,0.099830474,0.187443731,
6338,0,0.021808184,0.126132096,0.188988384,
6339,0,0.022888444,0.104581512,0.169829231,
6340,0,0.019608381,0.070335234,0.148706156,
6341,0,0.018583541,0.046711544,0.119922518,
6342,0.000749624,0.010431731,0.051154886,0.139853076,
6343,0.088605004,0.007577381,0.050599937,0.128576852,
6344,0.229081438,0.020110651,0.039304611,0.088406605,
6345,0.378334106,0.046720608,0.034352443,0.065407512,
6346,0.488698321,0.073077591,0.037643448,0.064120418,
6347,0.565150802,0.08657613,0.043685783,0.05467757,
6348,0.57823586,0.106657291,0.05159931,0.045122743,
6349,0.569675775,0.130051932,0.054489355,0.040764104,
6350,0.501988401,0.141901043,0.056744948,0.034053362,
6351,0.386799633,0.135067412,0.051946745,0.028011422,
6352,0.244880603,0.098002132,0.046448555,0.026891002,
6353,0.084458582,0.086470976,0.044608884,0.024878176,
6354,0,0.019284928,0.026224812,0.021542017,
6355,0,0.0171791,0.024006675,0.01951048,
6356,0,0.012444985,0.020354545,0.021847679,
6357,0,0.01077811,0.015391452,0.024252981,
6358,0,0.009032775,0.010714388,0.021561837,
6359,0,0.00594915,0.007334634,0.020875464,
6360,0,0.00315603,0.004220998,0.026396471,
6361,0,0.002532704,0.005488282,0.034546725,
6362,0,0.002864506,0.018725358,0.045453561,
6363,0,0.002314516,0.034612016,0.064296994,
6364,0,0.001873248,0.061655444,0.075826892,
6365,0,0.003052208,0.079230317,0.078256461,
6366,0.000640197,0.008185441,0.095849627,0.082055381,
6367,0.087663641,0.005544137,0.072796949,0.064008441,
6368,0.222119635,0.003686309,0.063795193,0.064062811,
6369,0.339023247,0.003173159,0.086984479,0.080696897,
6370,0.38628151,0.013354777,0.120302248,0.075986641,
6371,0.375832663,0.032248038,0.109269894,0.060762461,
6372,0.380067514,0.065186347,0.099071037,0.061633842,
6373,0.375835508,0.08150365,0.099646173,0.079714177,
6374,0.315294233,0.09461545,0.125788438,0.114284603,
6375,0.298754697,0.097193936,0.161832973,0.14707617,
6376,0.196792283,0.087631804,0.185090225,0.164313113,
6377,0.068503244,0.093206905,0.185752475,0.17819969,
6378,0,0.067679323,0.200632996,0.195475387,
6379,0,0.083053872,0.203301647,0.207805627,
6380,0,0.094402526,0.201672275,0.213176998,
6381,0,0.090666391,0.197640574,0.223336653,
6382,0,0.088729622,0.194217442,0.238074985,
6383,0,0.084458276,0.196694591,0.26373957,
6384,0,0.07705718,0.193418894,0.280007207,
6385,0,0.075175372,0.186665063,0.299487071,
6386,0,0.072278773,0.170789566,0.323541824,
6387,0,0.064039592,0.145428063,0.350657497,
6388,0,0.044542344,0.131673098,0.358853501,
6389,0,0.037784211,0.144392746,0.371580769,
6390,0,0.023600373,0.149034503,0.374388889,
6391,0.087512665,0.033963864,0.153758524,0.374304175,
6392,0.201120759,0.027057566,0.141403472,0.356826345,
6393,0.335527955,0.06632514,0.142830211,0.341738451,
6394,0.409295142,0.056440596,0.119497144,0.324921894,
6395,0.457742888,0.052264643,0.117063204,0.304505454,
6396,0.470077633,0.055554238,0.136324589,0.298925203,
6397,0.454011891,0.054035585,0.14916989,0.299217541,
6398,0.411240003,0.04592969,0.153202932,0.297355741,
6399,0.336692211,0.040391624,0.161881906,0.2914626,
6400,0.211978795,0.031040845,0.171435474,0.293893616,
6401,0.07573549,0.030047085,0.185480583,0.30911048,
6402,0,0.022065347,0.180732692,0.286855523,
6403,0,0.020163244,0.189729591,0.314072528,
6404,0,0.02609596,0.210928817,0.339199381,
6405,0,0.027130679,0.225705121,0.363092609,
6406,0,0.028344924,0.227939471,0.405138983,
6407,0,0.030394097,0.232572106,0.426232188,
6408,0,0.035610676,0.242972776,0.427712936,
6409,0,0.042774614,0.26375003,0.421179005,
6410,0,0.048125916,0.282448246,0.433516991,
6411,0,0.050917338,0.28408939,0.485706236,
6412,0,0.052869104,0.263519443,0.509983273,
6413,0,0.052801393,0.251603272,0.514722407,
6414,0.003005995,0.045174048,0.211601007,0.464794313,
6415,0.1335603,0.048887148,0.236003873,0.485629338,
6416,0.311406581,0.046139715,0.234979633,0.492049237,
6417,0.461490429,0.060591049,0.22907944,0.488826659,
6418,0.554809068,0.072942927,0.210233531,0.458655154,
6419,0.607440083,0.08222662,0.179322716,0.410436249,
6420,0.615664725,0.087574223,0.167359684,0.378216706,
6421,0.585981655,0.089274501,0.168247215,0.35078796,
6422,0.510683161,0.101339863,0.187193398,0.343331437,
6423,0.39722841,0.119545652,0.192435344,0.327796636,
6424,0.243773437,0.123190009,0.202650456,0.321536016,
6425,0.076422399,0.116077844,0.211833119,0.30592726,
6426,0,0.071173223,0.176335421,0.213665814,
6427,0,0.093197806,0.201500605,0.242327605,
6428,0,0.119163993,0.2400943,0.295786375,
6429,0,0.13580686,0.290853576,0.332453243,
6430,0,0.158284999,0.342056021,0.366364262,
6431,0,0.179159881,0.342692738,0.395606373,
6432,0,0.180035455,0.320940931,0.432708838,
6433,0,0.165255633,0.339365738,0.479066577,
6434,0,0.169052296,0.383427158,0.521878553,
6435,0,0.174863579,0.442977427,0.567513234,
6436,0,0.181869884,0.494317653,0.595485898,
6437,0,0.201666502,0.528942675,0.596794174,
6438,0,0.107714637,0.354751456,0.436641719,
6439,0.037455547,0.135634853,0.387942482,0.43436499,
6440,0.117579051,0.128800782,0.402158028,0.411554521,
6441,0.231222062,0.178138005,0.415311917,0.412635554,
6442,0.309912459,0.216797461,0.405369932,0.413691559,
6443,0.364660149,0.208043241,0.388316375,0.405649408,
6444,0.381883884,0.202283241,0.376154248,0.397013656,
6445,0.400701914,0.203127055,0.357883315,0.401686029,
6446,0.377353309,0.21349354,0.346538129,0.415650086,
6447,0.319816013,0.213430873,0.339292234,0.42928066,
6448,0.20508888,0.199589008,0.336386088,0.457325537,
6449,0.067044834,0.189485553,0.341000439,0.476329089,
6450,0,0.097988017,0.231826103,0.433635668,
6451,0,0.132586725,0.271165446,0.451763237,
6452,0,0.156715369,0.307707111,0.469682152,
6453,0,0.173450813,0.353465757,0.493223157,
6454,0,0.169837634,0.384858155,0.508771557,
6455,0,0.162888771,0.416135314,0.531642164,
6456,0,0.15788886,0.429362693,0.55156335,
6457,0,0.153269632,0.406497164,0.541612841,
6458,0,0.148787169,0.386483237,0.527029586,
6459,0,0.144644003,0.379234786,0.51404404,
6460,0,0.140324008,0.369341056,0.502078729,
6461,0,0.139853788,0.357320495,0.487976485,
6462,0.002127538,0.101036772,0.236366216,0.358451606,
6463,0.126569892,0.095944758,0.245655915,0.362614591,
6464,0.301559578,0.082125092,0.240104001,0.374568193,
6465,0.450208115,0.110658751,0.233439476,0.374682923,
6466,0.540693307,0.125160786,0.211299873,0.354942255,
6467,0.576855131,0.120668097,0.187926787,0.341426389,
6468,0.574954058,0.111732795,0.173164897,0.329142907,
6469,0.514371547,0.107445425,0.178061332,0.331193811,
6470,0.426372026,0.113930812,0.188892956,0.327690762,
6471,0.33143821,0.118040365,0.195625564,0.326313357,
6472,0.200168982,0.119948909,0.20405597,0.329109049,
6473,0.066076822,0.135090039,0.218822467,0.336353402,
6474,0,0.099817002,0.171411497,0.288063157,
6475,0,0.115273606,0.199030527,0.308079343,
6476,0,0.119054257,0.214008903,0.319465539,
6477,0,0.113865185,0.232321304,0.331100836,
6478,0,0.098118808,0.249397069,0.343014331,
6479,0,0.08557658,0.280067411,0.362411709,
6480,0,0.077647888,0.328772294,0.400350163,
6481,0,0.076728215,0.37469529,0.441491726,
6482,0,0.081302011,0.373633523,0.439654366,
6483,0,0.073697137,0.333373024,0.418113399,
6484,0,0.067704824,0.308815678,0.410172969,
6485,0,0.063906006,0.308463713,0.408980734,
6486,0,0.031691664,0.20408857,0.262193052,
6487,0.07920054,0.031067526,0.221935757,0.284445493,
6488,0.185621224,0.025526817,0.234463568,0.328466123,
6489,0.318957411,0.030364015,0.261181276,0.388135024,
6490,0.413081267,0.044564529,0.247248374,0.388050529,
6491,0.398275323,0.05409171,0.214148486,0.34751717,
6492,0.320937492,0.051784409,0.197184042,0.311039133,
6493,0.274480438,0.051775707,0.184106684,0.268716643,
6494,0.226458571,0.05140164,0.171451309,0.239226007,
6495,0.166181585,0.05152998,0.164897831,0.217300413,
6496,0.105850689,0.045014309,0.167705274,0.210518669,
6497,0.031610141,0.046979477,0.185185285,0.213246724,
6498,0,0.03149584,0.128966905,0.16316256,
6499,0,0.036166745,0.170343181,0.183142199,
6500,0,0.046026337,0.19573974,0.237270568,
6501,0,0.054317229,0.201798517,0.28316111,
6502,0,0.05552101,0.213575365,0.322710851,
6503,0,0.054504654,0.213385047,0.353160224,
6504,0,0.052621597,0.207037725,0.371216291,
6505,0,0.048373918,0.200624142,0.382271966,
6506,0,0.043204515,0.193085354,0.399738932,
6507,0,0.040481735,0.194182021,0.407528141,
6508,0,0.042205689,0.195162786,0.422041624,
6509,0,0.04628006,0.228202443,0.438033122,
6510,0,0.04490283,0.157720693,0.384046571,
6511,0.090630805,0.048475053,0.182361536,0.402467282,
6512,0.218562001,0.038121386,0.186943704,0.417807989,
6513,0.341132823,0.040057101,0.181383557,0.426809482,
6514,0.410620706,0.052428708,0.18712824,0.437589919,
6515,0.434381886,0.068552454,0.197524194,0.443749491,
6516,0.421546662,0.079636755,0.191128856,0.441454547,
6517,0.369866508,0.090717319,0.185961719,0.431432883,
6518,0.321216285,0.087662252,0.178098356,0.419741852,
6519,0.29560967,0.097808888,0.191123866,0.419839494,
6520,0.168197996,0.093130157,0.203957007,0.419209717,
6521,0.046868481,0.087946035,0.222838299,0.421971597,
6522,0,0.041309334,0.124668645,0.368654672,
6523,0,0.043504221,0.186611873,0.424068647,
6524,0,0.052639785,0.177834594,0.435319668,
6525,0,0.056792328,0.195265092,0.442577718,
6526,0,0.053070838,0.196280174,0.439786327,
6527,0,0.051613304,0.202768053,0.450168715,
6528,0,0.05534454,0.228522662,0.467914838,
6529,0,0.054935526,0.252483145,0.488831494,
6530,0,0.070125791,0.289994925,0.51892661,
6531,0,0.065817163,0.304494645,0.556378176,
6532,0,0.061994698,0.325618523,0.611514214,
6533,0,0.076515438,0.375476386,0.678378424,
6534,0,0.117585353,0.403963633,0.661725776,
6535,0.071539231,0.13563073,0.453567478,0.712752647,
6536,0.185180369,0.121042577,0.535208929,0.783556488,
6537,0.30584615,0.154580486,0.601996888,0.785485028,
6538,0.418532702,0.163272227,0.699431535,0.832442247,
6539,0.490368438,0.200627046,0.754994921,0.847910515,
6540,0.531611231,0.283503478,0.785566362,0.858733888,
6541,0.537598387,0.345463032,0.808557844,0.860373026,
6542,0.481697607,0.369586313,0.813747554,0.861514556,
6543,0.388139231,0.368780016,0.801085795,0.864812008,
6544,0.236385979,0.376550439,0.784589007,0.868162563,
6545,0.071914508,0.441508738,0.788801555,0.866509039,
6546,0,0.319351248,0.767614523,0.839594603,
6547,0,0.381852256,0.759010611,0.836132758,
6548,0,0.449277276,0.78170558,0.858132542,
6549,0,0.474523843,0.784669509,0.870861036,
6550,0,0.475883203,0.792260006,0.874393839,
6551,0,0.497961488,0.789074248,0.859832385,
6552,0,0.491402417,0.773863637,0.828195042,
6553,0,0.481146736,0.757120311,0.81299873,
6554,0,0.46589144,0.731327314,0.790742439,
6555,0,0.450971588,0.693016139,0.763692021,
6556,0,0.435275529,0.671131202,0.731402979,
6557,0,0.417279664,0.66216172,0.736721283,
6558,0.001279527,0.270028954,0.483217394,0.6915459,
6559,0.095996888,0.212878448,0.456232118,0.713760704,
6560,0.234961379,0.311995618,0.50342556,0.737330617,
6561,0.374283458,0.461212399,0.594159066,0.782888719,
6562,0.441910412,0.600051045,0.679576129,0.814678895,
6563,0.490233616,0.641569275,0.72002368,0.84929834,
6564,0.525900043,0.667590262,0.723407905,0.858160327,
6565,0.509728115,0.672261783,0.769682752,0.876950056,
6566,0.383803875,0.63999049,0.791889816,0.870985385,
6567,0.262832205,0.584294645,0.777714402,0.85730753,
6568,0.163139491,0.472323609,0.786417174,0.842644203,
6569,0.044011905,0.37944922,0.775465737,0.824833025,
6570,0,0.132307708,0.536271082,0.764772774,
6571,0,0.100937069,0.495146052,0.734756498,
6572,0,0.097666601,0.523392195,0.705998472,
6573,0,0.095853416,0.522605411,0.64497638,
6574,0,0.086419594,0.471451767,0.552125707,
6575,0,0.078706658,0.405451994,0.457324724,
6576,0,0.064896115,0.347999615,0.391319975,
6577,0,0.053891587,0.301829414,0.342623394,
6578,0,0.041584082,0.251766659,0.292568809,
6579,0,0.032303877,0.203764876,0.251392166,
6580,0,0.026082506,0.158869228,0.211209365,
6581,0,0.020018582,0.123690511,0.176078754,
6582,0.001327917,0.006556915,0.050062146,0.107393626,
6583,0.122901655,0.006774844,0.041729081,0.095054896,
6584,0.30186612,0.005787487,0.031277838,0.086542026,
6585,0.45303374,0.00444606,0.020862862,0.079149253,
6586,0.547885959,0.00509108,0.019534233,0.079391646,
6587,0.598433802,0.006337987,0.021741632,0.086336132,
6588,0.590721491,0.01074812,0.030496983,0.098392458,
6589,0.563083667,0.013575815,0.040010802,0.108809302,
6590,0.46746096,0.017705087,0.047948233,0.109687881,
6591,0.381582333,0.021420656,0.051531178,0.098888129,
6592,0.230375475,0.022819702,0.049712173,0.083323276,
6593,0.066960608,0.030081581,0.044991875,0.074513492,
6594,0,0.024793744,0.048174891,0.062266072,
6595,0,0.023474563,0.060706641,0.066652955,
6596,0,0.015728709,0.052474124,0.057334371,
6597,0,0.013819906,0.03918297,0.050736189,
6598,0,0.012280456,0.029666877,0.049557168,
6599,0,0.011502008,0.022493478,0.045262591,
6600,0,0.013857968,0.022696306,0.048534383,
6601,0,0.012771057,0.024829697,0.053308095,
6602,0,0.012180582,0.026821166,0.061099956,
6603,0,0.011383398,0.031021898,0.070507284,
6604,0,0.009631722,0.033426195,0.075448031,
6605,0,0.008441198,0.03862352,0.082042544,
6606,0.000860183,0.004538357,0.023760892,0.053105697,
6607,0.119838002,0.005206353,0.030315954,0.062325481,
6608,0.291972433,0.003443114,0.03531966,0.071228186,
6609,0.443304759,0.003751327,0.039588163,0.07678155,
6610,0.557474431,0.002971253,0.033955268,0.082843331,
6611,0.622247316,0.001883417,0.027160826,0.091717827,
6612,0.635903567,0.001753522,0.023920954,0.106996189,
6613,0.599975852,0.002628447,0.025677016,0.129686408,
6614,0.523059933,0.005754736,0.032135804,0.16416524,
6615,0.400411683,0.007905428,0.039451947,0.196143732,
6616,0.239497772,0.009548838,0.048972058,0.214211149,
6617,0.0676354,0.015220034,0.056834702,0.20846038,
6618,0,0.008881513,0.050923387,0.192860263,
6619,0,0.010210262,0.059389071,0.203350843,
6620,0,0.016361737,0.073186808,0.209370573,
6621,0,0.027882729,0.101439953,0.217117705,
6622,0,0.035977412,0.129631609,0.232505306,
6623,0,0.042255106,0.152883388,0.264811752,
6624,0,0.046714093,0.169219253,0.29532043,
6625,0,0.052894905,0.186987318,0.328051219,
6626,0,0.063004443,0.209822724,0.354383206,
6627,0,0.071465318,0.229173609,0.378020292,
6628,0,0.083395327,0.261317374,0.412847845,
6629,0,0.098491317,0.297852061,0.439013461,
6630,0,0.048638458,0.189834115,0.32543781,
6631,0.1066112,0.060323222,0.233819696,0.382786103,
6632,0.289196351,0.052112659,0.269840575,0.429983078,
6633,0.430937769,0.09678774,0.290932171,0.444258977,
6634,0.518637713,0.17523847,0.285264591,0.441719932,
6635,0.531663782,0.219683657,0.270355451,0.430987944,
6636,0.52248244,0.229805727,0.283411854,0.430705778,
6637,0.476060203,0.2434915,0.306853465,0.428151349,
6638,0.382079414,0.253009782,0.327439994,0.432335828,
6639,0.246028492,0.251358811,0.337949231,0.436739181,
6640,0.152416765,0.232362807,0.348615614,0.453878137,
6641,0.035953146,0.23496197,0.360443178,0.469792531,
6642,0,0.121348367,0.262467479,0.401617259,
6643,0,0.136863117,0.298504381,0.445509615,
6644,0,0.164745616,0.354927965,0.491940664,
6645,0,0.194342704,0.410811867,0.518021591,
6646,0,0.195182443,0.444347021,0.536520108,
6647,0,0.189590598,0.473112924,0.573553728,
6648,0,0.184866337,0.482480556,0.615323258,
6649,0,0.19170283,0.488826437,0.644283628,
6650,0,0.207783371,0.491911428,0.64600456,
6651,0,0.236547083,0.521642319,0.659615252,
6652,0,0.26923243,0.534530558,0.674561191,
6653,0,0.297506754,0.539816915,0.676498909,
6654,0,0.147671454,0.395931741,0.582927562,
6655,0.003482505,0.19377684,0.464471928,0.633873429,
6656,0.009135128,0.250878494,0.498285021,0.662862055,
6657,0.028419053,0.314306214,0.555487153,0.704846487,
6658,0.02918378,0.344439479,0.603995936,0.735315821,
6659,0.035764946,0.332457062,0.606219155,0.727476979,
6660,0.036156277,0.329560351,0.613802421,0.716714251,
6661,0.041163223,0.362312631,0.662213551,0.769412104,
6662,0.023700962,0.406912894,0.722744054,0.814027934,
6663,0.024298527,0.450159063,0.783222787,0.764009015,
6664,0.003825233,0.499385773,0.8288787,0.729769934,
6665,0,0.548243197,0.85201264,0.686775295,
6666,0,0.505494289,0.82492132,0.716081564,
6667,0,0.600218992,0.855229659,0.765224454,
6668,0,0.675041913,0.862680734,0.716546686,
6669,0,0.735657137,0.866753842,0.69524585,
6670,0,0.769264366,0.86862768,0.734934895,
6671,0,0.808538576,0.870943443,0.746707096,
6672,0,0.846335384,0.829161685,0.711557968,
6673,0,0.895454814,0.804891497,0.722429509,
6674,0,0.915641685,0.834523142,0.662103193,
6675,0,0.922165264,0.750394128,0.606657142,
6676,0,0.924348252,0.756568418,0.73205371,
6677,0,0.936103412,0.757197301,0.816026175,
6678,0,0.891922417,0.651859125,0.801772871,
