Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,,,,,,,,,
338,61012.03129,62412.88516,66927.4793,71717.89885,8700,0,,,,,,,,,
339,59583.11072,60951.15616,65360.01712,70038.24356,8700,0,,,,,,,,,
340,59117.03327,60474.37744,64848.75093,69490.38284,8700,0,,,,,,,,,
341,59479.53795,60845.20533,65246.4024,69916.49673,8700,0,,,,,,,,,
342,60704.19001,62097.97575,66589.79114,71356.04022,8700,0,,,,,,,,,
343,63552.44108,65011.62349,69714.19563,74704.07795,8700,0,,,,,,,,,
344,68168.14222,69733.30247,74777.41408,80129.7027,8700,0,,,,,,,,,
345,74833.24152,76551.43437,82088.73099,87964.33644,8700,0,,,,,,,,,
346,75635.93046,77372.55329,82969.24497,88907.87436,8700,0,,,,,,,,,
347,75070.11627,76793.74783,82348.57202,88242.77593,8700,0,,,,,,,,,
348,73782.16974,75476.22968,80935.75208,86728.83158,8700,0,,,,,,,,,
349,70600.18421,72221.18484,77445.25576,82988.49855,8700,0,,,,,,,,,
350,73038.93925,74715.9344,80120.46135,85855.18539,8700,0,,,,,,,,,
351,73523.23783,75211.35262,80651.71532,86424.46452,8700,0,,,,,,,,,
352,73530.90989,75219.20083,80660.13122,86433.48281,8700,0,,,,,,,,,
353,73907.79967,75604.74411,81073.56251,86876.50598,8700,0,,,,,,,,,
354,72226.66024,73885.00523,79229.42748,84900.37463,8700,0,,,,,,,,,
355,70878.29627,72505.68244,77750.33228,83315.41133,8700,0,,,,,,,,,
356,68864.38137,70445.52747,75541.15739,80948.11191,8700,0,,,,,,,,,
357,67229.27427,68772.87784,73747.51778,79026.09027,8700,0,,,,,,,,,
358,65142.47484,66638.16489,71458.3918,76573.11718,8700,0,,,,,,,,,
359,64259.22931,65734.63978,70489.51082,75534.8873,8700,0,,,,,,,,,
360,66195.46463,67715.33163,72613.47468,77810.87659,8700,0,,,,,,,,,
361,63170.75625,64621.17507,69295.50439,74255.41834,8700,0,,,,,,,,,
362,60899.82746,62298.1051,66804.3967,71586.00646,8700,0,,,,,,,,,
363,59544.75043,60911.91511,65317.93759,69993.15213,8700,0,,,,,,,,,
364,59053.7388,60409.62971,64779.31971,69415.982,8700,0,,,,,,,,,
365,59407.61242,60771.62837,65167.5033,69831.95032,8700,0,,,,,,,,,
366,60189.2032,61571.1647,66024.87356,70750.68795,8700,0,,,,,,,,,
367,61423.44533,62833.74539,67378.78218,72201.50429,8700,0,,,,,,,,,
368,63143.90406,64593.70634,69266.04872,74223.85436,8700,0,,,,,,,,,
369,65367.84151,66868.70604,71705.60899,76838.02926,8700,0,,,,,,,,,
370,64732.0198,66218.28568,71008.14091,76090.63902,8700,0,,,,,,,,,
371,64285.1225,65761.12749,70517.91449,75565.324,8700,0,,,,,,,,,
372,62242.43739,63671.54174,68277.17996,73164.20606,8700,0,,,,,,,,,
373,58994.28036,60348.80609,64714.09645,69346.09031,8700,0,,,,,,,,,
374,59589.82377,60958.02335,65367.38103,70046.13456,8700,0,,,,,,,,,
375,60243.86661,61627.0832,66084.83688,70814.94323,8700,0,,,,,,,,,
376,61697.72136,63114.31887,67679.65075,72523.90793,8700,0,,,,,,,,,
377,64162.36959,65635.55614,70383.26002,75421.03147,8700,0,,,,,,,,,
378,65545.25782,67050.19588,71900.22678,77046.57706,8700,0,,,,,,,,,
379,66504.26491,68031.22206,72952.21482,78173.86248,8700,0,,,,,,,,,
380,65715.00207,67223.83751,72086.42866,77246.10658,8700,0,,,,,,,,,
381,64558.43952,66040.71995,70817.73108,75886.60035,8700,0,,,,,,,,,
382,63034.57725,64481.86937,69146.12208,74095.34382,8700,0,,,,,,,,,
383,63318.44335,64772.25311,69457.51055,74429.0203,8700,0,,,,,,,,,
384,65060.00023,66553.79664,71367.92084,76476.17063,8700,0,,,,,,,,,
385,62685.49867,64124.77583,68763.19844,73685.01192,8700,0,,,,,,,,,
386,60268.80079,61652.58988,66112.18857,70844.25264,8700,0,,,,,,,,,
387,58948.24802,60301.71683,64663.60103,69291.98061,8700,0,,,,,,,,,
388,58255.8449,59593.41594,63904.06566,68478.08052,8700,0,,,,,,,,,
389,58384.35185,59724.87345,64045.03207,68629.13678,8700,0,,,,,,,,,
390,58978.93625,60333.10966,64697.26465,69328.05374,8700,0,,,,,,,,,
391,59551.46348,60918.7823,65325.3015,70001.04314,8700,0,,,,,,,,,
392,59934.10731,61310.21173,65745.04474,70450.83002,8700,0,,,,,,,,,
393,59594.6188,60962.92847,65372.64097,70051.77099,8700,0,,,,,,,,,
394,56746.36774,58049.28074,62248.23649,66703.73327,8700,0,,,,,,,,,
395,55598.43624,56874.9924,60989.0068,65354.37261,8700,0,,,,,,,,,
396,54362.2761,55610.44967,59632.99421,63901.3017,8700,0,,,,,,,,,
397,53105.0178,54324.32436,58253.83789,62423.4305,8700,0,,,,,,,,,
398,53357.23667,54582.33425,58530.51074,62719.90658,8700,0,,,,,,,,,
399,54479.27497,55730.13486,59761.33676,64038.83053,8700,0,,,,,,,,,
400,57032.15185,58341.62655,62561.72893,67039.66433,8700,0,,,,,,,,,
401,60653.36263,62045.98136,66534.03577,71296.2941,8700,0,,,,,,,,,
402,63855.48732,65321.62776,70046.62385,75060.30013,8700,0,,,,,,,,,
403,65509.77456,67013.89791,71861.30323,77004.8675,8700,0,,,,,,,,,
404,64966.01753,66457.65607,71264.826,76365.69666,8700,0,,,,,,,,,
405,63790.27484,65254.91799,69975.08866,74983.64473,8700,0,,,,,,,,,
406,62467.80406,63902.08289,68524.39715,73429.11813,8700,0,,,,,,,,,
407,62643.30235,64081.61068,68716.91096,73635.41136,8700,0,,,,,,,,,
408,63184.18235,64634.90944,69310.23221,74271.20034,8700,0,,,,,,,,,
409,60878.7293,62276.52252,66781.25297,71561.20617,8700,0,,,,,,,,,
410,58907.96972,60260.51373,64619.41753,69244.63462,8700,0,,,,,,,,,
411,57573.99086,58895.90633,63156.10216,67676.58059,8700,0,,,,,,,,,
412,57394.65653,58712.45443,62959.3804,67465.77822,8700,0,,,,,,,,,
413,57812.78362,59140.18184,63418.04718,67957.27465,8700,0,,,,,,,,,
414,59705.86363,61076.72751,65494.67159,70182.53611,8700,0,,,,,,,,,
415,63447.9093,64904.69163,69599.52892,74581.20383,8700,0,,,,,,,,,
416,69779.27414,71381.42644,76544.75399,82023.54222,8700,0,,,,,,,,,
417,78870.66138,80681.55457,86517.60063,92710.20809,8700,0,,,,,,,,,
418,82388.2994,84279.95857,90376.29278,96845.091,8700,0,,,,,,,,,
419,83120.02181,85028.48153,91178.95965,97705.20983,8700,0,,,,,,,,,
420,81905.91883,83786.50239,89847.1428,96278.06645,8700,0,,,,,,,,,
421,77689.16464,79472.93031,85221.55137,91321.39241,8700,0,,,,,,,,,
422,79238.92011,81058.26862,86921.56406,93143.08564,8700,0,,,,,,,,,
423,80115.45259,81954.92653,87883.08112,94173.42459,8700,0,,,,,,,,,
424,79731.84975,81562.51607,87462.2859,93722.51041,8700,0,,,,,,,,,
425,80757.98734,82612.21407,88587.91311,94928.70574,8700,0,,,,,,,,,
426,79602.38379,81430.07753,87320.26752,93570.32684,8700,0,,,,,,,,,
427,78213.74152,80009.55162,85796.98883,91938.01758,8700,0,,,,,,,,,
428,75462.35017,77194.98754,82778.83513,88703.83568,8700,0,,,,,,,,,
429,72728.22095,74398.08192,79779.61723,85489.9449,8700,0,,,,,,,,,
430,69517.4652,71113.60629,76257.56126,81715.79329,8700,0,,,,,,,,,
431,68472.14747,70044.28776,75110.89428,80487.05219,8700,0,,,,,,,,,
432,70010.39485,71617.85374,76798.28312,82295.21801,8700,0,,,,,,,,,
433,67414.36264,68962.21589,73950.55148,79243.65635,8700,0,,,,,,,,,
434,65520.32363,67024.6892,71872.87508,77017.26763,8700,0,,,,,,,,,
435,64412.67044,65891.60396,70657.8289,75715.25297,8700,0,,,,,,,,,
436,63961.93711,65430.52168,70163.39452,75185.42882,8700,0,,,,,,,,,
437,64482.67796,65963.21888,70734.62403,75797.54481,8700,0,,,,,,,,,
438,65808.98477,67319.97808,72189.5235,77356.58055,8700,0,,,,,,,,,
439,68992.88832,70576.98497,75682.1238,81099.16817,8700,0,,,,,,,,,
440,74151.38748,75853.92477,81340.76748,87162.83651,8700,0,,,,,,,,,
441,81482.0377,83352.88884,89382.16408,95779.80629,8700,0,,,,,,,,,
442,81849.33741,83728.62185,89785.07549,96211.55664,8700,0,,,,,,,,,
443,80426.17089,82272.77903,88223.92525,94538.66503,8700,0,,,,,,,,,
444,77784.10635,79570.05191,85325.6982,91432.99371,8700,0,,,,,,,,,
445,73270.05996,74952.36172,80373.99048,86126.86117,8700,0,,,,,,,,,
446,74808.30733,76525.92769,82061.37928,87935.02703,8700,0,,,,,,,,,
447,75623.46336,77359.79993,82955.56912,88893.21957,8700,0,,,,,,,,,
448,76984.29443,78751.87608,84448.34016,90492.83764,8700,0,,,,,,,,,
449,79809.52933,81641.97919,87547.49694,93813.82049,8700,0,,,,,,,,,
450,79974.47855,81810.71569,87728.43888,94007.71361,8700,0,,,,,,,,,
451,78739.27741,80547.15397,86373.47827,92555.76996,8700,0,,,,,,,,,
452,76157.63031,77906.23152,83541.52646,89521.11759,8700,0,,,,,,,,,
453,73467.61542,75154.45311,80590.7,86359.08198,8700,0,,,,,,,,,
454,70085.1974,71694.37379,76880.33818,82383.14627,8700,0,,,,,,,,,
455,68768.48066,70347.42486,75435.9586,80835.38338,8700,0,,,,,,,,,
456,70423.7269,72040.67603,77251.68995,82781.07803,8700,0,,,,,,,,,
457,67525.60747,69076.01493,74072.5821,79374.42146,8700,0,,,,,,,,,
458,65457.02917,66959.94148,71803.44389,76942.8668,8700,0,,,,,,,,,
459,64230.45909,65705.20899,70457.95117,75501.06874,8700,0,,,,,,,,,
460,63790.27484,65254.91799,69975.08866,74983.64473,8700,0,,,,,,,,,
461,64078.93597,65550.20686,70291.73706,75322.95764,8700,0,,,,,,,,,
462,65280.57186,66779.43266,71609.87808,76735.44628,8700,0,,,,,,,,,
463,68415.56605,69986.40723,75048.82699,80420.54233,8700,0,,,,,,,,,
464,73507.89372,75195.65621,80634.88351,86406.42797,8700,0,,,,,,,,,
465,80046.40408,81884.29265,87807.33797,94092.25998,8700,0,,,,,,,,,
466,79702.12053,81532.10425,87429.67427,93687.56448,8700,0,,,,,,,,,
467,77848.35982,79635.78066,85396.18138,91508.52181,8700,0,,,,,,,,,
468,74832.28251,76550.45334,82087.67899,87963.20915,8700,0,,,,,,,,,
469,69989.29669,71596.27117,76775.13937,82270.41772,8700,0,,,,,,,,,
470,71507.40492,73149.23561,78440.43645,84054.91055,8700,0,,,,,,,,,
471,72035.81783,73689.78103,79020.08186,84676.04484,8700,0,,,,,,,,,
472,73123.33187,74802.2647,80213.0363,85954.3865,8700,0,,,,,,,,,
473,75601.4062,77337.23634,82931.3734,88867.29201,8700,0,,,,,,,,,
474,75331.92521,77061.56799,82635.76476,88550.52483,8700,0,,,,,,,,,
475,74499.50705,76210.03727,81722.63913,87572.04107,8700,0,,,,,,,,,
476,72499.01825,74163.61666,79528.19208,85220.52369,8700,0,,,,,,,,,
477,70348.92435,71964.15599,77169.63489,82693.14976,8700,0,,,,,,,,,
478,67584.1069,69135.85753,74136.75337,79443.18588,8700,0,,,,,,,,,
479,66407.4052,67932.13841,72845.96403,78060.00666,8700,0,,,,,,,,,
480,67887.15314,69445.8618,74469.18158,79799.40807,8700,0,,,,,,,,,
481,64721.47072,66207.4944,70996.56905,76078.23887,8700,0,,,,,,,,,
482,62442.86987,63876.57621,68497.04546,73399.80871,8700,0,,,,,,,,,
483,61184.65256,62589.46986,67116.83714,71920.81022,8700,0,,,,,,,,,
484,60671.58377,62064.62087,66554.02354,71317.71252,8700,0,,,,,,,,,
485,61036.96547,62438.39184,66954.83098,71747.20827,8700,0,,,,,,,,,
486,62347.92817,63779.45461,68392.89865,73288.20745,8700,0,,,,,,,,,
487,65244.12959,66742.15367,71569.90253,76692.60943,8700,0,,,,,,,,,
488,69975.87059,71582.5368,76760.41155,82254.63572,8700,0,,,,,,,,,
489,76701.38734,78462.47336,84138.0037,90160.28847,8700,0,,,,,,,,,
490,76543.15117,78300.60404,83964.42566,89974.28635,8700,0,,,,,,,,,
491,75747.17528,77486.35231,83091.27559,89038.63942,8700,0,,,,,,,,,
492,75413.44081,77144.95521,82725.18375,88646.34406,8700,0,,,,,,,,,
493,72833.71173,74505.99479,79895.33591,85613.9463,8700,0,,,,,,,,,
494,75805.67471,77546.19492,83155.44685,89107.40381,8700,0,,,,,,,,,
495,76812.63216,78576.27239,84260.0343,90291.05354,8700,0,,,,,,,,,
496,76667.82209,78428.13744,84101.18411,90120.83341,8700,0,,,,,,,,,
497,77137.73556,78908.84027,84616.65823,90673.20325,8700,0,,,,,,,,,
498,75295.48294,77024.28899,82595.78922,88507.688,8700,0,,,,,,,,,
499,73635.44166,75326.13268,80774.79791,86556.35692,8700,0,,,,,,,,,
500,71006.80322,72637.13994,77891.2987,83466.46757,8700,0,,,,,,,,,
501,68559.41711,70133.56114,75206.62519,80589.63515,8700,0,,,,,,,,,
502,65896.25441,67409.25146,72285.2544,77459.16353,8700,0,,,,,,,,,
503,64747.36392,66233.98211,71024.97274,76108.67558,8700,0,,,,,,,,,
504,66129.29314,67647.64083,72540.8875,77733.09389,8700,0,,,,,,,,,
505,63043.20831,64490.69859,69155.58998,74105.48938,8700,0,,,,,,,,,
506,60567.052,61957.68903,66439.35685,71194.83841,8700,0,,,,,,,,,
507,59255.13029,60615.6452,65000.2372,69652.71195,8700,0,,,,,,,,,
508,58720.00433,60068.2326,64413.22788,69023.68667,8700,0,,,,,,,,,
509,59165.94263,60524.40977,64902.40231,69547.8744,8700,0,,,,,,,,,
510,60484.57739,61873.32076,66348.88588,71097.89187,8700,0,,,,,,,,,
511,63178.42831,64629.02328,69303.92028,74264.43663,8700,0,,,,,,,,,
512,67512.18137,69062.28057,74057.85425,79358.63947,8700,0,,,,,,,,,
513,74307.70563,76013.83202,81512.24153,87346.58398,8700,0,,,,,,,,,
514,76113.51599,77861.10432,83493.13502,89469.26248,8700,0,,,,,,,,,
515,75786.49457,77526.57439,83134.40709,89084.85811,8700,0,,,,,,,,,
516,74561.84251,76273.80396,81791.01836,87645.3146,8700,0,,,,,,,,,
517,71511.24095,73153.15971,78444.64439,84059.41969,8700,0,,,,,,,,,
518,73786.00577,75480.15378,80939.96003,86733.34073,8700,0,,,,,,,,,
519,74445.80265,76155.0998,81663.7278,87508.91311,8700,0,,,,,,,,,
520,74036.30662,75736.20161,81214.52891,87027.56222,8700,0,,,,,,,,,
521,74168.6496,75871.58324,81359.70326,87183.12765,8700,0,,,,,,,,,
522,72095.27627,73750.60465,79085.30512,84745.93653,8700,0,,,,,,,,,
523,70220.4174,71832.69848,77028.66849,82542.09351,8700,0,,,,,,,,,
524,67915.92335,69475.29258,74500.74122,79833.22663,8700,0,,,,,,,,,
525,66096.6869,67614.28593,72505.11991,77694.76619,8700,0,,,,,,,,,
526,63422.97512,64879.18496,69572.17725,74551.89441,8700,0,,,,,,,,,
527,62650.0154,64088.47785,68724.27487,73643.30235,8700,0,,,,,,,,,
528,64402.12136,65880.81268,70646.25703,75702.85282,8700,0,,,,,,,,,
529,61157.80037,62562.00114,67087.38148,71889.24624,8700,0,,,,,,,,,
530,58721.92235,60070.19466,64415.33185,69025.94125,8700,0,,,,,,,,,
531,57324.64901,58640.83951,62882.58527,67383.48639,8700,0,,,,,,,,,
532,56756.91681,58060.07203,62259.80836,66716.13341,8700,0,,,,,,,,,
533,56960.22632,58268.04958,62482.82982,66955.11793,8700,0,,,,,,,,,
534,57775.38235,59101.92183,63377.01966,67913.31053,8700,0,,,,,,,,,
535,58821.65909,60172.22138,64524.73862,69143.17893,8700,0,,,,,,,,,
536,59934.10731,61310.21173,65745.04474,70450.83002,8700,0,,,,,,,,,
537,62273.12562,63702.93458,68310.84358,73200.27919,8700,0,,,,,,,,,
538,62449.58292,63883.44339,68504.40938,73407.6997,8700,0,,,,,,,,,
539,62690.2937,64129.68096,68768.45838,73690.64834,8700,0,,,,,,,,,
540,62031.45583,63455.71599,68045.74259,72916.20326,8700,0,,,,,,,,,
541,60197.83427,61579.99394,66034.34145,70760.83352,8700,0,,,,,,,,,
542,60941.06476,62340.28921,66849.63218,71634.47973,8700,0,,,,,,,,,
543,61096.42391,62499.21546,67020.05424,71817.09997,8700,0,,,,,,,,,
544,61100.25994,62503.13957,67024.2622,71821.60911,8700,0,,,,,,,,,
545,61146.29228,62550.22882,67074.75763,71875.71881,8700,0,,,,,,,,,
546,61107.932,62510.98778,67032.67811,71830.6274,8700,0,,,,,,,,,
547,61714.02448,63130.99632,67697.53455,72543.07178,8700,0,,,,,,,,,
548,60833.65597,62230.41429,66731.80953,71508.22376,8700,0,,,,,,,,,
549,59786.42022,61159.13371,65583.03858,70277.22807,8700,0,,,,,,,,,
550,58399.69596,59740.56986,64061.86387,68647.17334,8700,0,,,,,,,,,
551,58453.40036,59795.50733,64120.7752,68710.30133,8700,0,,,,,,,,,
552,59969.59058,61346.50971,65783.9683,70492.53959,8700,0,,,,,,,,,
553,57199.97809,58513.30613,62745.82683,67236.93928,8700,0,,,,,,,,,
554,54849.4517,56108.81097,60167.40413,64473.96269,8700,0,,,,,,,,,
555,53550.9561,54780.50152,58743.01233,62947.61823,8700,0,,,,,,,,,
556,53070.49355,54289.00742,58215.96632,62382.84823,8700,0,,,,,,,,,
557,53449.30135,54676.51275,58631.5016,62828.12597,8700,0,,,,,,,,,
558,54195.40887,55439.75112,59449.9483,63705.15404,8700,0,,,,,,,,,
559,54840.82064,56099.98173,60157.93624,64463.81712,8700,0,,,,,,,,,
560,55009.60589,56272.64233,60343.08614,64662.21937,8700,0,,,,,,,,,
561,54667.24036,55922.416,59967.52641,64259.77846,8700,0,,,,,,,,,
562,52290.82078,53491.43314,57360.70004,61466.36518,8700,0,,,,,,,,,
563,51743.22773,52931.26719,56760.01486,60822.6852,8700,0,,,,,,,,,
564,50381.43766,51538.21003,55266.19185,59221.93989,8700,0,,,,,,,,,
565,49686.15751,50826.96605,54503.50051,58404.65795,8700,0,,,,,,,,,
566,50345.95439,51501.91206,55227.26827,59180.23032,8700,0,,,,,,,,,
567,50185.80021,51338.08068,55051.58628,58991.97367,8700,0,,,,,,,,,
568,51682.81028,52869.46254,56693.73962,60751.66621,8700,0,,,,,,,,,
569,54696.01057,55951.84678,59999.08605,64293.59703,8700,0,,,,,,,,,
570,57528.91752,58849.79809,63106.65872,67623.59817,8700,0,,,,,,,,,
571,59609.00391,60977.64386,65388.42079,70068.68027,8700,0,,,,,,,,,
572,59375.00618,60738.27348,65131.73571,69793.62262,8700,0,,,,,,,,,
573,58554.09611,59898.51508,64231.23395,68828.66631,8700,0,,,,,,,,,
574,57620.0232,58942.99558,63206.5976,67730.69029,8700,0,,,,,,,,,
575,57788.80845,59115.6562,63391.74749,67929.09253,8700,0,,,,,,,,,
576,58284.61511,59622.84672,63935.6253,68511.89909,8700,0,,,,,,,,,
577,55556.23993,56831.82726,60942.71932,65304.77205,8700,0,,,,,,,,,
578,53339.97454,54564.67577,58511.57496,62699.61543,8700,0,,,,,,,,,
579,52414.53269,53617.9855,57496.40649,61611.78499,8700,0,,,,,,,,,
580,52316.71397,53517.92084,57389.10371,61496.80189,8700,0,,,,,,,,,
581,53066.65752,54285.08331,58211.75836,62378.33908,8700,0,,,,,,,,,
582,55168.80107,56435.49269,60517.71616,64849.34875,8700,0,,,,,,,,,
583,59032.64065,60388.04713,64756.17599,69391.18173,8700,0,,,,,,,,,
584,64720.51172,66206.51338,70995.51706,76077.1116,8700,0,,,,,,,,,
585,71970.60534,73623.07123,78948.54666,84599.38942,8700,0,,,,,,,,,
586,71759.62378,73407.24548,78717.1093,84351.38662,8700,0,,,,,,,,,
587,70313.44109,71927.85801,77130.71134,82651.44021,8700,0,,,,,,,,,
588,67679.0486,69232.97911,74240.90017,79554.78714,8700,0,,,,,,,,,
589,64070.30491,65541.37762,70282.26917,75312.81207,8700,0,,,,,,,,,
590,65453.19314,66956.01737,71799.23593,76938.35766,8700,0,,,,,,,,,
591,65475.2503,66978.58097,71823.43166,76964.28522,8700,0,,,,,,,,,
592,66268.34917,67789.88962,72693.42576,77896.55028,8700,0,,,,,,,,,
593,68852.87328,70433.75515,75528.53353,80934.58449,8700,0,,,,,,,,,
594,69097.42009,70683.91682,75796.79048,81222.04228,8700,0,,,,,,,,,
595,69189.48477,70778.09533,75897.78135,81330.26167,8700,0,,,,,,,,,
596,67559.17271,69110.35084,74109.40167,79413.87645,8700,0,,,,,,,,,
597,65853.0991,67365.10529,72237.91495,77408.43568,8700,0,,,,,,,,,
598,63680.94803,65143.08099,69855.16202,74855.13419,8700,0,,,,,,,,,
599,62576.17186,64012.93885,68643.2718,73556.50138,8700,0,,,,,,,,,
600,63874.66746,65341.24828,70067.66361,75082.84585,8700,0,,,,,,,,,
601,60675.4198,62068.54497,66558.2315,71322.22166,8700,0,,,,,,,,,
602,58358.45866,59698.38574,64016.62838,68598.70007,8700,0,,,,,,,,,
603,57231.62532,58545.67998,62780.54243,67274.13969,8700,0,,,,,,,,,
604,56796.2361,58100.29409,62302.93985,66762.35211,8700,0,,,,,,,,,
605,57240.25639,58554.50922,62790.01033,67284.28527,8700,0,,,,,,,,,
606,58711.37327,60059.40337,64403.75999,69013.54111,8700,0,,,,,,,,,
607,61768.68788,63186.91481,67757.49786,72607.32704,8700,0,,,,,,,,,
608,66089.01484,67606.43772,72496.704,77685.7479,8700,0,,,,,,,,,
609,73381.30478,75066.16074,80496.02108,86257.62628,8700,0,,,,,,,,,
610,75657.98762,77395.11688,82993.44069,88933.80192,8700,0,,,,,,,,,
611,75943.77173,77687.46268,83306.93313,89269.73294,8700,0,,,,,,,,,
612,75393.30166,77124.35365,82703.09199,88622.67107,8700,0,,,,,,,,,
613,72560.39471,74226.40235,79595.51932,85292.66996,8700,0,,,,,,,,,
614,74113.9862,75815.66474,81299.73995,87118.87231,8700,0,,,,,,,,,
615,74477.44989,76187.47366,81698.44342,87546.11351,8700,0,,,,,,,,,
616,74300.03357,76005.98382,81503.82562,87337.5657,8700,0,,,,,,,,,
617,74629.93201,76343.45682,81865.7095,87725.35192,8700,0,,,,,,,,,
618,72620.81215,74288.20699,79661.79456,85363.68893,8700,0,,,,,,,,,
619,71535.21612,73177.68536,78470.9441,84087.60183,8700,0,,,,,,,,,
620,69367.86009,70960.56621,76093.45112,81539.93677,8700,0,,,,,,,,,
621,67299.28179,68844.49275,73824.31291,79108.3821,8700,0,,,,,,,,,
622,64534.46434,66016.19429,70791.43138,75858.41822,8700,0,,,,,,,,,
623,63393.2459,64848.77315,69539.56561,74516.94856,8700,0,,,,,,,,,
624,64888.33796,66378.19295,71179.61496,76274.38654,8700,0,,,,,,,,,
625,61659.36108,63075.07783,67637.57123,72478.81651,8700,0,,,,,,,,,
626,59541.87341,60908.97203,65314.78163,69989.77029,8700,0,,,,,,,,,
627,58544.50604,59888.70482,64220.71407,68817.39345,8700,0,,,,,,,,,
628,58253.92689,59591.45388,63901.9617,68475.82597,8700,0,,,,,,,,,
629,58899.33866,60251.6845,64609.94964,69234.48904,8700,0,,,,,,,,,
630,60419.3649,61806.61098,66277.35069,71021.23645,8700,0,,,,,,,,,
631,63645.46477,65106.78304,69816.23847,74813.42464,8700,0,,,,,,,,,
632,68436.66421,70007.9898,75071.97073,80445.34262,8700,0,,,,,,,,,
633,74047.81471,75747.97394,81227.15276,87041.08965,8700,0,,,,,,,,,
634,72967.01371,74642.35744,80041.56224,85770.63897,8700,0,,,,,,,,,
635,70546.47981,72166.24737,77386.34443,82925.37057,8700,0,,,,,,,,,
636,67614.79513,69167.25037,74170.41697,79479.25902,8700,0,,,,,,,,,
637,63450.78633,64907.63472,69602.68489,74584.58569,8700,0,,,,,,,,,
638,65576.90505,67082.56974,71934.94239,77083.77748,8700,0,,,,,,,,,
639,67523.68945,69074.05287,74070.47811,79372.16689,8700,0,,,,,,,,,
640,69687.20946,71287.24792,76443.76314,81915.32282,8700,0,,,,,,,,,
641,71757.70577,73405.28344,78715.00532,84349.13205,8700,0,,,,,,,,,
642,71412.46322,73052.11401,78336.28963,83943.30931,8700,0,,,,,,,,,
643,71144.90024,72778.40771,78042.78497,83628.79667,8700,0,,,,,,,,,
644,69575.96463,71173.44889,76321.73253,81784.55771,8700,0,,,,,,,,,
645,68093.33967,69656.78243,74695.35902,80041.77444,8700,0,,,,,,,,,
646,65814.73881,67325.86423,72195.83542,77363.34426,8700,0,,,,,,,,,
647,64685.98746,66171.19642,70957.64549,76036.52931,8700,0,,,,,,,,,
648,65988.3191,67503.42998,72386.24526,77567.38293,8700,0,,,,,,,,,
649,62771.8093,64213.06818,68857.87735,73786.4676,8700,0,,,,,,,,,
650,60561.29795,61951.80285,66433.04491,71188.07469,8700,0,,,,,,,,,
651,59345.27696,60707.86167,65099.12409,69758.67678,8700,0,,,,,,,,,
652,58914.68277,60267.38091,64626.78144,69252.52561,8700,0,,,,,,,,,
653,59573.52065,60941.3459,65349.49723,70026.97071,8700,0,,,,,,,,,
654,61210.54576,62615.95758,67145.24083,71951.24693,8700,0,,,,,,,,,
655,64103.87016,65575.71354,70319.08875,75352.26706,8700,0,,,,,,,,,
656,68786.70179,70366.06434,75455.94636,80856.80179,8700,0,,,,,,,,,
657,74391.13925,76099.1813,81603.76449,87444.65786,8700,0,,,,,,,,,
658,74373.87712,76081.52283,81584.82871,87424.36673,8700,0,,,,,,,,,
659,74536.90833,76248.29729,81763.66668,87616.00519,8700,0,,,,,,,,,
660,74992.4367,76714.28472,82263.361,88151.46584,8700,0,,,,,,,,,
661,73301.70719,74984.73557,80408.70607,86164.06159,8700,0,,,,,,,,,
662,74957.91244,76678.96777,82225.48942,88110.88349,8700,0,,,,,,,,,
663,75050.93613,76774.12731,82327.53226,88220.23023,8700,0,,,,,,,,,
664,75630.17641,77366.66712,82962.93304,88901.11056,8700,0,,,,,,,,,
665,77348.71712,79124.66602,84848.0956,90921.20605,8700,0,,,,,,,,,
666,76988.13046,78755.80019,84452.54812,90497.34678,8700,0,,,,,,,,,
667,76374.36592,78127.94343,83779.27577,89775.8841,8700,0,,,,,,,,,
