Time_Index,natgas_fossil_SE,natgas_fossil_MIDAT,natgas_fossil_NE,uranium_source
7177,14.05803,13.68269,16.82186,2.79796
7178,14.05803,13.68269,16.82186,2.79796
7179,14.05803,13.68269,16.82186,2.79796
7180,14.05803,13.68269,16.82186,2.79796
7181,14.05803,13.68269,16.82186,2.79796
7182,14.05803,13.68269,16.82186,2.79796
7183,14.05803,13.68269,16.82186,2.79796
7184,14.05803,13.68269,16.82186,2.79796
7185,14.05803,13.68269,16.82186,2.79796
7186,14.05803,13.68269,16.82186,2.79796
7187,14.05803,13.68269,16.82186,2.79796
7188,14.05803,13.68269,16.82186,2.79796
7189,14.05803,13.68269,16.82186,2.79796
7190,14.05803,13.68269,16.82186,2.79796
7191,14.05803,13.68269,16.82186,2.79796
7192,14.05803,13.68269,16.82186,2.79796
7193,14.05803,13.68269,16.82186,2.79796
7194,14.05803,13.68269,16.82186,2.79796
7195,14.05803,13.68269,16.82186,2.79796
7196,14.05803,13.68269,16.82186,2.79796
7197,14.05803,13.68269,16.82186,2.79796
7198,14.05803,13.68269,16.82186,2.79796
7199,14.05803,13.68269,16.82186,2.79796
7200,14.05803,13.68269,16.82186,2.79796
7201,14.05803,13.68269,16.82186,2.79796
7202,14.05803,13.68269,16.82186,2.79796
7203,14.05803,13.68269,16.82186,2.79796
7204,14.05803,13.68269,16.82186,2.79796
7205,14.05803,13.68269,16.82186,2.79796
7206,14.05803,13.68269,16.82186,2.79796
7207,14.05803,13.68269,16.82186,2.79796
7208,14.05803,13.68269,16.82186,2.79796
7209,14.05803,13.68269,16.82186,2.79796
7210,14.05803,13.68269,16.82186,2.79796
7211,14.05803,13.68269,16.82186,2.79796
7212,14.05803,13.68269,16.82186,2.79796
7213,14.05803,13.68269,16.82186,2.79796
7214,14.05803,13.68269,16.82186,2.79796
7215,14.05803,13.68269,16.82186,2.79796
7216,14.05803,13.68269,16.82186,2.79796
7217,14.05803,13.68269,16.82186,2.79796
7218,14.05803,13.68269,16.82186,2.79796
7219,14.05803,13.68269,16.82186,2.79796
7220,14.05803,13.68269,16.82186,2.79796
7221,14.05803,13.68269,16.82186,2.79796
7222,14.05803,13.68269,16.82186,2.79796
7223,14.05803,13.68269,16.82186,2.79796
7224,14.05803,13.68269,16.82186,2.79796
7225,14.05803,13.68269,16.82186,2.79796
7226,14.05803,13.68269,16.82186,2.79796
7227,14.05803,13.68269,16.82186,2.79796
7228,14.05803,13.68269,16.82186,2.79796
7229,14.05803,13.68269,16.82186,2.79796
7230,14.05803,13.68269,16.82186,2.79796
7231,14.05803,13.68269,16.82186,2.79796
7232,14.05803,13.68269,16.82186,2.79796
7233,14.05803,13.68269,16.82186,2.79796
7234,14.05803,13.68269,16.82186,2.79796
7235,14.05803,13.68269,16.82186,2.79796
7236,14.05803,13.68269,16.82186,2.79796
7237,14.05803,13.68269,16.82186,2.79796
7238,14.05803,13.68269,16.82186,2.79796
7239,14.05803,13.68269,16.82186,2.79796
7240,14.05803,13.68269,16.82186,2.79796
7241,14.05803,13.68269,16.82186,2.79796
7242,14.05803,13.68269,16.82186,2.79796
7243,14.05803,13.68269,16.82186,2.79796
7244,14.05803,13.68269,16.82186,2.79796
7245,14.05803,13.68269,16.82186,2.79796
7246,14.05803,13.68269,16.82186,2.79796
7247,14.05803,13.68269,16.82186,2.79796
7248,14.05803,13.68269,16.82186,2.79796
7249,14.05803,13.68269,16.82186,2.79796
7250,14.05803,13.68269,16.82186,2.79796
7251,14.05803,13.68269,16.82186,2.79796
7252,14.05803,13.68269,16.82186,2.79796
7253,14.05803,13.68269,16.82186,2.79796
7254,14.05803,13.68269,16.82186,2.79796
7255,14.05803,13.68269,16.82186,2.79796
7256,14.05803,13.68269,16.82186,2.79796
7257,14.05803,13.68269,16.82186,2.79796
7258,14.05803,13.68269,16.82186,2.79796
7259,14.05803,13.68269,16.82186,2.79796
7260,14.05803,13.68269,16.82186,2.79796
7261,14.05803,13.68269,16.82186,2.79796
7262,14.05803,13.68269,16.82186,2.79796
7263,14.05803,13.68269,16.82186,2.79796
7264,14.05803,13.68269,16.82186,2.79796
7265,14.05803,13.68269,16.82186,2.79796
7266,14.05803,13.68269,16.82186,2.79796
7267,14.05803,13.68269,16.82186,2.79796
7268,14.05803,13.68269,16.82186,2.79796
7269,14.05803,13.68269,16.82186,2.79796
7270,14.05803,13.68269,16.82186,2.79796
7271,14.05803,13.68269,16.82186,2.79796
7272,14.05803,13.68269,16.82186,2.79796
7273,14.05803,13.68269,16.82186,2.79796
7274,14.05803,13.68269,16.82186,2.79796
7275,14.05803,13.68269,16.82186,2.79796
7276,14.05803,13.68269,16.82186,2.79796
7277,14.05803,13.68269,16.82186,2.79796
7278,14.05803,13.68269,16.82186,2.79796
7279,14.05803,13.68269,16.82186,2.79796
7280,14.05803,13.68269,16.82186,2.79796
7281,14.05803,13.68269,16.82186,2.79796
7282,14.05803,13.68269,16.82186,2.79796
7283,14.05803,13.68269,16.82186,2.79796
7284,14.05803,13.68269,16.82186,2.79796
7285,14.05803,13.68269,16.82186,2.79796
7286,14.05803,13.68269,16.82186,2.79796
7287,14.05803,13.68269,16.82186,2.79796
7288,14.05803,13.68269,16.82186,2.79796
7289,14.05803,13.68269,16.82186,2.79796
7290,14.05803,13.68269,16.82186,2.79796
7291,14.05803,13.68269,16.82186,2.79796
7292,14.05803,13.68269,16.82186,2.79796
7293,14.05803,13.68269,16.82186,2.79796
7294,14.05803,13.68269,16.82186,2.79796
7295,14.05803,13.68269,16.82186,2.79796
7296,14.05803,13.68269,16.82186,2.79796
7297,14.05803,13.68269,16.82186,2.79796
7298,14.05803,13.68269,16.82186,2.79796
7299,14.05803,13.68269,16.82186,2.79796
7300,14.05803,13.68269,16.82186,2.79796
7301,14.05803,13.68269,16.82186,2.79796
7302,14.05803,13.68269,16.82186,2.79796
7303,14.05803,13.68269,16.82186,2.79796
7304,14.05803,13.68269,16.82186,2.79796
7305,14.05803,13.68269,16.82186,2.79796
7306,14.05803,13.68269,16.82186,2.79796
7307,14.05803,13.68269,16.82186,2.79796
7308,14.05803,13.68269,16.82186,2.79796
7309,14.05803,13.68269,16.82186,2.79796
7310,14.05803,13.68269,16.82186,2.79796
7311,14.05803,13.68269,16.82186,2.79796
7312,14.05803,13.68269,16.82186,2.79796
7313,14.05803,13.68269,16.82186,2.79796
7314,14.05803,13.68269,16.82186,2.79796
7315,14.05803,13.68269,16.82186,2.79796
7316,14.05803,13.68269,16.82186,2.79796
7317,14.05803,13.68269,16.82186,2.79796
7318,14.05803,13.68269,16.82186,2.79796
7319,14.05803,13.68269,16.82186,2.79796
7320,14.05803,13.68269,16.82186,2.79796
7321,14.05803,13.68269,16.82186,2.79796
7322,14.05803,13.68269,16.82186,2.79796
7323,14.05803,13.68269,16.82186,2.79796
7324,14.05803,13.68269,16.82186,2.79796
7325,14.05803,13.68269,16.82186,2.79796
7326,14.05803,13.68269,16.82186,2.79796
7327,14.05803,13.68269,16.82186,2.79796
7328,14.05803,13.68269,16.82186,2.79796
7329,14.05803,13.68269,16.82186,2.79796
7330,14.05803,13.68269,16.82186,2.79796
7331,14.05803,13.68269,16.82186,2.79796
7332,14.05803,13.68269,16.82186,2.79796
7333,14.05803,13.68269,16.82186,2.79796
7334,14.05803,13.68269,16.82186,2.79796
7335,14.05803,13.68269,16.82186,2.79796
7336,14.05803,13.68269,16.82186,2.79796
7337,14.05803,13.68269,16.82186,2.79796
7338,14.05803,13.68269,16.82186,2.79796
7339,14.05803,13.68269,16.82186,2.79796
7340,14.05803,13.68269,16.82186,2.79796
7341,14.05803,13.68269,16.82186,2.79796
7342,14.05803,13.68269,16.82186,2.79796
7343,14.05803,13.68269,16.82186,2.79796
7344,14.05803,13.68269,16.82186,2.79796
7345,14.05803,13.68269,16.82186,2.79796
7346,14.05803,13.68269,16.82186,2.79796
7347,14.05803,13.68269,16.82186,2.79796
7348,14.05803,13.68269,16.82186,2.79796
7349,14.05803,13.68269,16.82186,2.79796
7350,14.05803,13.68269,16.82186,2.79796
7351,14.05803,13.68269,16.82186,2.79796
7352,14.05803,13.68269,16.82186,2.79796
7353,14.05803,13.68269,16.82186,2.79796
7354,14.05803,13.68269,16.82186,2.79796
7355,14.05803,13.68269,16.82186,2.79796
7356,14.05803,13.68269,16.82186,2.79796
7357,14.05803,13.68269,16.82186,2.79796
7358,14.05803,13.68269,16.82186,2.79796
7359,14.05803,13.68269,16.82186,2.79796
7360,14.05803,13.68269,16.82186,2.79796
7361,14.05803,13.68269,16.82186,2.79796
7362,14.05803,13.68269,16.82186,2.79796
7363,14.05803,13.68269,16.82186,2.79796
7364,14.05803,13.68269,16.82186,2.79796
7365,14.05803,13.68269,16.82186,2.79796
7366,14.05803,13.68269,16.82186,2.79796
7367,14.05803,13.68269,16.82186,2.79796
7368,14.05803,13.68269,16.82186,2.79796
7369,14.05803,13.68269,16.82186,2.79796
7370,14.05803,13.68269,16.82186,2.79796
7371,14.05803,13.68269,16.82186,2.79796
7372,14.05803,13.68269,16.82186,2.79796
7373,14.05803,13.68269,16.82186,2.79796
7374,14.05803,13.68269,16.82186,2.79796
7375,14.05803,13.68269,16.82186,2.79796
7376,14.05803,13.68269,16.82186,2.79796
7377,14.05803,13.68269,16.82186,2.79796
7378,14.05803,13.68269,16.82186,2.79796
7379,14.05803,13.68269,16.82186,2.79796
7380,14.05803,13.68269,16.82186,2.79796
7381,14.05803,13.68269,16.82186,2.79796
7382,14.05803,13.68269,16.82186,2.79796
7383,14.05803,13.68269,16.82186,2.79796
7384,14.05803,13.68269,16.82186,2.79796
7385,14.05803,13.68269,16.82186,2.79796
7386,14.05803,13.68269,16.82186,2.79796
7387,14.05803,13.68269,16.82186,2.79796
7388,14.05803,13.68269,16.82186,2.79796
7389,14.05803,13.68269,16.82186,2.79796
7390,14.05803,13.68269,16.82186,2.79796
7391,14.05803,13.68269,16.82186,2.79796
7392,14.05803,13.68269,16.82186,2.79796
7393,14.05803,13.68269,16.82186,2.79796
7394,14.05803,13.68269,16.82186,2.79796
7395,14.05803,13.68269,16.82186,2.79796
7396,14.05803,13.68269,16.82186,2.79796
7397,14.05803,13.68269,16.82186,2.79796
7398,14.05803,13.68269,16.82186,2.79796
7399,14.05803,13.68269,16.82186,2.79796
7400,14.05803,13.68269,16.82186,2.79796
7401,14.05803,13.68269,16.82186,2.79796
7402,14.05803,13.68269,16.82186,2.79796
7403,14.05803,13.68269,16.82186,2.79796
7404,14.05803,13.68269,16.82186,2.79796
7405,14.05803,13.68269,16.82186,2.79796
7406,14.05803,13.68269,16.82186,2.79796
7407,14.05803,13.68269,16.82186,2.79796
7408,14.05803,13.68269,16.82186,2.79796
7409,14.05803,13.68269,16.82186,2.79796
7410,14.05803,13.68269,16.82186,2.79796
7411,14.05803,13.68269,16.82186,2.79796
7412,14.05803,13.68269,16.82186,2.79796
7413,14.05803,13.68269,16.82186,2.79796
7414,14.05803,13.68269,16.82186,2.79796
7415,14.05803,13.68269,16.82186,2.79796
7416,14.05803,13.68269,16.82186,2.79796
7417,14.05803,13.68269,16.82186,2.79796
7418,14.05803,13.68269,16.82186,2.79796
7419,14.05803,13.68269,16.82186,2.79796
7420,14.05803,13.68269,16.82186,2.79796
7421,14.05803,13.68269,16.82186,2.79796
7422,14.05803,13.68269,16.82186,2.79796
7423,14.05803,13.68269,16.82186,2.79796
7424,14.05803,13.68269,16.82186,2.79796
7425,14.05803,13.68269,16.82186,2.79796
7426,14.05803,13.68269,16.82186,2.79796
7427,14.05803,13.68269,16.82186,2.79796
7428,14.05803,13.68269,16.82186,2.79796
7429,14.05803,13.68269,16.82186,2.79796
7430,14.05803,13.68269,16.82186,2.79796
7431,14.05803,13.68269,16.82186,2.79796
7432,14.05803,13.68269,16.82186,2.79796
7433,14.05803,13.68269,16.82186,2.79796
7434,14.05803,13.68269,16.82186,2.79796
7435,14.05803,13.68269,16.82186,2.79796
7436,14.05803,13.68269,16.82186,2.79796
7437,14.05803,13.68269,16.82186,2.79796
7438,14.05803,13.68269,16.82186,2.79796
7439,14.05803,13.68269,16.82186,2.79796
7440,14.05803,13.68269,16.82186,2.79796
7441,14.05803,13.68269,16.82186,2.79796
7442,14.05803,13.68269,16.82186,2.79796
7443,14.05803,13.68269,16.82186,2.79796
7444,14.05803,13.68269,16.82186,2.79796
7445,14.05803,13.68269,16.82186,2.79796
7446,14.05803,13.68269,16.82186,2.79796
7447,14.05803,13.68269,16.82186,2.79796
7448,14.05803,13.68269,16.82186,2.79796
7449,14.05803,13.68269,16.82186,2.79796
7450,14.05803,13.68269,16.82186,2.79796
7451,14.05803,13.68269,16.82186,2.79796
7452,14.05803,13.68269,16.82186,2.79796
7453,14.05803,13.68269,16.82186,2.79796
7454,14.05803,13.68269,16.82186,2.79796
7455,14.05803,13.68269,16.82186,2.79796
7456,14.05803,13.68269,16.82186,2.79796
7457,14.05803,13.68269,16.82186,2.79796
7458,14.05803,13.68269,16.82186,2.79796
7459,14.05803,13.68269,16.82186,2.79796
7460,14.05803,13.68269,16.82186,2.79796
7461,14.05803,13.68269,16.82186,2.79796
7462,14.05803,13.68269,16.82186,2.79796
7463,14.05803,13.68269,16.82186,2.79796
7464,14.05803,13.68269,16.82186,2.79796
7465,14.05803,13.68269,16.82186,2.79796
7466,14.05803,13.68269,16.82186,2.79796
7467,14.05803,13.68269,16.82186,2.79796
7468,14.05803,13.68269,16.82186,2.79796
7469,14.05803,13.68269,16.82186,2.79796
7470,14.05803,13.68269,16.82186,2.79796
7471,14.05803,13.68269,16.82186,2.79796
7472,14.05803,13.68269,16.82186,2.79796
7473,14.05803,13.68269,16.82186,2.79796
7474,14.05803,13.68269,16.82186,2.79796
7475,14.05803,13.68269,16.82186,2.79796
7476,14.05803,13.68269,16.82186,2.79796
7477,14.05803,13.68269,16.82186,2.79796
7478,14.05803,13.68269,16.82186,2.79796
7479,14.05803,13.68269,16.82186,2.79796
7480,14.05803,13.68269,16.82186,2.79796
7481,14.05803,13.68269,16.82186,2.79796
7482,14.05803,13.68269,16.82186,2.79796
7483,14.05803,13.68269,16.82186,2.79796
7484,14.05803,13.68269,16.82186,2.79796
7485,14.05803,13.68269,16.82186,2.79796
7486,14.05803,13.68269,16.82186,2.79796
7487,14.05803,13.68269,16.82186,2.79796
7488,14.05803,13.68269,16.82186,2.79796
7489,14.05803,13.68269,16.82186,2.79796
7490,14.05803,13.68269,16.82186,2.79796
7491,14.05803,13.68269,16.82186,2.79796
7492,14.05803,13.68269,16.82186,2.79796
7493,14.05803,13.68269,16.82186,2.79796
7494,14.05803,13.68269,16.82186,2.79796
7495,14.05803,13.68269,16.82186,2.79796
7496,14.05803,13.68269,16.82186,2.79796
7497,14.05803,13.68269,16.82186,2.79796
7498,14.05803,13.68269,16.82186,2.79796
7499,14.05803,13.68269,16.82186,2.79796
7500,14.05803,13.68269,16.82186,2.79796
7501,14.05803,13.68269,16.82186,2.79796
7502,14.05803,13.68269,16.82186,2.79796
7503,14.05803,13.68269,16.82186,2.79796
7504,14.05803,13.68269,16.82186,2.79796
7505,14.05803,13.68269,16.82186,2.79796
7506,14.05803,13.68269,16.82186,2.79796
7507,14.05803,13.68269,16.82186,2.79796
7508,14.05803,13.68269,16.82186,2.79796
7509,14.05803,13.68269,16.82186,2.79796
7510,14.05803,13.68269,16.82186,2.79796
7511,14.05803,13.68269,16.82186,2.79796
7512,14.05803,13.68269,16.82186,2.79796
7513,14.05803,13.68269,16.82186,2.79796
7514,14.05803,13.68269,16.82186,2.79796
7515,14.05803,13.68269,16.82186,2.79796
7516,14.05803,13.68269,16.82186,2.79796
7517,14.05803,13.68269,16.82186,2.79796
7518,14.05803,13.68269,16.82186,2.79796
7519,14.05803,13.68269,16.82186,2.79796
7520,14.05803,13.68269,16.82186,2.79796
7521,14.05803,13.68269,16.82186,2.79796
7522,14.05803,13.68269,16.82186,2.79796
7523,14.05803,13.68269,16.82186,2.79796
7524,14.05803,13.68269,16.82186,2.79796
7525,14.05803,13.68269,16.82186,2.79796
7526,14.05803,13.68269,16.82186,2.79796
7527,14.05803,13.68269,16.82186,2.79796
7528,14.05803,13.68269,16.82186,2.79796
7529,14.05803,13.68269,16.82186,2.79796
7530,14.05803,13.68269,16.82186,2.79796
7531,14.05803,13.68269,16.82186,2.79796
7532,14.05803,13.68269,16.82186,2.79796
7533,14.05803,13.68269,16.82186,2.79796
7534,14.05803,13.68269,16.82186,2.79796
7535,14.05803,13.68269,16.82186,2.79796
7536,14.05803,13.68269,16.82186,2.79796
7537,14.05803,13.68269,16.82186,2.79796
7538,14.05803,13.68269,16.82186,2.79796
7539,14.05803,13.68269,16.82186,2.79796
7540,14.05803,13.68269,16.82186,2.79796
7541,14.05803,13.68269,16.82186,2.79796
7542,14.05803,13.68269,16.82186,2.79796
7543,14.05803,13.68269,16.82186,2.79796
7544,14.05803,13.68269,16.82186,2.79796
7545,14.05803,13.68269,16.82186,2.79796
7546,14.05803,13.68269,16.82186,2.79796
7547,14.05803,13.68269,16.82186,2.79796
7548,14.05803,13.68269,16.82186,2.79796
7549,14.05803,13.68269,16.82186,2.79796
7550,14.05803,13.68269,16.82186,2.79796
7551,14.05803,13.68269,16.82186,2.79796
7552,14.05803,13.68269,16.82186,2.79796
7553,14.05803,13.68269,16.82186,2.79796
7554,14.05803,13.68269,16.82186,2.79796
7555,14.05803,13.68269,16.82186,2.79796
7556,14.05803,13.68269,16.82186,2.79796
7557,14.05803,13.68269,16.82186,2.79796
7558,14.05803,13.68269,16.82186,2.79796
7559,14.05803,13.68269,16.82186,2.79796
7560,14.05803,13.68269,16.82186,2.79796
7561,14.05803,13.68269,16.82186,2.79796
7562,14.05803,13.68269,16.82186,2.79796
7563,14.05803,13.68269,16.82186,2.79796
7564,14.05803,13.68269,16.82186,2.79796
7565,14.05803,13.68269,16.82186,2.79796
7566,14.05803,13.68269,16.82186,2.79796
7567,14.05803,13.68269,16.82186,2.79796
7568,14.05803,13.68269,16.82186,2.79796
7569,14.05803,13.68269,16.82186,2.79796
7570,14.05803,13.68269,16.82186,2.79796
7571,14.05803,13.68269,16.82186,2.79796
7572,14.05803,13.68269,16.82186,2.79796
7573,14.05803,13.68269,16.82186,2.79796
7574,14.05803,13.68269,16.82186,2.79796
7575,14.05803,13.68269,16.82186,2.79796
7576,14.05803,13.68269,16.82186,2.79796
7577,14.05803,13.68269,16.82186,2.79796
7578,14.05803,13.68269,16.82186,2.79796
7579,14.05803,13.68269,16.82186,2.79796
7580,14.05803,13.68269,16.82186,2.79796
7581,14.05803,13.68269,16.82186,2.79796
7582,14.05803,13.68269,16.82186,2.79796
7583,14.05803,13.68269,16.82186,2.79796
7584,14.05803,13.68269,16.82186,2.79796
7585,14.05803,13.68269,16.82186,2.79796
7586,14.05803,13.68269,16.82186,2.79796
7587,14.05803,13.68269,16.82186,2.79796
7588,14.05803,13.68269,16.82186,2.79796
7589,14.05803,13.68269,16.82186,2.79796
7590,14.05803,13.68269,16.82186,2.79796
7591,14.05803,13.68269,16.82186,2.79796
7592,14.05803,13.68269,16.82186,2.79796
7593,14.05803,13.68269,16.82186,2.79796
7594,14.05803,13.68269,16.82186,2.79796
7595,14.05803,13.68269,16.82186,2.79796
7596,14.05803,13.68269,16.82186,2.79796
7597,14.05803,13.68269,16.82186,2.79796
7598,14.05803,13.68269,16.82186,2.79796
7599,14.05803,13.68269,16.82186,2.79796
7600,14.05803,13.68269,16.82186,2.79796
7601,14.05803,13.68269,16.82186,2.79796
7602,14.05803,13.68269,16.82186,2.79796
7603,14.05803,13.68269,16.82186,2.79796
7604,14.05803,13.68269,16.82186,2.79796
7605,14.05803,13.68269,16.82186,2.79796
7606,14.05803,13.68269,16.82186,2.79796
7607,14.05803,13.68269,16.82186,2.79796
7608,14.05803,13.68269,16.82186,2.79796
7609,14.05803,13.68269,16.82186,2.79796
7610,14.05803,13.68269,16.82186,2.79796
7611,14.05803,13.68269,16.82186,2.79796
7612,14.05803,13.68269,16.82186,2.79796
7613,14.05803,13.68269,16.82186,2.79796
7614,14.05803,13.68269,16.82186,2.79796
7615,14.05803,13.68269,16.82186,2.79796
7616,14.05803,13.68269,16.82186,2.79796
7617,14.05803,13.68269,16.82186,2.79796
7618,14.05803,13.68269,16.82186,2.79796
7619,14.05803,13.68269,16.82186,2.79796
7620,14.05803,13.68269,16.82186,2.79796
7621,14.05803,13.68269,16.82186,2.79796
7622,14.05803,13.68269,16.82186,2.79796
7623,14.05803,13.68269,16.82186,2.79796
7624,14.05803,13.68269,16.82186,2.79796
7625,14.05803,13.68269,16.82186,2.79796
7626,14.05803,13.68269,16.82186,2.79796
7627,14.05803,13.68269,16.82186,2.79796
7628,14.05803,13.68269,16.82186,2.79796
7629,14.05803,13.68269,16.82186,2.79796
7630,14.05803,13.68269,16.82186,2.79796
7631,14.05803,13.68269,16.82186,2.79796
7632,14.05803,13.68269,16.82186,2.79796
7633,14.05803,13.68269,16.82186,2.79796
7634,14.05803,13.68269,16.82186,2.79796
7635,14.05803,13.68269,16.82186,2.79796
7636,14.05803,13.68269,16.82186,2.79796
7637,14.05803,13.68269,16.82186,2.79796
7638,14.05803,13.68269,16.82186,2.79796
7639,14.05803,13.68269,16.82186,2.79796
7640,14.05803,13.68269,16.82186,2.79796
7641,14.05803,13.68269,16.82186,2.79796
7642,14.05803,13.68269,16.82186,2.79796
7643,14.05803,13.68269,16.82186,2.79796
7644,14.05803,13.68269,16.82186,2.79796
7645,14.05803,13.68269,16.82186,2.79796
7646,14.05803,13.68269,16.82186,2.79796
7647,14.05803,13.68269,16.82186,2.79796
7648,14.05803,13.68269,16.82186,2.79796
7649,14.05803,13.68269,16.82186,2.79796
7650,14.05803,13.68269,16.82186,2.79796
7651,14.05803,13.68269,16.82186,2.79796
7652,14.05803,13.68269,16.82186,2.79796
7653,14.05803,13.68269,16.82186,2.79796
7654,14.05803,13.68269,16.82186,2.79796
7655,14.05803,13.68269,16.82186,2.79796
7656,14.05803,13.68269,16.82186,2.79796
7657,14.05803,13.68269,16.82186,2.79796
7658,14.05803,13.68269,16.82186,2.79796
7659,14.05803,13.68269,16.82186,2.79796
7660,14.05803,13.68269,16.82186,2.79796
7661,14.05803,13.68269,16.82186,2.79796
7662,14.05803,13.68269,16.82186,2.79796
7663,14.05803,13.68269,16.82186,2.79796
7664,14.05803,13.68269,16.82186,2.79796
7665,14.05803,13.68269,16.82186,2.79796
7666,14.05803,13.68269,16.82186,2.79796
7667,14.05803,13.68269,16.82186,2.79796
7668,14.05803,13.68269,16.82186,2.79796
7669,14.05803,13.68269,16.82186,2.79796
7670,14.05803,13.68269,16.82186,2.79796
7671,14.05803,13.68269,16.82186,2.79796
7672,14.05803,13.68269,16.82186,2.79796
7673,14.05803,13.68269,16.82186,2.79796
7674,14.05803,13.68269,16.82186,2.79796
7675,14.05803,13.68269,16.82186,2.79796
7676,14.05803,13.68269,16.82186,2.79796
7677,14.05803,13.68269,16.82186,2.79796
7678,14.05803,13.68269,16.82186,2.79796
7679,14.05803,13.68269,16.82186,2.79796
7680,14.05803,13.68269,16.82186,2.79796
7681,14.05803,13.68269,16.82186,2.79796
7682,14.05803,13.68269,16.82186,2.79796
7683,14.05803,13.68269,16.82186,2.79796
7684,14.05803,13.68269,16.82186,2.79796
7685,14.05803,13.68269,16.82186,2.79796
7686,14.05803,13.68269,16.82186,2.79796
7687,14.05803,13.68269,16.82186,2.79796
7688,14.05803,13.68269,16.82186,2.79796
7689,14.05803,13.68269,16.82186,2.79796
7690,14.05803,13.68269,16.82186,2.79796
7691,14.05803,13.68269,16.82186,2.79796
7692,14.05803,13.68269,16.82186,2.79796
7693,14.05803,13.68269,16.82186,2.79796
7694,14.05803,13.68269,16.82186,2.79796
7695,14.05803,13.68269,16.82186,2.79796
7696,14.05803,13.68269,16.82186,2.79796
7697,14.05803,13.68269,16.82186,2.79796
7698,14.05803,13.68269,16.82186,2.79796
7699,14.05803,13.68269,16.82186,2.79796
7700,14.05803,13.68269,16.82186,2.79796
7701,14.05803,13.68269,16.82186,2.79796
7702,14.05803,13.68269,16.82186,2.79796
7703,14.05803,13.68269,16.82186,2.79796
7704,14.05803,13.68269,16.82186,2.79796
7705,14.05803,13.68269,16.82186,2.79796
7706,14.05803,13.68269,16.82186,2.79796
7707,14.05803,13.68269,16.82186,2.79796
7708,14.05803,13.68269,16.82186,2.79796
7709,14.05803,13.68269,16.82186,2.79796
7710,14.05803,13.68269,16.82186,2.79796
7711,14.05803,13.68269,16.82186,2.79796
7712,14.05803,13.68269,16.82186,2.79796
7713,14.05803,13.68269,16.82186,2.79796
7714,14.05803,13.68269,16.82186,2.79796
7715,14.05803,13.68269,16.82186,2.79796
7716,14.05803,13.68269,16.82186,2.79796
7717,14.05803,13.68269,16.82186,2.79796
7718,14.05803,13.68269,16.82186,2.79796
7719,14.05803,13.68269,16.82186,2.79796
7720,14.05803,13.68269,16.82186,2.79796
7721,14.05803,13.68269,16.82186,2.79796
7722,14.05803,13.68269,16.82186,2.79796
7723,14.05803,13.68269,16.82186,2.79796
7724,14.05803,13.68269,16.82186,2.79796
7725,14.05803,13.68269,16.82186,2.79796
7726,14.05803,13.68269,16.82186,2.79796
7727,14.05803,13.68269,16.82186,2.79796
7728,14.05803,13.68269,16.82186,2.79796
7729,14.05803,13.68269,16.82186,2.79796
7730,14.05803,13.68269,16.82186,2.79796
7731,14.05803,13.68269,16.82186,2.79796
7732,14.05803,13.68269,16.82186,2.79796
7733,14.05803,13.68269,16.82186,2.79796
7734,14.05803,13.68269,16.82186,2.79796
7735,14.05803,13.68269,16.82186,2.79796
7736,14.05803,13.68269,16.82186,2.79796
7737,14.05803,13.68269,16.82186,2.79796
7738,14.05803,13.68269,16.82186,2.79796
7739,14.05803,13.68269,16.82186,2.79796
7740,14.05803,13.68269,16.82186,2.79796
7741,14.05803,13.68269,16.82186,2.79796
7742,14.05803,13.68269,16.82186,2.79796
7743,14.05803,13.68269,16.82186,2.79796
7744,14.05803,13.68269,16.82186,2.79796
7745,14.05803,13.68269,16.82186,2.79796
7746,14.05803,13.68269,16.82186,2.79796
7747,14.05803,13.68269,16.82186,2.79796
7748,14.05803,13.68269,16.82186,2.79796
7749,14.05803,13.68269,16.82186,2.79796
7750,14.05803,13.68269,16.82186,2.79796
7751,14.05803,13.68269,16.82186,2.79796
7752,14.05803,13.68269,16.82186,2.79796
7753,14.05803,13.68269,16.82186,2.79796
7754,14.05803,13.68269,16.82186,2.79796
7755,14.05803,13.68269,16.82186,2.79796
7756,14.05803,13.68269,16.82186,2.79796
7757,14.05803,13.68269,16.82186,2.79796
7758,14.05803,13.68269,16.82186,2.79796
7759,14.05803,13.68269,16.82186,2.79796
7760,14.05803,13.68269,16.82186,2.79796
7761,14.05803,13.68269,16.82186,2.79796
7762,14.05803,13.68269,16.82186,2.79796
7763,14.05803,13.68269,16.82186,2.79796
7764,14.05803,13.68269,16.82186,2.79796
7765,14.05803,13.68269,16.82186,2.79796
7766,14.05803,13.68269,16.82186,2.79796
7767,14.05803,13.68269,16.82186,2.79796
7768,14.05803,13.68269,16.82186,2.79796
7769,14.05803,13.68269,16.82186,2.79796
7770,14.05803,13.68269,16.82186,2.79796
7771,14.05803,13.68269,16.82186,2.79796
7772,14.05803,13.68269,16.82186,2.79796
7773,14.05803,13.68269,16.82186,2.79796
7774,14.05803,13.68269,16.82186,2.79796
7775,14.05803,13.68269,16.82186,2.79796
7776,14.05803,13.68269,16.82186,2.79796
7777,14.05803,13.68269,16.82186,2.79796
7778,14.05803,13.68269,16.82186,2.79796
7779,14.05803,13.68269,16.82186,2.79796
7780,14.05803,13.68269,16.82186,2.79796
7781,14.05803,13.68269,16.82186,2.79796
7782,14.05803,13.68269,16.82186,2.79796
