time_index,BR_AC_Wind_Onshore_Class1,BR_AC_Wind_Onshore_Class3,BR_AL_Wind_Onshore_Class1,BR_AM_Wind_Onshore_Class3,BR_AP_Wind_Onshore_Class1,BR_AP_Wind_Onshore_Class3,BR_BA_Wind_Onshore_Class0,BR_BA_Wind_Onshore_Class1,BR_BA_Wind_Onshore_Class3,BR_CE_Wind_Onshore_Class0,BR_CE_Wind_Onshore_Class1,BR_CE_Wind_Onshore_Class3,BR_ES_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class0,BR_GO_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class2,BR_GO_Wind_Onshore_Class3,BR_MA_Wind_Onshore_Class0,BR_MA_Wind_Onshore_Class1,BR_MA_Wind_Onshore_Class3,BR_MG_Wind_Onshore_Class0,BR_MG_Wind_Onshore_Class1,BR_MG_Wind_Onshore_Class3,BR_MS_Wind_Onshore_Class0,BR_MS_Wind_Onshore_Class1,BR_MS_Wind_Onshore_Class2,BR_MS_Wind_Onshore_Class3,BR_MT_Wind_Onshore_Class0,BR_MT_Wind_Onshore_Class1,BR_MT_Wind_Onshore_Class2,BR_MT_Wind_Onshore_Class3,BR_PA_Wind_Onshore_Class0,BR_PA_Wind_Onshore_Class1,BR_PA_Wind_Onshore_Class2,BR_PA_Wind_Onshore_Class3,BR_PB_Wind_Onshore_Class0,BR_PB_Wind_Onshore_Class1,BR_PB_Wind_Onshore_Class3,BR_PE_Wind_Onshore_Class0,BR_PE_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class0,BR_PI_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class3,BR_PR_Wind_Onshore_Class0,BR_PR_Wind_Onshore_Class1,BR_PR_Wind_Onshore_Class3,BR_RJ_Wind_Onshore_Class0,BR_RJ_Wind_Onshore_Class1,BR_RN_Wind_Onshore_Class0,BR_RN_Wind_Onshore_Class1,BR_RO_Wind_Onshore_Class0,BR_RO_Wind_Onshore_Class2,BR_RO_Wind_Onshore_Class3,BR_RR_Wind_Onshore_Class2,BR_RS_Wind_Onshore_Class0,BR_RS_Wind_Onshore_Class1,BR_SC_Wind_Onshore_Class1,BR_SE_Wind_Onshore_Class1,BR_SP_Wind_Onshore_Class0,BR_SP_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class0,BR_TO_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class2,BR_TO_Wind_Onshore_Class3
8391,0.021614493,0.006982609,0.046276812,0,0.098513043,0.069976812,0.027839776,0.04476917,0.049345411,0.094551369,0.173346618,0.074753623,0,0.024637681,0.057015321,0.01709372,0.048031522,0.01202971,0.072437529,0.023930264,0.030756226,0.018782222,0.01686926,0.01098323,0.007217265,0.010393478,0,0.049913266,0.035959245,0.01859071,0.007640425,0.020646377,0.162756936,0.009991604,0.022741707,0.044191304,0.068325604,0.060794203,0.03653706,0.021302899,0.018167224,0.025668227,0.005266087,0.006752306,0,0,0,0.024301449,0.080881159,0.183373913,0.001095652,0.023899517,0.001806097,0.167490683,0.037769521,0.010985894,0,0.050250242,0.003418046,0.012267008,0.016551779,0.040829758,0.013707039,0.00273913
8392,0.016321739,0.001065217,0.039466667,0,0.066707246,0.052371014,0.029917444,0.031283267,0.044441546,0.052553301,0.124962802,0.041223188,0,0.02618132,0.051671458,0.027663768,0.064321739,0.006447826,0.050657208,0.012469906,0.034124224,0.017543382,0.014713349,0.013658799,0.004114808,0.014799275,0.007942029,0.050208027,0.050108037,0.019798142,0.01092143,0.00816087,0.139498965,0.006566517,0.015447182,0.033781159,0.046996135,0.038417391,0.013225259,0.014203623,0.009554515,0.014106577,0.004446377,0.000931489,0,0,0.009536232,0.033124638,0.052371014,0.17275314,0.008812754,0.009375845,0.001925037,0.089600828,0.066719719,0.022371787,0,0.035496618,0.001714072,0.009862575,0.019242161,0.046008502,0.012291097,0.007408696
8393,0.012150725,0.002333333,0.041853623,0,0.041113043,0.066533333,0.032230627,0.035822134,0.03608744,0.03123285,0.094011594,0.023659903,0,0.032294364,0.04560627,0.03435942,0.061048913,0.010582246,0.035979252,0.008481671,0.039207572,0.014139324,0.020381083,0.00845942,0.005200126,0.030021739,0,0.050345596,0.080994466,0.018924563,0.020616812,0.001978261,0.109264596,0.00412054,0.009911916,0.020284058,0.038818357,0.021623188,0.005827743,0.015252899,0.005987663,0.011534002,0.008012174,0,0,0,0.02124058,0.057350725,0.029756522,0.166609179,0.005015652,0.008483092,0.002867166,0.063743271,0.103236715,0.037349565,0,0.053497585,0.000464703,0.009095652,0.022196574,0.066573913,0.008606625,0.016791884
8394,0.011194203,0.008618841,0.05386087,0,0.057055072,0.064811594,0.033547058,0.031257444,0.033835266,0.014196457,0.089213527,0.009244444,0.003043478,0.016064734,0.029348595,0.03621256,0.063503261,0.006316667,0.027262853,0.004357374,0.044818693,0.017686763,0.026555606,0.006171222,0.004530687,0.032752899,0,0.034567447,0.081094598,0.023128354,0.026323865,0,0.079365631,0.007102649,0.004949919,0.011942029,0.040100483,0.021623188,0.004280745,0.025461594,0.004766555,0.01006466,0.002468406,0.001997628,0.001768116,0,0.113594203,0.080881159,0.017797101,0.170101449,0.012503188,0.025814493,0.008207696,0.09061118,0.129383575,0.062631111,0,0.084846377,1.96E-05,0.020248934,0.025858762,0.096828986,0.007787785,0.02481971
8395,0.013489855,0.019514493,0.104310145,0,0.094191304,0.040823188,0.028547163,0.03565191,0.032743961,0.013202576,0.102756522,0.010353623,0.003855072,0.018536876,0.028702869,0.016320773,0.055506884,0.003700362,0.027232647,0.002849787,0.046124697,0.016000386,0.025568268,0.00367619,0.006817643,0.041852174,0.000913043,0.022556299,0.101539921,0.037591527,0.028726493,0.00142029,0.069995031,0.005561019,0.003418519,0.016313043,0.061451208,0.042747826,0.004113043,0.054578986,0.004266518,0.015798885,0.002583188,0.004220817,0.010180538,0,0.173623188,0.091147826,0.016649275,0.204755072,0.030056812,0.017385507,0.009747126,0.095778054,0.149755819,0.103616232,0.003347826,0.118964251,0.000523609,0.046799659,0.017105138,0.090531014,0.010798551,0.030969275
8396,0.015118841,0.021918841,0.175481159,0,0.101214493,0.035049275,0.027765811,0.036531225,0.036172464,0.019511755,0.132301691,0.016278261,0.012342029,0.022915942,0.024869092,0.020707246,0.051247826,0.000992754,0.037094127,0.002160784,0.038802603,0.019704541,0.024553166,0.00711677,0.008997858,0.020994928,0.009663768,0.028721516,0.109735968,0.036011891,0.031347246,0,0.086274948,0.005735732,0.004632206,0.021952174,0.088153623,0.055628986,0.002823602,0.080952899,0.007814344,0.02199777,0.005913043,0.011644269,0.033050104,0.008724638,0.167536232,0.084133333,0.016649275,0.279890338,0.014767536,0.00516715,0.005255772,0.091422774,0.179396574,0.160546473,0.019898551,0.167718841,0.003475643,0.096817391,0.016863768,0.083787826,0.014966253,0.025667826
8397,0.015501449,0.023168116,0.250486957,0,0.07342029,0.164492754,0.020198708,0.048727009,0.041572947,0.027520773,0.19930628,0.026778744,0.038176812,0.028431562,0.019140018,0.045503382,0.028872101,0.001014493,0.060170862,0.0062711,0.029535522,0.020435942,0.018018612,0.012358385,0.00674959,0.020660145,0,0.031946934,0.086626263,0.033825344,0.044990609,0.008510145,0.122443892,0.003769315,0.010629791,0.030766667,0.113034783,0.058498551,0.004301863,0.09192029,0.020939874,0.051594649,0.007195362,0.020582872,0.056561077,0.028892754,0.14333913,0.047078261,0.016266667,0.390005797,0.006822029,0,0.001552424,0.101253002,0.221031181,0.228325024,0.071849275,0.221894686,0.009252735,0.196309633,0.006213966,0.065302029,0.013739337,0.01432
8398,0.011072464,0.019823188,0.284863768,0,0.080275362,0.150110145,0.020573284,0.084735441,0.045953623,0.022295652,0.286882609,0.041116908,0.03913913,0.018579066,0.012258267,0.024649275,0.023392391,0.012017754,0.083443783,0.017612106,0.027174564,0.022950725,0.014518993,0.010064803,0.008163453,0.009389855,0.008237681,0.017290524,0.044120509,0.02787068,0.035552541,0.002333333,0.171293582,0.005089455,0.026862641,0.019669565,0.149465217,0.03986087,0.00682236,0.105307971,0.039173987,0.094574805,0.020953623,0.054744664,0.093676605,0,0.076289855,0.019327536,0.017414493,0.491963768,0.000649275,0.000608696,0.001202399,0.104939959,0.250798068,0.284221836,0.121028986,0.247585507,0.033105937,0.277747656,0.012661397,0.067863961,0.008510352,0.016558841
8399,0,0.015218841,0.354156522,0,0.096313043,0.179710145,0.021519469,0.12759025,0.049561353,0.02805475,0.407289372,0.093037681,0.0878,0.038133333,0.015988761,0,0.018416304,0.025415942,0.111935011,0.042137937,0.041662112,0.067803478,0.021505721,0.027545963,0.016889225,0.007521739,0.042834783,0.017726644,0.035435046,0.016641695,0.027411942,0.014285507,0.249798758,0.010992504,0.047818035,0.019030435,0.166771981,0.032162319,0.008670393,0.120214493,0.044476997,0.130382163,0.018131594,0.137223715,0.177284472,0.005681159,0.043228986,0.009942029,0.062515942,0.547016425,0,0.008456039,0.003272564,0.075870807,0.307897058,0.385922705,0.248231884,0.358501449,0.100662927,0.503689685,0.01538498,0.032762126,0.010887992,0.018470145
8400,0.012675362,0.024714493,0.359142029,0,0.096886957,0.123872464,0.033028043,0.130651647,0.0673657,0.008388406,0.410511836,0.175619324,0.064324638,0.031353945,0.017784916,0.000270531,0.011549275,0.025927899,0.108383219,0.051812106,0.047499201,0.088471884,0.02793135,0.031821739,0.017910649,0.022739855,0.004057971,0.011222074,0.030318841,0.031984987,0.02405658,0.028615942,0.254302277,0.021577811,0.053258293,0.010898551,0.210090338,0,0.013576812,0.151531159,0.042622074,0.121974136,0.034335072,0.133962319,0.209314286,0.03937971,0.030237681,0,0.259344928,0.504766667,0,0.015876329,0.005487056,0.072545756,0.412322354,0.490353623,0.335223188,0.356637681,0.104657317,0.550912532,0.017107246,0.024897391,0.031517598,0.014909565
8401,0.070626087,0.072142029,0.319968116,0,0.103423188,0.124718841,0.034199686,0.121160738,0.073816908,0.025073752,0.3746,0.190284058,0.029536232,0.030566506,0.019186868,0.00745314,0.013689493,0.029684783,0.102529672,0.055930435,0.052464833,0.097928116,0.046729825,0.037375155,0.015635035,0.028018841,0.010046377,0.011366332,0.02306087,0.047819398,0.030957217,0.052237681,0.271507246,0.018847776,0.059131079,0.040988406,0.251964251,0,0.013544513,0.135742754,0.042511037,0.098946265,0.042249855,0.127247958,0.273807039,0.071124638,0.003449275,0,0.581936232,0.439796135,0,0.020247343,0.006415792,0.089462526,0.462270004,0.47661913,0.357976812,0.313170048,0.156834409,0.561202387,0.017982082,0.02594744,0.022641615,0.005794783
8402,0.118127536,0.098337681,0.274028986,0,0.061368116,0.090446377,0.032140318,0.101554677,0.076592271,0.090044444,0.323223671,0.140316908,0.029588406,0.034861192,0.016039988,0.033242512,0.019719928,0.048224638,0.092591304,0.064533333,0.069879444,0.086652947,0.065806255,0.032975362,0.012816005,0.008563768,0.006797101,0.013454181,0.021378129,0.051079599,0.030724174,0.081611594,0.238446377,0.017174013,0.063790982,0.177197101,0.262495169,0,0.007956108,0.135455072,0.040314679,0.075369008,0.039372174,0.117677997,0.348319255,0.09746087,0,0,0.520115942,0.397763768,0,0.022295652,0.00686077,0.11915528,0.49747018,0.459267633,0.312623188,0.279227053,0.218074427,0.545655925,0.022556522,0.040480773,0.010606004,0.017873043
8403,0.116049275,0.097971014,0.232011594,0,0.042988406,0.056776812,0.033183587,0.082929644,0.063735749,0.173140097,0.278140821,0.093824155,0.059828986,0.035942995,0.019741497,0.057172947,0.023331159,0.043817391,0.078251411,0.066585848,0.074991423,0.072736618,0.065891381,0.025787578,0.012035791,0.005034783,0.007608696,0.010470234,0.01642881,0.0611343,0.025770126,0.077524638,0.166239337,0.017833483,0.065661997,0.281214493,0.271679227,0.049484058,0.006258799,0.156291304,0.022730435,0.066780379,0.031383188,0.126780237,0.353510973,0.153495652,0,0,0.381008696,0.354378261,0,0.019087923,0.007982009,0.132601242,0.4882296,0.413551304,0.20162029,0.237118841,0.263640954,0.483821654,0.019557312,0.057804444,0.002828986,0.028106087
8404,0.09675942,0.086834783,0.203311594,0,0.025449275,0.046115942,0.034040719,0.068839526,0.050481643,0.215062802,0.234227536,0.141542029,0.068388406,0.033430274,0.019900503,0.053076329,0.027547826,0.027955797,0.062862853,0.059102984,0.079943094,0.062487729,0.066038444,0.019369358,0.011742533,0.007926812,0.007507246,0.010794426,0.013462626,0.067369751,0.022973217,0.064655072,0.118649275,0.020257871,0.06653124,0.237431884,0.246878744,0.29657971,0.012971429,0.157585507,0.009360535,0.043671795,0.018801739,0.15336996,0.330858385,0.253344928,0.002231884,0,0.293797101,0.292050242,0.001055072,0.01866087,0.014606297,0.129988406,0.435677119,0.350515942,0.121185507,0.213263768,0.293376718,0.413380051,0.013794993,0.068245411,0.005685093,0.035033043
8405,0.116289855,0.103662319,0.194891304,0,0.018753623,0.02697971,0.033795914,0.066376021,0.051931884,0.188456683,0.210034058,0.18331401,0.078913043,0.030441224,0.022467081,0.042705314,0.027584783,0.015878261,0.047769031,0.047181245,0.083487726,0.051709179,0.068244699,0.014347412,0.012453308,0.010187681,0.006547826,0.02080981,0.008376109,0.071234931,0.024609314,0.037265217,0.082881159,0.020431984,0.058121256,0.187002899,0.194301932,0.304927536,0.013565217,0.128155797,0.00690524,0.032441026,0.007853913,0.216361792,0.314340787,0.332753623,0.010144928,0,0.265344928,0.246804831,0,0.043764251,0.022829385,0.121235611,0.398612209,0.294682899,0.071028986,0.177828986,0.341031884,0.350434442,0.014839526,0.080745507,0.008960455,0.036477681
8406,0.142492754,0.113394203,0.198913043,0,0.018944928,0.034086957,0.031845294,0.06768643,0.051242512,0.175308857,0.171427295,0.17177971,0.080655072,0.027533333,0.021249808,0.069545894,0.019619565,0.014655072,0.040807628,0.041434271,0.083443951,0.054583188,0.076231274,0.011699586,0.014034026,0.00443913,0.00426087,0.026773467,0.007114097,0.063355035,0.027388676,0.024324638,0.063698551,0.022644878,0.051618196,0.162786957,0.153603382,0.205072464,0.018721739,0.112047826,0.006192345,0.026008027,0.005041159,0.28833307,0.28544265,0.354005797,0.008521739,0,0.194927536,0.206902899,0.00699942,0.074950725,0.026493353,0.101144513,0.389259903,0.255895652,0.05762029,0.153163285,0.37502029,0.300407843,0.019882477,0.101621643,0.010696066,0.042591304
8407,0.138684058,0.105775362,0.168681159,0,0.027707246,0.072272464,0.032015575,0.068298287,0.052281643,0.193752657,0.141096135,0.19552657,0.066055072,0.029932689,0.022917598,0.077149758,0.012564855,0.018415942,0.040650801,0.03829821,0.084426264,0.061336039,0.076636766,0.01875735,0.017247889,0.001746377,0,0.030663322,0.007936232,0.065844519,0.029454763,0.023421739,0.063132919,0.022996902,0.044934461,0.154491304,0.134952174,0.187826087,0.019049275,0.109328261,0.005377926,0.022703679,0.002008696,0.342763636,0.265106004,0.344475362,0.005478261,0,0.176666667,0.176311594,0.024555362,0.08211401,0.039525237,0.090605383,0.376827229,0.241853527,0.051142029,0.141899517,0.377233287,0.270052515,0.015293281,0.108023188,0.014476398,0.042445217
8408,0.131608696,0.111705797,0.13882029,0,0.014565217,0.061942029,0.031395495,0.064061133,0.062291787,0.198418035,0.11940628,0.161244444,0.043982609,0.023636071,0.022648566,0.077132367,0.017408333,0.020072101,0.042955301,0.033590281,0.082570719,0.060930628,0.078190999,0.03804824,0.021075992,0.000735507,0,0.029806689,0.013218094,0.078073727,0.033604638,0.025918841,0.081012008,0.02690095,0.039542512,0.138472464,0.117743961,0.142492754,0.01752588,0.095918841,0.006284355,0.019989744,0.000811594,0.373718841,0.255670807,0.311884058,0.001826087,0,0.165507246,0.158602415,0.040686377,0.058233816,0.046717841,0.070468737,0.369057356,0.240680966,0.045857971,0.12190628,0.372964002,0.266411935,0.016147563,0.102790338,0.028389855,0.034756522
8409,0.129034783,0.123704348,0.132152174,0.001014493,0.036023188,0.054481159,0.03337957,0.063787879,0.059525604,0.178340097,0.110734783,0.11923285,0.061486957,0.018989694,0.019771547,0.086641546,0.020736957,0.016432971,0.048005797,0.029276556,0.08253215,0.05953372,0.076048513,0.061704969,0.027602268,0.00332029,0.003956522,0.027878707,0.013975933,0.084755704,0.034104657,0.03374058,0.090616149,0.030246077,0.033063607,0.125455072,0.121168116,0.153495652,0.017180538,0.099184783,0.009693348,0.020653735,0.000426087,0.37945191,0.229103934,0.267744928,0.006695652,0,0.172608696,0.151233333,0.043662609,0.034728502,0.044797001,0.059233126,0.370989196,0.240554203,0.039486957,0.117286957,0.344188499,0.254708951,0.019009223,0.103531981,0.037722153,0.027492754
8410,0.107002899,0.10923913,0.097130435,0,0.061942029,0.060794203,0.034668692,0.060260343,0.065908213,0.160646699,0.099671014,0.113008696,0.072608696,0.023705636,0.018043656,0.081835749,0.019242754,0.012431884,0.045748894,0.023573913,0.085053061,0.067347246,0.077246987,0.080873913,0.038222558,0.004166667,0.011385507,0.033526198,0.012173737,0.085204905,0.033677758,0.034531884,0.084924224,0.032337431,0.026569404,0.147288406,0.130952174,0.164492754,0.023021118,0.107942029,0.013482126,0.022849944,0.000689855,0.376873254,0.217564803,0.261744928,0.010910145,0,0.149263768,0.138076329,0.048908986,0.034407729,0.035017091,0.056568944,0.356909618,0.234079614,0.065284058,0.088315942,0.31571482,0.245226257,0.031521476,0.118376425,0.033500414,0.033628986
8411,0.083002899,0.082028986,0.223272464,0,0.050773913,0.075142029,0.068850847,0.121836627,0.088889372,0.217927214,0.191664251,0.161681159,0.098782609,0.031357488,0.003394735,0.026245411,0.003142391,0.011582246,0.06704775,0.052790281,0.125289678,0.113295072,0.126432342,0.087625259,0.048476875,0.002485507,0.016081159,0.047046154,0.009876153,0.053902936,0.037616464,0.044544928,0.155440166,0.016112344,0.032019807,0.170237681,0.19026087,0.186811594,0.043959834,0.150936232,0.026418135,0.040273356,0.00436,0.314132806,0.204097308,0.279884058,0.003652174,0,0.165507246,0.282361353,0.092496232,0.094888889,0.0360002,0.069252174,0.292868687,0.221160193,0.060794203,0.164413527,0.273791304,0.19772549,0.028863768,0.069932367,0.015457557,0.027258551
8412,0.096602899,0.082252174,0.193414493,0.018944928,0.032278261,0.113594203,0.071001362,0.113095916,0.08106715,0.204910145,0.208752899,0.146827053,0.059472464,0.029387118,0.006857498,0.040204831,0.00594058,0.014628623,0.087382456,0.061588406,0.117086188,0.10666029,0.091880702,0.079585921,0.034205293,0,0.003956522,0.045227648,0.011392007,0.058657153,0.035472232,0.018082609,0.244182195,0.010235082,0.053517391,0.160852174,0.176311594,0.203043478,0.0412,0.105808696,0.028256708,0.050626533,0.005809275,0.280473254,0.219606625,0.253344928,0.004463768,0,0.17057971,0.299299517,0.075310145,0.110446377,0.034187906,0.061030228,0.213084585,0.179627053,0.114318841,0.173795169,0.246066573,0.202669054,0.029783399,0.062116329,0.011359627,0.03622029
8413,0.101669565,0.06414058,0.126986957,0.040823188,0.060768116,0.091849275,0.064955823,0.096587879,0.078947343,0.154061836,0.185313768,0.114309179,0.031107246,0.026741707,0.008450873,0.047990338,0.014317391,0.016527536,0.068498856,0.039273487,0.095223543,0.085443285,0.068837529,0.068843478,0.033835035,0.000380435,0.025223188,0.045532441,0.013298726,0.0572822,0.031194976,0.010595652,0.178671636,0.0126007,0.040260225,0.129633333,0.127542512,0.166521739,0.027769772,0.058186957,0.022417243,0.035462207,0.004171594,0.211383663,0.181719255,0.18884058,0.003043478,0,0.139953623,0.291735749,0.078617971,0.042481159,0.035210595,0.044775983,0.153140448,0.147416425,0.132553623,0.145499517,0.19356316,0.200688832,0.032480632,0.075516908,0.010408282,0.032494493
8414,0.066797101,0.055231884,0.074237681,0.049965217,0.078585507,0.093252174,0.064739724,0.076088274,0.084454106,0.102458615,0.141555797,0.071990338,0.03913913,0.019739452,0.009238095,0.043172947,0.018233333,0.006562319,0.052630053,0.022137425,0.09177971,0.065796135,0.054763997,0.040756936,0.023364839,0,0.030110145,0.035861984,0.014615195,0.058385879,0.023799266,0.004721739,0.150193789,0.011208796,0.027257971,0.077884058,0.090902415,0.101669565,0.014389234,0.045417391,0.017951839,0.018016945,0.002731014,0.142975494,0.148501863,0.124718841,0.005275362,0,0.081455072,0.222042995,0.06714087,0.041290821,0.031188806,0.09642236,0.10399877,0.133438454,0.112831884,0.097641546,0.133928752,0.188351577,0.036982872,0.086511691,0.008712836,0.032416812
8415,0.043886957,0.052627536,0.053049275,0.008724638,0.044173913,0.062515942,0.056415994,0.053665086,0.081037681,0.070282126,0.117464976,0.053029952,0.05153913,0.015783253,0.009463117,0.029259903,0.018071739,0.001344203,0.050131503,0.012186701,0.098114049,0.047104348,0.042184287,0.020225052,0.01145041,0,0.011576812,0.025635452,0.012718841,0.049398885,0.019724135,0.000456522,0.151413665,0.007037681,0.016284702,0.043642029,0.073181159,0.070550725,0.00852381,0.040385507,0.013626904,0.007723523,0.000324638,0.096900659,0.117252588,0.075715942,0.009130435,0,0.053333333,0.177582126,0.044544928,0.042183575,0.025828686,0.176014907,0.078113658,0.141948599,0.092901449,0.061385507,0.081266947,0.174258824,0.038383136,0.121872464,0.012230642,0.028417391
8416,0.040826087,0.046850725,0.048217391,0.002637681,0.015385507,0.030237681,0.054587463,0.060132016,0.079823671,0.037540097,0.104173913,0.030585507,0.092901449,0.018829952,0.009855072,0.016301449,0.01877971,0.000304348,0.049134401,0.009126343,0.105732505,0.030668792,0.024797559,0.006265631,0.003541651,0,0.001318841,0.02321806,0.009822222,0.050746488,0.015569005,0,0.164320497,0.009372514,0.009679549,0.024642029,0.060018841,0.043710145,0.002218219,0.029910145,0.006631141,0.004720624,6.09E-05,0.059801318,0.080999586,0.043228986,0.023153623,0.004057971,0.037455072,0.160718357,0.036066087,0.0424657,0.017571414,0.271434369,0.062201318,0.158104348,0.072272464,0.057562319,0.045560916,0.154284058,0.029488801,0.106198261,0.011902277,0.042156522
8417,0.082602899,0.075150725,0.065807246,0,0.00273913,0.016266667,0.058171329,0.054471937,0.087960386,0.017183253,0.097703382,0.012210628,0.124295652,0.021494042,0.01089512,0.008228019,0.013323188,0.000177536,0.052425019,0.007611424,0.098600059,0.017625121,0.014765523,0.002214079,0.000743919,0,0,0.027216499,0.009190514,0.049269565,0.017451903,0.004984058,0.171228986,0.013572414,0.007252979,0.01536087,0.056816908,0.035530435,0.001999172,0.029233333,0.006157711,0.006089186,0.000628986,0.036497497,0.065862112,0.018944928,0.052852174,0.014736232,0.025831884,0.16819372,0.035746087,0.045055072,0.017552624,0.29597764,0.058034431,0.196193237,0.064237681,0.087769082,0.02446115,0.13084058,0.035162055,0.148403478,0.018042236,0.03825913
8418,0.035162319,0.032681159,0.07983913,0,0.02182029,0.042747826,0.059776358,0.047078261,0.093236232,0.005612882,0.092678744,0.004057971,0.149686957,0.022312399,0.010325821,0.002637681,0.01165,0,0.058940046,0.006916965,0.111757232,0.024962899,0.019790999,0.001421325,0.000176434,0.000101449,0,0.038415831,0.009841897,0.051986622,0.019211981,0.012972464,0.176655072,0.012148126,0.00748744,0.008053623,0.06255942,0.024684058,0.001217391,0.038000725,0.011563136,0.01161204,0.001886957,0.017739657,0.055870393,0.006492754,0.07915942,0.029756522,0.007101449,0.180270531,0.026587826,0.111638647,0.021662569,0.262109317,0.059061572,0.248195169,0.067394203,0.105215459,0.013230108,0.120639727,0.025289065,0.080673237,0.018360663,0.094505507
8419,0.047773913,0.044491304,0.142413043,0,0.029301449,0.029756522,0.052246412,0.050899868,0.085116908,0.006420612,0.101980435,0.004019324,0.223715942,0.021730435,0.014751139,0.001149758,0.014039493,0,0.061983829,0.007400682,0.103699261,0.030508019,0.013998474,0.002851139,0.000383743,0.004402174,0,0.033213378,0.012940887,0.039846302,0.01955401,0.015772464,0.197729193,0.004532934,0.009564734,0.006633333,0.078024638,0.011675362,0.002273292,0.056072464,0.014502415,0.027969677,0.001626667,0.00953307,0.052764389,0.005884058,0.112191304,0.029756522,0,0.204748309,0.022685217,0.096486957,0.027636782,0.218489441,0.06078296,0.289462029,0.063089855,0.140113043,0.00910949,0.132884228,0.025299078,0.080810048,0.031310559,0.090403478
8420,0.049243478,0.044511594,0.181443478,0.002434783,0.003144928,0.063663768,0.05501114,0.054926482,0.073038164,0.013699839,0.135017391,0.012960386,0.255162319,0.020332689,0.014355161,0.002434783,0.016322464,3.80E-05,0.077397101,0.01530162,0.079425614,0.038230145,0.020738673,0.009040373,0.001613611,0.00888913,0.00426087,0.031728428,0.024213087,0.032276626,0.018913546,0.011801449,0.225291925,0.001443278,0.016357166,0.009668116,0.099749758,0.00973913,0.001942029,0.086289855,0.014689409,0.040145819,0.000750725,0.007532016,0.063628157,0.010527536,0.146724638,0.017797101,0,0.273532367,0.060437101,0.035760386,0.030848776,0.216376812,0.07375213,0.325763092,0.073228986,0.19907343,0.012068817,0.170308269,0.060223979,0.06166029,0.012337681,0.092431884
8421,0.037023188,0.049323188,0.175389855,0,0.027884058,0.139107246,0.042971538,0.054333333,0.063290338,0.021861514,0.178608454,0.038488889,0.328278261,0.026544928,0.017624371,0.001352657,0.021755072,0.004167754,0.075168574,0.028633078,0.087209583,0.058208309,0.032921129,0.028295238,0.008866289,0.015182609,0.005072464,0.032853512,0.019479666,0.027610405,0.017991884,0.009466667,0.267734161,0.004098351,0.023933494,0.020797101,0.116408213,0.025449275,0.005350725,0.099497101,0.016519955,0.049141583,0.000284058,0.015882477,0.091926708,0.028127536,0.162463768,0.01244058,0.003246377,0.359825121,0.099711304,0.044328502,0.027826887,0.195744099,0.094131752,0.369959807,0.122466667,0.211569082,0.043947265,0.237983291,0.057913043,0.061515362,0.023421946,0.055196522
8422,0.001826087,0.022910145,0.220588406,0,0.027310145,0.080881159,0.042762074,0.078449275,0.072560386,0.021866667,0.240221498,0.139124638,0.279666667,0.028747182,0.016611062,0.004529469,0.015005072,0.002261594,0.058454615,0.03082728,0.07968459,0.079026473,0.056246529,0.024074948,0.012343037,0.026547101,0.006411594,0.021841472,0.017154502,0.022966184,0.014225778,0.008281159,0.279371429,0.009117241,0.034591465,0.020908696,0.156972464,0.045634783,0.011581781,0.114873188,0.017843181,0.060463322,0.003663188,0.035332016,0.141142443,0.070550725,0.1408,0.005478261,0.024301449,0.436653623,0.061087536,0.032655072,0.028715242,0.14270559,0.121990865,0.398926377,0.195872464,0.190151691,0.089407948,0.358682353,0.055418709,0.059899517,0.010386957,0.026733333
8423,0.003347826,0.021971014,0.336423188,0,0.017718841,0.053333333,0.046150794,0.097465876,0.079288889,0.017034461,0.289483575,0.147008696,0.260492754,0.034633494,0.010980657,0.001623188,0.009806159,0.001627899,0.050735011,0.030633589,0.078525525,0.081156329,0.045146301,0.02373147,0.012256963,0.019749275,0.00284058,0.03034961,0.007026614,0.01936544,0.015598918,0.010384058,0.202628571,0.006011394,0.039280032,0.027244928,0.252435266,0.049965217,0.012672878,0.154116667,0.013538907,0.061468004,0.016570435,0.062102503,0.257156936,0.171594203,0.158573913,0.017797101,0.103773913,0.529442995,0.078549565,0.006825121,0.034413393,0.097071636,0.213425033,0.454731981,0.37355942,0.238288889,0.171784198,0.470814663,0.037510408,0.051534686,0.003517598,0.015884058
8424,0,0.000456522,0.271646377,0,0.01684058,0.053907246,0.057338083,0.087726219,0.101910145,0.017952335,0.304305797,0.134457971,0.398481159,0.041158776,0.013871517,0.013441546,0.024385145,0.003557971,0.056022883,0.029160955,0.095129725,0.123369082,0.067175896,0.027313872,0.012060618,0.005844928,0.00284058,0.032641249,0.008059728,0.03604489,0.017767498,0.00633913,0.175801242,0.005717141,0.062687118,0.044862319,0.274968599,0.011292754,0.020424017,0.162113768,0.019105463,0.065648606,0.020583768,0.109924111,0.383580124,0.260544928,0.1408,0.015884058,0.306318841,0.483483575,0.047068986,0.003111111,0.02171974,0.104350311,0.337496179,0.567837295,0.448255072,0.184233816,0.228309116,0.590072975,0.031637945,0.068251594,0.005255694,0.04405971
