Time_Index,Demand_fossil_Jetfuel,Demand_SAF_Jetfuel,Demand_Jetfuel,Demand_Flexfuel,Demand_BioDiesel,Demand_Diesel,Demand_Ethanol,Demand_Gasoline,elec_demand_S,elec_demand_NE,elec_demand_N
1269,2248,439,1799,62359,8966,80695,3245,8775,15658.57851,24646.11074,5329.205815
1270,2248,439,1799,62359,8966,80695,3245,8775,14549.19265,25408.72266,4987.670789
1271,2248,439,1799,62359,8966,80695,3245,8775,13389.46778,25185.5949,4898.71163
1272,2248,439,1799,62359,8966,80695,3245,8775,12702.7727,24116.56793,4828.524425
1273,2248,439,1799,62359,8966,80695,3245,8775,11261.9213,24137.08746,4886.709635
1274,2248,439,1799,62359,8966,80695,3245,8775,9162.060178,24042.10406,4897.273523
1275,2248,439,1799,62359,8966,80695,3245,8775,8599.290256,23542.82472,4836.851688
1276,2248,439,1799,62359,8966,80695,3245,8775,8492.724118,22965.12461,4580.194077
1277,2248,439,1799,62359,8966,80695,3245,8775,8616.472948,22371.19814,4532.596013
1278,2248,439,1799,62359,8966,80695,3245,8775,8830.031415,22125.5481,4484.143226
1279,2248,439,1799,62359,8966,80695,3245,8775,7278.492004,22260.54388,4576.45054
1280,2248,439,1799,62359,8966,80695,3245,8775,6764.502427,20205.40823,4808.845417
1281,2248,439,1799,62359,8966,80695,3245,8775,7737.158231,15585.06811,5551.218021
1282,2248,439,1799,62359,8966,80695,3245,8775,8255.784535,12210.69446,5749.640032
1283,2248,439,1799,62359,8966,80695,3245,8775,9107.653696,11034.32833,5993.361459
1284,2248,439,1799,62359,8966,80695,3245,8775,9657.159273,10998.58036,6188.005045
1285,2248,439,1799,62359,8966,80695,3245,8775,9808.713353,10858.04353,6043.170952
1286,2248,439,1799,62359,8966,80695,3245,8775,9420.768803,11130.90183,5941.562455
1287,2248,439,1799,62359,8966,80695,3245,8775,9012.097014,12001.29135,5707.569573
1288,2248,439,1799,62359,8966,80695,3245,8775,9207.555923,14285.93202,5363.190311
1289,2248,439,1799,62359,8966,80695,3245,8775,10277.84798,17120.52493,5038.355357
1290,2248,439,1799,62359,8966,80695,3245,8775,13156.09289,18916.71541,6228.46587
1291,2248,439,1799,62359,8966,80695,3245,8775,15167.85922,21712.767,7582.828804
1292,2248,439,1799,62359,8966,80695,3245,8775,15580.55112,23248.03733,6258.364745
1293,2248,439,1799,62359,8966,80695,3245,8775,15218.43703,24544.66279,5085.931132
1294,2248,439,1799,62359,8966,80695,3245,8775,14043.29065,25966.56289,4781.048465
1295,2248,439,1799,62359,8966,80695,3245,8775,13718.14343,25487.56898,4769.806225
1296,2248,439,1799,62359,8966,80695,3245,8775,13147.23253,24321.59851,4732.419306
1297,2248,439,1799,62359,8966,80695,3245,8775,12460.79539,23890.48514,4418.641499
1298,2248,439,1799,62359,8966,80695,3245,8775,11219.02805,23851.48852,4423.682628
1299,2248,439,1799,62359,8966,80695,3245,8775,10424.30993,23628.36076,4413.843608
1300,2248,439,1799,62359,8966,80695,3245,8775,10084.15127,23723.98695,4415.290437
1301,2248,439,1799,62359,8966,80695,3245,8775,10281.62729,23732.21916,4409.212398
1302,2248,439,1799,62359,8966,80695,3245,8775,11899.06022,23399.57987,4406.566823
1303,2248,439,1799,62359,8966,80695,3245,8775,13004.37559,24465.96427,4559.694261
1304,2248,439,1799,62359,8966,80695,3245,8775,12382.55843,24239.13355,5033.962539
1305,2248,439,1799,62359,8966,80695,3245,8775,13012.14881,24483.83231,5496.155172
1306,2248,439,1799,62359,8966,80695,3245,8775,13266.48166,25269.05578,5950.835535
1307,2248,439,1799,62359,8966,80695,3245,8775,13465.83473,25875.17929,6305.461797
1308,2248,439,1799,62359,8966,80695,3245,8775,13637.14075,25144.57073,6514.848892
1309,2248,439,1799,62359,8966,80695,3245,8775,12144.13574,24263.24097,6555.63145
1310,2248,439,1799,62359,8966,80695,3245,8775,12952.02551,24701.15913,6512.77604
1311,2248,439,1799,62359,8966,80695,3245,8775,13597.89582,24100.45267,6718.326567
1312,2248,439,1799,62359,8966,80695,3245,8775,13265.21215,23318.79726,6446.594992
1313,2248,439,1799,62359,8966,80695,3245,8775,12828.87617,22715.93032,6303.419955
1314,2248,439,1799,62359,8966,80695,3245,8775,14524.30526,23378.49096,7132.640105
1315,2248,439,1799,62359,8966,80695,3245,8775,14425.99797,25403.11416,8412.517985
1316,2248,439,1799,62359,8966,80695,3245,8775,14650.6334,25857.83897,7262.639596
1317,2248,439,1799,62359,8966,80695,3245,8775,14731.73482,25906.44166,6555.151758
1318,2248,439,1799,62359,8966,80695,3245,8775,15516.19713,26044.46487,6132.169843
1319,2248,439,1799,62359,8966,80695,3245,8775,14584.35299,25814.07999,5764.785707
1320,2248,439,1799,62359,8966,80695,3245,8775,11609.19021,25037.79897,5817.447188
1321,2248,439,1799,62359,8966,80695,3245,8775,9942.501372,23706.3907,5774.263262
1322,2248,439,1799,62359,8966,80695,3245,8775,9540.479387,23683.83073,5758.733833
1323,2248,439,1799,62359,8966,80695,3245,8775,9369.08471,24293.12651,5798.620965
1324,2248,439,1799,62359,8966,80695,3245,8775,8650.238841,24362.94011,5611.848207
1325,2248,439,1799,62359,8966,80695,3245,8775,9329.583864,24075.91177,5557.36002
1326,2248,439,1799,62359,8966,80695,3245,8775,10763.55876,24261.94846,5538.849715
1327,2248,439,1799,62359,8966,80695,3245,8775,12637.20462,24904.33576,5688.539844
1328,2248,439,1799,62359,8966,80695,3245,8775,12706.23665,24091.5132,6161.508593
1329,2248,439,1799,62359,8966,80695,3245,8775,13865.02753,23508.41092,6554.00728
1330,2248,439,1799,62359,8966,80695,3245,8775,13854.04125,22995.26805,6566.732206
1331,2248,439,1799,62359,8966,80695,3245,8775,13266.17839,22287.55673,6882.735009
1332,2248,439,1799,62359,8966,80695,3245,8775,13345.704,22104.853,6959.100068
1333,2248,439,1799,62359,8966,80695,3245,8775,13260.80313,20809.34349,6891.222169
1334,2248,439,1799,62359,8966,80695,3245,8775,13201.79115,23120.13203,6820.994263
1335,2248,439,1799,62359,8966,80695,3245,8775,13556.83126,24987.50997,6736.495757
1336,2248,439,1799,62359,8966,80695,3245,8775,13631.11965,25875.831,6263.569648
1337,2248,439,1799,62359,8966,80695,3245,8775,13320.83978,25997.10015,5901.146207
1338,2248,439,1799,62359,8966,80695,3245,8775,14463.18348,25478.90824,6708.305361
1339,2248,439,1799,62359,8966,80695,3245,8775,15479.87409,26863.59228,8124.567969
1340,2248,439,1799,62359,8966,80695,3245,8775,15896.1871,26915.62018,7060.102893
1341,2248,439,1799,62359,8966,80695,3245,8775,16383.96235,26686.76488,6127.119992
1342,2248,439,1799,62359,8966,80695,3245,8775,15914.90127,27132.7873,5637.70507
1343,2248,439,1799,62359,8966,80695,3245,8775,14138.35263,26127.83846,5522.681666
1344,2248,439,1799,62359,8966,80695,3245,8775,11638.14104,25165.06843,5473.999207
1345,2248,439,1799,62359,8966,80695,3245,8775,12658.19584,25905.1799,6607.10969
1346,2248,439,1799,62359,8966,80695,3245,8775,11224.64209,25904.57976,5840.591609
1347,2248,439,1799,62359,8966,80695,3245,8775,10398.91976,25760.55325,5442.264904
1348,2248,439,1799,62359,8966,80695,3245,8775,10177.51352,25462.59261,5427.015538
1349,2248,439,1799,62359,8966,80695,3245,8775,10914.65441,25124.97868,5337.23751
1350,2248,439,1799,62359,8966,80695,3245,8775,11831.54254,25087.1724,5349.375176
1351,2248,439,1799,62359,8966,80695,3245,8775,12546.60809,24379.10397,5471.559076
1352,2248,439,1799,62359,8966,80695,3245,8775,13591.58858,24775.87298,5883.429576
1353,2248,439,1799,62359,8966,80695,3245,8775,14375.83125,24852.97247,6181.593644
1354,2248,439,1799,62359,8966,80695,3245,8775,14017.0209,24143.05901,6805.663494
1355,2248,439,1799,62359,8966,80695,3245,8775,14208.15744,24580.4435,7283.506691
1356,2248,439,1799,62359,8966,80695,3245,8775,14611.14062,22960.72232,7443.240314
1357,2248,439,1799,62359,8966,80695,3245,8775,13436.66527,22840.37371,7244.168055
1358,2248,439,1799,62359,8966,80695,3245,8775,15597.83658,22422.98896,7754.616753
1359,2248,439,1799,62359,8966,80695,3245,8775,16163.53947,22560.79692,7755.878489
1360,2248,439,1799,62359,8966,80695,3245,8775,15760.95023,23802.43549,7360.03843
1361,2248,439,1799,62359,8966,80695,3245,8775,15940.87681,22207.66291,8193.953749
1362,2248,439,1799,62359,8966,80695,3245,8775,16139.08632,21771.68897,8435.007312
1363,2248,439,1799,62359,8966,80695,3245,8775,14654.32203,24414.53254,9712.440216
1364,2248,439,1799,62359,8966,80695,3245,8775,16875.18541,25773.11335,8163.296088
1365,2248,439,1799,62359,8966,80695,3245,8775,16535.10938,25109.51414,7468.270556
1366,2248,439,1799,62359,8966,80695,3245,8775,15376.72756,25969.83138,7601.352675
1367,2248,439,1799,62359,8966,80695,3245,8775,15544.53537,26358.17772,7708.050755
1368,2248,439,1799,62359,8966,80695,3245,8775,13460.796,26477.31515,7032.540458
1369,2248,439,1799,62359,8966,80695,3245,8775,11739.21706,26320.97852,6251.289528
1370,2248,439,1799,62359,8966,80695,3245,8775,10726.44782,26227.47709,5581.832074
1371,2248,439,1799,62359,8966,80695,3245,8775,9783.117651,25749.88977,5268.527176
1372,2248,439,1799,62359,8966,80695,3245,8775,9567.152156,25329.56784,5199.110386
1373,2248,439,1799,62359,8966,80695,3245,8775,10294.26897,25286.5806,5183.423967
1374,2248,439,1799,62359,8966,80695,3245,8775,11272.37358,25164.97122,5185.86216
1375,2248,439,1799,62359,8966,80695,3245,8775,12093.57606,24654.95598,5318.674876
1376,2248,439,1799,62359,8966,80695,3245,8775,13756.97828,24159.86367,5798.471728
1377,2248,439,1799,62359,8966,80695,3245,8775,14918.47443,24356.3843,6335.290898
1378,2248,439,1799,62359,8966,80695,3245,8775,15474.99656,24049.4693,6793.445395
1379,2248,439,1799,62359,8966,80695,3245,8775,16180.66574,22944.26286,7128.916918
1380,2248,439,1799,62359,8966,80695,3245,8775,17081.72128,22216.80176,7204.820697
1381,2248,439,1799,62359,8966,80695,3245,8775,16101.12199,22137.70349,7062.745561
1382,2248,439,1799,62359,8966,80695,3245,8775,16264.64471,22946.61676,7338.924221
1383,2248,439,1799,62359,8966,80695,3245,8775,16515.63956,23846.46329,7559.714424
1384,2248,439,1799,62359,8966,80695,3245,8775,16741.60293,23307.27771,7963.387516
1385,2248,439,1799,62359,8966,80695,3245,8775,18112.88328,21195.98566,8366.782484
1386,2248,439,1799,62359,8966,80695,3245,8775,15774.38788,20481.74629,8573.523036
1387,2248,439,1799,62359,8966,80695,3245,8775,14796.3276,23962.38085,9310.516304
1388,2248,439,1799,62359,8966,80695,3245,8775,15216.8713,26284.33481,9567.589649
1389,2248,439,1799,62359,8966,80695,3245,8775,14854.596,26848.10592,8869.936954
1390,2248,439,1799,62359,8966,80695,3245,8775,14840.48733,27546.58515,7704.571775
1391,2248,439,1799,62359,8966,80695,3245,8775,15238.19098,27223.35552,7081.289782
1392,2248,439,1799,62359,8966,80695,3245,8775,12696.78788,26416.10178,6613.429998
1393,2248,439,1799,62359,8966,80695,3245,8775,12075.99942,25993.78107,5761.752502
1394,2248,439,1799,62359,8966,80695,3245,8775,11117.60644,26124.60668,5657.081727
1395,2248,439,1799,62359,8966,80695,3245,8775,10807.05957,26032.79356,5623.922883
1396,2248,439,1799,62359,8966,80695,3245,8775,10016.89958,26304.03498,5564.142576
1397,2248,439,1799,62359,8966,80695,3245,8775,10417.29035,26171.68375,5500.798011
1398,2248,439,1799,62359,8966,80695,3245,8775,11468.90755,26009.68405,5515.096715
1399,2248,439,1799,62359,8966,80695,3245,8775,12839.37379,25881.66666,5449.585298
1400,2248,439,1799,62359,8966,80695,3245,8775,13591.0838,25171.61928,5778.13181
1401,2248,439,1799,62359,8966,80695,3245,8775,14168.16692,25479.49151,6200.047742
1402,2248,439,1799,62359,8966,80695,3245,8775,13934.63385,24636.91832,6661.014494
1403,2248,439,1799,62359,8966,80695,3245,8775,14666.83475,22377.36114,7039.973264
1404,2248,439,1799,62359,8966,80695,3245,8775,15166.55948,21678.78768,7196.346135
1405,2248,439,1799,62359,8966,80695,3245,8775,14931.98965,20817.33565,7072.29192
1406,2248,439,1799,62359,8966,80695,3245,8775,15698.79068,20864.52877,6902.882081
1407,2248,439,1799,62359,8966,80695,3245,8775,15199.81254,22667.97737,6832.160916
1408,2248,439,1799,62359,8966,80695,3245,8775,14919.32077,22906.09452,7047.28106
1409,2248,439,1799,62359,8966,80695,3245,8775,15916.80452,21385.88599,7263.003968
1410,2248,439,1799,62359,8966,80695,3245,8775,15379.98496,21720.32865,7843.51486
1411,2248,439,1799,62359,8966,80695,3245,8775,14631.93738,24732.13086,9409.276689
1412,2248,439,1799,62359,8966,80695,3245,8775,14513.57086,27100.53,9199.938048
1413,2248,439,1799,62359,8966,80695,3245,8775,14613.03783,27574.74271,7302.977348
1414,2248,439,1799,62359,8966,80695,3245,8775,14829.2542,27842.68489,6389.740323
1415,2248,439,1799,62359,8966,80695,3245,8775,14067.84959,27887.91295,6058.688752
1416,2248,439,1799,62359,8966,80695,3245,8775,12839.09672,27077.44826,5794.511117
1417,2248,439,1799,62359,8966,80695,3245,8775,12589.70487,25533.05098,5487.937415
1418,2248,439,1799,62359,8966,80695,3245,8775,11767.57746,24957.66609,5484.552436
1419,2248,439,1799,62359,8966,80695,3245,8775,10617.9089,24117.80688,5464.156311
1420,2248,439,1799,62359,8966,80695,3245,8775,10577.19094,23119.76997,5444.684685
1421,2248,439,1799,62359,8966,80695,3245,8775,10436.11232,22789.99246,5392.478669
1422,2248,439,1799,62359,8966,80695,3245,8775,10550.92019,22543.9506,5377.842727
1423,2248,439,1799,62359,8966,80695,3245,8775,10018.36758,22243.59638,5330.298932
1424,2248,439,1799,62359,8966,80695,3245,8775,10670.01516,20611.20003,5454.202941
1425,2248,439,1799,62359,8966,80695,3245,8775,11662.15791,18266.69206,6041.508019
1426,2248,439,1799,62359,8966,80695,3245,8775,12213.58186,16361.9086,6413.218106
1427,2248,439,1799,62359,8966,80695,3245,8775,12815.55943,15633.31866,6572.535027
1428,2248,439,1799,62359,8966,80695,3245,8775,13391.30252,15683.17319,6628.534972
1429,2248,439,1799,62359,8966,80695,3245,8775,13043.83513,15620.22389,6536.853681
1430,2248,439,1799,62359,8966,80695,3245,8775,12755.50263,16006.46035,6441.979287
1431,2248,439,1799,62359,8966,80695,3245,8775,11750.72726,19218.83828,6320.511533
1432,2248,439,1799,62359,8966,80695,3245,8775,12252.65349,21258.59868,6191.156477
1433,2248,439,1799,62359,8966,80695,3245,8775,13553.03382,21426.36459,6122.125379
1434,2248,439,1799,62359,8966,80695,3245,8775,13320.75212,21927.61593,6728.452433
1435,2248,439,1799,62359,8966,80695,3245,8775,14371.30535,24444.6621,8354.504303
1436,2248,439,1799,62359,8966,80695,3245,8775,14973.52171,25646.71086,7915.87667
1437,2248,439,1799,62359,8966,80695,3245,8775,14058.13684,26377.54261,6875.091913
1438,2248,439,1799,62359,8966,80695,3245,8775,13704.30478,26564.47304,5857.559146
1439,2248,439,1799,62359,8966,80695,3245,8775,12890.33648,26274.43512,5316.017672
1440,2248,439,1799,62359,8966,80695,3245,8775,12156.2283,25023.11808,5045.847277
1441,2248,439,1799,62359,8966,80695,3245,8775,11932.9712,24508.41487,5026.873755
1442,2248,439,1799,62359,8966,80695,3245,8775,10647.05117,24403.09434,5273.760181
1443,2248,439,1799,62359,8966,80695,3245,8775,9951.037303,24051.73195,5150.735124
1444,2248,439,1799,62359,8966,80695,3245,8775,9482.647248,23195.51346,5072.327255
1445,2248,439,1799,62359,8966,80695,3245,8775,10086.83336,22063.16224,5062.59871
1446,2248,439,1799,62359,8966,80695,3245,8775,9742.628403,21940.07088,5014.908584
1447,2248,439,1799,62359,8966,80695,3245,8775,8722.353954,21078.08122,4996.99523
1448,2248,439,1799,62359,8966,80695,3245,8775,8703.656921,18961.77484,5111.398426
1449,2248,439,1799,62359,8966,80695,3245,8775,9479.8503,16358.55976,5444.45889
1450,2248,439,1799,62359,8966,80695,3245,8775,10497.83258,14958.79805,5783.532465
1451,2248,439,1799,62359,8966,80695,3245,8775,11141.61929,14786.17058,6115.70138
1452,2248,439,1799,62359,8966,80695,3245,8775,11832.10173,14747.52214,6198.529201
1453,2248,439,1799,62359,8966,80695,3245,8775,11859.71453,15076.88303,6155.420863
1454,2248,439,1799,62359,8966,80695,3245,8775,11694.5213,15261.82559,6129.994269
1455,2248,439,1799,62359,8966,80695,3245,8775,11231.84303,16694.39612,6081.122841
1456,2248,439,1799,62359,8966,80695,3245,8775,11523.73317,19112.58829,5784.848469
1457,2248,439,1799,62359,8966,80695,3245,8775,13307.04849,18108.82682,5746.532208
1458,2248,439,1799,62359,8966,80695,3245,8775,14944.83385,19139.54162,6262.125726
1459,2248,439,1799,62359,8966,80695,3245,8775,15052.26849,22275.65231,7706.953761
1460,2248,439,1799,62359,8966,80695,3245,8775,14612.58846,24985.74131,7269.836917
1461,2248,439,1799,62359,8966,80695,3245,8775,14456.19715,25609.39857,6200.596238
1462,2248,439,1799,62359,8966,80695,3245,8775,14598.38911,25393.00518,5887.250639
1463,2248,439,1799,62359,8966,80695,3245,8775,14604.55127,24641.24026,5406.69597
1464,2248,439,1799,62359,8966,80695,3245,8775,13075.73202,23269.62321,5411.486109
1465,2248,439,1799,62359,8966,80695,3245,8775,11759.75689,22046.22267,5349.152289
1466,2248,439,1799,62359,8966,80695,3245,8775,10918.68459,21613.0014,5305.61465
1467,2248,439,1799,62359,8966,80695,3245,8775,10360.01438,21064.70673,5271.567164
1468,2248,439,1799,62359,8966,80695,3245,8775,10378.11595,20354.74565,5331.048996
1469,2248,439,1799,62359,8966,80695,3245,8775,10841.7514,20089.6474,5391.815822
1470,2248,439,1799,62359,8966,80695,3245,8775,11162.07348,20165.30161,5538.160703
1471,2248,439,1799,62359,8966,80695,3245,8775,12246.65154,22299.66945,5799.013441
1472,2248,439,1799,62359,8966,80695,3245,8775,13545.63339,23981.56223,6261.371785
1473,2248,439,1799,62359,8966,80695,3245,8775,16236.00118,22903.31308,6688.302681
1474,2248,439,1799,62359,8966,80695,3245,8775,16526.30443,22885.58392,6807.071561
1475,2248,439,1799,62359,8966,80695,3245,8775,15782.63464,22339.67291,7139.491466
1476,2248,439,1799,62359,8966,80695,3245,8775,15675.06297,22019.41715,7227.945737
1477,2248,439,1799,62359,8966,80695,3245,8775,14423.23931,21822.82708,7240.237486
1478,2248,439,1799,62359,8966,80695,3245,8775,15159.19432,20867.41833,7357.631248
1479,2248,439,1799,62359,8966,80695,3245,8775,16407.51877,19573.40766,7934.825965
1480,2248,439,1799,62359,8966,80695,3245,8775,17955.03203,18198.34556,7778.659507
1481,2248,439,1799,62359,8966,80695,3245,8775,18239.04417,17076.94053,8350.142495
1482,2248,439,1799,62359,8966,80695,3245,8775,16886.94851,16315.57054,9037.594705
1483,2248,439,1799,62359,8966,80695,3245,8775,16158.72541,18217.88206,10735.18952
1484,2248,439,1799,62359,8966,80695,3245,8775,16828.00404,19109.55093,11091.34982
1485,2248,439,1799,62359,8966,80695,3245,8775,16404.81251,18994.01726,10572.31415
1486,2248,439,1799,62359,8966,80695,3245,8775,16704.55647,19289.60019,9211.212268
1487,2248,439,1799,62359,8966,80695,3245,8775,15864.85746,19317.43338,9157.145628
1488,2248,439,1799,62359,8966,80695,3245,8775,14968.25123,19468.88763,8539.717819
1489,2248,439,1799,62359,8966,80695,3245,8775,12221.47699,18559.29417,8499.703737
1490,2248,439,1799,62359,8966,80695,3245,8775,10382.48266,18584.61376,7721.156527
1491,2248,439,1799,62359,8966,80695,3245,8775,8811.105669,18816.43399,6792.22436
1492,2248,439,1799,62359,8966,80695,3245,8775,8588.039996,18826.49735,6448.050543
1493,2248,439,1799,62359,8966,80695,3245,8775,9365.733611,18563.11021,6653.973195
1494,2248,439,1799,62359,8966,80695,3245,8775,11019.12687,18296.60339,6678.479167
1495,2248,439,1799,62359,8966,80695,3245,8775,12006.46262,21007.19432,6920.320588
1496,2248,439,1799,62359,8966,80695,3245,8775,13205.54829,21480.58371,7397.969
1497,2248,439,1799,62359,8966,80695,3245,8775,13003.55645,21738.89999,7796.451726
1498,2248,439,1799,62359,8966,80695,3245,8775,13340.55645,20363.37563,8229.200949
1499,2248,439,1799,62359,8966,80695,3245,8775,14738.69092,19888.29696,8576.266487
1500,2248,439,1799,62359,8966,80695,3245,8775,15095.60204,19900.39084,8669.962486
1501,2248,439,1799,62359,8966,80695,3245,8775,15055.19843,19415.18631,8592.482021
1502,2248,439,1799,62359,8966,80695,3245,8775,15492.61652,20701.6145,8624.707646
1503,2248,439,1799,62359,8966,80695,3245,8775,17312.30023,21287.19765,8244.565636
1504,2248,439,1799,62359,8966,80695,3245,8775,18407.40311,21159.27251,8043.735474
1505,2248,439,1799,62359,8966,80695,3245,8775,19297.12276,19848.23002,9207.90966
1506,2248,439,1799,62359,8966,80695,3245,8775,17933.30229,19889.61129,9365.66637
1507,2248,439,1799,62359,8966,80695,3245,8775,16846.25372,21481.30684,10547.41861
1508,2248,439,1799,62359,8966,80695,3245,8775,17122.39793,22884.36084,10863.05026
1509,2248,439,1799,62359,8966,80695,3245,8775,16899.12773,23701.53708,9569.675098
1510,2248,439,1799,62359,8966,80695,3245,8775,16568.7191,24621.4022,8136.545738
1511,2248,439,1799,62359,8966,80695,3245,8775,15720.87106,25162.63319,7199.2427
1512,2248,439,1799,62359,8966,80695,3245,8775,14498.67429,24139.60007,6889.855773
1513,2248,439,1799,62359,8966,80695,3245,8775,16095.91297,15565.90856,8759.473049
1514,2248,439,1799,62359,8966,80695,3245,8775,16235.12864,14925.69462,8613.468313
1515,2248,439,1799,62359,8966,80695,3245,8775,16322.84158,13960.52605,8343.097319
1516,2248,439,1799,62359,8966,80695,3245,8775,16379.87272,13923.69684,8046.840391
1517,2248,439,1799,62359,8966,80695,3245,8775,16391.62776,14176.06141,8127.886082
1518,2248,439,1799,62359,8966,80695,3245,8775,15862.5804,15352.50689,8142.176064
1519,2248,439,1799,62359,8966,80695,3245,8775,15666.5875,17986.46653,7986.353628
1520,2248,439,1799,62359,8966,80695,3245,8775,14300.86075,21567.5561,7599.385452
1521,2248,439,1799,62359,8966,80695,3245,8775,14183.17734,22741.12492,7851.923525
1522,2248,439,1799,62359,8966,80695,3245,8775,13108.75233,22443.85468,8168.864393
1523,2248,439,1799,62359,8966,80695,3245,8775,14293.35554,22315.97318,8419.214295
1524,2248,439,1799,62359,8966,80695,3245,8775,14526.40498,21991.97677,8404.585136
1525,2248,439,1799,62359,8966,80695,3245,8775,13627.45017,21286.40112,8302.249833
1526,2248,439,1799,62359,8966,80695,3245,8775,13957.88902,21767.80052,8774.605157
1527,2248,439,1799,62359,8966,80695,3245,8775,14541.05974,21319.59481,8930.75611
1528,2248,439,1799,62359,8966,80695,3245,8775,16121.50263,20268.04307,8903.685965
1529,2248,439,1799,62359,8966,80695,3245,8775,16671.41324,19747.96943,9009.097113
1530,2248,439,1799,62359,8966,80695,3245,8775,16720.73766,19232.70478,8684.706964
1531,2248,439,1799,62359,8966,80695,3245,8775,16544.28409,19870.93977,8877.282544
1532,2248,439,1799,62359,8966,80695,3245,8775,16552.62254,20460.80023,9944.928125
1533,2248,439,1799,62359,8966,80695,3245,8775,16634.37383,20325.29459,9796.115978
1534,2248,439,1799,62359,8966,80695,3245,8775,16731.36022,19784.56255,9426.275236
1535,2248,439,1799,62359,8966,80695,3245,8775,16712.18762,18781.67797,8324.732376
1536,2248,439,1799,62359,8966,80695,3245,8775,16677.76078,17675.74542,7505.77764
1537,2248,439,1799,62359,8966,80695,3245,8775,16378.98406,16567.46987,7465.092958
1538,2248,439,1799,62359,8966,80695,3245,8775,15023.38214,15961.76298,7375.608561
1539,2248,439,1799,62359,8966,80695,3245,8775,14930.48337,16063.91423,6776.173569
1540,2248,439,1799,62359,8966,80695,3245,8775,14320.32754,16649.00538,6601.508436
1541,2248,439,1799,62359,8966,80695,3245,8775,13487.99571,17454.16709,6584.213352
1542,2248,439,1799,62359,8966,80695,3245,8775,13314.87208,18249.42911,6572.404202
1543,2248,439,1799,62359,8966,80695,3245,8775,14474.07908,20936.6804,6744.723205
1544,2248,439,1799,62359,8966,80695,3245,8775,14819.29259,23467.5286,7105.072824
1545,2248,439,1799,62359,8966,80695,3245,8775,14797.10643,24062.30219,7590.070702
1546,2248,439,1799,62359,8966,80695,3245,8775,14586.04264,23348.85242,8009.439905
1547,2248,439,1799,62359,8966,80695,3245,8775,15428.89628,22388.06232,8244.485202
1548,2248,439,1799,62359,8966,80695,3245,8775,16329.32211,21799.5787,8378.555778
1549,2248,439,1799,62359,8966,80695,3245,8775,15390.71532,20543.78696,8261.507007
1550,2248,439,1799,62359,8966,80695,3245,8775,15980.89654,21293.21087,8067.641588
1551,2248,439,1799,62359,8966,80695,3245,8775,16555.92226,22022.58346,7767.720587
1552,2248,439,1799,62359,8966,80695,3245,8775,17024.44329,21500.4793,7360.743917
1553,2248,439,1799,62359,8966,80695,3245,8775,18695.95525,19889.13317,7259.05208
1554,2248,439,1799,62359,8966,80695,3245,8775,17098.09995,19197.33375,7854.616585
1555,2248,439,1799,62359,8966,80695,3245,8775,16230.51005,19945.92938,8222.612208
1556,2248,439,1799,62359,8966,80695,3245,8775,16137.84805,20071.24371,9206.613037
1557,2248,439,1799,62359,8966,80695,3245,8775,17268.27147,19186.456,8997.643614
1558,2248,439,1799,62359,8966,80695,3245,8775,17661.29204,18673.94799,8849.041756
1559,2248,439,1799,62359,8966,80695,3245,8775,17910.566,17345.43523,7588.96208
1560,2248,439,1799,62359,8966,80695,3245,8775,17798.36466,15220.11201,7560.740674
1561,2248,439,1799,62359,8966,80695,3245,8775,17553.88359,12609.5426,8181.335421
1562,2248,439,1799,62359,8966,80695,3245,8775,16149.64541,11361.3383,8464.813156
1563,2248,439,1799,62359,8966,80695,3245,8775,15040.42579,11671.97609,8071.940406
1564,2248,439,1799,62359,8966,80695,3245,8775,15160.49708,11667.28316,7999.209379
1565,2248,439,1799,62359,8966,80695,3245,8775,15193.25744,11548.51076,8306.605826
1566,2248,439,1799,62359,8966,80695,3245,8775,15193.61613,11461.07513,9035.398781
1567,2248,439,1799,62359,8966,80695,3245,8775,15488.78986,14177.74475,8984.243243
1568,2248,439,1799,62359,8966,80695,3245,8775,14219.3019,17841.51156,8597.988306
1569,2248,439,1799,62359,8966,80695,3245,8775,16014.80047,19196.32295,8510.829689
1570,2248,439,1799,62359,8966,80695,3245,8775,15090.07867,20442.41836,8563.189787
1571,2248,439,1799,62359,8966,80695,3245,8775,16110.26547,21504.07116,8576.760716
1572,2248,439,1799,62359,8966,80695,3245,8775,15869.27152,21755.1432,8584.796287
1573,2248,439,1799,62359,8966,80695,3245,8775,14545.29345,21410.99528,8320.491703
1574,2248,439,1799,62359,8966,80695,3245,8775,18184.70519,20426.2297,8383.353669
1575,2248,439,1799,62359,8966,80695,3245,8775,17980.15016,19346.52238,9150.278762
1576,2248,439,1799,62359,8966,80695,3245,8775,17721.45866,19545.78774,9404.931356
1577,2248,439,1799,62359,8966,80695,3245,8775,17819.13925,18898.88507,9297.509378
1578,2248,439,1799,62359,8966,80695,3245,8775,17097.52968,18462.43499,9116.205111
1579,2248,439,1799,62359,8966,80695,3245,8775,15680.52085,18565.5028,9389.617062
1580,2248,439,1799,62359,8966,80695,3245,8775,14997.99198,19167.96601,10730.21525
1581,2248,439,1799,62359,8966,80695,3245,8775,14821.01449,19309.08908,11164.98984
1582,2248,439,1799,62359,8966,80695,3245,8775,15717.46757,18740.7034,11205.43129
1583,2248,439,1799,62359,8966,80695,3245,8775,15883.02553,17959.56975,9805.458831
