Time_Index,h2_demand_N,h2_demand_NE,h2_demand_SE,h2_demand_S,Demand_Zero,Demand_Hydrogen,Demand_Ammonia,Demand_Biomethane,Demand_Gasoline,Demand_BioDiesel,Demand_GreenDiesel,Demand_Jetfuel,Demand_Ethanol,Demand_Charcoal,elec_demand_SE,elec_demand_S,elec_demand_NE,elec_demand_N
146,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,41198.40586,7975.344148,15384.30193,13918.15556
147,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,39889.75018,7145.566444,14951.8901,14025.6822
148,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,39694.79765,6371.89193,14431.1955,13974.60225
149,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,40219.66968,6199.698269,13944.50701,14005.57195
150,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,40500.59703,6959.895845,13967.48955,14095.97988
151,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,41666.66402,8421.613528,14456.58253,12591.0624
152,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,45436.05259,10509.28032,14226.04985,11445.51868
153,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,47513.96715,12921.15429,13957.10282,11512.16101
154,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,48519.63584,13945.54759,13881.78587,11912.02758
155,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,49848.9448,14834.9287,14043.38085,12247.49522
156,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,50409.53886,15529.45745,13935.80362,12352.94901
157,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,50157.44745,14807.99397,14387.5496,11306.80236
158,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,52328.41956,15249.0221,14203.70315,11557.63583
159,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,52556.30035,15953.55779,14286.10562,12299.61984
160,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,52194.19119,15655.74126,14656.18218,12581.98023
161,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,52745.91588,15372.93818,13715.79753,13219.57837
162,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,49862.50038,14613.5688,13746.08878,13360.51484
163,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,47213.37367,13727.27079,14885.38565,14170.95625
164,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,49812.99818,14558.56888,15446.76517,14234.11378
165,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,50230.73007,14634.47035,15946.89461,14254.1562
166,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,49963.41021,14848.73007,16019.39442,14346.62631
167,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,48720.5961,13827.50953,16117.0551,14408.64325
168,100,100,100,100,0,14.30786158,1084.535908,177.4174836,34540.51421,3355.232172,7247.301034,4441.135911,10095.07198,16.63288909,45093.45785,13021.17743,15664.74668,14322.23954
169,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,37983.9819,8888.327026,20449.20927,16160.70686
170,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,36428.59975,7779.451994,19262.96528,16571.26039
171,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,35866.10625,6895.891478,18128.86525,16643.07661
172,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,34695.94893,6691.579261,18638.41526,16028.14708
173,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,34093.33964,6698.032594,18916.5934,15698.59854
174,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,35599.86337,7351.100815,17480.11259,16192.415
175,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,38300.3538,8343.824922,16718.11469,15757.79643
176,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,41360.59081,9923.899048,18069.74886,14428.87754
177,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,43688.65342,11706.71765,18648.66709,14483.84929
178,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,45935.29567,12132.21445,18388.62779,14848.39016
179,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,48334.04775,12518.59428,18029.12346,15183.43335
180,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,48784.29069,12801.79131,18222.1167,15090.35853
181,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,48537.98843,12348.68573,17461.08794,15131.85142
182,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,49201.07235,13771.67536,17092.19973,15432.51667
183,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,49494.55616,13916.72472,16979.87502,16342.16424
184,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,49292.66265,14421.89222,16885.06919,16486.42368
185,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,48813.7834,14074.71803,15861.1939,17446.6686
186,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,46328.07433,13317.01916,14969.24331,17769.12641
187,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,44391.7683,12648.53851,17393.53202,17574.94023
188,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,47259.16283,12605.37725,19106.64054,16726.42289
189,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,47478.59047,12420.31722,19698.01869,16304.30345
190,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,47095.69927,12565.69605,20577.2088,15961.8759
191,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,44803.76893,12300.98548,20935.78864,15628.13321
192,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,41341.92879,11337.18399,20373.37848,15942.53413
193,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,38611.88577,10028.81483,20092.58258,16016.9591
194,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,37057.93395,8344.894936,20411.86722,15486.06292
195,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,35755.74215,7664.173605,19743.9798,15624.33928
196,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,35051.84574,7367.053292,19082.51329,15579.19685
197,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,35154.32562,7400.112896,18194.64657,15815.89636
198,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,36804.37429,8114.169898,16966.45986,15964.41197
199,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,38244.19408,9889.759355,16385.16492,15521.0223
200,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,41207.36206,11135.07527,16989.5168,15418.52614
201,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,44115.27064,12438.76842,18102.149,15353.96926
202,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,46350.74283,13068.54318,18795.46214,14695.06988
203,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,47907.69903,13770.93078,19031.07461,14864.2607
204,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,48330.35867,14302.52723,19265.6128,14782.34769
205,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,47930.0102,14212.65714,18754.31794,14327.29617
206,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,48440.7078,14544.3917,18253.81156,16370.72386
207,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,48741.00384,14694.65813,17418.25048,17857.97703
208,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,48665.5992,14482.05482,17342.67066,17776.97883
209,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,48555.11931,13969.74683,17493.77872,17585.47311
210,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,46214.21777,13461.39448,16834.20485,17036.58023
211,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,44121.19454,12975.25549,18497.41917,17393.2745
212,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,46730.92211,13538.47679,19364.91714,16973.05348
213,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,46852.91042,13649.6313,20667.19475,16004.39117
214,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,46490.38505,13866.92776,21416.07804,15778.67903
215,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,44594.45532,13540.22186,21475.18848,15759.34598
216,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,41326.14738,12731.03739,20476.88473,16274.60226
217,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,38215.52383,11302.69669,20781.60355,15701.49123
218,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,36439.49133,9752.388502,20628.68617,15382.22167
219,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,35433.07405,8702.045854,20748.92169,14469.50989
220,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,34247.23114,8479.105117,21150.83794,14188.91612
221,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,33901.98736,8634.790136,21290.75083,13931.89607
222,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,35060.1342,9051.70869,20704.78081,13886.57921
223,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,36584.84185,10284.02726,20161.44589,13347.71723
224,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,38489.91643,12565.83006,21064.47163,12994.10656
225,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,41558.85013,14289.57623,20937.35989,13601.98317
226,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,44734.29317,13786.59913,21179.96166,14103.09967
227,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,46532.25156,14205.6829,20986.06872,14509.69065
228,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,47234.68572,14468.75521,21129.12113,14471.68352
229,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,47726.98581,13872.25063,20993.91803,13748.81065
230,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,49576.37977,14549.79819,20624.63206,15095.24267
231,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,49949.70291,15607.78106,19499.01917,16590.81051
232,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,49781.38345,15391.10222,18266.56013,17331.32055
233,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,47354.78357,14894.30743,18518.35531,17234.96638
234,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,45155.19411,13914.46076,17247.59104,17394.86862
235,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,44385.4172,13108.92764,19060.70324,17000.89113
236,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,46259.17849,14110.05569,19753.0641,16318.00326
237,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,46370.55569,14274.94263,20046.77224,15482.7419
238,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,46260.37724,13805.38483,21256.02456,15224.57931
239,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,44822.26824,13619.60743,21064.06493,15505.09749
240,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,43267.44905,12272.616,19980.66953,16077.17549
241,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,40975.20129,11183.86973,19353.15061,16498.52839
242,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,38177.68177,10344.60698,19314.81264,16706.49676
243,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,36765.69381,9507.504418,18949.21375,16501.52574
244,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,35479.6158,9141.62412,18848.07132,16269.37217
245,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,34317.64513,9296.166582,18798.92802,16126.35993
246,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,34092.40838,9624.97825,18336.18228,15711.51631
247,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,34595.69288,9417.806617,19973.62667,12820.79232
248,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,35729.57021,10350.34697,21423.39369,11650.67189
249,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,37390.84484,11196.98596,21834.00143,11154.91824
250,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,37953.88731,12179.81294,22828.71034,9681.612967
251,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,38695.33633,12519.54943,22549.77336,9654.827731
252,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,40431.99464,12775.52761,20985.84156,9933.068583
253,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,41230.09744,12756.81949,19799.84159,9920.471575
254,100,100,100,100,0,14.92695175,1131.462942,185.0942016,36035.0557,3500.410487,7560.886176,4633.300446,10531.87799,17.3525814,41733.01762,12416.81298,19356.4052,9801.602881
