Time_Index,natgas_price_BR,natgas_LNG_price_BR,coal_price_BR,coal_price_imported,uranium_price_BR
1373,127.7,127.7,25,24.6,8.3
1374,127.7,127.7,25,24.6,8.3
1375,127.7,127.7,25,24.6,8.3
1376,127.7,127.7,25,24.6,8.3
1377,127.7,127.7,25,24.6,8.3
1378,127.7,127.7,25,24.6,8.3
1379,127.7,127.7,25,24.6,8.3
1380,127.7,127.7,25,24.6,8.3
1381,127.7,127.7,25,24.6,8.3
1382,127.7,127.7,25,24.6,8.3
1383,127.7,127.7,25,24.6,8.3
1384,127.7,127.7,25,24.6,8.3
1385,127.7,127.7,25,24.6,8.3
1386,127.7,127.7,25,24.6,8.3
1387,127.7,127.7,25,24.6,8.3
1388,127.7,127.7,25,24.6,8.3
1389,127.7,127.7,25,24.6,8.3
1390,127.7,127.7,25,24.6,8.3
1391,127.7,127.7,25,24.6,8.3
1392,127.7,127.7,25,24.6,8.3
1393,127.7,127.7,25,24.6,8.3
1394,127.7,127.7,25,24.6,8.3
1395,127.7,127.7,25,24.6,8.3
1396,127.7,127.7,25,24.6,8.3
1397,127.7,127.7,25,24.6,8.3
1398,127.7,127.7,25,24.6,8.3
1399,127.7,127.7,25,24.6,8.3
1400,127.7,127.7,25,24.6,8.3
1401,127.7,127.7,25,24.6,8.3
1402,127.7,127.7,25,24.6,8.3
1403,127.7,127.7,25,24.6,8.3
1404,127.7,127.7,25,24.6,8.3
1405,127.7,127.7,25,24.6,8.3
1406,127.7,127.7,25,24.6,8.3
1407,127.7,127.7,25,24.6,8.3
1408,127.7,127.7,25,24.6,8.3
1409,127.7,127.7,25,24.6,8.3
1410,127.7,127.7,25,24.6,8.3
1411,127.7,127.7,25,24.6,8.3
1412,127.7,127.7,25,24.6,8.3
1413,127.7,127.7,25,24.6,8.3
1414,127.7,127.7,25,24.6,8.3
1415,127.7,127.7,25,24.6,8.3
1416,127.7,127.7,25,24.6,8.3
1417,127.7,127.7,25,24.6,8.3
1418,127.7,127.7,25,24.6,8.3
1419,127.7,127.7,25,24.6,8.3
1420,127.7,127.7,25,24.6,8.3
1421,127.7,127.7,25,24.6,8.3
1422,127.7,127.7,25,24.6,8.3
1423,127.7,127.7,25,24.6,8.3
1424,127.7,127.7,25,24.6,8.3
1425,127.7,127.7,25,24.6,8.3
1426,127.7,127.7,25,24.6,8.3
1427,127.7,127.7,25,24.6,8.3
1428,127.7,127.7,25,24.6,8.3
1429,127.7,127.7,25,24.6,8.3
1430,127.7,127.7,25,24.6,8.3
1431,127.7,127.7,25,24.6,8.3
1432,127.7,127.7,25,24.6,8.3
1433,127.7,127.7,25,24.6,8.3
1434,127.7,127.7,25,24.6,8.3
1435,127.7,127.7,25,24.6,8.3
1436,127.7,127.7,25,24.6,8.3
1437,127.7,127.7,25,24.6,8.3
1438,127.7,127.7,25,24.6,8.3
1439,127.7,127.7,25,24.6,8.3
1440,127.7,127.7,25,24.6,8.3
1441,127.7,127.7,25,24.6,8.3
1442,127.7,127.7,25,24.6,8.3
1443,127.7,127.7,25,24.6,8.3
1444,127.7,127.7,25,24.6,8.3
1445,127.7,127.7,25,24.6,8.3
1446,127.7,127.7,25,24.6,8.3
1447,127.7,127.7,25,24.6,8.3
1448,127.7,127.7,25,24.6,8.3
1449,127.7,127.7,25,24.6,8.3
1450,127.7,127.7,25,24.6,8.3
1451,127.7,127.7,25,24.6,8.3
1452,127.7,127.7,25,24.6,8.3
1453,127.7,127.7,25,24.6,8.3
1454,127.7,127.7,25,24.6,8.3
1455,127.7,127.7,25,24.6,8.3
1456,127.7,127.7,25,24.6,8.3
1457,127.7,127.7,25,24.6,8.3
1458,127.7,127.7,25,24.6,8.3
1459,127.7,127.7,25,24.6,8.3
1460,127.7,127.7,25,24.6,8.3
1461,127.7,127.7,25,24.6,8.3
1462,127.7,127.7,25,24.6,8.3
1463,127.7,127.7,25,24.6,8.3
1464,127.7,127.7,25,24.6,8.3
1465,127.7,127.7,25,24.6,8.3
1466,127.7,127.7,25,24.6,8.3
1467,127.7,127.7,25,24.6,8.3
1468,127.7,127.7,25,24.6,8.3
1469,127.7,127.7,25,24.6,8.3
1470,127.7,127.7,25,24.6,8.3
1471,127.7,127.7,25,24.6,8.3
1472,127.7,127.7,25,24.6,8.3
1473,127.7,127.7,25,24.6,8.3
1474,127.7,127.7,25,24.6,8.3
1475,127.7,127.7,25,24.6,8.3
1476,127.7,127.7,25,24.6,8.3
1477,127.7,127.7,25,24.6,8.3
1478,127.7,127.7,25,24.6,8.3
1479,127.7,127.7,25,24.6,8.3
1480,127.7,127.7,25,24.6,8.3
1481,127.7,127.7,25,24.6,8.3
1482,127.7,127.7,25,24.6,8.3
1483,127.7,127.7,25,24.6,8.3
1484,127.7,127.7,25,24.6,8.3
1485,127.7,127.7,25,24.6,8.3
1486,127.7,127.7,25,24.6,8.3
1487,127.7,127.7,25,24.6,8.3
1488,127.7,127.7,25,24.6,8.3
1489,127.7,127.7,25,24.6,8.3
1490,127.7,127.7,25,24.6,8.3
1491,127.7,127.7,25,24.6,8.3
1492,127.7,127.7,25,24.6,8.3
1493,127.7,127.7,25,24.6,8.3
1494,127.7,127.7,25,24.6,8.3
1495,127.7,127.7,25,24.6,8.3
1496,127.7,127.7,25,24.6,8.3
1497,127.7,127.7,25,24.6,8.3
1498,127.7,127.7,25,24.6,8.3
1499,127.7,127.7,25,24.6,8.3
1500,127.7,127.7,25,24.6,8.3
1501,127.7,127.7,25,24.6,8.3
1502,127.7,127.7,25,24.6,8.3
1503,127.7,127.7,25,24.6,8.3
1504,127.7,127.7,25,24.6,8.3
1505,127.7,127.7,25,24.6,8.3
1506,127.7,127.7,25,24.6,8.3
1507,127.7,127.7,25,24.6,8.3
1508,127.7,127.7,25,24.6,8.3
1509,127.7,127.7,25,24.6,8.3
1510,127.7,127.7,25,24.6,8.3
1511,127.7,127.7,25,24.6,8.3
1512,127.7,127.7,25,24.6,8.3
1513,127.7,127.7,25,24.6,8.3
1514,127.7,127.7,25,24.6,8.3
1515,127.7,127.7,25,24.6,8.3
1516,127.7,127.7,25,24.6,8.3
1517,127.7,127.7,25,24.6,8.3
1518,127.7,127.7,25,24.6,8.3
1519,127.7,127.7,25,24.6,8.3
1520,127.7,127.7,25,24.6,8.3
1521,127.7,127.7,25,24.6,8.3
1522,127.7,127.7,25,24.6,8.3
1523,127.7,127.7,25,24.6,8.3
1524,127.7,127.7,25,24.6,8.3
1525,127.7,127.7,25,24.6,8.3
1526,127.7,127.7,25,24.6,8.3
1527,127.7,127.7,25,24.6,8.3
1528,127.7,127.7,25,24.6,8.3
1529,127.7,127.7,25,24.6,8.3
1530,127.7,127.7,25,24.6,8.3
1531,127.7,127.7,25,24.6,8.3
1532,127.7,127.7,25,24.6,8.3
1533,127.7,127.7,25,24.6,8.3
1534,127.7,127.7,25,24.6,8.3
1535,127.7,127.7,25,24.6,8.3
1536,127.7,127.7,25,24.6,8.3
1537,127.7,127.7,25,24.6,8.3
1538,127.7,127.7,25,24.6,8.3
1539,127.7,127.7,25,24.6,8.3
1540,127.7,127.7,25,24.6,8.3
1541,127.7,127.7,25,24.6,8.3
1542,127.7,127.7,25,24.6,8.3
1543,127.7,127.7,25,24.6,8.3
1544,127.7,127.7,25,24.6,8.3
1545,127.7,127.7,25,24.6,8.3
1546,127.7,127.7,25,24.6,8.3
1547,127.7,127.7,25,24.6,8.3
1548,127.7,127.7,25,24.6,8.3
1549,127.7,127.7,25,24.6,8.3
1550,127.7,127.7,25,24.6,8.3
1551,127.7,127.7,25,24.6,8.3
1552,127.7,127.7,25,24.6,8.3
1553,127.7,127.7,25,24.6,8.3
1554,127.7,127.7,25,24.6,8.3
1555,127.7,127.7,25,24.6,8.3
1556,127.7,127.7,25,24.6,8.3
1557,127.7,127.7,25,24.6,8.3
1558,127.7,127.7,25,24.6,8.3
1559,127.7,127.7,25,24.6,8.3
1560,127.7,127.7,25,24.6,8.3
1561,127.7,127.7,25,24.6,8.3
1562,127.7,127.7,25,24.6,8.3
1563,127.7,127.7,25,24.6,8.3
1564,127.7,127.7,25,24.6,8.3
1565,127.7,127.7,25,24.6,8.3
1566,127.7,127.7,25,24.6,8.3
1567,127.7,127.7,25,24.6,8.3
1568,127.7,127.7,25,24.6,8.3
1569,127.7,127.7,25,24.6,8.3
1570,127.7,127.7,25,24.6,8.3
1571,127.7,127.7,25,24.6,8.3
1572,127.7,127.7,25,24.6,8.3
1573,127.7,127.7,25,24.6,8.3
1574,127.7,127.7,25,24.6,8.3
1575,127.7,127.7,25,24.6,8.3
1576,127.7,127.7,25,24.6,8.3
1577,127.7,127.7,25,24.6,8.3
1578,127.7,127.7,25,24.6,8.3
1579,127.7,127.7,25,24.6,8.3
1580,127.7,127.7,25,24.6,8.3
1581,127.7,127.7,25,24.6,8.3
1582,127.7,127.7,25,24.6,8.3
1583,127.7,127.7,25,24.6,8.3
1584,127.7,127.7,25,24.6,8.3
1585,127.7,127.7,25,24.6,8.3
1586,127.7,127.7,25,24.6,8.3
1587,127.7,127.7,25,24.6,8.3
1588,127.7,127.7,25,24.6,8.3
1589,127.7,127.7,25,24.6,8.3
1590,127.7,127.7,25,24.6,8.3
1591,127.7,127.7,25,24.6,8.3
1592,127.7,127.7,25,24.6,8.3
1593,127.7,127.7,25,24.6,8.3
1594,127.7,127.7,25,24.6,8.3
1595,127.7,127.7,25,24.6,8.3
1596,127.7,127.7,25,24.6,8.3
1597,127.7,127.7,25,24.6,8.3
1598,127.7,127.7,25,24.6,8.3
1599,127.7,127.7,25,24.6,8.3
1600,127.7,127.7,25,24.6,8.3
1601,127.7,127.7,25,24.6,8.3
1602,127.7,127.7,25,24.6,8.3
1603,127.7,127.7,25,24.6,8.3
1604,127.7,127.7,25,24.6,8.3
1605,127.7,127.7,25,24.6,8.3
1606,127.7,127.7,25,24.6,8.3
1607,127.7,127.7,25,24.6,8.3
1608,127.7,127.7,25,24.6,8.3
1609,127.7,127.7,25,24.6,8.3
1610,127.7,127.7,25,24.6,8.3
1611,127.7,127.7,25,24.6,8.3
1612,127.7,127.7,25,24.6,8.3
1613,127.7,127.7,25,24.6,8.3
1614,127.7,127.7,25,24.6,8.3
1615,127.7,127.7,25,24.6,8.3
1616,127.7,127.7,25,24.6,8.3
1617,127.7,127.7,25,24.6,8.3
1618,127.7,127.7,25,24.6,8.3
1619,127.7,127.7,25,24.6,8.3
1620,127.7,127.7,25,24.6,8.3
1621,127.7,127.7,25,24.6,8.3
1622,127.7,127.7,25,24.6,8.3
1623,127.7,127.7,25,24.6,8.3
1624,127.7,127.7,25,24.6,8.3
1625,127.7,127.7,25,24.6,8.3
1626,127.7,127.7,25,24.6,8.3
1627,127.7,127.7,25,24.6,8.3
1628,127.7,127.7,25,24.6,8.3
1629,127.7,127.7,25,24.6,8.3
1630,127.7,127.7,25,24.6,8.3
1631,127.7,127.7,25,24.6,8.3
1632,127.7,127.7,25,24.6,8.3
1633,127.7,127.7,25,24.6,8.3
1634,127.7,127.7,25,24.6,8.3
1635,127.7,127.7,25,24.6,8.3
1636,127.7,127.7,25,24.6,8.3
1637,127.7,127.7,25,24.6,8.3
1638,127.7,127.7,25,24.6,8.3
1639,127.7,127.7,25,24.6,8.3
1640,127.7,127.7,25,24.6,8.3
1641,127.7,127.7,25,24.6,8.3
1642,127.7,127.7,25,24.6,8.3
1643,127.7,127.7,25,24.6,8.3
1644,127.7,127.7,25,24.6,8.3
1645,127.7,127.7,25,24.6,8.3
1646,127.7,127.7,25,24.6,8.3
1647,127.7,127.7,25,24.6,8.3
1648,127.7,127.7,25,24.6,8.3
1649,127.7,127.7,25,24.6,8.3
1650,127.7,127.7,25,24.6,8.3
1651,127.7,127.7,25,24.6,8.3
1652,127.7,127.7,25,24.6,8.3
1653,127.7,127.7,25,24.6,8.3
1654,127.7,127.7,25,24.6,8.3
1655,127.7,127.7,25,24.6,8.3
1656,127.7,127.7,25,24.6,8.3
1657,127.7,127.7,25,24.6,8.3
1658,127.7,127.7,25,24.6,8.3
1659,127.7,127.7,25,24.6,8.3
1660,127.7,127.7,25,24.6,8.3
1661,127.7,127.7,25,24.6,8.3
1662,127.7,127.7,25,24.6,8.3
1663,127.7,127.7,25,24.6,8.3
1664,127.7,127.7,25,24.6,8.3
1665,127.7,127.7,25,24.6,8.3
1666,127.7,127.7,25,24.6,8.3
1667,127.7,127.7,25,24.6,8.3
1668,127.7,127.7,25,24.6,8.3
1669,127.7,127.7,25,24.6,8.3
1670,127.7,127.7,25,24.6,8.3
1671,127.7,127.7,25,24.6,8.3
1672,127.7,127.7,25,24.6,8.3
1673,127.7,127.7,25,24.6,8.3
1674,127.7,127.7,25,24.6,8.3
1675,127.7,127.7,25,24.6,8.3
1676,127.7,127.7,25,24.6,8.3
1677,127.7,127.7,25,24.6,8.3
1678,127.7,127.7,25,24.6,8.3
1679,127.7,127.7,25,24.6,8.3
1680,127.7,127.7,25,24.6,8.3
1681,127.7,127.7,25,24.6,8.3
1682,127.7,127.7,25,24.6,8.3
1683,127.7,127.7,25,24.6,8.3
1684,127.7,127.7,25,24.6,8.3
1685,127.7,127.7,25,24.6,8.3
1686,127.7,127.7,25,24.6,8.3
1687,127.7,127.7,25,24.6,8.3
1688,127.7,127.7,25,24.6,8.3
1689,127.7,127.7,25,24.6,8.3
1690,127.7,127.7,25,24.6,8.3
1691,127.7,127.7,25,24.6,8.3
1692,127.7,127.7,25,24.6,8.3
1693,127.7,127.7,25,24.6,8.3
1694,127.7,127.7,25,24.6,8.3
1695,127.7,127.7,25,24.6,8.3
1696,127.7,127.7,25,24.6,8.3
1697,127.7,127.7,25,24.6,8.3
1698,127.7,127.7,25,24.6,8.3
1699,127.7,127.7,25,24.6,8.3
1700,127.7,127.7,25,24.6,8.3
1701,127.7,127.7,25,24.6,8.3
1702,127.7,127.7,25,24.6,8.3
1703,127.7,127.7,25,24.6,8.3
1704,127.7,127.7,25,24.6,8.3
1705,127.7,127.7,25,24.6,8.3
1706,127.7,127.7,25,24.6,8.3
1707,127.7,127.7,25,24.6,8.3
1708,127.7,127.7,25,24.6,8.3
1709,127.7,127.7,25,24.6,8.3
1710,127.7,127.7,25,24.6,8.3
1711,127.7,127.7,25,24.6,8.3
1712,127.7,127.7,25,24.6,8.3
1713,127.7,127.7,25,24.6,8.3
1714,127.7,127.7,25,24.6,8.3
1715,127.7,127.7,25,24.6,8.3
1716,127.7,127.7,25,24.6,8.3
1717,127.7,127.7,25,24.6,8.3
1718,127.7,127.7,25,24.6,8.3
1719,127.7,127.7,25,24.6,8.3
1720,127.7,127.7,25,24.6,8.3
1721,127.7,127.7,25,24.6,8.3
1722,127.7,127.7,25,24.6,8.3
1723,127.7,127.7,25,24.6,8.3
1724,127.7,127.7,25,24.6,8.3
1725,127.7,127.7,25,24.6,8.3
1726,127.7,127.7,25,24.6,8.3
1727,127.7,127.7,25,24.6,8.3
1728,127.7,127.7,25,24.6,8.3
1729,127.7,127.7,25,24.6,8.3
1730,127.7,127.7,25,24.6,8.3
1731,127.7,127.7,25,24.6,8.3
1732,127.7,127.7,25,24.6,8.3
1733,127.7,127.7,25,24.6,8.3
1734,127.7,127.7,25,24.6,8.3
1735,127.7,127.7,25,24.6,8.3
1736,127.7,127.7,25,24.6,8.3
1737,127.7,127.7,25,24.6,8.3
1738,127.7,127.7,25,24.6,8.3
1739,127.7,127.7,25,24.6,8.3
1740,127.7,127.7,25,24.6,8.3
1741,127.7,127.7,25,24.6,8.3
1742,127.7,127.7,25,24.6,8.3
1743,127.7,127.7,25,24.6,8.3
1744,127.7,127.7,25,24.6,8.3
1745,127.7,127.7,25,24.6,8.3
1746,127.7,127.7,25,24.6,8.3
1747,127.7,127.7,25,24.6,8.3
1748,127.7,127.7,25,24.6,8.3
1749,127.7,127.7,25,24.6,8.3
1750,127.7,127.7,25,24.6,8.3
1751,127.7,127.7,25,24.6,8.3
1752,127.7,127.7,25,24.6,8.3
1753,127.7,127.7,25,24.6,8.3
1754,127.7,127.7,25,24.6,8.3
1755,127.7,127.7,25,24.6,8.3
1756,127.7,127.7,25,24.6,8.3
1757,127.7,127.7,25,24.6,8.3
1758,127.7,127.7,25,24.6,8.3
1759,127.7,127.7,25,24.6,8.3
1760,127.7,127.7,25,24.6,8.3
1761,127.7,127.7,25,24.6,8.3
1762,127.7,127.7,25,24.6,8.3
1763,127.7,127.7,25,24.6,8.3
1764,127.7,127.7,25,24.6,8.3
1765,127.7,127.7,25,24.6,8.3
1766,127.7,127.7,25,24.6,8.3
1767,127.7,127.7,25,24.6,8.3
1768,127.7,127.7,25,24.6,8.3
1769,127.7,127.7,25,24.6,8.3
1770,127.7,127.7,25,24.6,8.3
1771,127.7,127.7,25,24.6,8.3
1772,127.7,127.7,25,24.6,8.3
1773,127.7,127.7,25,24.6,8.3
1774,127.7,127.7,25,24.6,8.3
1775,127.7,127.7,25,24.6,8.3
1776,127.7,127.7,25,24.6,8.3
1777,127.7,127.7,25,24.6,8.3
1778,127.7,127.7,25,24.6,8.3
1779,127.7,127.7,25,24.6,8.3
1780,127.7,127.7,25,24.6,8.3
1781,127.7,127.7,25,24.6,8.3
1782,127.7,127.7,25,24.6,8.3
1783,127.7,127.7,25,24.6,8.3
1784,127.7,127.7,25,24.6,8.3
1785,127.7,127.7,25,24.6,8.3
1786,127.7,127.7,25,24.6,8.3
1787,127.7,127.7,25,24.6,8.3
1788,127.7,127.7,25,24.6,8.3
1789,127.7,127.7,25,24.6,8.3
1790,127.7,127.7,25,24.6,8.3
1791,127.7,127.7,25,24.6,8.3
1792,127.7,127.7,25,24.6,8.3
1793,127.7,127.7,25,24.6,8.3
1794,127.7,127.7,25,24.6,8.3
1795,127.7,127.7,25,24.6,8.3
1796,127.7,127.7,25,24.6,8.3
1797,127.7,127.7,25,24.6,8.3
1798,127.7,127.7,25,24.6,8.3
1799,127.7,127.7,25,24.6,8.3
1800,127.7,127.7,25,24.6,8.3
1801,127.7,127.7,25,24.6,8.3
1802,127.7,127.7,25,24.6,8.3
1803,127.7,127.7,25,24.6,8.3
1804,127.7,127.7,25,24.6,8.3
1805,127.7,127.7,25,24.6,8.3
1806,127.7,127.7,25,24.6,8.3
1807,127.7,127.7,25,24.6,8.3
1808,127.7,127.7,25,24.6,8.3
1809,127.7,127.7,25,24.6,8.3
1810,127.7,127.7,25,24.6,8.3
1811,127.7,127.7,25,24.6,8.3
1812,127.7,127.7,25,24.6,8.3
1813,127.7,127.7,25,24.6,8.3
1814,127.7,127.7,25,24.6,8.3
1815,127.7,127.7,25,24.6,8.3
1816,127.7,127.7,25,24.6,8.3
1817,127.7,127.7,25,24.6,8.3
1818,127.7,127.7,25,24.6,8.3
1819,127.7,127.7,25,24.6,8.3
1820,127.7,127.7,25,24.6,8.3
1821,127.7,127.7,25,24.6,8.3
1822,127.7,127.7,25,24.6,8.3
1823,127.7,127.7,25,24.6,8.3
1824,127.7,127.7,25,24.6,8.3
1825,127.7,127.7,25,24.6,8.3
1826,127.7,127.7,25,24.6,8.3
1827,127.7,127.7,25,24.6,8.3
1828,127.7,127.7,25,24.6,8.3
1829,127.7,127.7,25,24.6,8.3
1830,127.7,127.7,25,24.6,8.3
1831,127.7,127.7,25,24.6,8.3
1832,127.7,127.7,25,24.6,8.3
1833,127.7,127.7,25,24.6,8.3
1834,127.7,127.7,25,24.6,8.3
1835,127.7,127.7,25,24.6,8.3
1836,127.7,127.7,25,24.6,8.3
1837,127.7,127.7,25,24.6,8.3
1838,127.7,127.7,25,24.6,8.3
1839,127.7,127.7,25,24.6,8.3
1840,127.7,127.7,25,24.6,8.3
1841,127.7,127.7,25,24.6,8.3
1842,127.7,127.7,25,24.6,8.3
1843,127.7,127.7,25,24.6,8.3
1844,127.7,127.7,25,24.6,8.3
1845,127.7,127.7,25,24.6,8.3
1846,127.7,127.7,25,24.6,8.3
1847,127.7,127.7,25,24.6,8.3
1848,127.7,127.7,25,24.6,8.3
