Time_Index,Demand_MW,Demand_heat,Demand_H2_z2,Demand_H2_z3,Demand_NG_z1,Demand_NG_z2,Demand_NG_z3,Demand_Gasoline_z1,Demand_Gasoline_z2,Demand_Gasoline_z3,Demand_JetFuel_z1,Demand_JetFuel_z2,Demand_JetFuel_z3,Demand_Diesel_z1,Demand_Diesel_z2,Demand_Diesel_z3,Demand_Zero
6581,50751.61439,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6582,51218.65085,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6583,52050.11,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6584,52257.25553,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6585,52425.08177,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6586,51749.94078,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6587,52287.94376,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6588,52214.10021,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6589,51205.22475,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6590,52544.95766,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6591,53597.94745,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6592,55167.84206,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6593,57318.89497,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6594,58533.95696,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6595,59744.22391,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6596,59429.66958,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6597,58252.96788,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6598,56621.69681,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6599,54728.61681,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6600,53630.55369,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6601,50941.4978,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6602,48961.14815,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6603,47643.4724,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6604,47055.60106,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6605,47049.84701,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6606,47742.25013,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6607,48277.37609,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6608,48011.73113,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6609,47063.27311,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6610,46097.55297,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6611,46767.89893,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6612,46557.87637,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6613,46903.11893,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6614,48706.05226,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6615,49902.89312,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6616,51827.62035,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6617,54396.80036,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6618,56469.21469,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6619,58380.51582,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6620,58247.21384,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6621,57096.40532,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6622,55626.24745,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6623,54039.09071,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6624,52303.28787,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6625,49452.15978,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6626,47743.20914,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6627,46793.79212,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6628,46438.00049,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6629,46655.6951,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6630,47935.96957,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6631,49817.54149,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6632,52620.71922,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6633,56611.14774,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6634,59080.591,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6635,60837.492,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6636,61010.11327,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6637,59234.03214,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6638,61818.55625,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6639,63586.00633,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6640,65173.16307,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6641,66513.85498,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6642,66235.74293,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6643,67065.28406,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6644,66167.65342,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6645,64478.84193,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6646,62184.89696,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6647,59486.251,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6648,57412.87767,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6649,53975.79624,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6650,52243.82943,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6651,51383.60007,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6652,50843.67908,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6653,51256.05213,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6654,52595.78503,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6655,55437.32305,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6656,59214.85199,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6657,64001.2564,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6658,66058.32661,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6659,66639.48491,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6660,66182.99754,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6661,64435.68661,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6662,67390.38747,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6663,69214.41896,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6664,70690.33087,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6665,72533.54251,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6666,72594.91896,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6667,72065.54705,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6668,70368.10449,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6669,67446.00988,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6670,64417.46548,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6671,61265.20916,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6672,59666.54434,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6673,55947.51483,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6674,54246.23624,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6675,53336.13851,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6676,52785.66844,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6677,53082.96064,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6678,54282.67851,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6679,56875.83369,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6680,60616.92036,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6681,65384.14463,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6682,66838.95839,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6683,67036.51385,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6684,66521.52704,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6685,64508.57115,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6686,67125.70151,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6687,68332.13243,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6688,69300.7296,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6689,70817.87882,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6690,70198.36024,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6691,69993.13272,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6692,68489.4096,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6693,66112.99002,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6694,63520.79384,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6695,60683.09185,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6696,59121.82831,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6697,55629.12447,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6698,54060.18887,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6699,52965.00277,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,52590.99,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6701,52776.07837,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6702,54058.27085,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6703,56588.13157,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6704,60077.95838,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6705,64543.09541,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6706,66034.35144,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6707,66777.58193,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6708,67120.90647,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6709,66060.24463,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6710,69081.11697,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6711,70198.36024,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6712,70393.99768,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6713,70730.60917,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6714,70063.14024,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6715,69910.65811,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6716,68311.03428,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6717,65791.72264,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6718,63144.86306,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6719,60266.88278,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6720,58963.59214,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6721,55749.95937,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6722,54110.05724,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6723,52963.08475,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6724,52609.21113,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6725,52773.20135,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6726,53903.87071,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6727,56467.29667,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6728,60408.81583,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6729,65398.52973,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6730,67150.63569,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6731,67732.753,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6732,67904.41527,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6733,66207.93172,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6734,68408.853,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6735,69163.59158,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6736,69423.4825,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6737,69736.11882,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6738,68809.71796,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6739,68263.08392,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,66740.18066,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6741,64654.34023,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6742,62252.02746,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6743,59587.90575,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6744,58287.49213,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6745,54952.06546,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6746,53018.70716,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6747,51842.00546,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6748,51185.0856,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6749,51055.61964,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6750,51523.6151,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6751,52304.24688,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6752,52799.09454,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6753,53860.71539,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6754,54240.4822,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6755,54772.73114,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6756,54463.93085,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6757,53405.18702,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6758,55281.9639,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6759,56686.9093,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6760,57748.53015,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6761,58945.371,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6762,59580.2337,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6763,61049.43256,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6764,60542.11781,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6765,59483.37398,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6766,57767.71029,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6767,55642.55057,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6768,54058.27085,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6769,50902.17851,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6770,49057.04886,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6771,47910.07638,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6772,47145.74772,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6773,47144.78872,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6774,47699.09482,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6775,48359.8507,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6776,48346.4246,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6777,48442.32531,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6778,48478.76758,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6779,49481.889,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6780,50103.3256,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6781,51376.88702,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6782,53053.23142,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6783,53614.25057,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6784,54347.89099,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6785,55825.72093,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6786,57128.05256,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6787,58653.83284,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6788,58125.41994,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6789,57064.75809,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6790,55669.40277,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6791,53902.9117,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6792,52208.34617,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6793,49315.02177,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6794,47649.22645,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6795,46730.49765,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6796,46284.55935,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6797,46388.13212,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6798,47536.06361,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6799,49343.79198,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6800,52408.77865,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6801,56731.98263,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6802,58744.93852,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6803,59512.14419,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6804,59384.59625,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6805,57769.6283,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6806,59881.36192,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6807,61155.88235,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6808,61331.38065,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6809,61658.40207,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6810,61204.79171,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6811,61996.93157,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6812,61292.06136,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6813,59991.64774,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6814,58205.97653,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6815,56238.09398,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6816,54773.69014,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6817,51972.43042,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6818,50411.16688,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6819,49593.13383,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6820,49330.36588,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6821,49664.10035,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6822,51204.26574,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6823,54009.36149,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6824,58677.80802,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6825,64260.18831,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6826,66159.98137,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6827,66013.25328,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6828,65485.79938,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6829,63282.96008,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6830,65691.0269,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6831,66731.54959,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6832,66920.47399,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6833,67246.5364,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6834,66767.03286,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6835,67165.97981,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6836,65689.10888,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6837,63521.75285,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6838,61399.47015,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6839,59122.78731,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6840,58028.56022,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6841,54775.60816,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6842,52972.67482,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6843,52016.54475,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6844,51664.58915,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6845,51829.53837,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6846,53086.79667,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6847,55676.11582,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6848,58990.44433,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6849,62453.41895,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6850,62759.34221,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6851,62225.17526,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6852,61811.8432,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6853,60269.7598,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6854,63414.34406,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6855,65310.30108,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6856,66579.06747,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6857,67659.86846,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6858,67495.87825,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6859,67760.5642,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6860,66400.69215,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6861,64520.07924,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6862,62154.20874,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6863,59683.80646,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6864,58546.42405,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6865,55226.34149,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6866,53499.16972,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
6867,52550.7117,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
