Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,,,,,,
368,63143.90406,66946.36243,70326.93924,72912.27446,8700,0,,,,,,
369,65367.84151,69304.22301,72803.86423,75480.25533,8700,0,,,,,,
370,64732.0198,68630.1128,72095.71361,74746.07192,8700,0,,,,,,
371,64285.1225,68156.30382,71597.9788,74230.03954,8700,0,,,,,,
372,62242.43739,65990.6104,69322.9248,71871.35078,8700,0,,,,,,
373,58994.28036,62546.85283,65705.2685,68120.70342,8700,0,,,,,,
374,59589.82377,63178.25923,66368.5589,68808.37747,8700,0,,,,,,
375,60243.86661,63871.68783,67097.00342,69563.60083,8700,0,,,,,,
376,61697.72136,65413.09215,68716.24373,71242.3671,8700,0,,,,,,
377,64162.36959,68026.15887,71461.26194,74088.29674,8700,0,,,,,,
378,65545.25782,69492.32315,73001.46282,75685.11797,8700,0,,,,,,
379,66504.26491,70509.08062,74069.56328,76792.48358,8700,0,,,,,,
380,65715.00207,69672.28921,73190.51659,75881.12168,8700,0,,,,,,
381,64558.43952,68446.0797,71902.38743,74545.63874,8700,0,,,,,,
382,63034.57725,66830.45208,70205.17579,72786.03478,8700,0,,,,,,
383,63318.44335,67131.41229,70521.33353,73113.815,8700,0,,,,,,
384,65060.00023,68977.84386,72461.00398,75124.79096,8700,0,,,,,,
385,62685.49867,66460.35236,69816.38722,72382.95369,8700,0,,,,,,
386,60268.80079,63898.12352,67124.77403,69592.39233,8700,0,,,,,,
387,58948.24802,62498.04847,65653.99968,68067.54987,8700,0,,,,,,
388,58255.8449,61763.94958,64882.83114,67268.03189,8700,0,,,,,,
389,58384.35185,61900.19508,65025.95661,67416.41889,8700,0,,,,,,
390,58978.93625,62530.58471,65688.1789,68102.98557,8700,0,,,,,,
391,59551.46348,63137.58892,66325.83487,68764.08284,8700,0,,,,,,
392,59934.10731,63543.27515,66752.00696,69205.92172,8700,0,,,,,,
393,59594.6188,63183.34301,66373.8994,68813.9143,8700,0,,,,,,
394,56746.36774,60163.57332,63201.64101,65525.03842,8700,0,,,,,,
395,55598.43624,58946.51461,61923.12474,64199.52176,8700,0,,,,,,
396,54362.2761,57635.91423,60546.34324,62772.12748,8700,0,,,,,,
397,53105.0178,56302.94518,59146.06352,61320.37115,8700,0,,,,,,
398,53357.23667,56570.3524,59426.97395,61611.60832,8700,0,,,,,,
399,54479.27497,57759.95864,60676.6515,62907.22609,8700,0,,,,,,
400,57032.15185,60466.56704,63519.93495,65855.03337,8700,0,,,,,,
401,60653.36263,64305.84326,67553.08231,70036.44594,8700,0,,,,,,
402,63855.48732,67700.79647,71119.46979,73733.93974,8700,0,,,,,,
403,65509.77456,69454.70312,72961.9431,75644.14544,8700,0,,,,,,
404,64966.01753,68878.20162,72356.33013,75016.26913,8700,0,,,,,,
405,63790.27484,67631.65697,71046.83896,73658.63889,8700,0,,,,,,
406,62467.80406,66229.54841,69573.92841,72131.5817,8700,0,,,,,,
407,62643.30235,66415.61502,69769.39079,72334.2296,8700,0,,,,,,
408,63184.18235,66989.06624,70371.79945,72958.78381,8700,0,,,,,,
409,60878.7293,64544.78127,67804.08593,70296.67686,8700,0,,,,,,
410,58907.96972,62455.34465,65609.13946,68021.04051,8700,0,,,,,,
411,57573.99086,61041.03501,64123.41171,66480.69494,8700,0,,,,,,
412,57394.65653,60850.90136,63923.67692,66273.61757,8700,0,,,,,,
413,57812.78362,61294.20762,64389.36872,66756.42897,8700,0,,,,,,
414,59705.86363,63301.28688,66497.79906,68942.36872,8700,0,,,,,,
415,63447.9093,67268.67454,70665.52708,73263.30935,8700,0,,,,,,
416,69779.27414,73981.3074,77717.12639,80574.13718,8700,0,,,,,,
417,78870.66138,83620.16826,87842.71884,91071.96324,8700,0,,,,,,
418,82388.2994,87349.63468,91760.51137,95133.78033,8700,0,,,,,,
419,83120.02181,88125.42063,92575.47202,95978.7003,8700,0,,,,,,
420,81905.91883,86838.20566,91223.25683,94576.77542,8700,0,,,,,,
421,77689.16464,82367.52305,86526.81906,89707.6888,8700,0,,,,,,
422,79238.92011,84010.60313,88252.86943,91497.19164,8700,0,,,,,,
423,80115.45259,84939.91946,89229.11326,92509.32382,8700,0,,,,,,
424,79731.84975,84533.21647,88801.87306,92066.37757,8700,0,,,,,,
425,80757.98734,85621.14697,89944.74057,93251.25878,8700,0,,,,,,
426,79602.38379,84395.95421,88657.6795,91916.8832,8700,0,,,,,,
427,78213.74152,82923.68938,87111.07002,90313.41779,8700,0,,,,,,
428,75462.35017,80006.61219,84046.68977,87136.38583,8700,0,,,,,,
429,72728.22095,77107.83663,81001.53534,83979.28645,8700,0,,,,,,
430,69517.4652,73703.73261,77425.53496,80271.82636,8700,0,,,,,,
431,68472.14747,72595.46696,76261.30545,79064.79784,8700,0,,,,,,
432,70010.39485,74226.34595,77974.53861,80841.01229,8700,0,,,,,,
433,67414.36264,71473.98346,75083.19063,77843.37355,8700,0,,,,,,
434,65520.32363,69465.88745,72973.6922,75656.32645,8700,0,,,,,,
435,64412.67044,68291.53256,71740.03616,74377.31917,8700,0,,,,,,
436,63961.93711,67813.65656,71238.02894,73856.85733,8700,0,,,,,,
437,64482.67796,68365.75586,71818.0075,74458.15686,8700,0,,,,,,
438,65808.98477,69771.93145,73295.19045,75989.64351,8700,0,,,,,,
439,68992.88832,73147.56627,76841.28401,79666.09737,8700,0,,,,,,
440,74151.38748,78616.70473,82586.59644,85622.61704,8700,0,,,,,,
441,81482.0377,86388.79887,90751.15643,94087.31983,8700,0,,,,,,
442,81849.33741,86778.21697,91160.2389,94511.44085,8700,0,,,,,,
443,80426.17089,85269.34889,89575.17781,92868.11028,8700,0,,,,,,
444,77784.10635,82468.18204,86632.56102,89817.318,8700,0,,,,,,
445,73270.05996,77682.30461,81605.01211,84604.94803,8700,0,,,,,,
446,74808.30733,79313.18359,83318.24525,86381.16247,8700,0,,,,,,
447,75623.46336,80177.42744,84226.13065,87322.42325,8700,0,,,,,,
448,76984.29443,81620.20631,85741.76522,88893.77507,8700,0,,,,,,
449,79809.52933,84615.57383,88888.38921,92156.07419,8700,0,,,,,,
450,79974.47855,84790.45612,89072.10249,92346.54107,8700,0,,,,,,
451,78739.27741,83480.87248,87696.38908,90920.25415,8700,0,,,,,,
452,76157.63031,80743.76136,84821.06261,87939.2259,8700,0,,,,,,
453,73467.61542,77891.75665,81825.0408,84833.06535,8700,0,,,,,,
454,70085.1974,74305.65303,78057.85044,80927.38681,8700,0,,,,,,
455,68768.48066,72909.64502,76591.3485,79406.97381,8700,0,,,,,,
456,70423.7269,74664.56842,78434.8899,81318.28687,8700,0,,,,,,
457,67525.60747,71591.92733,75207.09029,77971.82797,8700,0,,,,,,
458,65457.02917,69398.78146,72903.19758,75583.24033,8700,0,,,,,,
459,64230.45909,68098.34864,71537.09707,74166.9197,8700,0,,,,,,
460,63790.27484,67631.65697,71046.83896,73658.63889,8700,0,,,,,,
461,64078.93597,67937.70096,71368.33719,73991.95593,8700,0,,,,,,
462,65280.57186,69211.69808,72706.66709,75379.48505,8700,0,,,,,,
463,68415.56605,72535.47827,76198.28752,78999.46326,8700,0,,,,,,
464,73507.89372,77934.46046,81869.90102,84879.57471,8700,0,,,,,,
465,80046.40408,84866.71292,89152.21002,92429.59349,8700,0,,,,,,
466,79702.12053,84501.69699,88768.76195,92032.04923,8700,0,,,,,,
467,77848.35982,82536.30479,86704.12374,89891.51149,8700,0,,,,,,
468,74832.28251,79338.60253,83344.94776,86408.84662,8700,0,,,,,,
469,69989.29669,74203.97728,77951.04039,80816.65024,8700,0,,,,,,
470,71507.40492,75813.50437,79641.84344,82569.61002,8700,0,,,,,,
471,72035.81783,76373.73774,80230.3668,83179.76848,8700,0,,,,,,
472,73123.33187,77526.74071,81441.59273,84435.52109,8700,0,,,,,,
473,75601.4062,80154.04203,84201.56434,87296.95385,8700,0,,,,,,
474,75331.92521,79868.33318,83901.42811,86985.78411,8700,0,,,,,,
475,74499.50705,78985.78769,82974.3169,86024.59075,8700,0,,,,,,
476,72499.01825,76864.83159,80746.25932,83714.62607,8700,0,,,,,,
477,70348.92435,74585.26134,78351.57807,81231.91235,8700,0,,,,,,
478,67584.1069,71653.94954,75272.24442,78039.37727,8700,0,,,,,,
479,66407.4052,70406.38812,73961.68514,76680.63966,8700,0,,,,,,
480,67887.15314,71975.2449,75609.76416,78389.30481,8700,0,,,,,,
481,64721.47072,68618.92847,72083.96451,74733.89089,8700,0,,,,,,
482,62442.86987,66203.11271,69546.15779,72102.79019,8700,0,,,,,,
483,61184.65256,64869.1269,68144.80997,70649.92649,8700,0,,,,,,
484,60671.58377,64325.16166,67573.37623,70057.48589,8700,0,,,,,,
485,61036.96547,64712.54625,67980.3225,70479.39219,8700,0,,,,,,
486,62347.92817,66102.45372,69440.41585,71993.16099,8700,0,,,,,,
487,65244.12959,69173.0613,72666.07927,75337.40516,8700,0,,,,,,
488,69975.87059,74189.74268,77936.08699,80801.14712,8700,0,,,,,,
489,76701.38734,81320.26285,85426.67559,88567.10222,8700,0,,,,,,
490,76543.15117,81152.49787,85250.43901,88384.38689,8700,0,,,,,,
491,75747.17528,80308.58916,84363.91562,87465.27342,8700,0,,,,,,
492,75413.44081,79954.75756,83992.21665,87079.91018,8700,0,,,,,,
493,72833.71173,77219.67995,81119.02639,84101.09667,8700,0,,,,,,
494,75805.67471,80370.61137,84429.06974,87532.82272,8700,0,,,,,,
495,76812.63216,81438.20672,85550.57524,88695.55662,8700,0,,,,,,
496,76667.82209,81284.67634,85389.29207,88528.34442,8700,0,,,,,,
497,77137.73556,81782.8875,85912.66129,89070.95356,8700,0,,,,,,
498,75295.48294,79829.69639,83860.8403,86943.70422,8700,0,,,,,,
499,73635.44166,78069.6892,82011.95838,85026.85433,8700,0,,,,,,
500,71006.80322,75282.75697,79084.295,81991.56517,8700,0,,,,,,
501,68559.41711,72687.99188,76358.50259,79165.5681,8700,0,,,,,,
502,65896.25441,69864.45637,73392.38758,76090.41378,8700,0,,,,,,
503,64747.36392,68646.38093,72112.80323,74763.78977,8700,0,,,,,,
504,66129.29314,70111.52845,73651.936,76359.50363,8700,0,,,,,,
505,63043.20831,66839.60289,70214.78869,72796.00106,8700,0,,,,,,
506,60567.052,64214.3351,67456.95328,69936.78304,8700,0,,,,,,
507,59255.13029,62823.41086,65995.79183,68421.90687,8700,0,,,,,,
508,58720.00433,62256.06019,65399.79177,67803.99685,8700,0,,,,,,
509,59165.94263,62728.85242,65896.45849,68318.92186,8700,0,,,,,,
510,60484.57739,64126.89395,67365.09664,69841.5496,8700,0,,,,,,
511,63178.42831,66982.96569,70365.39085,72952.13962,8700,0,,,,,,
512,67512.18137,71577.69273,75192.13688,77956.32485,8700,0,,,,,,
513,74307.70563,78782.43619,82760.69681,85803.11762,8700,0,,,,,,
514,76113.51599,80696.99052,84771.93,87888.28709,8700,0,,,,,,
515,75786.49457,80350.27622,84407.70773,87510.67541,8700,0,,,,,,
516,74561.84251,79051.87692,83043.74343,86096.56951,8700,0,,,,,,
517,71511.24095,75817.5714,79646.11584,82574.03948,8700,0,,,,,,
518,73786.00577,78229.32012,82179.65015,85200.71073,8700,0,,,,,,
519,74445.80265,78928.84927,82914.50327,85962.57827,8700,0,,,,,,
520,74036.30662,78494.69382,82458.42437,85489.73315,8700,0,,,,,,
521,74168.6496,78635.00636,82605.82224,85642.54961,8700,0,,,,,,
522,72095.27627,76436.7767,80296.58903,83248.42515,8700,0,,,,,,
523,70220.4174,74449.01584,78208.45261,81083.52536,8700,0,,,,,,
524,67915.92335,72005.74762,75641.80717,78422.52577,8700,0,,,,,,
525,66096.6869,70076.95869,73615.62059,76321.8532,8700,0,,,,,,
526,63422.97512,67242.23885,70637.75648,73234.51785,8700,0,,,,,,
527,62650.0154,66422.73232,69776.86749,72341.98116,8700,0,,,,,,
528,64402.12136,68280.34823,71728.28705,74365.13814,8700,0,,,,,,
529,61157.80037,64840.6577,68114.90317,70618.92026,8700,0,,,,,,
530,58721.92235,62258.09371,65401.92797,67806.21159,8700,0,,,,,,
531,57324.64901,60776.67806,63845.70558,66192.77988,8700,0,,,,,,
532,56756.91681,60174.75764,63213.39011,65537.21943,8700,0,,,,,,
533,56960.22632,60390.31023,63439.82741,65771.98095,8700,0,,,,,,
534,57775.38235,61254.55408,64347.71281,66713.24172,8700,0,,,,,,
535,58821.65909,62363.83649,65513.01043,67921.37761,8700,0,,,,,,
536,59934.10731,63543.27515,66752.00696,69205.92172,8700,0,,,,,,
537,62273.12562,66023.14664,69357.10402,71906.78648,8700,0,,,,,,
538,62449.58292,66210.23001,69553.6345,72110.54175,8700,0,,,,,,
539,62690.2937,66465.43614,69821.72772,72388.49052,8700,0,,,,,,
540,62031.45583,65766.92376,69087.9427,71627.73034,8700,0,,,,,,
541,60197.83427,63822.88347,67045.7346,69510.44728,8700,0,,,,,,
542,60941.06476,64610.8705,67873.51246,70368.65563,8700,0,,,,,,
543,61096.42391,64775.58522,68046.54473,70548.04886,8700,0,,,,,,
544,61100.25994,64779.65225,68050.81714,70552.47832,8700,0,,,,,,
545,61146.29228,64828.45661,68102.08596,70605.63187,8700,0,,,,,,
546,61107.932,64787.78631,68059.36195,70561.33725,8700,0,,,,,,
547,61714.02448,65430.37703,68734.40144,71261.19232,8700,0,,,,,,
548,60833.65597,64496.99367,67753.88521,70244.63068,8700,0,,,,,,
549,59786.42022,63386.6945,66587.51949,69035.38742,8700,0,,,,,,
550,58399.69596,61916.46319,65043.04621,67434.13673,8700,0,,,,,,
551,58453.40036,61973.40161,65102.85984,67496.14921,8700,0,,,,,,
552,59969.59058,63580.89519,66791.52669,69246.89426,8700,0,,,,,,
553,57199.97809,60644.4996,63706.85253,66048.82235,8700,0,,,,,,
554,54849.4517,58152.42702,61088.93827,63334.66921,8700,0,,,,,,
555,53550.9561,56775.7374,59642.73024,61835.29617,8700,0,,,,,,
556,53070.49355,56266.34191,59107.61191,61280.506,8700,0,,,,,,
557,53449.30135,56667.96111,59529.51159,61717.91541,8700,0,,,,,,
558,54195.40887,57458.99843,60360.49376,62579.44587,8700,0,,,,,,
559,54840.82064,58143.27621,61079.32537,63324.70292,8700,0,,,,,,
560,55009.60589,58322.22552,61267.31105,63519.59928,8700,0,,,,,,
561,54667.24036,57959.24311,60885.99919,63124.26975,8700,0,,,,,,
562,52290.82078,55439.71808,58239.24622,60380.21775,8700,0,,,,,,
563,51743.22773,54859.14956,57629.36085,59747.91198,8700,0,,,,,,
564,50381.43766,53415.35395,56112.65819,58175.4528,8700,0,,,,,,
565,49686.15751,52678.20478,55338.28534,57372.61272,8700,0,,,,,,
566,50345.95439,53377.73392,56073.13846,58134.48026,8700,0,,,,,,
567,50185.80021,53207.93542,55894.76569,57949.55021,8700,0,,,,,,
568,51682.81028,54795.09384,57562.07052,59678.14794,8700,0,,,,,,
569,54696.01057,57989.74583,60918.0422,63157.49072,8700,0,,,,,,
570,57528.91752,60993.24741,64073.21098,66428.64875,8700,0,,,,,,
571,59609.00391,63198.59437,66389.92091,68830.52478,8700,0,,,,,,
572,59375.00618,62950.50555,66129.30439,68560.32757,8700,0,,,,,,
573,58554.09611,62080.16115,65215.01039,67612.42261,8700,0,,,,,,
574,57620.0232,61089.83937,64174.68054,66533.84849,8700,0,,,,,,
575,57788.80845,61268.78869,64362.66622,66728.74484,8700,0,,,,,,
576,58284.61511,61794.4523,64914.87415,67301.25286,8700,0,,,,,,
577,55556.23993,58901.77728,61876.12832,64150.79767,8700,0,,,,,,
578,53339.97454,56552.05076,59407.74814,61591.67573,8700,0,,,,,,
579,52414.53269,55570.87979,58377.03118,60523.0679,8700,0,,,,,,
580,52316.71397,55467.17053,58268.08493,60410.11662,8700,0,,,,,,
581,53066.65752,56262.27488,59103.3395,61276.07653,8700,0,,,,,,
582,55168.80107,58491.00727,61444.61574,63703.42197,8700,0,,,,,,
583,59032.64065,62587.52313,65747.99253,68164.99805,8700,0,,,,,,
584,64720.51172,68617.91172,72082.89641,74732.78354,8700,0,,,,,,
585,71970.60534,76304.59822,80157.73596,83104.46761,8700,0,,,,,,
586,71759.62378,76080.91158,79922.75386,82860.84717,8700,0,,,,,,
587,70313.44109,74547.64131,78312.05836,81190.93983,8700,0,,,,,,
588,67679.0486,71754.60852,75377.98636,78149.00647,8700,0,,,,,,
589,64070.30491,67928.55015,71358.72429,73981.98964,8700,0,,,,,,
590,65453.19314,69394.71443,72898.92517,75578.81087,8700,0,,,,,,
591,65475.2503,69418.09985,72923.49148,75604.28027,8700,0,,,,,,
592,66268.34917,70258.95828,73806.81057,76520.07165,8700,0,,,,,,
593,68852.87328,72999.11967,76685.34133,79504.42198,8700,0,,,,,,
594,69097.42009,73258.39283,76957.70695,79786.80022,8700,0,,,,,,
595,69189.48477,73356.00154,77060.2446,79893.10731,8700,0,,,,,,
596,67559.17271,71627.51384,75244.4738,78010.58576,8700,0,,,,,,
597,65853.0991,69818.7023,73344.32307,76040.58233,8700,0,,,,,,
598,63680.94803,67515.74661,70925.0755,73532.3992,8700,0,,,,,,
599,62576.17186,66344.442,69694.62376,72256.71401,8700,0,,,,,,
600,63874.66746,67721.13162,71140.8318,73756.08706,8700,0,,,,,,
601,60675.4198,64329.22869,67577.64863,70061.91535,8700,0,,,,,,
602,58358.45866,61872.74263,64997.11789,67386.52002,8700,0,,,,,,
603,57231.62532,60678.05259,63742.09984,66085.36541,8700,0,,,,,,
604,56796.2361,60216.44469,63257.18222,65582.62142,8700,0,,,,,,
605,57240.25639,60687.20341,63751.71275,66095.33171,8700,0,,,,,,
606,58711.37327,62246.90938,65390.17887,67794.03056,8700,0,,,,,,
607,61768.68788,65488.3322,68795.28316,71324.31215,8700,0,,,,,,
608,66089.01484,70068.82463,73607.07578,76312.99427,8700,0,,,,,,
609,73381.30478,77800.24847,81728.91176,84733.40244,8700,0,,,,,,
610,75657.98762,80214.03072,84264.58227,87362.28842,8700,0,,,,,,
611,75943.77173,80517.02444,84582.87621,87692.28337,8700,0,,,,,,
612,75393.30166,79933.40565,83969.78654,87056.65551,8700,0,,,,,,
613,72560.39471,76929.90408,80814.61776,83785.49747,8700,0,,,,,,
614,74113.9862,78577.05118,82544.94052,85579.42977,8700,0,,,,,,
615,74477.44989,78962.40227,82949.7506,85999.12134,8700,0,,,,,,
616,74300.03357,78774.30213,82752.152,85794.2587,8700,0,,,,,,
617,74629.93201,79124.0667,83119.57856,86175.19247,8700,0,,,,,,
618,72620.81215,76993.95979,80881.90808,83855.2615,8700,0,,,,,,
619,71535.21612,75842.99033,79672.81835,82601.72362,8700,0,,,,,,
620,69367.86009,73545.11844,77258.91129,80099.07732,8700,0,,,,,,
621,67299.28179,71351.97256,74955.01857,77710.48968,8700,0,,,,,,
622,64534.46434,68420.66076,71875.68492,74517.9546,8700,0,,,,,,
623,63393.2459,67210.71937,70604.64536,73200.18952,8700,0,,,,,,
624,64888.33796,68795.84427,72269.81399,74926.57252,8700,0,,,,,,
625,61659.36108,65372.42186,68673.51972,71198.07248,8700,0,,,,,,
626,59541.87341,63127.42135,66315.15387,68753.00919,8700,0,,,,,,
627,58544.50604,62069.99358,65204.32939,67601.34895,8700,0,,,,,,
628,58253.92689,61761.91606,64880.69495,67265.81717,8700,0,,,,,,
629,58899.33866,62446.19384,65599.52656,68011.07422,8700,0,,,,,,
630,60419.3649,64057.75444,67292.4658,69766.24873,8700,0,,,,,,
631,63645.46477,67478.12659,70885.55579,73491.42668,8700,0,,,,,,
632,68436.66421,72557.84694,76221.78574,79023.82531,8700,0,,,,,,
633,74047.81471,78506.89492,82471.24158,85503.02154,8700,0,,,,,,
634,72967.01371,77361.00924,81267.49235,84255.02049,8700,0,,,,,,
635,70546.47981,74794.71337,78571.60677,81460.02967,8700,0,,,,,,
636,67614.79513,71686.48578,75306.42363,78074.81298,8700,0,,,,,,
637,63450.78633,67271.72482,70668.73139,73266.63146,8700,0,,,,,,
638,65576.90505,69525.87614,73036.71013,75721.66103,8700,0,,,,,,
639,67523.68945,71589.89381,75204.95408,77969.61323,8700,0,,,,,,
640,69687.20946,73883.69868,77614.58875,80467.83008,8700,0,,,,,,
641,71757.70577,76078.87807,79920.61766,82858.63245,8700,0,,,,,,
642,71412.46322,75712.84538,79536.10149,82459.98083,8700,0,,,,,,
643,71144.90024,75429.17004,79238.10146,82151.02582,8700,0,,,,,,
644,69575.96463,73765.75481,77490.68909,80339.37566,8700,0,,,,,,
645,68093.33967,72193.84776,75839.40577,78627.38842,8700,0,,,,,,
646,65814.73881,69778.03199,73301.59905,75996.2877,8700,0,,,,,,
647,64685.98746,68581.30844,72044.44479,74692.91837,8700,0,,,,,,
648,65988.3191,69962.0651,73494.92524,76196.72089,8700,0,,,,,,
649,62771.8093,66551.86052,69912.51625,72482.61659,8700,0,,,,,,
650,60561.29795,64208.23454,67450.54467,69930.13884,8700,0,,,,,,
651,59345.27696,62918.98607,66096.19328,68525.99924,8700,0,,,,,,
652,58914.68277,62462.46196,65616.61616,68028.79207,8700,0,,,,,,
653,59573.52065,63160.97435,66350.40119,68789.55226,8700,0,,,,,,
654,61210.54576,64896.57936,68173.6487,70679.82537,8700,0,,,,,,
655,64103.87016,67964.13666,71396.10781,74020.74744,8700,0,,,,,,
656,68786.70179,72928.9634,76611.6424,79428.01375,8700,0,,,,,,
657,74391.13925,78870.89409,82853.62155,85899.45844,8700,0,,,,,,
658,74373.87712,78852.59246,82834.39574,85879.52585,8700,0,,,,,,
659,74536.90833,79025.44123,83015.97283,86067.77801,8700,0,,,,,,
660,74992.4367,79508.40103,83523.32055,86593.77668,8700,0,,,,,,
661,73301.70719,77715.8576,81640.25942,84641.49109,8700,0,,,,,,
662,74957.91244,79471.79776,83484.86893,86553.91152,8700,0,,,,,,
663,75050.93613,79570.42324,83588.47467,86661.32598,8700,0,,,,,,
664,75630.17641,80184.54475,84233.60735,87330.17481,8700,0,,,,,,
665,77348.71712,82006.57414,86147.64339,89314.574,8700,0,,,,,,
666,76988.13046,81624.27334,85746.03763,88898.20453,8700,0,,,,,,
667,76374.36592,80973.54855,85062.45332,88189.49054,8700,0,,,,,,
668,74324.00875,78799.72107,82778.85452,85821.94284,8700,0,,,,,,
669,71984.03144,76318.83283,80172.68937,83119.97073,8700,0,,,,,,
670,69008.23243,73163.83438,76858.37361,79683.81521,8700,0,,,,,,
671,68042.51229,72139.95961,75782.79644,78568.69804,8700,0,,,,,,
672,69645.97215,73839.97811,77568.66043,80420.21335,8700,0,,,,,,
673,66919.51498,70949.3366,74532.05079,77271.97289,8700,0,,,,,,
674,64801.06831,68703.31934,72172.61685,74825.80224,8700,0,,,,,,
675,63849.73328,67694.69593,71113.06119,73727.29555,8700,0,,,,,,
676,63314.60732,67127.34526,70517.06112,73109.38554,8700,0,,,,,,
677,63718.34931,67555.40016,70966.73143,73575.58647,8700,0,,,,,,
678,65000.54179,68914.8049,72394.78175,75056.13429,8700,0,,,,,,
679,68132.65896,72235.53481,75883.19789,78672.79041,8700,0,,,,,,
680,73147.30705,77552.15965,81468.29524,84463.20523,8700,0,,,,,,
681,79957.21642,84772.15448,89052.87668,92326.60849,8700,0,,,,,,
682,80528.78465,85378.14194,89689.46456,92986.5984,8700,0,,,,,,
683,79032.73358,83792.00027,88023.22782,91259.10803,8700,0,,,,,,
684,76043.50847,80622.76722,84693.95866,87807.4494,8700,0,,,,,,
685,71711.67343,76030.07371,79869.34884,82805.4789,8700,0,,,,,,
686,73170.32322,77576.56183,81493.92965,84489.782,8700,0,,,,,,
687,73847.38223,78294.39261,82248.00859,85271.58213,8700,0,,,,,,
688,74747.88989,79249.12788,83250.95493,86311.39845,8700,0,,,,,,
689,77527.09244,82195.69103,86346.31008,89520.544,8700,0,,,,,,
690,77453.2489,82117.40071,86264.06635,89435.27686,8700,0,,,,,,
691,76303.39939,80898.30849,84983.41388,88107.54548,8700,0,,,,,,
692,73928.89783,78380.81699,82338.79712,85365.70821,8700,0,,,,,,
693,71683.86222,76000.58774,79838.37392,82773.36529,8700,0,,,,,,
694,68682.17002,72818.13684,76495.21945,79307.3109,8700,0,,,,,,
695,67633.97527,71706.82093,75327.78564,78096.96029,8700,0,,,,,,
696,69452.25272,73634.5931,77352.90413,80196.5255,8700,0,,,,,,
697,66377.67598,70374.86864,73928.57403,76646.31133,8700,0,,,,,,
698,64172.91867,68037.3432,71473.01105,74100.47777,8700,0,,,,,,
