Time_Index,h2_BR_AC,h2_BR_AL,h2_BR_AP,h2_BR_AM,h2_BR_BA,h2_BR_CE,h2_BR_DF,h2_BR_ES,h2_BR_GO,h2_BR_MA,h2_BR_MT,h2_BR_MS,h2_BR_MG,h2_BR_PA,h2_BR_PB,h2_BR_PR,h2_BR_PE,h2_BR_PI,h2_BR_RJ,h2_BR_RN,h2_BR_RS,h2_BR_RO,h2_BR_RR,h2_BR_SC,h2_BR_SP,h2_BR_SE,h2_BR_TO
111,87.0,240.73,904.86,33.12,2227.63,1200.04,244.75,1387.19,1524.06,734.5,7697.62,1162.82,1227.09,1650.89,347.02,946.62,210.94,3336.67,3631.79,257.63,315.17,48.12,3247.9,3094.62,210.02,13283.14,262.31
112,82.13,226.31,884.82,29.53,2158.69,1158.15,224.5,1354.39,1475.04,708.72,7534.58,1142.33,1202.12,1607.42,328.29,902.81,197.55,3226.11,3478.64,241.75,305.46,44.78,3127.84,3007.59,199.18,12917.33,253.68
113,97.04,270.73,938.27,40.96,2355.4,1279.89,288.18,1443.29,1615.74,783.7,7964.75,1193.57,1267.28,1727.93,385.45,1034.61,238.98,3545.0,3934.65,290.76,333.17,55.21,3479.55,3251.84,232.15,13939.96,278.54
114,79.11,218.28,843.97,28.93,2064.25,1108.76,218.08,1292.44,1411.01,678.51,7184.9,1088.21,1146.05,1535.07,316.06,867.22,190.75,3086.97,3337.38,233.29,292.1,43.33,2996.24,2873.7,191.62,12340.2,242.72
115,99.35,280.59,849.79,48.21,2209.64,1218.8,318.73,1315.31,1522.76,746.86,7184.71,1060.52,1139.16,1591.88,392.08,1026.01,250.42,3353.38,3846.67,302.98,312.41,58.9,3338.78,3017.14,234.36,12904.19,263.23
116,95.12,274.18,634.83,56.29,1790.0,1019.23,343.39,997.44,1245.9,625.55,5314.66,754.92,835.33,1238.35,371.33,928.77,249.03,2765.45,3390.01,298.61,252.81,60.22,2836.05,2385.25,219.06,10148.7,216.66
117,138.81,403.94,801.94,89.19,2385.45,1384.52,527.69,1273.24,1670.55,850.52,6666.78,920.34,1041.23,1608.14,539.01,1318.0,369.86,3725.67,4743.07,441.7,336.68,90.54,3887.55,3130.34,315.96,13274.18,291.53
118,152.43,444.37,854.82,99.39,2572.49,1499.05,584.96,1360.36,1803.82,921.04,7095.08,973.01,1106.54,1724.68,591.3,1439.56,407.48,4026.93,5166.08,486.26,363.03,99.97,4216.85,3364.75,346.18,14258.0,315.03
119,155.58,448.16,1046.37,91.59,2942.3,1673.66,559.87,1643.18,2047.3,1027.15,8763.11,1246.47,1377.75,2038.27,607.48,1521.41,406.87,4543.09,5557.69,488.0,415.57,98.32,4654.72,3923.95,358.52,16698.23,355.93
120,145.96,418.61,1041.57,82.54,2869.49,1619.68,512.48,1629.33,1991.78,993.64,8745.33,1256.66,1378.11,2007.99,571.3,1445.33,378.62,4411.43,5312.31,454.99,405.39,90.96,4487.82,3850.02,338.14,16405.16,345.78
121,105.87,300.39,860.81,53.92,2273.19,1261.83,349.21,1336.09,1569.64,773.47,7264.78,1064.94,1150.01,1624.84,416.8,1079.93,269.17,3462.05,4025.84,325.0,321.32,63.71,3467.67,3089.17,248.41,13198.89,271.66
122,83.51,234.33,764.07,37.71,1948.03,1065.62,257.29,1178.52,1339.03,652.71,6474.71,963.96,1028.64,1417.67,330.72,877.39,207.93,2942.74,3315.05,252.31,275.49,48.44,2906.94,2676.31,198.5,11461.11,231.12
123,71.79,199.81,709.51,29.43,1770.55,959.58,209.91,1090.27,1213.56,587.5,6026.85,905.41,959.5,1302.91,285.5,770.02,176.01,2660.88,2936.08,214.38,250.47,40.52,2605.21,2449.04,172.21,10502.63,209.1
124,64.3,178.27,658.15,25.08,1627.14,878.21,183.17,1009.73,1113.87,537.56,5596.39,843.96,891.76,1203.21,256.26,696.51,156.48,2439.74,2666.95,190.94,230.21,35.8,2379.18,2257.38,154.92,9686.6,191.78
125,63.48,174.6,694.27,22.24,1687.41,903.76,171.3,1062.05,1152.42,552.98,5914.52,898.05,943.98,1259.02,253.98,700.94,152.16,2519.44,2705.8,186.36,238.8,34.39,2438.55,2353.92,154.27,10112.33,198.13
126,62.33,171.01,695.88,21.03,1682.7,899.11,165.18,1063.58,1148.37,550.07,5931.38,902.45,947.12,1258.89,249.71,692.51,148.67,2509.1,2680.05,182.32,238.14,33.47,2423.0,2351.18,151.89,10104.08,197.35
127,65.51,180.53,705.81,23.56,1721.99,923.87,179.09,1080.39,1176.65,565.35,6010.35,911.22,958.92,1282.24,261.88,720.19,157.6,2573.49,2774.94,192.84,243.67,35.72,2495.1,2399.17,158.88,10304.16,202.36
128,67.7,187.58,697.48,26.17,1721.46,928.43,191.94,1069.74,1178.16,568.27,5931.85,895.16,945.37,1274.08,269.94,734.77,164.55,2580.15,2815.63,200.85,243.55,37.61,2514.25,2389.53,163.26,10254.79,202.83
129,99.01,277.99,900.57,45.01,2299.85,1258.99,306.17,1389.43,1581.22,771.2,7629.76,1135.08,1211.92,1672.27,391.98,1038.62,246.78,3475.59,3921.53,299.38,325.24,57.54,3435.68,3158.0,235.17,13522.39,272.96
130,104.69,293.02,980.79,45.97,2483.78,1354.78,317.59,1510.99,1705.8,829.72,8317.53,1241.86,1322.28,1813.86,415.09,1106.71,259.43,3746.08,4193.15,315.18,351.28,60.22,3690.32,3419.6,249.5,14650.73,294.26
131,92.1,255.32,943.24,35.89,2331.57,1258.31,262.24,1447.06,1596.04,770.23,8020.67,1209.64,1278.08,1724.27,367.04,997.78,224.09,3495.84,3820.77,273.45,329.87,51.27,3408.79,3234.81,221.91,13881.03,274.8
132,111.72,313.39,1025.58,50.26,2612.31,1428.43,343.5,1581.6,1795.41,874.94,8691.67,1294.53,1380.96,1902.01,442.55,1174.81,277.99,3945.33,4440.55,337.39,369.44,64.74,3895.87,3590.01,265.65,15374.86,309.87
133,88.89,247.02,892.14,35.69,2217.15,1199.44,257.05,1369.93,1518.84,734.29,7581.6,1140.9,1207.49,1635.05,353.86,957.61,217.26,3328.71,3657.97,264.82,313.66,49.88,3253.38,3070.78,213.64,13172.54,261.61
134,83.77,233.28,823.6,34.58,2058.14,1116.11,245.84,1265.89,1410.96,683.36,6994.87,1050.23,1113.45,1513.42,333.04,897.21,205.6,3094.12,3418.87,250.34,291.14,47.36,3031.18,2845.54,200.81,12201.89,243.14
135,87.0,240.73,904.86,33.12,2227.63,1200.04,244.75,1387.19,1524.06,734.5,7697.62,1162.82,1227.09,1650.89,347.02,946.62,210.94,3336.67,3631.79,257.63,315.17,48.12,3247.9,3094.62,210.02,13283.14,262.31
136,82.13,226.31,884.82,29.53,2158.69,1158.15,224.5,1354.39,1475.04,708.72,7534.58,1142.33,1202.12,1607.42,328.29,902.81,197.55,3226.11,3478.64,241.75,305.46,44.78,3127.84,3007.59,199.18,12917.33,253.68
137,97.04,270.73,938.27,40.96,2355.4,1279.89,288.18,1443.29,1615.74,783.7,7964.75,1193.57,1267.28,1727.93,385.45,1034.61,238.98,3545.0,3934.65,290.76,333.17,55.21,3479.55,3251.84,232.15,13939.96,278.54
138,79.11,218.28,843.97,28.93,2064.25,1108.76,218.08,1292.44,1411.01,678.51,7184.9,1088.21,1146.05,1535.07,316.06,867.22,190.75,3086.97,3337.38,233.29,292.1,43.33,2996.24,2873.7,191.62,12340.2,242.72
139,99.35,280.59,849.79,48.21,2209.64,1218.8,318.73,1315.31,1522.76,746.86,7184.71,1060.52,1139.16,1591.88,392.08,1026.01,250.42,3353.38,3846.67,302.98,312.41,58.9,3338.78,3017.14,234.36,12904.19,263.23
140,95.12,274.18,634.83,56.29,1790.0,1019.23,343.39,997.44,1245.9,625.55,5314.66,754.92,835.33,1238.35,371.33,928.77,249.03,2765.45,3390.01,298.61,252.81,60.22,2836.05,2385.25,219.06,10148.7,216.66
141,138.81,403.94,801.94,89.19,2385.45,1384.52,527.69,1273.24,1670.55,850.52,6666.78,920.34,1041.23,1608.14,539.01,1318.0,369.86,3725.67,4743.07,441.7,336.68,90.54,3887.55,3130.34,315.96,13274.18,291.53
142,152.43,444.37,854.82,99.39,2572.49,1499.05,584.96,1360.36,1803.82,921.04,7095.08,973.01,1106.54,1724.68,591.3,1439.56,407.48,4026.93,5166.08,486.26,363.03,99.97,4216.85,3364.75,346.18,14258.0,315.03
143,155.58,448.16,1046.37,91.59,2942.3,1673.66,559.87,1643.18,2047.3,1027.15,8763.11,1246.47,1377.75,2038.27,607.48,1521.41,406.87,4543.09,5557.69,488.0,415.57,98.32,4654.72,3923.95,358.52,16698.23,355.93
144,145.96,418.61,1041.57,82.54,2869.49,1619.68,512.48,1629.33,1991.78,993.64,8745.33,1256.66,1378.11,2007.99,571.3,1445.33,378.62,4411.43,5312.31,454.99,405.39,90.96,4487.82,3850.02,338.14,16405.16,345.78
145,105.87,300.39,860.81,53.92,2273.19,1261.83,349.21,1336.09,1569.64,773.47,7264.78,1064.94,1150.01,1624.84,416.8,1079.93,269.17,3462.05,4025.84,325.0,321.32,63.71,3467.67,3089.17,248.41,13198.89,271.66
146,83.51,234.33,764.07,37.71,1948.03,1065.62,257.29,1178.52,1339.03,652.71,6474.71,963.96,1028.64,1417.67,330.72,877.39,207.93,2942.74,3315.05,252.31,275.49,48.44,2906.94,2676.31,198.5,11461.11,231.12
147,71.79,199.81,709.51,29.43,1770.55,959.58,209.91,1090.27,1213.56,587.5,6026.85,905.41,959.5,1302.91,285.5,770.02,176.01,2660.88,2936.08,214.38,250.47,40.52,2605.21,2449.04,172.21,10502.63,209.1
148,64.3,178.27,658.15,25.08,1627.14,878.21,183.17,1009.73,1113.87,537.56,5596.39,843.96,891.76,1203.21,256.26,696.51,156.48,2439.74,2666.95,190.94,230.21,35.8,2379.18,2257.38,154.92,9686.6,191.78
149,63.48,174.6,694.27,22.24,1687.41,903.76,171.3,1062.05,1152.42,552.98,5914.52,898.05,943.98,1259.02,253.98,700.94,152.16,2519.44,2705.8,186.36,238.8,34.39,2438.55,2353.92,154.27,10112.33,198.13
150,62.33,171.01,695.88,21.03,1682.7,899.11,165.18,1063.58,1148.37,550.07,5931.38,902.45,947.12,1258.89,249.71,692.51,148.67,2509.1,2680.05,182.32,238.14,33.47,2423.0,2351.18,151.89,10104.08,197.35
151,65.51,180.53,705.81,23.56,1721.99,923.87,179.09,1080.39,1176.65,565.35,6010.35,911.22,958.92,1282.24,261.88,720.19,157.6,2573.49,2774.94,192.84,243.67,35.72,2495.1,2399.17,158.88,10304.16,202.36
152,67.7,187.58,697.48,26.17,1721.46,928.43,191.94,1069.74,1178.16,568.27,5931.85,895.16,945.37,1274.08,269.94,734.77,164.55,2580.15,2815.63,200.85,243.55,37.61,2514.25,2389.53,163.26,10254.79,202.83
153,99.01,277.99,900.57,45.01,2299.85,1258.99,306.17,1389.43,1581.22,771.2,7629.76,1135.08,1211.92,1672.27,391.98,1038.62,246.78,3475.59,3921.53,299.38,325.24,57.54,3435.68,3158.0,235.17,13522.39,272.96
154,104.69,293.02,980.79,45.97,2483.78,1354.78,317.59,1510.99,1705.8,829.72,8317.53,1241.86,1322.28,1813.86,415.09,1106.71,259.43,3746.08,4193.15,315.18,351.28,60.22,3690.32,3419.6,249.5,14650.73,294.26
155,92.1,255.32,943.24,35.89,2331.57,1258.31,262.24,1447.06,1596.04,770.23,8020.67,1209.64,1278.08,1724.27,367.04,997.78,224.09,3495.84,3820.77,273.45,329.87,51.27,3408.79,3234.81,221.91,13881.03,274.8
156,111.72,313.39,1025.58,50.26,2612.31,1428.43,343.5,1581.6,1795.41,874.94,8691.67,1294.53,1380.96,1902.01,442.55,1174.81,277.99,3945.33,4440.55,337.39,369.44,64.74,3895.87,3590.01,265.65,15374.86,309.87
157,88.89,247.02,892.14,35.69,2217.15,1199.44,257.05,1369.93,1518.84,734.29,7581.6,1140.9,1207.49,1635.05,353.86,957.61,217.26,3328.71,3657.97,264.82,313.66,49.88,3253.38,3070.78,213.64,13172.54,261.61
158,83.77,233.28,823.6,34.58,2058.14,1116.11,245.84,1265.89,1410.96,683.36,6994.87,1050.23,1113.45,1513.42,333.04,897.21,205.6,3094.12,3418.87,250.34,291.14,47.36,3031.18,2845.54,200.81,12201.89,243.14
159,87.0,240.73,904.86,33.12,2227.63,1200.04,244.75,1387.19,1524.06,734.5,7697.62,1162.82,1227.09,1650.89,347.02,946.62,210.94,3336.67,3631.79,257.63,315.17,48.12,3247.9,3094.62,210.02,13283.14,262.31
160,82.13,226.31,884.82,29.53,2158.69,1158.15,224.5,1354.39,1475.04,708.72,7534.58,1142.33,1202.12,1607.42,328.29,902.81,197.55,3226.11,3478.64,241.75,305.46,44.78,3127.84,3007.59,199.18,12917.33,253.68
161,97.04,270.73,938.27,40.96,2355.4,1279.89,288.18,1443.29,1615.74,783.7,7964.75,1193.57,1267.28,1727.93,385.45,1034.61,238.98,3545.0,3934.65,290.76,333.17,55.21,3479.55,3251.84,232.15,13939.96,278.54
162,79.11,218.28,843.97,28.93,2064.25,1108.76,218.08,1292.44,1411.01,678.51,7184.9,1088.21,1146.05,1535.07,316.06,867.22,190.75,3086.97,3337.38,233.29,292.1,43.33,2996.24,2873.7,191.62,12340.2,242.72
163,99.35,280.59,849.79,48.21,2209.64,1218.8,318.73,1315.31,1522.76,746.86,7184.71,1060.52,1139.16,1591.88,392.08,1026.01,250.42,3353.38,3846.67,302.98,312.41,58.9,3338.78,3017.14,234.36,12904.19,263.23
164,95.12,274.18,634.83,56.29,1790.0,1019.23,343.39,997.44,1245.9,625.55,5314.66,754.92,835.33,1238.35,371.33,928.77,249.03,2765.45,3390.01,298.61,252.81,60.22,2836.05,2385.25,219.06,10148.7,216.66
165,138.81,403.94,801.94,89.19,2385.45,1384.52,527.69,1273.24,1670.55,850.52,6666.78,920.34,1041.23,1608.14,539.01,1318.0,369.86,3725.67,4743.07,441.7,336.68,90.54,3887.55,3130.34,315.96,13274.18,291.53
166,152.43,444.37,854.82,99.39,2572.49,1499.05,584.96,1360.36,1803.82,921.04,7095.08,973.01,1106.54,1724.68,591.3,1439.56,407.48,4026.93,5166.08,486.26,363.03,99.97,4216.85,3364.75,346.18,14258.0,315.03
167,155.58,448.16,1046.37,91.59,2942.3,1673.66,559.87,1643.18,2047.3,1027.15,8763.11,1246.47,1377.75,2038.27,607.48,1521.41,406.87,4543.09,5557.69,488.0,415.57,98.32,4654.72,3923.95,358.52,16698.23,355.93
168,145.96,418.61,1041.57,82.54,2869.49,1619.68,512.48,1629.33,1991.78,993.64,8745.33,1256.66,1378.11,2007.99,571.3,1445.33,378.62,4411.43,5312.31,454.99,405.39,90.96,4487.82,3850.02,338.14,16405.16,345.78
169,99.7,311.72,841.86,48.17,2202.07,1117.48,319.71,1366.41,1525.61,711.52,7296.17,1018.87,1162.64,1580.81,397.71,1049.9,261.87,3385.19,3872.42,309.76,317.31,59.66,3373.2,2854.02,252.02,12711.47,304.03
170,79.36,248.75,753.64,33.89,1879.41,949.15,234.7,1197.39,1300.09,603.82,6522.22,918.91,1041.78,1389.45,318.51,853.62,207.23,2879.9,3202.46,240.85,272.67,45.07,2845.57,2493.08,204.04,10985.17,262.4
171,68.67,215.6,703.35,26.59,1703.82,857.83,190.91,1103.39,1177.49,545.45,6081.79,861.3,972.79,1282.68,276.79,749.56,178.55,2605.51,2844.52,204.89,248.27,37.51,2560.66,2292.94,178.65,10036.83,239.54
172,61.69,193.87,653.84,22.73,1564.0,786.37,166.34,1020.14,1080.4,499.89,5651.57,802.15,904.52,1186.83,249.19,678.14,160.11,2389.55,2587.23,182.59,228.33,33.06,2342.73,2118.17,161.41,9245.12,220.56
173,61.28,192.87,692.39,20.29,1618.54,811.73,155.04,1069.69,1117.2,515.78,5980.93,852.2,958.24,1246.25,248.5,682.79,158.4,2468.74,2631.5,178.43,237.13,31.6,2409.51,2217.7,162.08,9628.6,229.55
174,60.29,189.87,694.77,19.24,1612.98,808.3,149.33,1070.24,1113.07,513.54,6000.4,855.98,961.66,1247.43,244.81,674.66,155.65,2458.96,2608.51,174.61,236.56,30.69,2396.69,2217.83,160.02,9613.92,229.16
175,63.15,198.7,703.29,21.46,1652.48,829.22,162.23,1088.92,1140.82,526.96,6076.0,865.01,973.25,1268.24,255.87,701.45,163.39,2521.44,2697.25,184.58,241.91,32.86,2463.45,2258.33,166.62,9816.37,234.08
176,65.0,204.3,693.17,23.72,1654.33,831.58,174.25,1080.45,1142.73,528.61,5991.22,850.66,958.96,1257.16,262.65,715.42,168.63,2527.16,2732.1,192.09,241.61,34.71,2476.56,2243.06,170.23,9785.1,233.44
177,94.04,294.73,887.9,40.45,2219.29,1121.04,279.34,1412.13,1535.32,713.22,7684.65,1082.24,1227.32,1638.38,377.33,1010.44,245.66,3401.26,3787.56,285.77,321.87,53.55,3362.15,2940.62,241.57,12963.92,309.68
178,99.67,312.58,968.94,41.38,2394.38,1208.05,289.45,1533.3,1655.82,768.43,8383.16,1183.03,1339.63,1780.23,400.56,1076.9,259.94,3666.71,4054.31,300.96,347.86,55.95,3616.99,3190.56,257.19,14029.34,335.01
179,88.37,277.7,937.09,32.54,2241.06,1126.76,238.13,1461.94,1548.1,716.28,8099.97,1149.67,1296.37,1700.83,356.94,971.49,229.32,3423.94,3706.67,261.5,327.2,47.34,3356.75,3035.46,231.22,13248.16,316.07
180,106.2,332.9,1011.81,45.18,2520.01,1272.49,313.29,1606.67,1743.14,809.52,8756.12,1233.91,1398.68,1864.5,426.32,1143.02,277.28,3861.17,4290.3,322.09,365.69,60.21,3814.32,3344.97,273.18,14734.45,351.93
181,85.14,267.43,885.23,32.28,2132.5,1073.03,233.63,1385.36,1473.47,682.21,7653.21,1084.89,1224.46,1611.01,343.51,932.24,221.22,3259.77,3545.99,253.16,310.99,46.12,3200.26,2877.88,222.05,12581.18,300.22
182,80.09,251.42,816.18,31.24,1980.89,997.53,223.64,1281.45,1369.06,634.29,7057.82,999.19,1128.79,1489.49,322.72,873.33,208.32,3029.6,3311.67,239.24,288.55,43.87,2978.51,2663.31,208.19,11663.09,278.37
183,83.59,262.76,899.78,30.05,2140.11,1075.36,222.07,1400.44,1478.08,683.53,7776.23,1104.74,1244.87,1629.83,337.94,921.79,216.72,3268.41,3525.37,246.43,312.71,44.4,3200.84,2906.69,219.26,12670.33,302.23
184,79.17,249.08,881.65,26.89,2071.55,1039.51,203.34,1365.08,1430.14,660.59,7616.93,1084.37,1220.07,1589.88,320.75,879.34,204.83,3160.9,3381.22,231.38,303.26,41.2,3088.18,2831.02,208.88,12305.99,293.43
185,92.64,290.72,928.85,36.94,2268.24,1143.0,262.33,1462.25,1568.0,726.88,8033.47,1136.07,1284.46,1698.97,372.96,1006.96,241.18,3470.65,3808.87,277.79,330.12,51.19,3416.08,3040.31,240.19,13332.73,318.28
186,76.2,239.67,840.49,26.31,1981.55,994.72,197.63,1303.22,1368.17,632.17,7261.99,1033.25,1163.02,1517.52,308.52,844.6,197.27,3024.32,3242.7,223.25,289.93,39.89,2956.73,2703.39,200.69,11760.23,280.46
187,93.91,293.92,834.23,43.18,2136.74,1082.06,291.37,1341.26,1479.37,688.71,7225.36,1012.99,1152.57,1553.77,375.58,997.8,246.07,3280.16,3706.87,288.95,308.81,54.99,3256.66,2797.57,239.07,12401.56,296.44
188,88.41,275.43,610.42,49.96,1746.55,893.81,315.76,1032.86,1213.24,569.92,5305.8,727.7,841.44,1188.15,349.52,901.89,234.22,2700.01,3238.42,283.99,248.6,56.85,2729.74,2170.24,217.89,9859.61,236.39
189,127.96,397.76,759.73,78.91,2340.38,1205.33,486.38,1332.3,1629.04,769.39,6620.65,893.33,1045.5,1525.37,503.04,1278.89,340.81,3633.39,4509.38,419.52,330.04,85.87,3713.13,2813.19,310.29,12985.97,311.95
190,140.29,435.91,807.1,87.89,2526.78,1303.06,539.4,1426.73,1759.52,831.96,7037.54,946.0,1110.25,1631.79,550.92,1396.65,374.04,3926.26,4906.89,461.73,355.62,94.89,4021.37,3015.78,339.13,13969.33,335.7
191,144.66,450.74,1006.9,81.32,2870.03,1468.27,514.76,1700.64,1993.46,936.18,8750.76,1201.11,1388.08,1956.79,572.11,1477.46,383.12,4435.82,5310.49,464.13,408.73,92.78,4482.1,3572.47,356.86,16216.85,388.78
192,136.22,424.88,1007.72,73.41,2792.87,1425.15,470.62,1679.69,1938.31,908.27,8749.73,1207.99,1390.04,1936.16,540.12,1404.05,359.9,4309.21,5086.33,433.0,399.23,85.64,4335.12,3521.87,338.48,15889.04,380.62
193,99.7,311.72,841.86,48.17,2202.07,1117.48,319.71,1366.41,1525.61,711.52,7296.17,1018.87,1162.64,1580.81,397.71,1049.9,261.87,3385.19,3872.42,309.76,317.31,59.66,3373.2,2854.02,252.02,12711.47,304.03
194,79.36,248.75,753.64,33.89,1879.41,949.15,234.7,1197.39,1300.09,603.82,6522.22,918.91,1041.78,1389.45,318.51,853.62,207.23,2879.9,3202.46,240.85,272.67,45.07,2845.57,2493.08,204.04,10985.17,262.4
195,68.67,215.6,703.35,26.59,1703.82,857.83,190.91,1103.39,1177.49,545.45,6081.79,861.3,972.79,1282.68,276.79,749.56,178.55,2605.51,2844.52,204.89,248.27,37.51,2560.66,2292.94,178.65,10036.83,239.54
196,61.69,193.87,653.84,22.73,1564.0,786.37,166.34,1020.14,1080.4,499.89,5651.57,802.15,904.52,1186.83,249.19,678.14,160.11,2389.55,2587.23,182.59,228.33,33.06,2342.73,2118.17,161.41,9245.12,220.56
197,61.28,192.87,692.39,20.29,1618.54,811.73,155.04,1069.69,1117.2,515.78,5980.93,852.2,958.24,1246.25,248.5,682.79,158.4,2468.74,2631.5,178.43,237.13,31.6,2409.51,2217.7,162.08,9628.6,229.55
198,60.29,189.87,694.77,19.24,1612.98,808.3,149.33,1070.24,1113.07,513.54,6000.4,855.98,961.66,1247.43,244.81,674.66,155.65,2458.96,2608.51,174.61,236.56,30.69,2396.69,2217.83,160.02,9613.92,229.16
199,63.15,198.7,703.29,21.46,1652.48,829.22,162.23,1088.92,1140.82,526.96,6076.0,865.01,973.25,1268.24,255.87,701.45,163.39,2521.44,2697.25,184.58,241.91,32.86,2463.45,2258.33,166.62,9816.37,234.08
200,65.0,204.3,693.17,23.72,1654.33,831.58,174.25,1080.45,1142.73,528.61,5991.22,850.66,958.96,1257.16,262.65,715.42,168.63,2527.16,2732.1,192.09,241.61,34.71,2476.56,2243.06,170.23,9785.1,233.44
201,94.04,294.73,887.9,40.45,2219.29,1121.04,279.34,1412.13,1535.32,713.22,7684.65,1082.24,1227.32,1638.38,377.33,1010.44,245.66,3401.26,3787.56,285.77,321.87,53.55,3362.15,2940.62,241.57,12963.92,309.68
202,99.67,312.58,968.94,41.38,2394.38,1208.05,289.45,1533.3,1655.82,768.43,8383.16,1183.03,1339.63,1780.23,400.56,1076.9,259.94,3666.71,4054.31,300.96,347.86,55.95,3616.99,3190.56,257.19,14029.34,335.01
203,88.37,277.7,937.09,32.54,2241.06,1126.76,238.13,1461.94,1548.1,716.28,8099.97,1149.67,1296.37,1700.83,356.94,971.49,229.32,3423.94,3706.67,261.5,327.2,47.34,3356.75,3035.46,231.22,13248.16,316.07
204,106.2,332.9,1011.81,45.18,2520.01,1272.49,313.29,1606.67,1743.14,809.52,8756.12,1233.91,1398.68,1864.5,426.32,1143.02,277.28,3861.17,4290.3,322.09,365.69,60.21,3814.32,3344.97,273.18,14734.45,351.93
205,85.14,267.43,885.23,32.28,2132.5,1073.03,233.63,1385.36,1473.47,682.21,7653.21,1084.89,1224.46,1611.01,343.51,932.24,221.22,3259.77,3545.99,253.16,310.99,46.12,3200.26,2877.88,222.05,12581.18,300.22
206,80.09,251.42,816.18,31.24,1980.89,997.53,223.64,1281.45,1369.06,634.29,7057.82,999.19,1128.79,1489.49,322.72,873.33,208.32,3029.6,3311.67,239.24,288.55,43.87,2978.51,2663.31,208.19,11663.09,278.37
207,83.59,262.76,899.78,30.05,2140.11,1075.36,222.07,1400.44,1478.08,683.53,7776.23,1104.74,1244.87,1629.83,337.94,921.79,216.72,3268.41,3525.37,246.43,312.71,44.4,3200.84,2906.69,219.26,12670.33,302.23
208,79.17,249.08,881.65,26.89,2071.55,1039.51,203.34,1365.08,1430.14,660.59,7616.93,1084.37,1220.07,1589.88,320.75,879.34,204.83,3160.9,3381.22,231.38,303.26,41.2,3088.18,2831.02,208.88,12305.99,293.43
209,92.64,290.72,928.85,36.94,2268.24,1143.0,262.33,1462.25,1568.0,726.88,8033.47,1136.07,1284.46,1698.97,372.96,1006.96,241.18,3470.65,3808.87,277.79,330.12,51.19,3416.08,3040.31,240.19,13332.73,318.28
210,76.2,239.67,840.49,26.31,1981.55,994.72,197.63,1303.22,1368.17,632.17,7261.99,1033.25,1163.02,1517.52,308.52,844.6,197.27,3024.32,3242.7,223.25,289.93,39.89,2956.73,2703.39,200.69,11760.23,280.46
211,93.91,293.92,834.23,43.18,2136.74,1082.06,291.37,1341.26,1479.37,688.71,7225.36,1012.99,1152.57,1553.77,375.58,997.8,246.07,3280.16,3706.87,288.95,308.81,54.99,3256.66,2797.57,239.07,12401.56,296.44
212,88.41,275.43,610.42,49.96,1746.55,893.81,315.76,1032.86,1213.24,569.92,5305.8,727.7,841.44,1188.15,349.52,901.89,234.22,2700.01,3238.42,283.99,248.6,56.85,2729.74,2170.24,217.89,9859.61,236.39
213,127.96,397.76,759.73,78.91,2340.38,1205.33,486.38,1332.3,1629.04,769.39,6620.65,893.33,1045.5,1525.37,503.04,1278.89,340.81,3633.39,4509.38,419.52,330.04,85.87,3713.13,2813.19,310.29,12985.97,311.95
214,140.29,435.91,807.1,87.89,2526.78,1303.06,539.4,1426.73,1759.52,831.96,7037.54,946.0,1110.25,1631.79,550.92,1396.65,374.04,3926.26,4906.89,461.73,355.62,94.89,4021.37,3015.78,339.13,13969.33,335.7
215,144.66,450.74,1006.9,81.32,2870.03,1468.27,514.76,1700.64,1993.46,936.18,8750.76,1201.11,1388.08,1956.79,572.11,1477.46,383.12,4435.82,5310.49,464.13,408.73,92.78,4482.1,3572.47,356.86,16216.85,388.78
216,136.22,424.88,1007.72,73.41,2792.87,1425.15,470.62,1679.69,1938.31,908.27,8749.73,1207.99,1390.04,1936.16,540.12,1404.05,359.9,4309.21,5086.33,433.0,399.23,85.64,4335.12,3521.87,338.48,15889.04,380.62
217,99.7,311.72,841.86,48.17,2202.07,1117.48,319.71,1366.41,1525.61,711.52,7296.17,1018.87,1162.64,1580.81,397.71,1049.9,261.87,3385.19,3872.42,309.76,317.31,59.66,3373.2,2854.02,252.02,12711.47,304.03
218,79.36,248.75,753.64,33.89,1879.41,949.15,234.7,1197.39,1300.09,603.82,6522.22,918.91,1041.78,1389.45,318.51,853.62,207.23,2879.9,3202.46,240.85,272.67,45.07,2845.57,2493.08,204.04,10985.17,262.4
219,68.67,215.6,703.35,26.59,1703.82,857.83,190.91,1103.39,1177.49,545.45,6081.79,861.3,972.79,1282.68,276.79,749.56,178.55,2605.51,2844.52,204.89,248.27,37.51,2560.66,2292.94,178.65,10036.83,239.54
220,61.69,193.87,653.84,22.73,1564.0,786.37,166.34,1020.14,1080.4,499.89,5651.57,802.15,904.52,1186.83,249.19,678.14,160.11,2389.55,2587.23,182.59,228.33,33.06,2342.73,2118.17,161.41,9245.12,220.56
221,61.28,192.87,692.39,20.29,1618.54,811.73,155.04,1069.69,1117.2,515.78,5980.93,852.2,958.24,1246.25,248.5,682.79,158.4,2468.74,2631.5,178.43,237.13,31.6,2409.51,2217.7,162.08,9628.6,229.55
222,60.29,189.87,694.77,19.24,1612.98,808.3,149.33,1070.24,1113.07,513.54,6000.4,855.98,961.66,1247.43,244.81,674.66,155.65,2458.96,2608.51,174.61,236.56,30.69,2396.69,2217.83,160.02,9613.92,229.16
