time_index,BR_AC_Wind_Onshore_Class1,BR_AC_Wind_Onshore_Class3,BR_AL_Wind_Onshore_Class1,BR_AM_Wind_Onshore_Class3,BR_AP_Wind_Onshore_Class1,BR_AP_Wind_Onshore_Class3,BR_BA_Wind_Onshore_Class0,BR_BA_Wind_Onshore_Class1,BR_BA_Wind_Onshore_Class3,BR_CE_Wind_Onshore_Class0,BR_CE_Wind_Onshore_Class1,BR_CE_Wind_Onshore_Class3,BR_ES_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class0,BR_GO_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class2,BR_GO_Wind_Onshore_Class3,BR_MA_Wind_Onshore_Class0,BR_MA_Wind_Onshore_Class1,BR_MA_Wind_Onshore_Class3,BR_MG_Wind_Onshore_Class0,BR_MG_Wind_Onshore_Class1,BR_MG_Wind_Onshore_Class3,BR_MS_Wind_Onshore_Class0,BR_MS_Wind_Onshore_Class1,BR_MS_Wind_Onshore_Class2,BR_MS_Wind_Onshore_Class3,BR_MT_Wind_Onshore_Class0,BR_MT_Wind_Onshore_Class1,BR_MT_Wind_Onshore_Class2,BR_MT_Wind_Onshore_Class3,BR_PA_Wind_Onshore_Class0,BR_PA_Wind_Onshore_Class1,BR_PA_Wind_Onshore_Class2,BR_PA_Wind_Onshore_Class3,BR_PB_Wind_Onshore_Class0,BR_PB_Wind_Onshore_Class1,BR_PB_Wind_Onshore_Class3,BR_PE_Wind_Onshore_Class0,BR_PE_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class0,BR_PI_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class3,BR_PR_Wind_Onshore_Class0,BR_PR_Wind_Onshore_Class1,BR_PR_Wind_Onshore_Class3,BR_RJ_Wind_Onshore_Class0,BR_RJ_Wind_Onshore_Class1,BR_RN_Wind_Onshore_Class0,BR_RN_Wind_Onshore_Class1,BR_RO_Wind_Onshore_Class0,BR_RO_Wind_Onshore_Class2,BR_RO_Wind_Onshore_Class3,BR_RR_Wind_Onshore_Class2,BR_RS_Wind_Onshore_Class0,BR_RS_Wind_Onshore_Class1,BR_SC_Wind_Onshore_Class1,BR_SE_Wind_Onshore_Class1,BR_SP_Wind_Onshore_Class0,BR_SP_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class0,BR_TO_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class2,BR_TO_Wind_Onshore_Class3
1852,0.065475362,0.051469565,0.25945942,0.0,0.077373913,0.169565217,0.115830976,0.174185771,0.020227536,0.301292754,0.26582971,0.208090821,0.167101449,0.065061514,0.070359657,0.015569082,0.027527899,0.015731522,0.120845156,0.067594373,0.056130612,0.099309179,0.053180778,0.141161077,0.079491115,0.100766667,0.095707246,0.044789075,0.040603426,0.038617317,0.017837217,0.054028986,0.115583437,0.038650275,0.051841063,0.454756522,0.544232367,0.4096,0.501901035,0.245761594,0.053075585,0.122382163,0.053982609,0.007244796,0.027102277,0.023918841,0.055628986,0.00426087,0.265344928,0.600703382,0.048645797,0.048100483,0.018516342,0.155009524,0.283785683,0.180321932,0.003855072,0.221331401,0.072015521,0.030424552,0.009827668,0.014162705,0.03109089,0.001136232
1853,0.062637681,0.03965942,0.223575362,0.0,0.051947826,0.125565217,0.107106478,0.145948617,0.015505797,0.247729469,0.232169807,0.21938744,0.126663768,0.078077295,0.064533807,0.016336232,0.027221739,0.014211594,0.106110145,0.058326343,0.058272345,0.09058628,0.049179252,0.150782195,0.082616761,0.13907029,0.102794203,0.053018283,0.042386298,0.033232107,0.015536773,0.061334783,0.105728364,0.035498651,0.052675523,0.336863768,0.456154106,0.299362319,0.429083644,0.212901449,0.076728205,0.113698997,0.064062609,0.012945982,0.034262526,0.02124058,0.049965217,0.006492754,0.256944928,0.530907729,0.028442899,0.038952657,0.010367016,0.146977226,0.328350988,0.237654493,0.008713043,0.178642512,0.088308742,0.011830179,0.00997892,0.011207729,0.02689793,0.003610435
1854,0.053675362,0.022202899,0.183491304,0.0,0.042069565,0.104475362,0.09878638,0.129021344,0.012586957,0.193080837,0.189348068,0.159907246,0.1334,0.087727214,0.066174031,0.01276715,0.025330797,0.014936594,0.096710908,0.054608014,0.055022183,0.080803092,0.04059344,0.147386957,0.081317202,0.172660145,0.117486957,0.056800446,0.048527712,0.032514158,0.016084792,0.054988406,0.10573499,0.030987306,0.05173913,0.232333333,0.375910628,0.176666667,0.35728323,0.176922464,0.098589521,0.092411594,0.06368,0.01418498,0.022721739,0.020475362,0.028127536,0.008115942,0.264144928,0.452627053,0.018477681,0.02337971,0.006442979,0.156063768,0.377147475,0.275851981,0.002942029,0.158851208,0.08188518,0.020975277,0.012457444,0.012329662,0.020443892,0.005882899
1855,0.043385507,0.015565217,0.155669565,0.0,0.0492,0.093953623,0.095968151,0.116498551,0.011486957,0.135862802,0.159565217,0.112485024,0.163718841,0.098205797,0.064989766,0.004784541,0.02491413,0.018832246,0.095320519,0.056591134,0.045927832,0.063262995,0.026782609,0.148663561,0.083930309,0.178606522,0.101078261,0.057465998,0.053650944,0.028029283,0.015920309,0.043823188,0.107478261,0.025137431,0.049899195,0.16172029,0.321114976,0.112191304,0.30309441,0.158467391,0.126736529,0.080252843,0.055014493,0.016862714,0.016836025,0.013971014,0.010910145,0.025066667,0.258144928,0.390650725,0.008053333,0.016158454,0.005272564,0.157580124,0.404502415,0.273349952,0.0,0.147728502,0.084750257,0.053923274,0.018046904,0.009392464,0.01804058,0.00984
1856,0.03297971,0.009346377,0.144698551,0.0,0.044515942,0.080307246,0.088104697,0.108833202,0.013020773,0.110099195,0.148218357,0.105513043,0.147823188,0.101646055,0.061860988,0.001690821,0.027435145,0.025946377,0.098684058,0.055431032,0.039507956,0.042897585,0.014160183,0.148520497,0.093582861,0.152036957,0.107626087,0.061814716,0.051581203,0.025643255,0.016346512,0.032172464,0.106612008,0.0233991,0.047189533,0.118657971,0.292339614,0.070550725,0.254530021,0.148712319,0.145746711,0.083419398,0.045645217,0.019521212,0.016932919,0.017414493,0.006492754,0.055628986,0.216144928,0.33868744,0.002272464,0.015371981,0.004089355,0.117204141,0.391768292,0.273384348,0.00957971,0.142079227,0.074003927,0.077475533,0.023133597,0.010109372,0.018660041,0.015306667
1857,0.030684058,0.007469565,0.143031884,0.0,0.030588406,0.058498551,0.083248682,0.104733597,0.012337198,0.0936438,0.1373157,0.09021256,0.103208696,0.1052219,0.054984206,0.000270531,0.027298551,0.026252174,0.082689855,0.048719011,0.032595682,0.030469372,0.010882075,0.137597516,0.098055577,0.136299275,0.124223188,0.059786845,0.052093808,0.025647863,0.015567845,0.032075362,0.095563561,0.022236082,0.0430438,0.088057971,0.292554589,0.03937971,0.222509731,0.152634058,0.158752434,0.091487625,0.035944928,0.028861924,0.023545756,0.01244058,0.022771014,0.105176812,0.163478261,0.2973657,0.001988406,0.013286957,0.002794203,0.095705176,0.367875626,0.298382222,0.017571014,0.145855072,0.055552501,0.117541688,0.025118314,0.014354396,0.018147619,0.020281739
1858,0.031257971,0.00745942,0.118249275,0.0,0.024301449,0.040342029,0.071703859,0.096921212,0.010491304,0.079345572,0.130713043,0.067800966,0.0534,0.098414171,0.049448092,0.002096618,0.026184058,0.024483333,0.060409458,0.038300597,0.020426501,0.025034976,0.006830816,0.116252795,0.094340643,0.12691087,0.131243478,0.059589744,0.056777866,0.028388109,0.016315594,0.043169565,0.076875362,0.023810495,0.034907729,0.078949275,0.292633333,0.028892754,0.190515114,0.125631884,0.161476031,0.106273802,0.026015652,0.038926482,0.026855901,0.009942029,0.028510145,0.100968116,0.14333913,0.214767633,0.002231884,0.011041546,0.00284038,0.090861284,0.353055951,0.330576232,0.021814493,0.125540097,0.060130154,0.144570503,0.025202108,0.017293913,0.02174058,0.017584348
1859,0.062347826,0.021973913,0.2276,0.003652174,0.01684058,0.061368116,0.074808032,0.126532016,0.017449758,0.10490628,0.161281884,0.105428019,0.061081159,0.093423833,0.040824845,0.0,0.027825725,0.013536594,0.059092601,0.033602046,0.009517539,0.020006763,0.005544775,0.071585507,0.075506742,0.111539855,0.077594203,0.071845485,0.071660079,0.024558305,0.018066705,0.05434058,0.053243064,0.023167816,0.033990821,0.049426087,0.305678744,0.015501449,0.18367412,0.182550725,0.140340097,0.097665552,0.004822029,0.07733834,0.02590766,0.0,0.009536232,0.056776812,0.098863768,0.331791304,0.002069565,0.026195169,0.005118641,0.070218634,0.392457971,0.394597488,0.007,0.278980676,0.034492006,0.077012447,0.016566008,0.008631884,0.012874327,0.007994783
1860,0.047005797,0.019518841,0.187665217,0.0,0.040730435,0.070550725,0.06388783,0.070768906,0.024130435,0.103005475,0.219984541,0.126771014,0.071411594,0.075565217,0.033430109,0.0,0.027417391,0.004501449,0.071911213,0.037350213,0.01406436,0.037162705,0.019739436,0.048656729,0.059980718,0.100751449,0.060243478,0.063087848,0.054251735,0.01288324,0.009413411,0.033118841,0.138636853,0.007394103,0.038291304,0.043843478,0.24911256,0.013588406,0.166887371,0.158817391,0.154962765,0.089255741,0.008346087,0.085132543,0.023426501,0.0,0.040342029,0.056202899,0.101669565,0.355118357,0.0,0.010720773,0.003118441,0.036096894,0.403626175,0.4279057,0.027805797,0.1584,0.046764282,0.131913384,0.001235837,0.001041546,0.006264389,0.000243478
1861,0.008550725,0.005381159,0.162204348,0.0,0.057953623,0.049002899,0.05016169,0.040054545,0.022757488,0.081523349,0.224581643,0.122728502,0.083017391,0.078920773,0.032143863,0.0,0.029180072,0.007072101,0.055551793,0.02545098,0.02033635,0.04554628,0.028053699,0.061539545,0.077532073,0.106783333,0.084782609,0.04539621,0.042714449,0.009626013,0.006240928,0.050955072,0.166794203,0.011188806,0.047425765,0.033094203,0.198598551,0.010910145,0.143253002,0.163884783,0.135098328,0.062373244,0.016273043,0.069049275,0.016778468,0.005072464,0.070550725,0.093953623,0.103072464,0.32988744,0.0,0.0,4.9e-5,0.040919255,0.390924374,0.422768309,0.016649275,0.111459903,0.054047125,0.142132992,0.0,0.003555942,0.005411801,0.000223188
1862,0.048028986,0.010178261,0.153698551,0.0,0.074727536,0.080881159,0.035119469,0.028242688,0.022096618,0.052657005,0.215060386,0.083431884,0.113255072,0.082149114,0.033634428,0.0,0.026302174,0.000912681,0.050397254,0.013753964,0.030705472,0.054664928,0.0288955,0.065875776,0.078350221,0.111906522,0.100507246,0.048698774,0.042908037,0.007796656,0.007466048,0.029368116,0.204048861,0.013662169,0.038534944,0.028578261,0.171446377,0.016649275,0.119703106,0.163247101,0.103314456,0.029988852,0.016146667,0.053576812,0.010347412,0.0,0.086237681,0.157727536,0.093252174,0.284031884,0.0,0.0,0.0,0.059566046,0.337362143,0.419849662,0.0,0.101100483,0.065321178,0.109210912,0.0,0.004102415,0.001717391,0.000547826
1863,0.037571014,0.035856522,0.141130435,0.007507246,0.096408696,0.091849275,0.023377754,0.021468511,0.023603865,0.032255072,0.165690338,0.050825121,0.133182609,0.061331723,0.035233126,0.0,0.018103623,0.000418478,0.056162929,0.008388406,0.043443951,0.07898628,0.036241037,0.067804348,0.070250032,0.148544203,0.105478261,0.051490524,0.037767413,0.007123597,0.007063034,0.0132,0.225672878,0.008137531,0.029882609,0.024188406,0.157217874,0.020092754,0.094216977,0.153538406,0.067617986,0.015004236,0.010923478,0.046474308,0.017339545,0.002637681,0.1164,0.160434783,0.074568116,0.240631401,0.0,0.002570048,0.0,0.036562319,0.29692332,0.45004058,0.0,0.097982609,0.072618233,0.094730776,0.0,0.000960386,0.0,0.000385507
1864,0.033336232,0.042671014,0.129408696,0.020475362,0.107353623,0.093252174,0.015735568,0.019023188,0.028100483,0.01835942,0.12160942,0.028819324,0.123472464,0.042524316,0.037556463,0.0,0.013216304,0.000583333,0.047959725,0.004260358,0.05845525,0.093868019,0.043077651,0.051371843,0.073750095,0.223134058,0.060052174,0.049388183,0.046498726,0.005031438,0.010451942,0.004933333,0.208825673,0.005216192,0.020873269,0.016576812,0.146524638,0.015501449,0.070361491,0.141068116,0.036990264,0.00790903,0.004355362,0.055440316,0.033976398,0.010144928,0.146724638,0.094655072,0.049484058,0.210937681,0.0,0.009068599,0.0,0.016806625,0.282921915,0.468271691,0.001318841,0.096537198,0.074122674,0.079464962,0.0,0.0,0.0,0.0
1865,0.040681159,0.042550725,0.123247826,0.029756522,0.112408696,0.101669565,0.011482032,0.020877207,0.029474396,0.009699839,0.099166908,0.025870531,0.120872464,0.04668599,0.045342561,0.0,0.014543841,0.0,0.044545233,0.001572549,0.054951789,0.100258551,0.045613425,0.061728571,0.085438941,0.170338406,0.046947826,0.049537124,0.058346948,0.006072389,0.014367072,0.001927536,0.174082816,0.003381109,0.015288889,0.009834783,0.126045411,0.006289855,0.055544513,0.124045652,0.021087031,0.003517057,0.002748986,0.084849012,0.066060041,0.045153623,0.136568116,0.026214493,0.035049275,0.184419807,0.0,0.011296618,0.0,0.005585093,0.298555643,0.489109565,0.007608696,0.104565217,0.069821786,0.10253231,0.0,0.0,8.7e-5,0.0
1866,0.073866667,0.061465217,0.135681159,0.022388406,0.120643478,0.089043478,0.009795844,0.026888274,0.031645894,0.005450564,0.088327778,0.023646377,0.123037681,0.037929147,0.043320674,0.000743961,0.024577536,0.0,0.039344317,0.000436829,0.050890387,0.081216812,0.065058734,0.063642236,0.067562697,0.182142029,0.063942029,0.059153177,0.061882477,0.004003567,0.017364483,0.002028986,0.146036439,0.003855672,0.009498551,0.006744928,0.107689855,0.001217391,0.043190062,0.104894203,0.011420884,0.003004236,0.002544928,0.138926219,0.086457143,0.100968116,0.09675942,0.176666667,0.032162319,0.165256522,0.000486957,0.013804831,0.000167916,0.002289855,0.321119368,0.514550338,0.020666667,0.130299517,0.063355587,0.082683035,0.0,0.0,0.000268116,0.0
1867,0.052568116,0.070110145,0.182117391,0.016649275,0.126724638,0.084133333,0.010290973,0.038062714,0.037356522,0.004731079,0.097397101,0.0232,0.114947826,0.051754911,0.044227625,0.006825121,0.045466667,0.0,0.040085736,0.000441603,0.047017096,0.080730242,0.0885373,0.062213251,0.077425835,0.171171014,0.072426087,0.079460647,0.070876943,0.006470457,0.015683092,0.011528986,0.138771014,0.0065991,0.008928019,0.00792029,0.101875845,0.00142029,0.03884058,0.103718116,0.008257897,0.004007581,0.000446377,0.186772069,0.117465424,0.126411594,0.043710145,0.161449275,0.027744928,0.192069565,0.001663768,0.012199034,0.000627886,0.000666667,0.343172244,0.555860483,0.04493913,0.160868599,0.050032913,0.058736573,0.0,0.0,0.000115942,0.0
1868,0.05664058,0.062465217,0.20322029,0.011675362,0.178188406,0.103072464,0.011324254,0.057681423,0.044940097,0.006408374,0.109160628,0.018313043,0.093826087,0.119099195,0.039997989,0.013768116,0.036306522,0.002160507,0.036203204,0.004033078,0.036336942,0.056276135,0.052990084,0.080563147,0.092547826,0.103526087,0.038942029,0.048,0.059298024,0.011653066,0.012218512,0.01605942,0.126889441,0.003735332,0.008621417,0.010085507,0.107021256,0.000405797,0.037504762,0.120710145,0.007530435,0.00629922,0.0,0.21262108,0.121865839,0.154342029,0.009942029,0.069402899,0.025066667,0.2532657,0.000568116,0.01312657,0.001233983,0.002231884,0.372693368,0.603301643,0.069023188,0.194469565,0.040008789,0.044965047,0.0,0.0,0.0,0.0
1869,0.049188406,0.079637681,0.26002029,0.006898551,0.219701449,0.118794203,0.016924114,0.104929908,0.056257971,0.00791562,0.135433816,0.014894686,0.046278261,0.080117552,0.031442059,0.023325604,0.025166667,0.001668116,0.039438902,0.012234783,0.025743271,0.039124831,0.03175164,0.081296273,0.08387259,0.10239058,0.095942029,0.02732709,0.050169873,0.008986102,0.019576116,0.010446377,0.141934576,0.002067566,0.016944283,0.010498551,0.13571256,0.000405797,0.035841822,0.161831159,0.009651579,0.023945596,0.00442029,0.19708722,0.108138302,0.120486957,0.01244058,0.005681159,0.028510145,0.375635749,0.0,0.002975845,0.000265867,0.017200828,0.419932718,0.592446763,0.08662029,0.257221256,0.021869098,0.03743393,0.0,0.000284058,0.000318841,0.0
1870,0.036043478,0.038176812,0.308065217,0.0,0.206086957,0.179710145,0.037547337,0.19263083,0.080610628,0.013933011,0.176428986,0.016803865,0.109831884,0.066268277,0.023731085,0.009976812,0.031368841,0.00334058,0.054267277,0.022963512,0.019706004,0.014849469,0.009864836,0.07624472,0.056547574,0.08027029,0.055744928,0.030746042,0.030164603,0.005187811,0.015294377,0.003014493,0.15776646,0.002212494,0.023393237,0.030397101,0.259156522,0.012057971,0.058962319,0.25833913,0.020135266,0.050525307,0.004126377,0.169344401,0.109873706,0.112892754,0.0,0.0,0.063089855,0.530204831,0.000852174,0.0,0.000384008,0.021553623,0.434610277,0.548708019,0.151971014,0.322915942,0.012583824,0.009307076,0.00083004,0.002730048,0.001169565,0.01431942
1871,0.042026087,0.033191304,0.406143478,0.0,0.217344928,0.243744928,0.073574437,0.3262722,0.091255556,0.044477939,0.276938406,0.054827053,0.343953623,0.067097907,0.019644247,0.009095652,0.033250362,0.008387319,0.107124638,0.054630009,0.02554475,0.00986744,0.009023951,0.055479917,0.050769628,0.053113768,0.008133333,0.020115942,0.01915661,0.01483835,0.016530242,0.037634783,0.250222774,0.008001199,0.03535153,0.097988406,0.451101932,0.075142029,0.128482402,0.382787681,0.041768562,0.121389521,0.011814493,0.170452701,0.078312215,0.084834783,0.0,0.0,0.123872464,0.676363285,0.013123478,0.003764251,0.009196802,0.028438923,0.41067141,0.547397101,0.121318841,0.421054106,0.008648901,0.024569821,0.007669038,0.008313043,0.006251346,0.008895652
1872,0.043408696,0.033185507,0.425208696,0.012823188,0.205072464,0.212544928,0.085970735,0.35860448,0.086521739,0.073426087,0.350265217,0.054438647,0.470892754,0.067427697,0.022970127,0.035685024,0.023724638,0.009476449,0.11623463,0.065104007,0.025682697,0.005998841,0.009589321,0.051146377,0.043610964,0.045686957,0.022576812,0.027154515,0.018288274,0.021437384,0.022933643,0.040807246,0.252403313,0.01550065,0.046741707,0.106792754,0.558045411,0.076289855,0.198404969,0.385834783,0.047051802,0.133234337,0.020282319,0.161468775,0.104462112,0.069402899,0.0,0.0,0.093953623,0.668969565,0.04749913,0.016956522,0.013983808,0.035338302,0.469258849,0.576085411,0.154753623,0.382666667,0.003833941,0.055086786,0.017518314,0.006013527,0.011928778,0.004803478
1873,0.028388406,0.03123913,0.37163913,0.022388406,0.178695652,0.232944928,0.090382888,0.325019763,0.094266184,0.104997746,0.358757971,0.110137198,0.39537971,0.058347182,0.029206389,0.043114976,0.027342391,0.016105797,0.120212662,0.06665098,0.019620112,0.00524715,0.009495652,0.043523395,0.038058853,0.030958696,0.029536232,0.027474247,0.016846904,0.031815236,0.027027633,0.041118841,0.236554037,0.013748926,0.065573108,0.135289855,0.618896618,0.044191304,0.276024017,0.334026087,0.048579562,0.123833222,0.039346087,0.151254018,0.128954451,0.06595942,0.0,0.0,0.518121739,0.602782126,0.04442087,0.034999034,0.017042279,0.038749482,0.506317435,0.538766763,0.13275942,0.322677295,0.000965498,0.10790179,0.033061924,0.00206686,0.008861077,0.003841739
1874,0.016081159,0.022430435,0.293568116,0.008115942,0.133182609,0.219744928,0.086047215,0.271865349,0.086476329,0.181040902,0.339826087,0.214320773,0.350307246,0.05180934,0.03035942,0.07737971,0.026687681,0.029802899,0.116829901,0.074162489,0.017781366,0.00652715,0.015470023,0.031228364,0.031427095,0.015325362,0.010237681,0.028259309,0.018730786,0.033654849,0.03355571,0.05917971,0.19772588,0.012237481,0.083551369,0.328031884,0.537180676,0.000608696,0.327086542,0.272255797,0.041195392,0.109471126,0.065045797,0.143895125,0.130660041,0.073994203,0.0,0.0,0.823773913,0.555851208,0.069066667,0.050597101,0.020746027,0.037867495,0.55962758,0.470131014,0.133678261,0.262695652,0.003493034,0.163762319,0.025997892,0.001799034,0.006446791,0.01167942
1875,0.012150725,0.018488406,0.233589855,0.001217391,0.099915942,0.185797101,0.085974507,0.22841581,0.073047343,0.243085346,0.322663527,0.165087923,0.306428986,0.043614493,0.037798166,0.063928502,0.034623188,0.031925362,0.118737452,0.084054561,0.017748832,0.008524058,0.020242868,0.032233954,0.029147826,0.017907246,0.004463768,0.03521806,0.014652437,0.030132887,0.034034319,0.076013043,0.171855072,0.00885917,0.081263929,0.403281159,0.42222029,0.060794203,0.347457557,0.206035507,0.030726719,0.089336455,0.074325217,0.142819499,0.150980124,0.084133333,0.0,0.0,0.414365217,0.496792271,0.056503188,0.025551691,0.021794103,0.032838923,0.554301274,0.406821256,0.161556522,0.201545894,0.005868163,0.192775448,0.011798682,0.008483865,0.003197516,0.012256812
1876,0.017765217,0.008762319,0.184076812,0.004057971,0.076927536,0.1408,0.08772118,0.200193939,0.056142512,0.25982351,0.303657005,0.16323285,0.272017391,0.050013527,0.047567347,0.047990338,0.034726087,0.03096087,0.127524027,0.097377323,0.020538302,0.014814106,0.020134554,0.039322153,0.032035791,0.026318116,0.008057971,0.039725307,0.023176812,0.028853363,0.032999884,0.06893913,0.15767205,0.007445677,0.069790177,0.264917391,0.321376329,0.279884058,0.333068737,0.168917391,0.02506191,0.087856856,0.085234203,0.142663505,0.222977226,0.111489855,0.0,0.0,0.277101449,0.414951691,0.045538551,0.017542029,0.021328136,0.040851346,0.513435749,0.338056425,0.200136232,0.159488889,0.005163721,0.195904859,0.005604743,0.006684444,0.00084824,0.011228406
1877,0.02724058,0.005405797,0.149723188,0.014353623,0.063469565,0.100968116,0.083244351,0.178585507,0.045418841,0.27158132,0.294605314,0.232469565,0.269988406,0.051591626,0.051271813,0.027855072,0.018669203,0.028788406,0.131714722,0.106589088,0.024521384,0.016495266,0.021146606,0.039928157,0.038925772,0.035068116,0.012281159,0.039993757,0.026119104,0.027311037,0.024250899,0.056856522,0.136214493,0.00721919,0.060726248,0.201036232,0.277765217,0.282666667,0.309887785,0.128976812,0.028499145,0.113855964,0.097356522,0.148709354,0.262214079,0.168550725,0.0,0.0,0.185797101,0.343301449,0.027769275,0.012119807,0.01552044,0.028092754,0.468663153,0.283223188,0.236544928,0.137762319,0.009801029,0.187373913,0.006762055,0.005893333,0.0,0.011304348
1878,0.027527536,0.004450725,0.134534783,0.014736232,0.042794203,0.06595942,0.07445839,0.160499868,0.044965217,0.300731079,0.249133816,0.237399034,0.282092754,0.053764895,0.048486247,0.006092754,0.019942029,0.037611232,0.127519756,0.104156522,0.028926471,0.023068986,0.024389626,0.04245528,0.04645482,0.049476087,0.011397101,0.047313712,0.025398331,0.023827425,0.01815799,0.064353623,0.106122567,0.007394503,0.053785185,0.174721739,0.231687923,0.161449275,0.278621118,0.116676087,0.03303337,0.151639242,0.095164058,0.149102503,0.257930849,0.249744928,0.010527536,0.0,0.130643478,0.289960386,0.013548986,0.004801932,0.014625687,0.026371014,0.424996574,0.256380676,0.274744928,0.123105314,0.018578775,0.18512191,0.012999736,0.008074976,0.0,0.013668406
1879,0.023982609,0.005224638,0.124233333,0.003043478,0.022826087,0.036492754,0.072155823,0.156795257,0.052608213,0.288428986,0.194668116,0.236044444,0.280231884,0.066999034,0.047164389,0.002637681,0.028327536,0.05568442,0.122555301,0.091695482,0.036457734,0.029458551,0.029377574,0.042837681,0.048676244,0.060316667,0.014063768,0.04735942,0.024067282,0.019735414,0.014681275,0.069618841,0.089369772,0.007067266,0.049482931,0.143398551,0.193630918,0.103773913,0.266231884,0.110189855,0.044901226,0.155689186,0.091833623,0.133065349,0.239956522,0.275710145,0.00973913,0.0,0.10657971,0.243484541,0.009414493,0.0,0.016655272,0.011069979,0.380383487,0.235099517,0.214530435,0.113915942,0.02989079,0.164109804,0.011867721,0.013708213,0.0,0.015991304
1880,0.02402029,0.016313043,0.105386957,0.0,0.018742029,0.031681159,0.066940388,0.146718577,0.058051208,0.259405475,0.163595169,0.165143961,0.258985507,0.057762319,0.043541201,0.000811594,0.022634783,0.064566304,0.112783829,0.080978176,0.038830405,0.033472077,0.027796796,0.043792961,0.05377971,0.059128986,0.022576812,0.044498551,0.025248309,0.015057005,0.011153314,0.0583,0.088331263,0.007256972,0.045069404,0.115073913,0.156241546,0.07915942,0.254963975,0.082422464,0.066790933,0.125843478,0.088767536,0.122280896,0.235913043,0.253344928,0.004666667,0.0,0.076863768,0.196660386,0.009084058,0.0,0.021330535,0.006448033,0.348323935,0.211348792,0.188982609,0.109231884,0.035021412,0.142748508,0.007028722,0.011805217,5.8e-5,0.013383768
1881,0.022576812,0.024827536,0.099110145,0.0,0.012773913,0.022771014,0.060085629,0.135746509,0.053389855,0.196477939,0.149428986,0.109783575,0.221927536,0.054905636,0.038350311,0.0,0.020128261,0.065053986,0.106047902,0.066494459,0.038053949,0.034623382,0.030629748,0.040456522,0.057375425,0.044397101,0.024742029,0.040267559,0.022026702,0.009917354,0.009112502,0.064584058,0.082732919,0.007617991,0.03861401,0.10325942,0.128834783,0.091849275,0.247361077,0.072321739,0.082845485,0.098552508,0.068201739,0.123005797,0.222050104,0.230544928,0.001014493,0.0,0.09746087,0.167586473,0.006569275,0.0,0.018138131,0.008536646,0.336258059,0.20291285,0.180046377,0.119014493,0.038860589,0.12885081,0.003289065,0.007348406,0.001159213,0.005197101
1882,0.017765217,0.016075362,0.077304348,0.0,0.009475362,0.017414493,0.051785088,0.118659289,0.049455556,0.165930435,0.138707488,0.110361353,0.180043478,0.054986795,0.034571665,0.0,0.020546739,0.058986957,0.097305263,0.058106394,0.03311399,0.038547826,0.03289672,0.041014493,0.059716698,0.040505072,0.031411594,0.037712821,0.022067282,0.006290301,0.00777113,0.066671014,0.076403313,0.010371614,0.033240097,0.110144928,0.144844444,0.10657971,0.234471636,0.079186232,0.096324935,0.083387737,0.051165797,0.135454545,0.217932091,0.205072464,0.0,0.0,0.134875362,0.136804831,0.001542029,0.0,0.012464368,0.015132091,0.333291173,0.1886257,0.173368116,0.135025121,0.043356896,0.133025746,0.007167852,0.001217391,0.003337267,0.000689855
1883,0.024982609,0.019362319,0.160634783,0.009536232,0.00415942,0.023918841,0.047556766,0.149696179,0.087194203,0.22196715,0.190554831,0.157816425,0.11046087,0.053987118,0.023661165,0.001014493,0.017925725,0.052331522,0.12034386,0.073778687,0.017618101,0.031496425,0.02278505,0.032231056,0.052701323,0.02067971,0.017988406,0.035976812,0.011340009,0.007649796,0.014492444,0.07486087,0.046883644,0.007406297,0.025530757,0.107072464,0.17963913,0.10657971,0.219768116,0.112565942,0.089479153,0.096985953,0.057477101,0.142431357,0.283326708,0.219744928,0.0,0.0,0.128950725,0.263004831,0.014908986,0.03778744,0.035454473,0.015951139,0.446345191,0.309700483,0.227408696,0.213123671,0.059271622,0.16277272,0.008434783,0.00098744,0.005151139,0.0
1884,0.015118841,0.007424638,0.141349275,0.004463768,0.041495652,0.103773913,0.040134521,0.087847694,0.106169082,0.252444444,0.237750483,0.178284058,0.110026087,0.043239291,0.037605087,0.0,0.010916304,0.047101087,0.121369641,0.068394544,0.023878497,0.029661836,0.033668345,0.01686501,0.023482798,0.010657246,0.001115942,0.033094983,0.00432253,0.001221851,0.005796329,0.038149275,0.119136232,0.004624688,0.040101288,0.117298551,0.178135749,0.113594203,0.178741201,0.113171014,0.092663248,0.112556522,0.035864348,0.127446377,0.38233706,0.217344928,0.0,0.025831884,0.128950725,0.289801932,0.002150725,0.012809662,0.01515942,0.008453002,0.416802459,0.33393971,0.312081159,0.156482126,0.060499299,0.175188747,0.002866403,0.0,0.003086128,0.0
