Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,Demand_MW_SEL,Demand_MW_25_SEL,Demand_MW_30_SEL,Demand_MW_35_SEL,Demand_MW_PUS,Demand_MW_25_PUS,Demand_MW_30_PUS,Demand_MW_35_PUS,Demand_MW_TAE,Demand_MW_25_TAE,Demand_MW_30_TAE,Demand_MW_35_TAE,Demand_MW_INC,Demand_MW_25_INC,Demand_MW_30_INC,Demand_MW_35_INC,Demand_MW_KWJ,Demand_MW_25_KWJ,Demand_MW_30_KWJ,Demand_MW_35_KWJ,Demand_MW_USN,Demand_MW_25_USN,Demand_MW_30_USN,Demand_MW_35_USN,Demand_MW_SJG,Demand_MW_25_SJG,Demand_MW_30_SJG,Demand_MW_35_SJG,Demand_MW_GGI,Demand_MW_25_GGI,Demand_MW_30_GGI,Demand_MW_35_GGI,Demand_MW_GWN,Demand_MW_25_GWN,Demand_MW_30_GWN,Demand_MW_35_GWN,Demand_MW_CNA,Demand_MW_25_CNA,Demand_MW_30_CNA,Demand_MW_35_CNA,Demand_MW_CNB,Demand_MW_25_CNB,Demand_MW_30_CNB,Demand_MW_35_CNB,Demand_MW_DJJ,Demand_MW_25_DJJ,Demand_MW_30_DJJ,Demand_MW_35_DJJ,Demand_MW_JNB,Demand_MW_25_JNB,Demand_MW_30_JNB,Demand_MW_35_JNB,Demand_MW_JNA,Demand_MW_25_JNA,Demand_MW_30_JNA,Demand_MW_35_JNA,Demand_MW_GNB,Demand_MW_25_GNB,Demand_MW_30_GNB,Demand_MW_35_GNB,Demand_MW_GNA,Demand_MW_25_GNA,Demand_MW_30_GNA,Demand_MW_35_GNA,Demand_MW_JEJ,Demand_MW_25_JEJ,Demand_MW_30_JEJ,Demand_MW_35_JEJ,Demand_heat_SEL,Demand_heat_25_SEL,Demand_heat_30_SEL,Demand_heat_35_SEL,Demand_heat_PUS,Demand_heat_25_PUS,Demand_heat_30_PUS,Demand_heat_35_PUS,Demand_heat_TAE,Demand_heat_25_TAE,Demand_heat_30_TAE,Demand_heat_35_TAE,Demand_heat_INC,Demand_heat_25_INC,Demand_heat_30_INC,Demand_heat_35_INC,Demand_heat_KWJ,Demand_heat_25_KWJ,Demand_heat_30_KWJ,Demand_heat_35_KWJ,Demand_heat_USN,Demand_heat_25_USN,Demand_heat_30_USN,Demand_heat_35_USN,Demand_heat_SJG,Demand_heat_25_SJG,Demand_heat_30_SJG,Demand_heat_35_SJG,Demand_heat_GGI,Demand_heat_25_GGI,Demand_heat_30_GGI,Demand_heat_35_GGI,Demand_heat_GWN,Demand_heat_25_GWN,Demand_heat_30_GWN,Demand_heat_35_GWN,Demand_heat_CNA,Demand_heat_25_CNA,Demand_heat_30_CNA,Demand_heat_35_CNA,Demand_heat_CNB,Demand_heat_25_CNB,Demand_heat_30_CNB,Demand_heat_35_CNB,Demand_heat_DJJ,Demand_heat_25_DJJ,Demand_heat_30_DJJ,Demand_heat_35_DJJ,Demand_heat_JNB,Demand_heat_25_JNB,Demand_heat_30_JNB,Demand_heat_35_JNB,Demand_heat_JNA,Demand_heat_25_JNA,Demand_heat_30_JNA,Demand_heat_35_JNA,Demand_heat_GNB,Demand_heat_25_GNB,Demand_heat_30_GNB,Demand_heat_35_GNB,Demand_heat_GNA,Demand_heat_25_GNA,Demand_heat_30_GNA,Demand_heat_35_GNA,Demand_heat_JEJ,Demand_heat_25_JEJ,Demand_heat_30_JEJ,Demand_heat_35_JEJ
7084,53070.49355,56266.34191,59107.61191,61280.506,8700,0,4679.3,4961.08,5211.6,5403.19,2168.28,2298.85,2414.94,2503.71,1592.39,1688.28,1773.54,1838.74,2485.09,2634.74,2767.78,2869.53,914.34,969.4,1018.36,1055.79,3355.02,3557.05,3736.67,3874.04,416.02,441.08,463.35,480.38,13771.3,14600.6,15337.88,15901.73,1515.12,1606.36,1687.48,1749.51,4813.29,5103.14,5360.83,5557.91,2623.84,2781.85,2922.32,3029.75,993.52,1053.35,1106.54,1147.22,2225.41,2359.42,2478.56,2569.68,3280.64,3478.19,3653.83,3788.15,4203.81,4456.96,4682.02,4854.14,3446.33,3653.87,3838.38,3979.48,586.79,622.12,653.54,677.56,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7085,53449.30135,56667.96111,59529.51159,61717.91541,8700,0,4712.7,4996.49,5248.8,5441.75,2183.76,2315.26,2432.17,2521.58,1603.76,1700.34,1786.2,1851.86,2502.83,2653.54,2787.54,2890.01,920.87,976.32,1025.62,1063.33,3378.96,3582.44,3763.34,3901.69,418.99,444.22,466.66,483.81,13869.6,14704.81,15447.36,16015.23,1525.94,1617.83,1699.53,1762.0,4847.65,5139.57,5399.1,5597.58,2642.57,2801.7,2943.18,3051.38,1000.61,1060.87,1114.44,1155.41,2241.29,2376.26,2496.25,2588.02,3304.05,3503.02,3679.91,3815.19,4233.81,4488.77,4715.44,4888.79,3470.93,3679.95,3865.78,4007.89,590.98,626.56,658.2,682.4,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7086,54195.40887,57458.99843,60360.49376,62579.44587,8700,0,4778.48,5066.24,5322.07,5517.72,2214.24,2347.58,2466.13,2556.78,1626.15,1724.07,1811.13,1877.71,2537.76,2690.58,2826.45,2930.35,933.72,989.95,1039.94,1078.17,3426.13,3632.45,3815.88,3956.16,424.84,450.42,473.17,490.56,14063.21,14910.08,15662.99,16238.79,1547.24,1640.41,1723.25,1786.6,4915.31,5211.31,5474.46,5675.71,2679.46,2840.81,2984.26,3093.97,1014.58,1075.68,1129.99,1171.53,2272.58,2409.43,2531.1,2624.15,3350.18,3551.92,3731.28,3868.45,4292.91,4551.43,4781.26,4957.03,3519.39,3731.32,3919.74,4063.83,599.22,635.31,667.39,691.93,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7087,54840.82064,58143.27621,61079.32537,63324.70292,8700,0,4835.39,5126.57,5385.45,5583.43,2240.61,2375.54,2495.49,2587.23,1645.51,1744.6,1832.7,1900.07,2567.98,2722.63,2860.11,2965.25,944.84,1001.74,1052.33,1091.01,3466.93,3675.71,3861.32,4003.27,429.9,455.79,478.8,496.41,14230.69,15087.64,15849.52,16432.18,1565.67,1659.95,1743.77,1807.88,4973.85,5273.37,5539.66,5743.31,2711.37,2874.64,3019.8,3130.82,1026.66,1088.49,1143.45,1185.49,2299.64,2438.12,2561.24,2655.4,3390.07,3594.22,3775.72,3914.52,4344.04,4605.63,4838.2,5016.06,3561.3,3775.76,3966.42,4112.23,606.36,642.88,675.34,700.17,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7088,55009.60589,58322.22552,61267.31105,63519.59928,8700,0,4850.27,5142.35,5402.02,5600.61,2247.51,2382.85,2503.17,2595.2,1650.58,1749.97,1838.34,1905.92,2575.89,2731.01,2868.91,2974.38,947.75,1004.82,1055.56,1094.37,3477.6,3687.02,3873.2,4015.59,431.22,457.19,480.28,497.93,14274.49,15134.08,15898.3,16482.75,1570.49,1665.06,1749.14,1813.44,4989.16,5289.6,5556.71,5760.98,2719.71,2883.49,3029.1,3140.45,1029.82,1091.84,1146.97,1189.14,2306.72,2445.63,2569.12,2663.57,3400.51,3605.28,3787.34,3926.57,4357.41,4619.81,4853.09,5031.5,3572.26,3787.38,3978.63,4124.89,608.23,644.85,677.42,702.32,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7089,54667.24036,57959.24311,60885.99919,63124.26975,8700,0,4820.09,5110.35,5368.4,5565.75,2233.52,2368.02,2487.6,2579.04,1640.3,1739.08,1826.9,1894.06,2559.86,2714.01,2851.06,2955.87,941.85,998.57,1048.99,1087.56,3455.96,3664.07,3849.1,3990.6,428.54,454.35,477.29,494.84,14185.64,15039.89,15799.36,16380.17,1560.71,1654.7,1738.25,1802.15,4958.11,5256.68,5522.13,5725.13,2702.78,2865.54,3010.24,3120.91,1023.41,1085.04,1139.83,1181.73,2292.36,2430.41,2553.14,2646.99,3379.34,3582.84,3763.76,3902.13,4330.29,4591.05,4822.89,5000.19,3550.03,3763.8,3953.86,4099.22,604.44,640.84,673.2,697.95,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7090,52290.82078,55439.71808,58239.24622,60380.21775,8700,0,4610.55,4888.2,5135.03,5323.81,2136.43,2265.08,2379.46,2466.93,1569.0,1663.48,1747.48,1811.72,2448.58,2596.03,2727.12,2827.37,900.91,955.16,1003.39,1040.28,3305.73,3504.8,3681.78,3817.12,409.91,434.6,456.54,473.32,13568.99,14386.1,15112.55,15668.11,1492.87,1582.76,1662.69,1723.81,4742.58,5028.17,5282.08,5476.25,2585.29,2740.98,2879.39,2985.24,978.92,1037.87,1090.28,1130.36,2192.71,2324.76,2442.15,2531.93,3232.44,3427.09,3600.15,3732.5,4142.05,4391.48,4613.23,4782.82,3395.7,3600.19,3781.99,3921.02,578.17,612.98,643.94,667.61,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7091,51743.22773,54859.14956,57629.36085,59747.91198,8700,0,4562.27,4837.01,5081.26,5268.06,2114.05,2241.36,2354.54,2441.1,1552.57,1646.06,1729.18,1792.75,2422.94,2568.84,2698.56,2797.76,891.48,945.16,992.89,1029.39,3271.11,3468.09,3643.22,3777.15,405.62,430.04,451.76,468.37,13426.89,14235.44,14954.29,15504.03,1477.23,1566.19,1645.28,1705.76,4692.91,4975.51,5226.76,5418.91,2558.22,2712.27,2849.23,2953.98,968.67,1027.01,1078.87,1118.53,2169.75,2300.41,2416.57,2505.41,3198.59,3391.21,3562.45,3693.41,4098.67,4345.49,4564.92,4732.74,3360.14,3562.49,3742.38,3879.96,572.11,606.56,637.19,660.62,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7092,50381.43766,53415.35395,56112.65819,58175.4528,8700,0,4442.2,4709.71,4947.53,5129.41,2058.41,2182.37,2292.57,2376.85,1511.71,1602.74,1683.67,1745.57,2359.17,2501.24,2627.54,2724.13,868.01,920.28,966.76,1002.3,3185.02,3376.82,3547.34,3677.74,394.94,418.73,439.87,456.04,13073.52,13860.79,14560.72,15095.99,1438.35,1524.97,1601.98,1660.87,4569.4,4844.57,5089.2,5276.29,2490.89,2640.89,2774.25,2876.23,943.18,999.98,1050.47,1089.09,2112.65,2239.87,2352.97,2439.47,3114.41,3301.96,3468.69,3596.21,3990.8,4231.12,4444.78,4608.18,3271.71,3468.73,3643.89,3777.84,557.05,590.6,620.42,643.23,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7093,49686.15751,52678.20478,55338.28534,57372.61272,8700,0,4380.9,4644.71,4879.25,5058.62,2030.01,2152.25,2260.93,2344.05,1490.84,1580.62,1660.44,1721.48,2326.61,2466.72,2591.28,2686.54,856.03,907.58,953.41,988.46,3141.07,3330.22,3498.38,3626.99,389.49,412.95,433.8,449.75,12893.1,13669.51,14359.77,14887.66,1418.5,1503.93,1579.87,1637.95,4506.34,4777.71,5018.97,5203.47,2456.52,2604.45,2735.96,2836.54,930.16,986.18,1035.97,1074.06,2083.49,2208.96,2320.5,2405.81,3071.43,3256.39,3420.82,3546.58,3935.73,4172.73,4383.44,4544.59,3226.56,3420.86,3593.6,3725.71,549.37,582.45,611.86,634.35,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7094,50345.95439,53377.73392,56073.13846,58134.48026,8700,0,4439.07,4706.39,4944.05,5125.8,2056.96,2180.83,2290.96,2375.18,1510.64,1601.61,1682.49,1744.34,2357.51,2499.47,2625.69,2722.21,867.4,919.64,966.07,1001.59,3182.78,3374.44,3544.84,3675.15,394.67,418.43,439.56,455.72,13064.31,13851.03,14550.46,15085.36,1437.34,1523.9,1600.85,1659.7,4566.18,4841.15,5085.62,5272.57,2489.14,2639.03,2772.29,2874.21,942.51,999.27,1049.73,1088.32,2111.16,2238.29,2351.32,2437.76,3112.22,3299.63,3466.25,3593.68,3987.99,4228.14,4441.65,4604.94,3269.41,3466.29,3641.32,3775.18,556.66,590.18,619.99,642.78,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7095,50185.80021,53207.93542,55894.76569,57949.55021,8700,0,4424.95,4691.42,4928.32,5109.49,2050.42,2173.9,2283.67,2367.62,1505.84,1596.52,1677.14,1738.79,2350.01,2491.52,2617.34,2713.55,864.64,916.71,963.0,998.4,3172.65,3363.71,3533.56,3663.46,393.41,417.1,438.16,454.27,13022.75,13806.97,14504.18,15037.37,1432.77,1519.05,1595.76,1654.42,4551.66,4825.75,5069.44,5255.8,2481.22,2630.64,2763.47,2865.06,939.52,996.09,1046.39,1084.86,2104.44,2231.17,2343.84,2430.0,3102.32,3289.13,3455.22,3582.24,3975.31,4214.69,4427.52,4590.29,3259.01,3455.26,3629.74,3763.18,554.89,588.31,618.01,640.73,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7096,51682.81028,54795.09384,57562.07052,59678.14794,8700,0,4556.94,4831.36,5075.33,5261.9,2111.58,2238.74,2351.79,2438.25,1550.75,1644.14,1727.16,1790.66,2420.11,2565.84,2695.41,2794.5,890.43,944.06,991.73,1028.18,3267.29,3464.04,3638.97,3772.74,405.14,429.54,451.23,467.82,13411.21,14218.82,14936.83,15485.93,1475.51,1564.36,1643.36,1703.77,4687.43,4969.7,5220.66,5412.58,2555.23,2709.11,2845.91,2950.53,967.54,1025.81,1077.61,1117.22,2167.22,2297.73,2413.75,2502.49,3194.86,3387.25,3558.29,3689.1,4093.89,4340.42,4559.59,4727.21,3356.22,3558.33,3738.01,3875.43,571.44,605.86,636.45,659.85,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7097,54696.01057,57989.74583,60918.0422,63157.49072,8700,0,4822.62,5113.04,5371.23,5568.68,2234.69,2369.26,2488.9,2580.4,1641.17,1740.0,1827.86,1895.06,2561.2,2715.44,2852.56,2957.42,942.35,999.1,1049.55,1088.13,3457.78,3666.0,3851.12,3992.7,428.77,454.59,477.54,495.1,14193.11,15047.8,15807.67,16388.79,1561.53,1655.57,1739.17,1803.1,4960.72,5259.45,5525.03,5728.14,2704.21,2867.05,3011.83,3122.55,1023.95,1085.61,1140.43,1182.36,2293.57,2431.69,2554.48,2648.39,3381.12,3584.73,3765.75,3904.18,4332.57,4593.47,4825.43,5002.82,3551.89,3765.79,3955.95,4101.37,604.76,641.18,673.56,698.32,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7098,57528.91752,60993.24741,64073.21098,66428.64875,8700,0,5072.4,5377.86,5649.42,5857.11,2350.44,2491.98,2617.81,2714.05,1726.17,1830.12,1922.53,1993.21,2693.86,2856.08,3000.3,3110.6,991.16,1050.84,1103.91,1144.49,3636.87,3855.88,4050.59,4199.49,450.97,478.13,502.27,520.74,14928.22,15827.18,16626.41,17237.62,1642.41,1741.31,1829.24,1896.49,5217.65,5531.85,5811.19,6024.82,2844.27,3015.55,3167.82,3284.28,1076.99,1141.84,1199.5,1243.59,2412.36,2557.63,2686.78,2785.56,3556.24,3770.39,3960.79,4106.39,4556.97,4831.38,5075.35,5261.93,3735.86,3960.83,4160.84,4313.8,636.08,674.39,708.44,734.48,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7099,59609.00391,63198.59437,66389.92091,68830.52478,8700,0,5255.81,5572.31,5853.69,6068.88,2435.42,2582.08,2712.47,2812.18,1788.58,1896.29,1992.04,2065.28,2791.26,2959.35,3108.78,3223.07,1026.99,1088.84,1143.82,1185.87,3768.37,3995.3,4197.05,4351.34,467.28,495.42,520.43,539.57,15467.99,16399.45,17227.57,17860.89,1701.79,1804.27,1895.38,1965.06,5406.31,5731.87,6021.31,6242.66,2947.11,3124.58,3282.36,3403.03,1115.93,1183.13,1242.87,1288.56,2499.59,2650.11,2783.93,2886.27,3684.83,3906.72,4104.0,4254.87,4721.73,5006.07,5258.86,5452.19,3870.94,4104.04,4311.28,4469.77,659.08,698.77,734.06,761.04,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7100,59375.00618,62950.50555,66129.30439,68560.32757,8700,0,5235.18,5550.43,5830.71,6045.06,2425.86,2571.94,2701.82,2801.14,1781.56,1888.84,1984.23,2057.17,2780.3,2947.73,3096.58,3210.42,1022.96,1084.56,1139.33,1181.21,3753.58,3979.61,4180.57,4334.26,465.44,493.47,518.39,537.45,15407.27,16335.08,17159.94,17790.77,1695.11,1797.19,1887.94,1957.35,5385.08,5709.37,5997.67,6218.16,2935.54,3112.32,3269.48,3389.67,1111.55,1178.48,1237.99,1283.5,2489.77,2639.71,2773.0,2874.94,3670.36,3891.39,4087.89,4238.17,4703.2,4986.42,5238.22,5430.79,3855.74,4087.93,4294.36,4452.23,656.49,696.03,731.17,758.05,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7101,58554.09611,62080.16115,65215.01039,67612.42261,8700,0,5162.8,5473.69,5750.1,5961.48,2392.32,2536.38,2664.46,2762.41,1756.93,1862.73,1956.79,2028.73,2741.86,2906.97,3053.77,3166.03,1008.82,1069.57,1123.58,1164.88,3701.68,3924.59,4122.77,4274.33,459.01,486.65,511.22,530.02,15194.25,16109.23,16922.69,17544.8,1671.68,1772.34,1861.84,1930.29,5310.63,5630.43,5914.75,6132.19,2894.95,3069.28,3224.27,3342.8,1096.18,1162.19,1220.87,1265.76,2455.35,2603.21,2734.66,2835.19,3619.61,3837.58,4031.37,4179.57,4638.17,4917.48,5165.8,5355.7,3802.43,4031.41,4234.99,4390.67,647.42,686.4,721.07,747.57,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
7102,57620.0232,61089.83937,64174.68054,66533.84849,8700,0,5080.44,5386.38,5658.37,5866.38,2354.16,2495.92,2621.96,2718.35,1728.9,1833.01,1925.58,1996.36,2698.12,2860.6,3005.05,3115.52,992.73,1052.51,1105.65,1146.3,3642.63,3861.99,4057.0,4206.15,451.69,478.89,503.07,521.56,14951.86,15852.25,16652.74,17264.92,1645.01,1744.07,1832.14,1899.49,5225.91,5540.61,5820.4,6034.36,2848.77,3020.32,3172.84,3289.48,1078.69,1143.65,1201.4,1245.56,2416.18,2561.68,2691.04,2789.97,3561.87,3776.37,3967.06,4112.9,4564.18,4839.03,5083.39,5270.26,3741.78,3967.1,4167.43,4320.63,637.09,675.45,709.56,735.65,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
